constant,signature,reference_value,low_value,high_value,reference_metric,low_metric,high_metric,reference_auxiliary_rate,low_auxiliary_rate,high_auxiliary_rate,main_fractional_change,auxiliary_fractional_change,central_fractional_change,material,resolved,paired_noncausal
partner_trustworthy_probability,"S4",0.84,0.7979999999999999,0.882,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S5",0.84,0.7979999999999999,0.882,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S6",0.84,0.7979999999999999,0.882,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S7",0.84,0.7979999999999999,0.882,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S8",0.84,0.7979999999999999,0.882,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S9",0.84,0.7979999999999999,0.882,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S10",0.84,0.7979999999999999,0.882,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S1",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S2",0.2,0.19,0.21000000000000002,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S3",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S4",0.2,0.19,0.21000000000000002,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
permission_temperature,"S5",0.2,0.19,0.21000000000000002,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S6",0.2,0.19,0.21000000000000002,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S7",0.2,0.19,0.21000000000000002,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S8",0.2,0.19,0.21000000000000002,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S9",0.2,0.19,0.21000000000000002,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
permission_temperature,"S10",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S1",1.0,0.95,1.05,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S2",1.0,0.95,1.05,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S3",1.0,0.95,1.05,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S4",1.0,0.95,1.05,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S5",1.0,0.95,1.05,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S6",1.0,0.95,1.05,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S7",1.0,0.95,1.05,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S8",1.0,0.95,1.05,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S9",1.0,0.95,1.05,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
policy_failure_cost,"S10",1.0,0.95,1.05,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S1",1.0e-9,9.5e-10,1.05e-9,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S2",1.0e-9,9.5e-10,1.05e-9,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S3",1.0e-9,9.5e-10,1.05e-9,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S4",1.0e-9,9.5e-10,1.05e-9,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
probability_guard,"S5",1.0e-9,9.5e-10,1.05e-9,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S6",1.0e-9,9.5e-10,1.05e-9,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S7",1.0e-9,9.5e-10,1.05e-9,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S8",1.0e-9,9.5e-10,1.05e-9,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S9",1.0e-9,9.5e-10,1.05e-9,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
probability_guard,"S10",1.0e-9,9.5e-10,1.05e-9,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S1",0.18,0.17099999999999999,0.189,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S2",0.18,0.17099999999999999,0.189,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S3",0.18,0.17099999999999999,0.189,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S4",0.18,0.17099999999999999,0.189,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
refusal_cost,"S5",0.18,0.17099999999999999,0.189,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S6",0.18,0.17099999999999999,0.189,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S7",0.18,0.17099999999999999,0.189,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S8",0.18,0.17099999999999999,0.189,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S9",0.18,0.17099999999999999,0.189,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
refusal_cost,"S10",0.18,0.17099999999999999,0.189,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S1",0.045,0.042749999999999996,0.04725,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S2",0.045,0.042749999999999996,0.04725,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S3",0.045,0.042749999999999996,0.04725,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S4",0.045,0.042749999999999996,0.04725,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
registration_increment,"S5",0.045,0.042749999999999996,0.04725,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S6",0.045,0.042749999999999996,0.04725,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S7",0.045,0.042749999999999996,0.04725,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S8",0.045,0.042749999999999996,0.04725,0.3344035881095151,0.32478188462282653,0.3435177856891086,nothing,nothing,nothing,0.05602781110155493,0.0,0.05602781110155493,false,true,false
registration_increment,"S9",0.045,0.042749999999999996,0.04725,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
registration_increment,"S10",0.045,0.042749999999999996,0.04725,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
rng_history_offset,"S1",22000.0,22000.0,22000.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S2",22000.0,22000.0,22000.0,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S3",22000.0,22000.0,22000.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S4",22000.0,22000.0,22000.0,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,false,true
rng_history_offset,"S5",22000.0,22000.0,22000.0,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S6",22000.0,22000.0,22000.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S7",22000.0,22000.0,22000.0,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S8",22000.0,22000.0,22000.0,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S9",22000.0,22000.0,22000.0,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
rng_history_offset,"S10",22000.0,22000.0,22000.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,false,true
root_evidence_weight,"S1",0.38,0.361,0.399,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S2",0.38,0.361,0.399,0.4690715143703174,0.4420582810137942,0.49562142750473054,nothing,nothing,nothing,0.11418972342168258,0.0,0.11418972342168258,true,true,false
root_evidence_weight,"S3",0.38,0.361,0.399,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S4",0.38,0.361,0.399,0.36878403928687775,0.37571101519176475,0.3516174075697461,0.9230769230769231,0.9090909090909091,0.9230769230769231,-0.0653325660964308,0.015151515151515239,-0.0653325660964308,false,true,false
root_evidence_weight,"S5",0.38,0.361,0.399,0.42518946131113944,0.4045234721268907,0.44741325838913854,nothing,nothing,nothing,0.10087217620585029,0.0,0.10087217620585029,true,true,false
root_evidence_weight,"S6",0.38,0.361,0.399,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S7",0.38,0.361,0.399,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S8",0.38,0.361,0.399,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S9",0.38,0.361,0.399,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
root_evidence_weight,"S10",0.38,0.361,0.399,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S1",18.0,17.0,19.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S2",18.0,17.0,19.0,0.4690715143703174,0.5136054344144984,0.4297537575378446,nothing,nothing,nothing,-0.17876096566899058,0.0,-0.17876096566899058,true,true,false
training_events,"S3",18.0,17.0,19.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S4",18.0,17.0,19.0,0.36878403928687775,0.3772118317394728,0.34859070156773964,0.9230769230769231,0.9090909090909091,0.9166666666666666,-0.07760946007066415,0.0082070707070707,-0.07760946007066415,false,true,false
training_events,"S5",18.0,17.0,19.0,0.42518946131113944,0.47325024726167103,0.4192378716051755,nothing,nothing,nothing,-0.12703131326430284,0.0,-0.12703131326430284,true,true,false
training_events,"S6",18.0,17.0,19.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S7",18.0,17.0,19.0,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S8",18.0,17.0,19.0,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
training_events,"S9",18.0,17.0,19.0,0.7,0.6888888888888889,0.6666666666666666,nothing,nothing,nothing,-0.03174603174603179,0.0,-0.03174603174603179,false,true,false
training_events,"S10",18.0,17.0,19.0,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
