seed,condition,iteration,phi_1,phi_2,phi_3,residual_1,residual_2,residual_3,local_free_energy_1,local_free_energy_2,local_free_energy_3,observation_free_energy,state_entropy,hyper_complexity,hyper_free_energy,joint_free_energy
8305,global_early_switch,11,1.0830249934520417,0.7320100736856647,1.095755623100373,0.33362446238840887,0.41518132139726954,0.29512266971394663,128.6968720912477,165.06319005839896,161.97723363429853,263.02903036945776,134.2458289271433,1.4900762444494422,106.39216773070308,471.2009789996834
8305,global_early_switch,12,1.0824056377226141,0.7315558794840846,1.095301428898793,0.33378471697291645,0.4152924896655935,0.2951999554967257,128.71074612650347,165.06305305016096,161.97031617115954,263.01019826902626,134.2887510337625,1.4898188000120745,106.42077209387469,471.1986189269481
8305,global_early_switch,13,1.0819360042320625,0.7312114815910133,1.0949570310057215,0.33390626343891855,0.4153768003935255,0.29525856608014106,128.72126776188824,165.06295202727424,161.9650742903064,262.9959244308535,134.3212908844592,1.4896239307400787,106.44245927148381,471.1968403246727
8305,global_early_switch,14,1.081579956942658,0.7309503802454502,1.0946959296601584,0.3339984306779183,0.4154407288863236,0.2953030054893466,128.7292454771699,165.06287708523962,161.96110215206664,262.98510622561287,134.34595696778544,1.4894763887683298,106.4588997765252,471.1954981922166
8305,global_early_switch,15,1.0813100568684675,0.730752453524377,1.0944980029390852,0.3340683080850486,0.4154891949273768,0.2953366951508659,128.73529344149506,165.06282122258176,161.95809220191745,262.97690745404014,134.36465289460654,1.4893646578361697,106.47136163457918,471.1944844122186
8305,global_early_switch,16,1.0811054793515344,0.7306024300119593,1.0943479794266677,0.33412127941179043,0.4155259340386927,0.2953622325459246,128.73987793040152,165.0627794241496,161.9558113736802,262.9706940937176,134.3788227402463,1.4892800332788299,106.4808069555691,471.1937180708948
8305,global_early_switch,17,1.0809504256437792,0.7304887239596056,1.094234273374314,0.33416143096631146,0.4155537811620396,0.29538158873387055,128.74335277586547,165.06274805679521,161.95408305183844,262.965985488177,134.3895616821432,1.489215931671283,106.48796550576188,471.19313843842673
8305,global_early_switch,18,1.0808329133843773,0.7304025483027108,1.0941480977174192,0.3341918630451725,0.4155748869783852,0.29539625890690674,128.74598638859283,165.06272446363099,161.95277340038314,262.9624172897344,134.39770012618888,1.489167371629903,106.49339068441725,471.1926998319207
8305,global_early_switch,19,1.0807438566866456,0.7303372400577077,1.094082789472416,0.33421492714068785,0.41559088260749505,0.2954073769806035,128.7479823263373,165.06270668667935,161.95178100177168,262.9597133387799,134.40386762077674,1.4891305826512493,106.49750207107684,471.1923678278324
8305,global_early_switch,20,1.080676371383865,0.7302877508356684,1.0940333002503768,0.3342324052555021,0.4156030040808333,0.29541580217515956,128.74949484075674,165.06269327858882,161.95102905659496,262.95766446406674,134.40854108243028,1.4891027056537531,106.50061753945913,471.1921164752339
8305,global_early_switch,21,1.0806252262046763,0.73025024437093,1.0939957937856384,0.33424565184030697,0.41561219081309136,0.2954221874974871,128.75064114322936,165.06268314452365,161.95045921145322,262.95611174495946,134.4120829009974,1.4890815932785317,106.5029786436587,471.1919261000895
8305,global_early_switch,22,1.080586469741203,0.7302218229643831,1.0939673723790913,0.33425568993890714,0.415619152371896,0.2954270261688242,128.75150979498832,165.06267548858207,161.9500274251979,262.95493517787133,134.41476674790584,1.4890655908051764,106.50476780457218,471.1917819206843
8305,global_early_switch,23,1.0805571011809878,0.7302002860202252,1.0939458354349334,0.3342632966544379,0.41562442771016933,0.2954306928094091,128.75216804037908,165.06266969798605,161.9497002424602,262.954043630855,134.41680046761977,1.4890534665054491,106.5061235715548,471.1916727077589
8305,global_early_switch,24,1.0805348445973413,0.7301839645255512,1.0939295139402594,0.3342690613898334,0.4156284255999146,0.2954334715476946,128.75266688461102,165.06266531425834,161.94945229672368,262.9533679952308,134.41834168466931,1.4890442820880265,106.50715101902566,471.19158996330845
8306,global_early_switch,1,1.6515276707711655,1.1257243507980612,1.6566295681351635,0.19449053462869265,0.3082403188196403,0.19895093535271305,107.4508593608443,154.37513095772576,157.12939852881044,260.8438203307136,87.479042142422,1.4976631800090061,74.03585215469354,443.8431852838635
8306,global_early_switch,2,1.6222838675044509,1.1042788950691371,1.6351841124062394,0.1993854960502928,0.31196898357280406,0.20176737907112238,108.0394427862729,154.26592723083473,156.7329223720557,259.90493856142547,89.92372284932398,1.4853745559391571,75.50927486473103,443.3173666169201
8306,global_early_switch,3,1.5979753817314588,1.086452672168943,1.6173578895060452,0.2035259209623156,0.3150897773937865,0.20412855850122916,108.53510983865746,154.18189666091735,156.40815998923583,259.1394814138921,91.94083538816379,1.4760275097651214,76.72920090198667,442.90661679944355
8306,global_early_switch,4,1.5778751416991377,1.071712496145241,1.6026177134823432,0.2069987856523709,0.3176851958576436,0.20609474535361186,108.94927835944804,154.11708488270835,156.14301920826077,258.5167489914775,93.59842189858409,1.4688935909846155,77.73459662474727,442.5851098182019
8306,global_early_switch,5,1.561328361906401,1.0595781909639006,1.5904834083010029,0.20989120495151287,0.31983201961989666,0.20772270071338436,109.29310711884261,154.06693132926677,155.92711987446847,258.01101216112727,94.95592781014906,1.4634250447732544,78.5599712820393,442.33280493744195
8306,global_early_switch,6,1.5477575895895608,1.0496262912648844,1.5805315086019867,0.2122860316379694,0.3215997010768429,0.2090641776136498,109.57701163328437,154.02797009619766,155.751679262533,257.60087120463015,96.06452087535348,1.4592124753180782,79.23535566693411,442.13423597968
8306,global_early_switch,7,1.5366621529145188,1.041489637703187,1.5723948550402893,0.2142591997481425,0.3230496617315632,0.21016519751699259,109.81039944115034,153.99757805774382,155.60934724634404,257.26863674272636,96.96770958638356,1.4559507088697758,79.786512021739,441.9774961334083
8306,global_early_switch,8,1.5276139023502906,1.0348542539560863,1.5657594712931886,0.21587840914283435,0.3242352508238187,0.21106588992595376,110.00156247390828,153.97377207713504,155.4940237810889,256.99975891739206,97.7021218714876,1.4534122468705029,80.23528414104705,441.85341897740744
8306,global_early_switch,9,1.5202507772594658,1.0294546288894815,1.5603598462265837,0.2172027630159028,0.32520214261394764,0.21180070826971725,110.1576745687785,153.95505081769153,155.4006784180555,256.7823175202851,98.29834338039436,1.45142709445937,80.6000183230603,441.754935100253
8306,global_early_switch,10,1.514269389920887,1.0250682781745237,1.555973495511626,0.21828302184238524,0.3259889869360301,0.21239886772946498,110.28485293248085,153.94027413572897,155.32518325176193,256.60657820224424,98.78174390674042,1.4498676690254149,80.89600372957388,441.67657613656655
8306,global_early_switch,11,1.5094173794870274,1.0215101371896933,1.5524153545267956,0.21916222829765608,0.32662818570531565,0.2128848985755845,110.388255150493,153.92857231247072,155.2641636850218,256.4646116659046,99.17325392415115,1.4486377233433831,81.13590212617802,441.6140961204824
8306,global_early_switch,12,1.5054860849959604,1.018627187896244,1.5495324052333463,0.21987651323891852,0.327146698163261,0.2132792344257433,110.47219092893079,153.91927848123348,155.2148690956001,256.3499722019352,99.49006538780299,1.447664185905944,81.33014567393462,441.564184692583
8306,global_early_switch,13,1.50230380959904,1.0162935192718359,1.5471987366089381,0.2204559638777175,0.3275668192564864,0.21359878863854506,110.54023603175295,153.91187846936265,155.17506254464968,256.25742856349234,99.74624943506828,1.446891224684979,81.4872940454057,441.52425010170083
8306,global_early_switch,14,1.499729829232951,1.0144059336700373,1.5453111510071396,0.22092547441385263,0.32790689572561427,0.21385748890866185,110.59534044018201,153.9059736471599,155.14292815144745,256.1827407918001,99.95328934546285,1.4462758907007247,81.61434672427377,441.4922550961714
8306,global_early_switch,15,1.4976491683771926,1.0128801157091478,1.54378533304625,0.2213055379232811,0.3281819658775788,0.2140667574317881,110.63992692071525,153.9012533051269,155.11699387206497,256.1224758900107,100.12053477372483,1.445784945630776,81.71701192864002,441.4665922659703
8306,global_early_switch,16,1.4959681310269741,1.0116473549856542,1.5425525723227564,0.22161295532403746,0.32840431659959685,0.2142359304558563,110.67597801636562,153.89747407286865,155.09606774006127,256.07385661487456,100.25558364796736,1.4453925093588804,81.79993448501911,441.4459891039209
8306,global_early_switch,17,1.4946105201604318,1.0106517736835232,1.5415569910206255,0.22186145556308018,0.32858396092203185,0.21437261890319895,110.7051113287789,153.8944444717915,155.0791854188872,256.03463771889335,100.36460094605623,1.4450783263698632,81.8668872095272,441.42943522921456
8306,global_early_switch,18,1.493514472413711,1.009848005335928,1.5407532226730303,0.2220622280329361,0.32872904198787134,0.2144830139808612,110.72864362443815,153.8920132442808,155.06556725279728,256.003004992677,100.45258284574058,1.4448264846324452,81.92093025780285,441.41612629558927
8306,global_early_switch,19,1.4926298324309684,1.0091992693485834,1.5401044866856857,0.22222437230814107,0.3288461706343105,0.2145721429073938,110.74764475886755,153.89006054933103,155.05458333739193,255.97749326317734,100.52357395131544,1.44462435612237,81.96454264840875,441.40542069760227
8306,global_early_switch,20,1.4919159769274044,1.0086757753126365,1.5395809926497388,0.22235527722349474,0.3289407073136315,0.214644082708378,110.76298266039382,153.88849104789466,155.04572481026833,255.95691946041342,100.58084643962627,1.4444620457240136,81.99973109523063,441.3968054370894
8306,global_early_switch,21,1.4913400364170184,1.0082534189383534,1.5391586362754557,0.2224609328274015,0.3290169929364373,0.21470213539125285,110.7753606249598,153.88722884505694,155.03858094094932,255.94032877936456,100.62704525528075,1.4443315664767047,82.02811836485262,441.38987001960925
8306,global_early_switch,22,1.4908754320478836,1.0079127090676545,1.5388179264047568,0.2225461907870589,0.3290785402446749,0.21474897327720519,110.78534792322608,153.88621328488566,155.03282014923886,255.9269506807536,100.6643075934181,1.4442266326535629,82.05101618700431,441.3842853047769
8306,global_early_switch,23,1.4905006839674808,1.0076378938086925,1.5385431111457948,0.22261497698876967,0.32912818966313595,0.21478675739843317,110.793405031919,153.88539585851856,155.0281748728338,255.91616347586864,100.69435954324588,1.444142203098247,82.0694842769754,441.37978720500814
8306,global_early_switch,24,1.490198441440892,1.007416249289194,1.5383214666262963,0.22267046592506823,0.32916823664823547,0.21481723428318006,110.79990417206633,153.88473770565668,155.02442923809585,255.9074656471139,100.71859468645457,1.4440742451999582,82.0843784120574,441.37616362390537
8307,global_early_switch,1,1.1372545275350487,0.6754779651725643,0.8614195062649866,0.3286329560869542,0.4343116458646581,0.3030357252993104,130.24234776336777,171.78105629878448,155.3669328264381,266.1428773571218,138.9093694724961,1.4900354582411275,105.51872064652152,473.6472139305087
8307,global_early_switch,2,1.0983458166261624,0.6469449105060476,0.83288645159847,0.33911518543102814,0.44225550056962354,0.3075056151735875,131.1440683726786,171.8222059840235,155.17761996342347,264.97327008097614,141.52927763066737,1.474860960950938,107.37380479503379,473.7940380260365
8307,global_early_switch,3,1.0676394031204897,0.6244268739352209,0.8103684150276432,0.34753737610712115,0.44860645178186737,0.31105725328823725,131.8591233039037,171.86277752462357,155.04377484899632,264.0714295562799,143.57064882308924,1.464310214209232,108.8266027033817,473.9512917773328
8307,global_early_switch,4,1.043647321237177,0.606832680554125,0.7927742216465473,0.354208700402428,0.45361902041422547,0.31384672164386146,132.4199415757678,171.89959392097444,154.94883769797428,263.37993695771524,145.14951275860594,1.4569412400221506,109.95485813996018,474.09973453813643
8307,global_early_switch,5,1.0250518009149425,0.593195965651153,0.7791375067435753,0.3594335960455238,0.45753453603066097,0.31601730635473957,132.8559045092543,171.93128557111748,154.88111273024987,262.8519781813003,146.36349167349948,1.451757669636197,110.82520079669658,474.2303010043226
8307,global_early_switch,6,1.0107308697040396,0.5826939494298242,0.7686354905222466,0.36348937202888176,0.4605681165213752,0.3176939494629183,133.19242632339916,171.95760287086995,154.83246032971974,262.4501689091195,147.29260254643071,1.4480798550960143,111.49302352757833,474.34012478931123
8307,global_early_switch,7,0.9997571043383109,0.5746465214949564,0.7605880625873788,0.3666158728750403,0.4629033559245822,0.31898163561599613,133.45075400143065,171.97890867241966,154.79725055731313,262.14510325593824,148.0011344089853,1.445446659737522,112.00331911120281,474.4297557602987
8307,global_early_switch,8,0.9913809052894025,0.568503975525757,0.7544455166181794,0.3690131399180702,0.46469206854004985,0.3199662044496142,133.64820379736057,171.99584307388722,154.7715880028688,261.91390681499064,148.53995283676042,1.4435447932421748,112.39198546677092,474.5013752607308
8307,global_early_switch,9,0.985006613448431,0.5638294948423779,0.7497710359348002,0.3708437139468075,0.4660569007120696,0.32071643304092096,133.7986206825097,172.00912275461582,154.75276381364256,261.7389303562012,148.94883394973198,1.4421601450184922,112.68727521607819,474.55774017466683
8307,global_early_switch,10,0.9801669582923009,0.5602804143945492,0.7462219554869716,0.37223716521512884,0.4670952342472343,0.3212865983323721,133.91291537374912,172.01943316230287,154.73887920602644,261.6066377074948,149.2586055729666,1.4411450294369796,112.91119295751263,474.601611474494
8307,global_early_switch,11,0.9764989415819608,0.5575905354736331,0.7435320765660555,0.3732953353591401,0.4678833982383397,0.3217190505555599,133.9995929699104,172.0273790766559,154.72859057030496,261.5066929599161,149.49299904828558,1.4403964684739332,113.08074149074884,474.63548151172375
8307,global_early_switch,12,0.9737226500155455,0.5555545883249285,0.7414961294173509,0.3740974350015087,0.46848064233707165,0.32204655240048446,134.06522876003442,172.03346891057308,154.72093779102474,261.4312298067543,149.67018875655435,1.4398418699547886,113.20897939724814,474.6614729151454
8307,global_early_switch,13,0.9716234400337198,0.5540151676715896,0.739956708764012,0.3747045918697277,0.4689326247561387,0.3222942870652181,134.11487467364108,172.03811696781702,154.71522846130483,261.374276076104,149.80403909372527,1.4394293106781522,113.30589003334731,474.68132906110634
8307,global_early_switch,14,0.970037415818405,0.5528520832470255,0.7387936243394478,0.37516370314761294,0.46927433773529154,0.32248151815385556,134.1523938044912,172.0416535945675,154.71095894270803,261.33130589432074,149.90509534050193,1.4391214363931573,113.37907922788533,474.6964473751591
8307,global_early_switch,15,0.9688398208665554,0.5519738469490024,0.7379153880414248,0.3755105936723516,0.46953249116882756,0.32262292875744725,134.18072985416694,172.0443382240894,154.70776015780226,261.2988938003544,149.98136104284768,1.4388912334333646,113.43432676176586,474.7079293841237
8307,global_early_switch,16,0.9679359256649788,0.5513109904678463,0.7372525315602686,0.3757725369001515,0.4697274078838925,0.322729678846753,134.20211996492128,172.04637255799193,154.7053601670586,261.2744500903388,150.0388997941954,1.4387187518866864,113.47601557025193,474.71663333510344
8307,global_early_switch,17,0.9672539301478116,0.5508108604219236,0.736752401514346,0.37597024597492873,0.4698745156810663,0.3228102335239533,134.2182607877006,172.04791207359054,154.70355749984955,261.25601828730646,150.0822998679428,1.4385893551649618,113.50746454737613,474.7232220392183
8307,global_early_switch,18,0.9667394903029574,0.5504336045356972,0.7363751456281196,0.37611942123775294,0.4699855050375131,0.3228710033556807,134.230437122446,172.04907598994384,154.70220237365425,261.24212125281946,150.11502960160297,1.4384921385302754,113.53118382755774,474.7282042752961
8307,global_early_switch,19,0.9663515145872954,0.5501490890108784,0.7360906301033008,0.3762319478578931,0.47006922349954927,0.32291683774554597,134.23962075987131,172.0499552752659,154.70118301720032,261.23164412422125,150.13970910157184,1.4384190539101294,113.54907042999731,474.7319687054188
8307,global_early_switch,20,0.9660589565850812,0.5499345464759214,0.7358760875683438,0.37631681301876985,0.4701323601349367,0.32295140175596504,134.2465461372436,172.0506191608563,154.7004158603406,261.2237457683826,150.15831653300793,1.4383640762319017,113.56255702815606,474.7348112861497
8307,global_early_switch,21,0.96583837346811,0.5497727855234759,0.7357143266158982,0.37638080713164895,0.4701799683057421,0.32297746349763756,134.2517679317431,172.0511202008446,154.69983829265308,261.21779172850717,150.17234478158468,1.4383226995622294,113.57272508386257,474.73695679150427
8307,global_early_switch,22,0.9656720716504648,0.5496508308572027,0.735592371949625,0.3764290577254081,0.4702158634916752,0.3229971125902502,134.25570485185213,172.05149821904047,154.699403338733,261.2133035287237,150.18292015129433,1.4382915477899356,113.58039064505411,474.7385756102061
8307,global_early_switch,23,0.9655467012807488,0.5495588925860776,0.7355004336784999,0.3764654349154777,0.47024292529429734,0.32301192586973554,134.2586728500627,172.05178335265725,154.69907571479703,261.20992037588593,150.19089218039136,1.4382680876971357,113.58616931348242,474.7397967213854
8307,global_early_switch,24,0.9654521924047825,0.5494895860770357,0.735431127169458,0.3764928587626731,0.4702633262941706,0.32302309288355785,134.2609102736053,172.0519983857589,154.69882889639197,261.2073702432884,150.1969015376651,1.43825041645239,113.5905253834426,474.7407176545508
8308,global_early_switch,1,1.7581524818886478,1.5904936046350615,1.7056054099594466,0.1822454101990445,0.21252082841767972,0.19140283728741903,110.94201928604966,166.0553114465996,162.34962521592755,293.05796667190026,66.57684743481818,1.4790950604813329,70.22528211150401,469.72889444525515
8308,global_early_switch,2,1.6892291080798927,1.5399497971753078,1.655061602499693,0.19390164725090347,0.22057588996649427,0.197683706881315,112.33635494555861,165.38667010694115,161.41449519274377,289.9944790582795,72.64323326220874,1.4561219217338706,73.89541964784736,467.9769561121592
8308,global_early_switch,3,1.6285962800414726,1.4954857232804664,1.6105975286048515,0.2046534361449012,0.2278715642852912,0.203307497182303,113.59586468482128,164.8289386773585,160.6114465067885,287.3771229065674,77.89093400073399,1.4411481423108317,77.0957196204831,466.5659896948619
8308,global_early_switch,4,1.5758152354477946,1.4567796239117692,1.5718914292361543,0.21439894231346526,0.23438751549188228,0.2082782718810601,114.71595275996322,164.36742292593857,159.92934461592378,285.1576638385691,82.39050210822708,1.432103479567198,79.8591556347665,465.438793810271
8308,global_early_switch,5,1.5303158905032221,1.4234134376190828,1.538525242943468,0.22309210362448537,0.24013138193138728,0.21261956613232155,115.698354275212,163.98802142968603,159.3552853687348,283.28838518152077,86.2176075404611,1.4272872440661732,82.22409045913349,464.5437477667539
8308,global_early_switch,6,1.491441330036288,1.3949054266099978,1.510017231934383,0.23073579708600345,0.2451342671417653,0.21637004597490433,116.54956441603787,163.6777330077869,158.87581826379053,281.72354079374196,89.44926695110968,1.4253585547254044,84.23173597565268,463.8359560979611
8308,global_early_switch,7,1.4584909403473392,1.3707418075047686,1.4858536128291537,0.23737168958867771,0.24944496015781203,0.21957873915968895,117.27931251286805,163.42495733445026,158.4778315750633,280.4204677373847,92.16070248393831,1.425301287568813,85.92392041584864,463.2775435492671
8308,global_early_switch,8,1.4307579483989388,1.3504042800759417,1.4655160854003269,0.2430689844629793,0.25312387597686925,0.2223004871860921,117.89921516898477,163.21961385744038,158.1491225182092,279.3403172840934,94.42297653437164,1.4263748526420832,87.34130525213399,462.83733441949767
8308,global_early_switch,9,1.4075589848794596,1.3333917068283236,1.4485035121527088,0.2479137754692383,0.2562374919206184,0.2245920591201282,118.42168176471665,163.0531235403978,157.8787092469949,278.44842689663244,96.30141443620317,1.428060480943381,88.52209821044498,462.4901583175949
8308,global_early_switch,10,1.3882550207347388,1.3192354664555284,1.4343472717799135,0.2520000506368344,0.25885375041692715,0.2265091399589828,118.85909268723981,162.91830167954447,157.65695211489265,277.71439556323025,97.85473099435637,1.430009978396812,89.50123529922776,462.2159864186274
8308,global_early_switch,11,1.3722642300297112,1.3075088866051747,1.4226206919295599,0.2554227909845002,0.26103861932018807,0.2281042265270114,119.22323423696999,162.80920299980016,157.47554623182484,277.1119375607796,99.13473081386638,1.4320010999063508,90.30996369671088,461.9990435264792
8308,global_early_switch,12,1.3590682674453527,1.2978318473766453,1.4129436527010304,0.258273119489081,0.26285375752348655,0.2294253208054019,119.52494794710444,162.72095107319137,157.32743802270014,276.61859553317663,100.18642094258715,1.4339009248889756,90.97572801088484,461.8269874558261
8308,global_early_switch,13,1.348213348274245,1.289871573317833,1.4049833786422181,0.26063527701336403,0.2643551577942257,0.2305152876864002,119.77395165309211,162.6495701661541,157.20670019425305,276.2153677324113,101.04841490571022,1.4356377358105226,91.52228180168005,461.69019559211324
8308,global_early_switch,14,1.3393078863026673,1.2833409012053425,1.3984527065297276,0.26258500144100994,0.2655925279362553,0.23141168731693224,119.97878170909831,162.59183235490622,157.1083928410095,275.8863056125274,101.75349555006835,1.437179922406933,91.96993532574382,461.5811744957085
8308,global_early_switch,15,1.3320178863060503,1.2779949012078233,1.3931067065322085,0.2641889534784908,0.2666092171105616,0.23214694086288004,120.14681887361013,162.54512359035596,157.0284244770932,275.6181103366892,102.3292590584928,1.4385210465868976,92.33588395396936,461.49408440202484
8308,global_early_switch,16,1.3260611683980044,1.2736266414085897,1.3887384467329749,0.26550484128200214,0.26744249683536225,0.23274869835179796,120.28436506805593,162.50733012280517,156.9634223957958,275.3997513745247,102.79877376208104,1.4396694939382675,92.6345687983908,461.42436487453915
8308,global_early_switch,17,1.32120118899408,1.2700626565123785,1.3851744618367636,0.2665819711874418,0.26812404829196,0.23324031095756678,120.39674686307886,162.47674419251018,156.91061676792702,275.2221198857206,103.1812114634516,1.4406415279239413,92.87803708781765,461.36844440363666
8308,global_early_switch,18,1.3172409018647444,1.2671584459508658,1.382270251275251,0.26746203887349623,0.26868055698357163,0.23364134610576975,120.48843040102435,162.4519863626095,156.8677391875419,275.07772015242654,103.49243179112278,1.4414568996670791,93.07628532876073,461.32351636584025
8308,global_early_switch,19,1.3140170084684266,1.2647942574602327,1.3799060627846178,0.26818001334347613,0.2691343351447515,0.23396809664328774,120.56313607908224,162.4319423912471,156.83293600419233,274.96040169356604,103.74550411717959,1.4421360955794889,93.23757180918123,461.2873674124696
8308,global_early_switch,20,1.3113947447795846,1.2628712640884152,1.3779830694128004,0.26876502851157097,0.2695039277446132,0.2342340593166945,120.6239468471459,162.4157120643924,156.80469508103295,274.8651296288021,103.95116485865182,1.4426987599644807,93.36869437245844,461.2582459329968
8308,global_early_switch,21,1.3092632721811892,1.2613081841829252,1.3764199895073104,0.26924122854012383,0.269804674899642,0.23445036842450098,120.67340666371796,162.40256785480256,156.78178450512743,274.78779007342183,104.11821166020539,1.44316286835737,93.47523244394341,461.23476110054116
8308,global_early_switch,22,1.3075316804903223,1.2600383502762895,1.3751501556006747,0.26962853750965793,0.270049216801299,0.23462617868818927,120.71360756858662,162.39192156413833,156.76320167036732,274.7250267561515,104.25383877017879,1.4435444053793653,93.56175465406307,461.2158051344223
8308,global_early_switch,23,1.306125579827662,1.2590072097903386,1.3741190151147238,0.26994333812014987,0.27024793487845666,0.23476899574713134,120.74626514592487,162.3832976455488,156.74813147271075,274.67410526674865,104.36391860704867,1.4438570936670452,93.63199422093797,461.2004935921622
8308,global_early_switch,24,1.3049842011787813,1.2581701987811595,1.3732820041055447,0.2701990668980069,0.2704093355478056,0.23488496092908676,120.77278311219436,162.37631123185358,156.73591136249053,274.6327996109256,104.45323912173603,1.4441128831325738,93.6889976337763,461.1881181619093
8309,global_early_switch,1,1.2815710788684358,1.2060461119948291,0.9490396659060086,0.2797963717783619,0.27657316750817984,0.29207416527483027,122.83982055538799,159.62501975486055,155.50338363905502,269.164372332976,116.49746132590728,1.4984249696313912,95.85003475245051,460.04478254246857
8309,global_early_switch,2,1.258428660365903,1.1890750050929717,0.9320685590041512,0.28521352147525303,0.2801059671769564,0.2943339961494959,123.38242715565731,159.6223539633006,155.3734805196609,268.4578581690819,118.21133284438153,1.488552798698918,96.987088762322,460.01640286775836
8309,global_early_switch,3,1.239675622713159,1.1753227774809596,0.9183163313921389,0.2896565091485108,0.2829978478432263,0.2961698255221013,123.82374620297486,159.62253998968256,155.2732518097797,267.8921414194351,119.59073118946415,1.4810767445237678,97.9047875355387,460.0077912694135
8309,global_early_switch,4,1.2245587734847532,1.1642370880467952,0.9072306419579746,0.29327263604811454,0.28534811571796065,0.29765267155668157,124.18054958743755,159.62424140155252,155.19576800621167,267.44056330049006,120.6965243655769,1.4753915697909252,98.64213427165194,460.0102592867374
8309,global_early_switch,5,1.2124253433305898,1.1553392392670756,0.8983327931782549,0.29619739376527593,0.2872469535562015,0.2988447776108835,124.46761469766294,159.62662082254974,155.13572879012992,267.0809892201419,121.58010920591963,1.471048791834999,99.2324009013642,460.0183351455175
8309,global_early_switch,6,1.202720596397652,1.1482224248495876,0.8912159787607671,0.29855097671866454,0.2887737007063453,0.2997994826591753,124.69765415376557,159.62917999621197,155.08909444946838,266.7952416007456,122.28428264099294,1.467716549378621,99.70351665846144,460.0287106554869
8309,global_early_switch,7,1.194980386851699,1.1425462711825554,0.8855398250937349,0.30043718738005615,0.2899964946218126,0.3005616969598561,124.88140313956515,159.6316422803868,155.05278780047092,266.56852095847796,122.84428435624413,1.4651488527528747,100.07862650455554,460.0394857112707
8309,global_early_switch,8,1.1888211138229166,1.1380294709614485,0.8810230248726277,0.30194387687159313,0.29097277952323297,0.30116871556953906,125.0277966096742,159.63387029208056,155.0244612917893,266.38885932734814,123.28887449660559,1.4631626804812523,100.37671581857924,460.04964735105006
8309,global_early_switch,9,1.183928843956544,1.134441806392775,0.8774353603039545,0.3031442481478196,0.2917502906303418,0.3016511725039368,125.14418655988302,159.6358104789287,155.00231916903064,266.24663048609546,123.64135781358053,1.4616211116859352,100.61323074315295,460.05872241177684
8309,global_early_switch,10,1.1800486312735297,1.1315963170918981,0.8745898710030774,0.3040985751231602,0.29236825459847005,0.3020340163418381,125.23656867610111,159.63745705029214,154.9849830396013,266.13412384758544,123.92051292636123,1.4604211339639077,100.80065731641737,460.0665526578042
8309,global_early_switch,11,1.1769747017104817,1.1293421020789962,0.8723356559901755,0.30485602631224373,0.29285862426906023,0.3023374280559393,125.30979808263552,159.63882934710287,154.9713910727524,266.04518362842214,124.14140355354256,1.459484752444622,100.94903685377827,460.07315336185616
8309,global_early_switch,12,1.1745417747092695,1.1275579556114406,0.8705515095226198,0.3054564209486607,0.2932472488578325,0.302577644997615,125.36778444047624,159.6399581238055,154.96072242327585,265.9749080804955,124.31607048595214,1.4587525614422097,101.06641169066052,460.0786269367222
8309,global_early_switch,13,1.1726175996516075,1.1261468939024883,0.8691404478136678,0.30593182536443564,0.2935549278163203,0.30276767695851375,125.41366234240161,159.64087759417748,154.95234045285753,265.91940185871,124.45411145445593,1.458179070156652,101.15920253903936,460.0831120043488
8309,global_early_switch,14,1.1710966793788917,1.1250315523691636,0.8680251062803429,0.306307947076023,0.2937983257874454,0.3029179127460214,125.44993619114177,159.64162110241026,154.94574998360076,265.87557445927143,124.56315954348415,1.4577292596064613,101.23252219062819,460.08675470738797
8309,global_early_switch,15,1.169895058549816,1.1241503637611747,0.867143917672354,0.3066053243253612,0.2939907502298302,0.3030366265978636,125.47860145444221,159.6422189801825,154.94056488972632,265.84097698290566,124.64927476747448,1.4573760621318481,101.29043378063365,460.08969361288734
8309,global_early_switch,16,1.168946051346708,1.123454425145562,0.8664479790567415,0.30684032062236305,0.29414279981505326,0.30313039496077493,125.50124466457575,159.6426976997364,154.93648344110437,265.8136708618544,124.71726157087112,1.4570984768555366,101.3361611243354,460.0920527107921
8309,global_early_switch,17,1.1681967672179296,1.1229049501177912,0.8658985040289707,0.30702594563377233,0.29426289855526566,0.30320443646741263,125.51912509013474,159.64307973253625,154.93326941924283,265.79212267031994,124.77092488804735,1.4568801819833221,101.37225893772177,460.0939390170925
8309,global_early_switch,18,1.1676053095627121,1.1224712145039653,0.8654647684151445,0.3071725239499987,0.29435773042568564,0.3032628865438596,125.5332408823023,159.6433838502989,154.93073768731927,265.7751203241188,124.81327516095547,1.4567083734504314,101.40074947419083,460.09544280432533
8309,global_early_switch,19,1.1671385190307635,1.1221289014472027,0.8651224553583822,0.307288239438461,0.29443259258654625,0.30330901930377324,125.54438236488267,159.64362545010835,154.92874288624955,265.7617060864243,124.84669290132616,1.4565731078859967,101.42323245697979,460.0966388329714
8309,global_early_switch,20,1.1667701709064664,1.121858779489385,0.8648523334005643,0.30737957191837356,0.29449167868548526,0.3033454247493296,125.5531748260737,159.64381708511422,154.92717082439358,265.751123522131,124.87305939144193,1.4564665737956357,101.44097250426682,460.09758836396173
