scenario,t,x_true,y,x_mean,x_var,z_mean,h_mean
noetic,85,-4.965527587317636,-3.3556406736571662,-3.3307150984050913,0.09342012092402628,-0.5029960279511896,-0.644988854910493
noetic,86,-5.823527823081089,-4.900493742875611,-4.812437370915831,0.09492854681210516,-0.7509226731231157,-0.7261664421452155
noetic,87,-5.131908105877199,-3.9141660112436862,-3.954346295016795,0.09389031933951732,-0.5801023394213644,-0.7174658958152439
noetic,88,-4.999627853880348,-3.3841983253691406,-3.4079792396551363,0.09361467323558949,-0.5375205633833444,-0.6791961017277754
noetic,89,-5.714977508859711,-3.995961758368223,-3.9485646632780247,0.09375023041877158,-0.5520485346754216,-0.6824403674352428
noetic,90,-6.488864574554385,-5.046257632833812,-4.974423566657433,0.09445348697669907,-0.6676288656725159,-0.7316483173303838
noetic,91,-7.11458565961501,-5.9633372321444655,-5.896306859414954,0.09458399437732175,-0.6966426643940105,-0.774285868192203
noetic,92,-7.544501159689312,-6.325217820081757,-6.283159458744926,0.0941886371788011,-0.6352717468353442,-0.7702124708866803
noetic,93,-7.462454238568629,-6.005422532233339,-6.003160447644737,0.09378907304813557,-0.5723353918902331,-0.705920199304366
noetic,94,-7.840370895906836,-6.296532782365253,-6.259260105622385,0.09372017348450234,-0.5515845204551431,-0.6913669340333152
noetic,95,-7.055218999372578,-6.011853275144922,-6.007495120380428,0.0933520301061697,-0.4953410864557944,-0.6308773139660819
noetic,96,-7.026150007802297,-5.891111440442589,-5.878280641332647,0.09302640139770683,-0.4400025384177599,-0.5789021764049501
noetic,97,-7.251203789331602,-6.26995978575722,-6.222846354502525,0.09312807757279375,-0.44593929500197815,-0.5789614343441843
noetic,98,-6.418232721222548,-5.439279524169346,-5.472812921450607,0.09290185069014781,-0.41463375215963927,-0.5566484833762937
noetic,99,-6.5860654715898255,-4.571142333222547,-4.615523226405588,0.09293331572206298,-0.41554409143064414,-0.5516779870678148
noetic,100,-5.921764981409214,-4.849920024052476,-4.8161127899018465,0.09273233030877541,-0.38761214451106757,-0.5296622494240033
noetic,101,-6.50295098395042,-5.128234457801179,-5.0878110952477975,0.09268920850665345,-0.3785049468644784,-0.5178620054444066
noetic,102,-7.300840453896849,-6.049089271908325,-5.971216525885693,0.09359424619472757,-0.5064555618079827,-0.568248257369215
noetic,103,-6.485319801024732,-4.940389375673407,-4.990699491783059,0.09312953300372095,-0.4441823168737551,-0.5734468955770539
noetic,104,-8.616875629564348,-7.054587014311842,-6.950360397313872,0.09549470029241024,-0.8615406263600964,-0.6914951918680998
noetic,105,-10.364177198625608,-8.291402253340868,-8.2074807311123,0.09502999429118841,-0.7748788666562906,-0.7674011867319396
noetic,106,-10.955004062043892,-9.611003351248945,-9.528357430857781,0.09544373599861682,-0.8681070407691287,-0.8474389993881719
noetic,107,-9.397161718870526,-7.875265448288649,-7.934283114955632,0.09498436600976032,-0.7850465416332217,-0.880167013383169
noetic,108,-7.789507813363376,-6.533268021970296,-6.5841196732195675,0.09493661218826051,-0.7808685549580969,-0.897408856251757
noetic,109,-8.084831215484254,-6.830146722951098,-6.7993676224083,0.09464928146402266,-0.7318814636313294,-0.8731555164464959
noetic,110,-8.526610677230776,-6.984390835336797,-6.955526342191956,0.09450191327403402,-0.7028810050018736,-0.8446042029698967
noetic,111,-8.009338256406751,-6.181500535228872,-6.205782304539752,0.09430339041127611,-0.6653090357457999,-0.8067595534553909
noetic,112,-8.507611614487217,-6.7153847462173095,-6.669736843954936,0.09443244635489195,-0.6809604493324026,-0.8106137191498766
noetic,113,-8.680300228237982,-7.789345316276268,-7.71896424214878,0.09515647229577763,-0.8143315797262858,-0.8654775331687194
noetic,114,-8.488166712306908,-7.321974383401544,-7.322605328257342,0.094285772073852,-0.6656973728810905,-0.7970804673783216
noetic,115,-8.927242624608605,-7.6632784210319445,-7.622847869933108,0.09427980207319406,-0.6539932992790426,-0.7903622199871927
noetic,116,-9.419512421497128,-7.904911263642004,-7.8665005777358195,0.09420833071013632,-0.6412702006743337,-0.7795296756929825
noetic,117,-9.45734729115404,-7.931417066528056,-7.903897909149462,0.09399461717960936,-0.6055218627504939,-0.7476601995138694
noetic,118,-10.240260182977025,-8.46771378192408,-8.413138544285204,0.09430921534494509,-0.6517234925198004,-0.7667314872423441
noetic,119,-9.862857277527285,-8.887476817885771,-8.836690327877438,0.0943255014147455,-0.6570687012667765,-0.7792495894306445
noetic,120,-9.70987978903968,-8.110391061646881,-8.127751541410772,0.09389714199251128,-0.5903659597174752,-0.7296812038436279
noetic,121,-9.658163727120213,-8.229642975092382,-8.197981336286912,0.09377081521453798,-0.5631558086400811,-0.7051280912225157
noetic,122,-10.427725034882524,-8.34318632354235,-8.308101202281906,0.09367954151960961,-0.5455120494600626,-0.6865308870706022
noetic,123,-10.812754379406872,-9.771622401820075,-9.682623907268857,0.09526333223062791,-0.8224931542688021,-0.774731754548038
