seed,truth,heldout_log_per_observation,preheldout_complexity_per_observation,matched_comparators,best_matched_comparator,generating_family_margin,maximum_decomposition_error
778190,context_split,"[-2.2615916027812197, -2.3196172939769504, -1.8960688029686885, -2.3135828863883035, -2.3459107679716658]","[0.3090489769848026, 0.3803832805912611, 0.3310679135371777, 0.40304084721258726, 0.16082365502711757]","[""global_downweight"", ""cue_local_relearning""]",global_downweight,0.3655227998125312,1.4210854715202004e-14
778191,context_split,"[-2.297838904810531, -2.061154990126216, -1.7166193907063168, -1.9367992780999872, -1.7369271597248606]","[0.333674346427599, 0.42682050665891924, 0.3846636058287963, 0.43878936820085057, 0.3714600435829573]","[""cue_local_relearning"", ""change_point""]",change_point,0.02030776901854381,1.4210854715202004e-14
778192,context_split,"[-2.0142231112938465, -1.813627156242661, -1.6376519021205818, -1.9055357691016397, -1.6164191084830168]","[0.2734625799309242, 0.334629258762932, 0.1784438156044664, 0.3162152431751034, 0.12871763065247196]","[""change_point""]",change_point,-0.021232793637564917,1.4210854715202004e-14
778193,context_split,"[-2.1625429537822782, -1.9497328089732253, -1.6744936927794827, -1.8499245712022816, -1.5789961323138586]","[0.26706980221180426, 0.3429303962760875, 0.22159852592163942, 0.35733911568763393, 0.021312413603610816]","[""global_downweight""]",global_downweight,0.48804926100279555,1.4210854715202004e-14
778194,context_split,"[-1.5450940389983092, -1.590772055300115, -1.6114326566323687, -1.5836838659863783, -1.4045010517035488]","[0.37267868144174465, 0.45556488086446595, 0.37296072030774075, 0.4642105611581251, 0.31776877720454905]","[""global_downweight""]",global_downweight,-0.06633861763405946,1.4210854715202004e-14
778195,context_split,"[-1.9568535614533138, -1.7636394903606094, -1.7633895972915505, -1.6345521363090327, -1.616785731027548]","[0.32922952753846785, 0.40895439716979, 0.3004793812976777, 0.4362727274544865, 0.2075555061476483]","[""global_downweight""]",global_downweight,0.19346396416176326,2.842170943040401e-14
778196,context_split,"[-2.0387088782099285, -1.977541603694263, -2.050426569884965, -1.9845516097192375, -1.838926336098587]","[0.4226022058202954, 0.5016795023709709, 0.44604600760452984, 0.5185039642248831, 0.24032909077998474]","[""global_downweight""]",global_downweight,-0.011717691675036335,2.842170943040401e-14
778197,context_split,"[-1.4307819426121897, -1.4674244358641406, -1.5873616684484322, -1.582456776523391, -2.296486322472867]","[0.23935981466209924, 0.30952396339385196, 0.11352926049337607, 0.29374723502897276, 0.06050598402527501]",[],,nan,2.1316282072803006e-14
778198,context_split,"[-2.6582240083171857, -2.5473992783544857, -2.8452077004996195, -2.669164936423763, -3.0843728059853]","[0.39725705331553623, 0.48724704816612907, 0.364535105234743, 0.48632986074818135, 0.06514308936433649]","[""global_downweight""]",global_downweight,-0.18698369218243371,1.4210854715202004e-14
778199,context_split,"[-1.9186351885709136, -2.024339863230284, -1.9477420960457756, -2.01481850209111, -3.0342651895904806]","[0.28141231563613445, 0.3731457273704268, 0.3009317759017754, 0.3909364464785267, 0.2097788097582547]","[""global_downweight""]",global_downweight,-0.029106907474861998,1.4210854715202004e-14
778200,context_split,"[-1.6900783954707972, -1.6160700200198086, -1.6023699612824336, -1.6609316341278975, -1.4054788622787031]","[0.26992989126697536, 0.3435165717835728, 0.30037748354167454, 0.3430624792134751, 0.25092399576588553]","[""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""]",change_point,-0.19689109900373047,1.4210854715202004e-14
778201,context_split,"[-1.7925572948907336, -1.6499383301969663, -1.492522552055405, -1.5995673570178734, -1.4426656174364911]","[0.20706367953853788, 0.29317043684027816, 0.11411844804288297, 0.25018227363616785, 0.04301896889762374]",[],,nan,1.4210854715202004e-14
778202,context_split,"[-1.4512344186865755, -1.462551264328698, -1.4856767357581218, -1.5076838481903705, -1.3960606323595615]","[0.3359146640671184, 0.4322416259489697, 0.41381983418801077, 0.44501471063180964, 0.07727827327846244]","[""cue_local_relearning"", ""continuous_drift""]",cue_local_relearning,-0.023125471429423783,1.4210854715202004e-14
778203,context_split,"[-2.1632179439367407, -2.1353787773937256, -1.847234382139983, -2.164837387098113, -2.343505074844387]","[0.3253970734533368, 0.4164134114229862, 0.30411941727710273, 0.4216407687329918, 0.13318388046157678]","[""global_downweight""]",global_downweight,0.3159835617967577,1.4210854715202004e-14
778204,context_split,"[-2.084966450392926, -2.2660084814852093, -1.9058327467434868, -1.9958077543174353, -2.3730319112931024]","[0.3068429834005601, 0.37771711474751896, 0.3361375539070541, 0.4053727979900508, 0.204061080519135]","[""global_downweight"", ""cue_local_relearning""]",global_downweight,0.17913370364943937,1.4210854715202004e-14
778205,context_split,"[-1.8619830335942993, -1.8116905168217627, -1.7827243321174437, -1.8811183059507801, -2.2817634430157927]","[0.2714608641340584, 0.34554766950380017, 0.22137172843318287, 0.3298518080668255, 0.040149504775056515]",[],,nan,2.1316282072803006e-14
778206,context_split,"[-1.912811592220729, -2.094035595214531, -1.7298254067868353, -1.9155236256340302, -4.081609707155183]","[0.23221305038790196, 0.29819835942197026, 0.17197783043134876, 0.3051418236368914, 0.08793270455138374]",[],,nan,7.105427357601002e-15
778207,context_split,"[-1.4414451015142822, -1.621547102987516, -1.2352111697635326, -1.353178858615352, -4.227011360408273]","[0.30514875640326483, 0.40472706012213494, 0.28272175453398085, 0.3741327035663633, 0.05903757860178863]","[""global_downweight""]",global_downweight,0.20623393175074956,2.842170943040401e-14
778208,context_split,"[-1.5510865859443719, -1.5129584923285249, -1.4288844819799262, -1.64925485644497, -1.3936232673299775]","[0.21999938447455247, 0.3119620690736989, 0.16364356555452356, 0.3024361491848996, 0.0852895903189394]",[],,nan,1.4210854715202004e-14
778209,context_split,"[-1.9793403402870986, -1.8974543869729477, -1.904023525571449, -1.9531291507200406, -2.1420291349053944]","[0.2564616251671418, 0.3209055851307436, 0.22358305516332508, 0.32921733506548295, 0.13518364526093143]","[""global_downweight""]",global_downweight,0.07531681471564955,7.105427357601002e-15
778210,context_split,"[-1.7274837505835032, -1.811854529735026, -1.6921022388671974, -1.7503285566330105, -2.073633433717318]","[0.3279017482363104, 0.4138831462520664, 0.4057303497858919, 0.4326303417010884, 0.08668556336392054]","[""cue_local_relearning"", ""continuous_drift""]",continuous_drift,0.05822631776581311,1.4210854715202004e-14
778211,context_split,"[-1.7018003465133962, -1.7482077669988367, -1.5527672163845736, -1.7075162590879636, -2.656229977206186]","[0.3120571904288644, 0.3870998089150643, 0.25088236819951487, 0.3819078748464202, 0.04298200960589859]",[],,nan,7.105427357601002e-15
778212,context_split,"[-1.9552760414251162, -1.8007158926122706, -1.6661925821686037, -1.7163740773514204, -1.4923529548930352]","[0.3068335853123979, 0.4048171337083253, 0.3149064774383948, 0.4226818659740363, 0.12103283031831454]","[""global_downweight""]",global_downweight,0.2890834592565126,1.4210854715202004e-14
778213,context_split,"[-1.9546703989441845, -1.947555117011139, -1.9352089365209082, -2.0896561876608892, -1.8567834091748985]","[0.30589140095891193, 0.3903027879995955, 0.22822708829714358, 0.384362567561139, 0.07375123974796334]",[],,nan,2.1316282072803006e-14
778214,context_split,"[-2.2472225522151534, -2.2190009456680952, -1.9591381175267735, -2.2846682458825462, -2.449723045448131]","[0.32386250184867693, 0.40831266992871224, 0.3229606344131285, 0.4264232371807648, 0.2209096047416157]","[""global_downweight""]",global_downweight,0.28808443468837996,1.4210854715202004e-14
778215,context_split,"[-1.930176665838851, -1.8028063154255864, -1.6698330256590639, -1.7070471944553365, -2.9524512916680656]","[0.3076892722776879, 0.37017252862907174, 0.2827414590271497, 0.3847090823877452, 0.08279161806448783]","[""global_downweight""]",global_downweight,0.2603436401797872,7.105427357601002e-15
778216,context_split,"[-1.469325205964692, -1.4278022423505918, -1.362722774857053, -1.5496171436228874, -1.3396861813022518]","[0.19655577653760017, 0.28215821106885314, 0.12521292882024007, 0.2923651034126575, 0.05235946674132123]",[],,nan,1.4210854715202004e-14
778217,context_split,"[-1.8264918984879497, -1.8580666073783423, -1.60077762093327, -1.8688138578202063, -3.0441844376252885]","[0.3693037952092781, 0.45836032681706634, 0.33862546191164955, 0.4733343663196579, 0.13320791559463527]","[""global_downweight""]",global_downweight,0.22571427755467965,1.4210854715202004e-14
778218,context_split,"[-2.4945073329840133, -2.3487999216946953, -2.119624304306951, -2.2539248564983403, -2.135373570583961]","[0.36845990425624425, 0.4518813468352529, 0.42812895339194396, 0.4657874600987734, 0.06318967667268333]","[""cue_local_relearning"", ""continuous_drift""]",continuous_drift,0.13430055219138914,2.842170943040401e-14
778219,context_split,"[-2.5584538500623957, -2.519280367387373, -2.40869877834015, -2.57171085282649, -2.5312766443547314]","[0.38311829141296566, 0.4797658766581359, 0.4373722776957422, 0.4971622548254739, 0.31910168762849345]","[""cue_local_relearning""]",cue_local_relearning,0.11058158904722326,1.4210854715202004e-14
778220,context_split,"[-2.1722612580168557, -1.9212741383420981, -1.5343485351821347, -1.6165188584661, -1.4736406935591297]","[0.27027007873803943, 0.3544473165521402, 0.17521854514375315, 0.3371819379327512, 0.050840377256015784]",[],,nan,7.105427357601002e-15
778221,context_split,"[-1.9532780285248226, -1.8201263650671207, -1.6370164822144657, -1.8041415007300907, -1.4711154131710202]","[0.3008757477752438, 0.3664464180838371, 0.33312436933691, 0.3834687225040961, 0.1476304871357867]","[""global_downweight"", ""cue_local_relearning""]",cue_local_relearning,0.18310988285265495,1.4210854715202004e-14
778222,context_split,"[-1.9107089513339988, -1.9139621261790518, -1.9316074751077617, -1.9410096729732276, -2.0808137402668514]","[0.2877289868797558, 0.37145996331751535, 0.3696490669418407, 0.3855412066338992, 0.30371463402902693]","[""cue_local_relearning"", ""continuous_drift""]",cue_local_relearning,-0.017645348928709836,1.4210854715202004e-14
778223,context_split,"[-1.9839604720428357, -2.0547699191564766, -1.8314029433221588, -2.0629778227182145, -3.7629375344166256]","[0.2798857104044888, 0.3722516142833661, 0.21835577014615695, 0.371568705511365, 0.07309519532413841]",[],,nan,1.4210854715202004e-14
778224,context_split,"[-2.207700456271299, -2.2774118921457243, -2.0245982894870505, -2.29962061783698, -2.837581044061187]","[0.3096638176824784, 0.39166354842927276, 0.31643356166925424, 0.4169398039813694, 0.21129379433127227]","[""global_downweight""]",global_downweight,0.1831021667842485,2.842170943040401e-14
778225,context_split,"[-2.2696357143601302, -2.296135810070222, -2.298955315106622, -2.29607024352621, -3.2953270719365957]","[0.2908965860400581, 0.39472250813598486, 0.2864498020056418, 0.3977383075740128, 0.04450193364551492]","[""global_downweight""]",global_downweight,-0.02931960074649176,1.4210854715202004e-14
778226,context_split,"[-1.9988205557565628, -2.0411705764300008, -2.1464045755154038, -2.0887089048662792, -2.259480796514782]","[0.37580111699286567, 0.4411054957150382, 0.38386333269513867, 0.4609536437323129, 0.3313131693760068]","[""global_downweight""]",global_downweight,-0.14758401975884095,2.842170943040401e-14
778227,context_split,"[-2.2779560073766802, -2.221852549881402, -2.0841879666362644, -2.1925847178945777, -2.9019940589067375]","[0.31773870492205475, 0.4007052931593769, 0.31870328974489504, 0.40525124893635933, 0.06447137962921178]","[""global_downweight""]",global_downweight,0.19376804074041587,1.4210854715202004e-14
778228,context_split,"[-2.1456882276310676, -2.095438532527928, -2.0489874531623586, -2.204852594708452, -2.1045582577474873]","[0.27291871779744814, 0.34099049699906336, 0.1843918409039923, 0.31168747905921657, 0.14017856193744205]","[""change_point""]",change_point,0.05557080458512864,2.1316282072803006e-14
778229,context_split,"[-2.0445354781762095, -2.0200409593539375, -1.7871937647951501, -2.034101004781024, -1.855440916732384]","[0.2851103529832723, 0.36668214397640403, 0.20958569905202673, 0.3662796893693694, 0.13599399215247335]",[],,nan,2.842170943040401e-14
778230,context_split,"[-1.717086360922405, -1.5356678802995685, -1.3467943472301958, -1.4340214278428283, -1.175802961226986]","[0.2675217170117375, 0.3544774729446534, 0.2657406928546061, 0.360001398836681, 0.1926363618584845]","[""global_downweight""]",global_downweight,0.3702920136922092,1.4210854715202004e-14
778231,context_split,"[-2.3133549854376705, -2.2444473086740846, -2.075813314610846, -2.300198207414998, -2.3907578077724683]","[0.2189098502941803, 0.2945587011518134, 0.16225300191637856, 0.3092850386575407, 0.07630347035939238]",[],,nan,7.105427357601002e-15
778232,context_split,"[-1.6805557169401482, -1.6980015359994498, -1.6393915867306905, -1.7301674869699406, -1.5380568700637722]","[0.3580497248731586, 0.4326798517405601, 0.34474077420798815, 0.433828502970195, 0.3172284008076993]","[""global_downweight"", ""change_point""]",change_point,-0.10133471666691829,1.4210854715202004e-14
778233,context_split,"[-2.4243907485235248, -2.4471021664397403, -2.391145651729537, -2.5599228263866607, -2.672063742399799]","[0.31764947181162967, 0.3909262353587257, 0.2748112849931759, 0.40429015291164677, 0.16244952173010777]","[""global_downweight""]",global_downweight,0.033245096793987905,2.842170943040401e-14
778234,context_split,"[-2.35243546342363, -2.41953528492036, -2.105099572413711, -2.3974161966029746, -2.514834225757749]","[0.31999629002901153, 0.4135086427940233, 0.32563673533012966, 0.4257557738079753, 0.12430126943983195]","[""global_downweight""]",global_downweight,0.24733589100991882,1.4210854715202004e-14
778235,context_split,"[-1.403508706051209, -1.422297422004009, -1.2298177303972073, -1.4297074145798723, -1.197870757838409]","[0.22974320337541787, 0.31340902325889336, 0.15030066940905704, 0.2939850105962805, 0.07085400640118439]",[],,nan,7.105427357601002e-15
778236,context_split,"[-2.0569468319414046, -2.083448390430963, -2.099546071045835, -2.1057071867411254, -2.473861370627377]","[0.30013092889032483, 0.38205150310833186, 0.2574267979288387, 0.38811511014590333, 0.043440162663996716]","[""global_downweight""]",global_downweight,-0.04259923910443053,1.4210854715202004e-14
778237,context_split,"[-2.067361350494279, -2.076485410946387, -1.5707463426621624, -2.099494522370933, -2.777653845815026]","[0.28678938537803217, 0.3690417082704677, 0.21039397406136606, 0.38755474106594123, 0.15566054472407528]",[],,nan,1.4210854715202004e-14
778238,context_split,"[-1.8915576966044156, -1.9619157851191176, -1.760647864332138, -1.906881585091467, -2.2382580489472597]","[0.2978368575238643, 0.3901364281894097, 0.2559702408219651, 0.3915518450850061, 0.15374807617505043]","[""global_downweight""]",global_downweight,0.1309098322722777,1.4210854715202004e-14
778239,context_split,"[-2.685789223511966, -2.6959462992352305, -2.3410764976346448, -2.7339728056957506, -3.1968728211049804]","[0.38213355186948833, 0.45576802633773816, 0.47038455695320297, 0.4833832124717528, 0.42419525220370097]","[""cue_local_relearning"", ""continuous_drift"", ""change_point""]",cue_local_relearning,0.3548698016005858,1.4210854715202004e-14
778240,continuous_drift,"[-2.0000981106183664, -1.841279926255611, -1.967824734117027, -1.7061598419509032, -2.858482566229366]","[0.3211806860784177, 0.396694416810279, 0.26191424873136454, 0.36645410111591253, 0.06400824069949164]","[""global_downweight"", ""cue_local_relearning""]",cue_local_relearning,0.1351200843047078,1.4210854715202004e-14
778241,continuous_drift,"[-2.4562229579135693, -2.334589631373982, -2.752745837139389, -2.468358066205073, -2.6063196520724006]","[0.217467093315431, 0.2935752745025697, 0.1945320825500242, 0.28359330488453904, 0.1637739496217292]","[""cue_local_relearning""]",cue_local_relearning,-0.13376843483109102,2.842170943040401e-14
778242,continuous_drift,"[-2.2798429151096027, -2.1077386759565275, -2.1714762255527242, -1.9608624724814687, -2.4621216271915314]","[0.24558615759993577, 0.3315652981797515, 0.14187185483717593, 0.3001597194648918, 0.03822307873042422]","[""cue_local_relearning""]",cue_local_relearning,0.1468762034750588,1.4210854715202004e-14
778243,continuous_drift,"[-2.164427569741255, -1.998094252656843, -2.316921146029302, -1.9338464651235494, -2.5904636977736635]","[0.23231630180551818, 0.3029278276176207, 0.1937097579188494, 0.30459608977164665, 0.15647696016772028]","[""cue_local_relearning""]",cue_local_relearning,0.06424778753329363,2.1316282072803006e-14
778244,continuous_drift,"[-2.278850186913801, -2.1898020249304473, -2.6326366008334148, -2.299959454824596, -3.111239868956911]","[0.2962486187749947, 0.36807247106569657, 0.15946617797533147, 0.3683191161908279, 0.07711984353533845]","[""cue_local_relearning""]",cue_local_relearning,-0.11015742989414878,2.842170943040401e-14
778245,continuous_drift,"[-1.7340161830930567, -1.8347492469914712, -1.7901967404543289, -1.6812910942983619, -1.7284416533748557]","[0.30395916762386943, 0.37820186023740815, 0.2661620902909106, 0.3616583766100466, 0.13354759637158026]","[""cue_local_relearning""]",cue_local_relearning,0.15345815269310936,1.4210854715202004e-14
778246,continuous_drift,"[-2.1409501858034146, -2.2444472557048307, -2.9547948070884695, -2.2016647949558266, -3.0242706611681562]","[0.3013699289588371, 0.3880822975041344, 0.17439429866955589, 0.39567144687792805, 0.09904788189866237]","[""cue_local_relearning""]",cue_local_relearning,0.04278246074900416,2.842170943040401e-14
778247,continuous_drift,"[-2.029308968506208, -2.103542401380605, -2.4975144686680704, -1.9484983529403967, -2.79789861408946]","[0.27893971236638665, 0.3535213447657039, 0.23410470861317267, 0.3080033706361077, 0.12439114737426105]","[""global_downweight"", ""cue_local_relearning""]",global_downweight,0.08081061556581126,1.4210854715202004e-14
778248,continuous_drift,"[-1.9993149905345593, -1.8930237720509648, -2.367215392521171, -1.8947429777563318, -2.6939853018138216]","[0.23487448370020483, 0.31658240978626256, 0.18292726175208948, 0.2743456172471436, 0.08061347368778239]","[""global_downweight"", ""cue_local_relearning""]",cue_local_relearning,-0.0017192057053669885,4.263256414560601e-14
778249,continuous_drift,"[-2.0923160351729484, -1.952899667302547, -2.104500653526509, -1.8753136546835423, -2.6404830536710993]","[0.28202004796458047, 0.3726438333815068, 0.2337290593179183, 0.3352323509821091, 0.02352237847239382]","[""cue_local_relearning""]",cue_local_relearning,0.07758601261900466,1.4210854715202004e-14
778250,continuous_drift,"[-1.9960914565969095, -2.0466649300668083, -2.8001531826383195, -1.9612137762483455, -2.9567071291889233]","[0.24916165564333473, 0.31181558357808264, 0.21520220807665127, 0.3152813777830424, 0.12230012226308878]","[""cue_local_relearning""]",cue_local_relearning,0.0854511538184628,1.4210854715202004e-14
778251,continuous_drift,"[-2.2947050488108447, -2.2429306511564633, -2.427712270166224, -2.4193835656574567, -3.2566349896787443]","[0.21090923921867163, 0.2891517738437227, 0.11295913053717994, 0.2738712208406087, 0.04189292167593423]","[""cue_local_relearning""]",cue_local_relearning,-0.17645291450099343,1.4210854715202004e-14
778252,continuous_drift,"[-2.485990805410739, -2.3291703156504973, -2.372186047594896, -2.19360800602308, -3.0211190844225406]","[0.31206076703069496, 0.390911437075546, 0.2121651867677491, 0.36758532484913103, 0.1596705725167509]","[""cue_local_relearning""]",cue_local_relearning,0.13556230962741722,1.4210854715202004e-14
778253,continuous_drift,"[-1.5918127028961857, -1.6732467235794477, -1.6600924494810867, -1.50822145669376, -1.69927438311327]","[0.3558224997229232, 0.42021655699673094, 0.2503363670554621, 0.3872497737749823, 0.21935360244861132]","[""global_downweight"", ""cue_local_relearning""]",global_downweight,0.08359124620242575,1.4210854715202004e-14
778254,continuous_drift,"[-2.0245678162153506, -1.9140321346357014, -2.07133044957709, -1.9257467064702078, -2.385928988326402]","[0.2612877470255698, 0.35268850547857017, 0.16342691023419534, 0.3678742379314537, 0.10711725886567709]","[""cue_local_relearning""]",cue_local_relearning,-0.011714571834506415,1.4210854715202004e-14
778255,continuous_drift,"[-2.1554245192639065, -2.0363939370924884, -2.3577635126088, -1.9632164171359845, -2.4777959141575456]","[0.2402279834704808, 0.32853759464944776, 0.2642423168906618, 0.3094550079881558, 0.2729815273576566]","[""cue_local_relearning"", ""context_split"", ""change_point""]",cue_local_relearning,0.0731775199565039,2.1316282072803006e-14
778256,continuous_drift,"[-1.9921155711935192, -1.9522677759349385, -2.237149758214173, -1.9387008658252896, -2.1507302805387996]","[0.2507399704970604, 0.3324645824356795, 0.18428100283698026, 0.3316803733693498, 0.1870610289502598]","[""cue_local_relearning""]",cue_local_relearning,0.013566910109648944,2.842170943040401e-14
778257,continuous_drift,"[-2.0249405739242983, -2.081750984103146, -2.2839346458935434, -2.10628999332227, -2.41927154356574]","[0.3127795566096859, 0.3877645595061587, 0.29304607576639197, 0.3859949601778174, 0.18859146142647432]","[""cue_local_relearning""]",cue_local_relearning,-0.024539009219123997,1.4210854715202004e-14
778258,continuous_drift,"[-1.8794420502413578, -1.5813341606878968, -2.1212488356545762, -1.2713349240682605, -2.2067837316673993]","[0.2951354690451676, 0.3663851146826775, 0.23719714508777057, 0.35466966567772745, 0.11326087067162972]","[""cue_local_relearning""]",cue_local_relearning,0.30999923661963624,1.4210854715202004e-14
778259,continuous_drift,"[-2.1078267173357714, -1.8282614128215569, -2.6515437576068717, -1.5369589108909878, -3.572351070213843]","[0.23971822961206754, 0.3219618817041476, 0.18718180158668582, 0.31568000087037235, 0.03201277334527875]","[""cue_local_relearning""]",cue_local_relearning,0.29130250193056906,1.4210854715202004e-14
778260,continuous_drift,"[-2.161409068773967, -2.1857667435568278, -2.3427349691876396, -2.1966285082436103, -4.26549657548035]","[0.2071956980574349, 0.292727828930833, 0.142455036249216, 0.3004049442950231, 0.04836131153886427]","[""cue_local_relearning""]",cue_local_relearning,-0.010861764686782571,2.842170943040401e-14
778261,continuous_drift,"[-2.0796615561377845, -2.210505812428358, -2.8274205882539345, -2.0235573098159367, -3.235455088807318]","[0.27233959228809823, 0.35081246122702137, 0.24908515626505998, 0.3632473000076244, 0.18017313578020774]","[""cue_local_relearning""]",cue_local_relearning,0.18694850261242113,1.4210854715202004e-14
778262,continuous_drift,"[-1.500337915867207, -1.480256032963327, -1.476740776539712, -1.5836524568837538, -1.4295387244658055]","[0.2805237248104014, 0.348276338922943, 0.23556191826234948, 0.3232574015080007, 0.1132853114208871]","[""global_downweight"", ""cue_local_relearning""]",cue_local_relearning,-0.1033964239204268,1.4210854715202004e-14
778263,continuous_drift,"[-2.474894031303405, -2.2244948709728414, -2.279225677844795, -1.9441261025883696, -2.2990239929111196]","[0.2802524067298293, 0.33993095990167504, 0.157404876421644, 0.35817458583484735, 0.1313305748985892]","[""cue_local_relearning""]",cue_local_relearning,0.2803687683844718,2.842170943040401e-14
778264,continuous_drift,"[-2.042032559965528, -1.9713824034897307, -2.274982974335342, -1.96088730115744, -2.5714870714539675]","[0.3004345541920302, 0.3831034283124097, 0.232320021756629, 0.3638284697275647, 0.18666025301696543]","[""cue_local_relearning""]",cue_local_relearning,0.010495102332290784,1.4210854715202004e-14
778265,continuous_drift,"[-1.8825576136010262, -1.884117327653037, -1.6592573602928198, -1.9446900796782742, -2.1115167240622883]","[0.2787707502275438, 0.35174116916904263, 0.227152445900063, 0.362116269750703, 0.1404782105340643]","[""cue_local_relearning""]",cue_local_relearning,-0.060572752025237264,2.842170943040401e-14
778266,continuous_drift,"[-1.9127884949436345, -1.832702119642832, -1.7061206442917705, -1.8518177226200079, -1.5830742859658775]","[0.3191598935542633, 0.3950304609945107, 0.2730871349390037, 0.38962055197110473, 0.060078573413624194]","[""cue_local_relearning""]",cue_local_relearning,-0.01911560297717596,1.4210854715202004e-14
778267,continuous_drift,"[-1.8617124210908784, -1.9721051818917905, -2.2068132627465316, -1.7389003176822575, -2.155693850351395]","[0.24387109604046742, 0.32307204430506037, 0.18297947951618332, 0.3059364333541324, 0.19787917767061933]","[""cue_local_relearning""]",cue_local_relearning,0.233204864209533,1.4210854715202004e-14
778268,continuous_drift,"[-2.007332205781834, -2.142328247141047, -2.528003500164229, -1.8253283812377177, -2.7410849371800268]","[0.3589389183887533, 0.4457831914938986, 0.3104443374913933, 0.42938767119216187, 0.23865940537573974]","[""cue_local_relearning""]",cue_local_relearning,0.3169998659033295,1.4210854715202004e-14
778269,continuous_drift,"[-1.9079857682847727, -2.0104995114137694, -2.3424165037554445, -1.9044007733914237, -2.9604058391628625]","[0.36513041275684777, 0.45190683525310865, 0.406699364543963, 0.43311389414786294, 0.3593971155840306]","[""cue_local_relearning"", ""context_split""]",cue_local_relearning,0.1060987380223457,1.4210854715202004e-14
778270,continuous_drift,"[-1.9310610526033694, -2.0398866543929106, -2.7369507411984513, -1.9116809527399479, -2.8930851796929122]","[0.2692575762818225, 0.3492256172078005, 0.2532459181958355, 0.3599929387092504, 0.24394254554408823]","[""cue_local_relearning""]",cue_local_relearning,0.12820570165296274,1.4210854715202004e-14
778271,continuous_drift,"[-1.778140509818467, -1.7591222322944917, -1.7914916387657147, -1.7678613763505702, -3.841871358348466]","[0.3543647460452446, 0.44274511031923064, 0.28968222330735977, 0.4358312450944333, 0.07342245400419774]","[""cue_local_relearning""]",cue_local_relearning,-0.008739144056078452,1.4210854715202004e-14
778272,continuous_drift,"[-1.5692408175879438, -1.6893555542959637, -1.8555379732886346, -1.407763666825054, -1.9458068298938045]","[0.29112501613602854, 0.3748850275436702, 0.23121974933243725, 0.34109383925256437, 0.16991865784190593]","[""global_downweight"", ""cue_local_relearning""]",global_downweight,0.16147715076288982,2.842170943040401e-14
778273,continuous_drift,"[-1.9928024048019584, -2.113360252568204, -2.6392418611710466, -1.9362034909153714, -2.8111516880809564]","[0.3525974301104437, 0.4305257288822655, 0.32277026809490844, 0.4412221658289887, 0.258034076106091]","[""cue_local_relearning""]",cue_local_relearning,0.17715676165283245,1.4210854715202004e-14
778274,continuous_drift,"[-2.153636601769227, -2.2154954478944564, -2.551480717610482, -2.20350276643002, -2.6311171707552816]","[0.2531225422194259, 0.3201070020065924, 0.1893028551128341, 0.3383056060876171, 0.10049274660830816]","[""cue_local_relearning""]",cue_local_relearning,0.011992681464436217,1.4210854715202004e-14
778275,continuous_drift,"[-2.1692056898175283, -1.9542772993000384, -1.7332193184073619, -1.790262701953127, -1.5961064843992272]","[0.34443120012316736, 0.4253884778118702, 0.23440367411224708, 0.4430357846481834, 0.053681533546680364]","[""cue_local_relearning""]",cue_local_relearning,0.16401459734691137,1.4210854715202004e-14
778276,continuous_drift,"[-2.285719174562174, -2.3098857156516672, -2.9695287446084064, -2.3281019770456997, -3.3361456852048317]","[0.20442249513426283, 0.27736252801199995, 0.19329248184225126, 0.2574654871670558, 0.08228564226248596]","[""cue_local_relearning""]",cue_local_relearning,-0.01821626139403243,0.0
778277,continuous_drift,"[-1.6453101284154004, -1.7407176223229968, -2.1829336183943093, -1.576676949045904, -2.0699494882482288]","[0.2954481014172216, 0.38042210659963566, 0.1852628106488319, 0.3929713271038872, 0.08127625113492672]","[""cue_local_relearning""]",cue_local_relearning,0.1640406732770927,2.1316282072803006e-14
778278,continuous_drift,"[-2.0966323381537233, -1.968462609211687, -2.0956166568755092, -1.9504029344696372, -2.7706340880256635]","[0.34651015946866964, 0.43426846118972384, 0.2543004181157122, 0.45180937700391116, 0.2036619005548189]","[""cue_local_relearning""]",cue_local_relearning,0.018059674742049836,1.4210854715202004e-14
778279,continuous_drift,"[-1.9164781496882046, -1.7126387842073765, -2.1969469894399003, -1.5948779806474809, -2.2312685329278965]","[0.2549607290315402, 0.31661574479979837, 0.2707642572446746, 0.31819341062851814, 0.17009851406348533]","[""cue_local_relearning"", ""context_split""]",cue_local_relearning,0.1177608035598956,1.4210854715202004e-14
778280,continuous_drift,"[-1.9265064606399003, -2.004945149072225, -1.8523552674018386, -2.0043571298231218, -2.857910691610881]","[0.3250096944533374, 0.4101350619234921, 0.3493700932323167, 0.4334220093029888, 0.06016519896472761]","[""cue_local_relearning""]",cue_local_relearning,0.0005880192491032332,1.4210854715202004e-14
778281,continuous_drift,"[-1.7430483208941414, -1.8401274514113872, -2.800963706740518, -1.7199860897167492, -2.9925573869866033]","[0.22949432236249578, 0.30320203984969857, 0.17203641173787645, 0.2805329046687931, 0.07512494435537385]","[""cue_local_relearning""]",cue_local_relearning,0.12014136169463807,1.4210854715202004e-14
