seed,selected,heldout,transfer,zero_association_transfer,historical_retention,present_indexing,shuffled_selected,fixed_selected
778750,cue_local_relearning,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.5477579195763402, ""heldout_log_per_observation"": [-2.8237469414274896, -2.622235864140129, -2.2759890218511494, -2.608588883215532, -2.3198730560436207], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.35648256586207866, 0.4579540664406616, 0.32100621035416577, 0.47308082452579486, 0.23804827846743834]}",0.4499999999992039,0.0,0.0,0.4499999999992039,cue_local_relearning,context_split
778751,change_point,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.6321387009153021, ""heldout_log_per_observation"": [-2.0145361918076095, -1.7782308654691148, -1.3823974908923073, -1.5810833255147285, -1.3115554182553533], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.1316282072803006e-14, ""preheldout_complexity_per_observation"": [0.26813854169603374, 0.35636702199292114, 0.26146102145391653, 0.3240095850272349, 0.11311221153631125]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778752,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.11995758193361716, ""heldout_log_per_observation"": [-2.5705301752212186, -2.497240218722233, -2.4505725932876015, -2.6528336641387478, -2.7292640829103583], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.23900154840725443, 0.33828853573848994, 0.1945920376956157, 0.3426867583312055, 0.04241739578696499]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778753,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.05540107169565456, ""heldout_log_per_observation"": [-2.3775480876592168, -2.375056544688606, -2.4447299186764324, -2.430735454011006, -2.500130990372087], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2880534059884989, 0.378195099664512, 0.21890857796361882, 0.3823740568779073, 0.17552488360980653]}",-0.45,0.0,0.0,-0.45,global_downweight,global_downweight
778754,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.6675265399064614, -2.50813957268445, -2.2086269628052824, -2.445016124569574, -2.213949653011758], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.28667752677066216, 0.38087977722195093, 0.21137355766129703, 0.3699108785303136, 0.07358515978354742]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778755,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.6634338115910916, -2.440157085837427, -2.2384481626289823, -2.3246911901319223, -2.165564762028806], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2607001505220163, 0.35087770451199224, 0.2079758376660319, 0.3625413586544852, 0.15461323999672502]}",-0.45,0.0,0.0,-0.45,context_split,continuous_drift
778756,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.3451144817134626, -2.3437347033843503, -2.3277433961413907, -2.4848716558316415, -4.088690096016492], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32228511168987756, 0.4244350604707088, 0.25206958633850035, 0.39565398525772927, 0.0698886335370174]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778757,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": -0.25385814460826683, ""heldout_log_per_observation"": [-2.4752093714624452, -2.36632061872617, -2.6201787633344367, -2.491678505096801, -2.2813406216274412], ""matched_comparators"": [""cue_local_relearning""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.39306174924036075, 0.4995255388925881, 0.453688175287935, 0.5112181602303787, 0.2968077769079488]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778758,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.448840901857598, -2.3774307204849796, -1.886560186904246, -2.3191813969370827, -2.315315216365571], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3726402803547106, 0.4677464173864203, 0.317678225270676, 0.4907745241137978, 0.026993171775078196]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778759,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.07128134668791386, ""heldout_log_per_observation"": [-1.8762494672150165, -1.9046821986715106, -1.9366888647986826, -2.0127953331378485, -1.8654075181107688], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.24621532449488448, 0.3460141094802082, 0.2098018799956275, 0.35757579931030015, 0.18016241879448477]}",0.4499991535120744,0.0,0.0,0.4499991535120744,context_split,context_split
778760,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.3283331051474603, ""heldout_log_per_observation"": [-2.6732393630713913, -2.6751364891272074, -3.0015724682188516, -2.7628012534136266, -2.91971762711026], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3808021634948832, 0.4790570982302791, 0.38640231857087265, 0.4742438988641305, 0.26766498787912946]}",0.44999999999999996,0.0,0.0,0.44999999999999996,global_downweight,global_downweight
778761,change_point,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.42071287555239856, ""heldout_log_per_observation"": [-1.9750147649717196, -1.8232312232502643, -1.554301889419321, -1.7593395597806794, -1.4488819543388773], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2690155971306324, 0.357667815992674, 0.22960752552905692, 0.3760295462550403, 0.1321778775637397]}",0.4499999999999753,0.0,0.0,0.4499999999999753,context_split,context_split
778762,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.040003314268150625, ""heldout_log_per_observation"": [-2.475882219139634, -2.5216786806237534, -2.5158855334077845, -2.660856861280494, -3.0357992607193482], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3672637595718518, 0.46747174017742554, 0.3564894355010036, 0.45480864282410965, 0.07191815230976169]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778763,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.17243585747764723, ""heldout_log_per_observation"": [-2.4471439958329873, -2.496936577123437, -2.27470813835534, -2.566008560748614, -2.8105416292347742], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.33877834269581325, 0.4389019860482673, 0.32464134781872317, 0.45268129327619705, 0.29521889051474465]}",-0.44999999999920387,0.0,0.0,-0.44999999999920387,cue_local_relearning,context_split
778764,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.2537818709086217, ""heldout_log_per_observation"": [-2.346883729970709, -2.4492442379862434, -2.6006656008793305, -2.39024133742568, -3.9234706160187045], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3122477446982169, 0.4125419486795679, 0.2955235946365674, 0.4210604866137173, 0.17351759746879233]}",-0.44999999999999923,0.0,0.0,-0.44999999999999923,continuous_drift,continuous_drift
778765,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.1296936148536254, ""heldout_log_per_observation"": [-2.093064999258149, -2.0011143460384373, -2.2227586141117746, -2.017994738068129, -2.3562072982764857], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.33253876210606187, 0.4169299377989944, 0.35168908542365274, 0.4295515535246585, 0.11169056719282679]}",0.4499999999744344,0.0,0.0,0.4499999999744344,context_split,cue_local_relearning
778766,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.1489608490354808, ""heldout_log_per_observation"": [-2.119296208493129, -2.0489570022954133, -1.970335359457648, -1.973661595105729, -1.8394831188177996], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3100593769081767, 0.40434857791635564, 0.32608535764895447, 0.40900704128609106, 0.04276120912215529]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778767,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.2184925389099943, -2.119509318650885, -2.019576359007446, -2.149017388319084, -1.9601182308229577], ""matched_comparators"": [], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.3182331595652053, 0.41389243302972095, 0.21913034719649557, 0.415172264495729, 0.09121045482802376]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778768,change_point,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.5324849601973813, ""heldout_log_per_observation"": [-2.5057533349194117, -2.277708709628019, -1.9732683747220303, -2.105701440859211, -1.89016625733103], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32403003923485124, 0.41815708796211376, 0.2878521036144037, 0.42355241552144474, 0.16415404376554313]}",-0.45,0.0,0.0,-0.45,context_split,context_split
778769,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.633905087985889, -2.5640745964133558, -2.3021687499102157, -2.609073109864461, -2.501215995842342], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.36162499917560487, 0.4571502460395807, 0.28813446484763594, 0.4770790294463882, 0.07873829627784595]}",-0.44999999999997525,0.0,0.0,-0.44999999999997525,context_split,context_split
778770,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.015916637827858793, ""heldout_log_per_observation"": [-2.0405603931536307, -2.1179336869686054, -2.024643755325772, -2.0979250725962943, -2.5892805905361147], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.411022588428902, 0.5046858525453348, 0.4206253058031873, 0.48975022091694864, 0.05274275970134959]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,continuous_drift
778771,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.4748577885417795, ""heldout_log_per_observation"": [-2.3368225227184247, -2.2838583415218663, -1.8090005529800868, -2.2288349700220245, -2.5326302992996705], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3205409175828943, 0.4145952015837207, 0.36814817028156815, 0.4232937997629251, 0.08916618234653868]}",0.44999999999999996,0.0,0.0,0.44999999999999996,cue_local_relearning,context_split
778772,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.29018508537337073, ""heldout_log_per_observation"": [-2.619709014685096, -2.717289535653191, -2.4113361975627754, -2.701521282936146, -3.0524906881214164], ""matched_comparators"": [""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.4142486485843138, 0.5087573736595141, 0.4905548741733849, 0.5334189448860726, 0.1857012398011277]}",-0.44999999999999923,0.0,0.0,-0.44999999999999923,cue_local_relearning,cue_local_relearning
778773,global_downweight,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.12164778292966894, ""heldout_log_per_observation"": [-2.3862134069195706, -2.4928456841322015, -2.2645656239899017, -2.5280401358161226, -3.259769194348425], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.31908983086121934, 0.414701964472421, 0.27805254515903094, 0.42030425523620546, 0.15268545067410608]}",0.44999999999999996,0.0,0.0,0.44999999999999996,global_downweight,global_downweight
778774,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.07466896219676844, ""heldout_log_per_observation"": [-2.5560344544652445, -2.528784999831254, -2.481365492268476, -2.7116099643638902, -2.853365092648927], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.37487779738551746, 0.4798295914516839, 0.41035544097877724, 0.48029374367784805, 0.4833829200301299]}",0.4499999999999993,0.0,0.0,0.4499999999999993,context_split,global_downweight
778775,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.35883855288022026, ""heldout_log_per_observation"": [-2.6513560793770328, -2.6502359771130735, -2.2925175264968125, -2.7028557598064324, -2.7500684709026366], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.36907329869355876, 0.46374418274127666, 0.3828873102710431, 0.47737269937313515, 0.3159550498952775]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778776,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.6492865105685874, -2.6241403167032153, -2.6375251040550003, -2.740248505310576, -3.0090501712550415], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32648825249810814, 0.41326934045300606, 0.27523433848979945, 0.4008007680273726, 0.21042664902641858]}",-0.45,0.0,0.0,-0.45,context_split,global_downweight
778777,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-1.8634656600912525, -1.9727917791496914, -1.6698403497543524, -1.8056397183408297, -1.6079533313122898], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.30259414730516787, 0.3960308376059926, 0.2521283597245441, 0.40866447172821635, 0.17845733328813404]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778778,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.04391596434164757, ""heldout_log_per_observation"": [-2.0753306683527306, -2.164995677817502, -2.031414704011083, -2.098172337359541, -1.9531847762777836], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3595960029668764, 0.46135677488300586, 0.32023036281506917, 0.4572717263899854, 0.1384066035039773]}",-0.45,0.0,0.0,-0.45,context_split,continuous_drift
778779,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.13516980528054123, ""heldout_log_per_observation"": [-2.756147695463655, -2.6858847588484167, -2.620977890183114, -2.8182349608041077, -3.1590143465626195], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35146476719272296, 0.4415545308103402, 0.3202042831102932, 0.42315651692478357, 0.26394791450652294]}",-0.44999999999999923,0.0,0.0,-0.44999999999999923,context_split,global_downweight
778780,continuous_drift,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.04829340090528955, ""heldout_log_per_observation"": [-2.4497658783707763, -2.535963384356614, -2.4014724774654868, -2.4443668235320635, -4.396747537681045], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3228195598665001, 0.41621298809628343, 0.3049090371014381, 0.41059786906075835, 0.24516978334912862]}",0.4499999999992039,0.0,0.0,0.4499999999992039,continuous_drift,continuous_drift
778781,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.030139740589260278, ""heldout_log_per_observation"": [-2.4453395517779954, -2.640546597537001, -2.4754792923672557, -2.506468404507201, -3.5827750421179676], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.40708417643264977, 0.49601583417718675, 0.42620026801852157, 0.5132859339217918, 0.22579868044879814]}",-0.44999999999997525,0.0,0.0,-0.44999999999997525,global_downweight,global_downweight
778782,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.020872853991666496, ""heldout_log_per_observation"": [-2.569834368081148, -2.662351941598442, -2.5907072220728145, -2.6828402547267274, -3.6362042683276528], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.36088096531998093, 0.4589530091359548, 0.32029258386862997, 0.4801536862197808, 0.23833969519643072]}",0.4499999736387603,0.0,0.0,0.4499999736387603,global_downweight,global_downweight
778783,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.4658969932265924, ""heldout_log_per_observation"": [-2.451810993279489, -2.452358169646889, -1.9859140000528965, -2.473801958786445, -3.382372680013514], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.3504690095589882, 0.4563372736345783, 0.34925487163255453, 0.46332545753514237, 0.35988548064109827]}",0.44999999999999996,0.0,0.0,0.44999999999999996,global_downweight,context_split
778784,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.331409540050684, ""heldout_log_per_observation"": [-2.407216339596731, -2.364708870706444, -2.738625879647415, -2.512140255410446, -2.6450180033388104], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.27878619224585577, 0.38293435483427546, 0.23540052240261147, 0.35412252218893614, 0.10804318055315809]}",0.44999999999999996,0.0,0.0,0.44999999999999996,continuous_drift,context_split
778785,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.32946623403541864, ""heldout_log_per_observation"": [-2.1436659267331706, -2.0004312387633334, -1.814199692697752, -1.905432760769738, -1.7168794621910441], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.2757766107116874, 0.37771326483054984, 0.22622037447615861, 0.3779366756499356, 0.040367478534077995]}",0.4499999999992039,0.0,0.0,0.4499999999992039,context_split,context_split
778786,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.149034663284425, -1.9913926340161243, -1.8181496101517736, -1.9533944667778949, -1.733570886269109], ""matched_comparators"": [], ""maximum_decomposition_error"": 0.0, ""preheldout_complexity_per_observation"": [0.27597780353436, 0.38265858647856876, 0.22434746412692, 0.39054660877649283, 0.06513839115295007]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778787,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.29255325980794744, ""heldout_log_per_observation"": [-2.6490953950189366, -2.513228545899138, -2.2206752860911907, -2.4615547506264885, -2.249913525699869], ""matched_comparators"": [""cue_local_relearning""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.4148112013097544, 0.5142756150756974, 0.47618710541478393, 0.5368623833692063, 0.3573103878191291]}",-0.45,0.0,0.0,-0.45,cue_local_relearning,context_split
778788,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.7001554004456567, -2.551581481529017, -2.33903247901822, -2.5811474454979084, -2.6045508325176083], ""matched_comparators"": [], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.46854479057971193, 0.5714428671574516, 0.4068744216723838, 0.5791731475990485, 0.154080319202088]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778789,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.578273637735361, -2.3800216331519763, -2.0574727176216676, -2.2648010197786137, -1.97877819952204], ""matched_comparators"": [], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.30362174837039585, 0.3952787773086621, 0.2251872085718956, 0.4056297087244168, 0.07559481197581906]}",0.4499999999744344,0.0,0.0,0.4499999999744344,change_point,context_split
778790,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.21409548953990765, ""heldout_log_per_observation"": [-1.8463443950400507, -1.996532228465461, -1.632248905500143, -1.8708243559590256, -1.5495947865111033], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.324271959305023, 0.4171469826857634, 0.3390361247432441, 0.4163890911994114, 0.24221064724890642]}",0.44999999999999996,0.0,0.0,0.44999999999999996,change_point,global_downweight
778791,change_point,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.2269350897344209, ""heldout_log_per_observation"": [-1.678079079160744, -1.8079277703928867, -1.4511439894263232, -1.67972846160046, -1.39871724491298], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.2906560747834848, 0.37616004130062186, 0.2674908229703522, 0.36981906163249767, 0.18885388123748256]}",-0.45,0.0,0.0,-0.45,change_point,global_downweight
778792,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.8037944961264891, ""heldout_log_per_observation"": [-2.2826088515002425, -2.3214923380421446, -2.0270402745083587, -2.4445446753164273, -2.830834770634848], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.3756647804658428, 0.48365001391748336, 0.315441135702545, 0.4829522356594526, 0.29265426691607926]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778793,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.34188560908672727, ""heldout_log_per_observation"": [-2.7527951971132936, -2.7214510292737515, -2.5625015214749833, -2.8820714600636155, -2.9043871305617106], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.380298579449589, 0.4787156007638529, 0.3135511134987563, 0.4957638086160847, 0.28642871257567987]}",-0.44999999999999923,0.0,0.0,-0.44999999999999923,context_split,global_downweight
778794,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.0680976192237654, -2.0954639112867026, -1.9189469118732925, -2.086143680004292, -1.899728203409266], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2914347699881307, 0.38280790909731016, 0.1497370015256555, 0.34879241240744946, 0.0481531333732284]}",0.44999999999999996,0.0,0.0,0.44999999999999996,change_point,continuous_drift
778795,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-1.8556480276352332, -2.01970108350626, -1.65307529747931, -1.9356626917633921, -4.817233701931517], ""matched_comparators"": [], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.27839338985033146, 0.38260102481778574, 0.20848299661216108, 0.38677795950721877, 0.04276349073057165]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,continuous_drift
778796,change_point,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.5144335245770266, -2.445189138993304, -2.5286540027969657, -2.5572615111754544, -2.4845245717642763], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2785462462368489, 0.36706001222672485, 0.21141418173078322, 0.36609098280640434, 0.10384083075394261]}",0.4499999999999753,0.0,0.0,0.4499999999999753,cue_local_relearning,cue_local_relearning
778797,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.6012662473286268, ""heldout_log_per_observation"": [-2.3021858259342194, -2.0797774818309165, -1.7009195786055926, -1.901510882188263, -1.733570886269109], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3141205417820944, 0.4188537497647315, 0.30048289103462783, 0.3875092878361492, 0.06509571277306991]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,context_split
778798,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.23906904139550633, ""heldout_log_per_observation"": [-2.1545855614907357, -2.277870480959141, -1.9155165200952293, -2.247639703486043, -2.427630209892019], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3750606273358256, 0.46631817719691315, 0.32967478230092967, 0.4694112261309258, 0.2963293410764087]}",0.4499999999999993,0.0,0.0,0.4499999999999993,global_downweight,global_downweight
778799,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.29076153240737046, ""heldout_log_per_observation"": [-2.1786429237638627, -2.0727323419732704, -1.8878813913564922, -2.1200887594531546, -1.8891829120400327], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3582962516141594, 0.44977320076053945, 0.36896844452604777, 0.4693684045973567, 0.23480110667876888]}",0.44999999999999996,0.0,0.0,0.44999999999999996,cue_local_relearning,context_split
778800,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.11458885975666622, ""heldout_log_per_observation"": [-2.634549260347687, -2.645822294275363, -2.519960400591021, -2.754735105065752, -3.253637906916399], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.40938567131066805, 0.5097322767137596, 0.4497939164607387, 0.5047513708402247, 0.3186815743794421]}",0.4499999999999753,0.0,0.0,0.4499999999999753,context_split,global_downweight
778801,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.1934629513939745, ""heldout_log_per_observation"": [-2.0225203559454368, -1.957496167129662, -1.919211052674937, -2.07418664111452, -1.7257481012809626], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.3287950654270429, 0.42438718470498277, 0.3182530225863253, 0.42258465168425147, 0.3043046914996133]}",0.44999999999999996,0.0,0.0,0.44999999999999996,context_split,global_downweight
778802,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.707578817461261, -2.6365757772258194, -2.531842174239639, -2.710660324367103, -3.2850847273867902], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2113433682764687, 0.30367785762409455, 0.1449820940293831, 0.2632962665754592, 0.06828061226876223]}",-0.44999999999920387,0.0,0.0,-0.44999999999920387,context_split,context_split
778803,context_split,"{""best_matched_comparator"": null, ""generating_family_margin"": NaN, ""heldout_log_per_observation"": [-2.2806242813424786, -2.4452390162448365, -2.3684115429244663, -2.371867396543313, -3.820286894537384], ""matched_comparators"": [], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35049718933911533, 0.45034625021303026, 0.2949028963094854, 0.46118551451150225, 0.05037929343285368]}",-0.45,0.0,0.0,-0.45,global_downweight,global_downweight
