seed,truth,selected,truth_probability,posterior,maximum_update_identity_error,maximum_decomposition_error
777288,context_split,context_split,0.9999997407640046,"[8.457182492670753e-13, 6.868928166650501e-09, 0.9999997407640046, 2.523662214044773e-07, 2.2246660543555724e-16]",9.880984919163893e-15,1.1368683772161603e-13
777289,context_split,context_split,0.9964211225854246,"[0.0002021731513940503, 0.0016130636050382125, 0.9964211225854246, 0.001763640624627387, 3.351584112603683e-11]",6.439293542825908e-15,5.684341886080802e-14
777290,context_split,context_split,0.9999229437768868,"[4.118432291101823e-05, 2.8901656937682933e-05, 0.9999229437768868, 6.970243264514537e-06, 3.824560571052966e-19]",9.992007221626409e-15,8.526512829121202e-14
777291,context_split,context_split,0.9999995545901837,"[1.7324040529354425e-09, 3.6240792406646484e-07, 0.9999995545901837, 8.126948828596413e-08, 6.358355409982085e-17]",7.105427357601002e-15,8.526512829121202e-14
777292,context_split,context_split,0.9998400079977553,"[1.2612292418783939e-05, 6.589884290742547e-05, 0.9998400079977553, 8.148086691850848e-05, 4.896971114714145e-25]",1.509903313490213e-14,5.684341886080802e-14
777293,context_split,context_split,0.9999991031341103,"[5.242434534738555e-07, 1.8501298380403218e-08, 0.9999991031341103, 3.717701807688572e-08, 3.169441197546478e-07]",5.773159728050814e-15,5.684341886080802e-14
777294,context_split,context_split,0.9997290990273856,"[6.220242452931228e-07, 0.00023880121401518965, 0.9997290990273856, 3.1476653571533605e-05, 1.080782471380866e-09]",5.773159728050814e-15,1.4210854715202004e-13
777295,context_split,context_split,0.9999993534159117,"[2.2893042001275037e-11, 5.546172011697827e-08, 0.9999993534159117, 5.866725299235299e-07, 4.426944949435282e-09]",4.884981308350689e-15,1.7053025658242404e-13
777296,context_split,context_split,0.9999806375816067,"[8.970730583790717e-06, 8.70465544294156e-06, 0.9999806375816067, 1.6870148238974435e-06, 1.7542750152716284e-11]",5.10702591327572e-15,8.526512829121202e-14
777297,context_split,context_split,0.9999980427985279,"[6.591916638021454e-08, 5.289532859109425e-07, 0.9999980427985279, 1.3623290178890851e-06, 1.7058737971643538e-15]",1.1102230246251565e-14,5.684341886080802e-14
777298,context_split,context_split,0.9999999777062933,"[5.310291952550222e-10, 8.406953601510146e-09, 0.9999999777062933, 1.335572381028636e-08, 5.047353853124636e-35]",1.7763568394002505e-14,5.684341886080802e-14
777299,context_split,context_split,0.9999988065634365,"[4.137996292241457e-10, 1.0052373309491957e-06, 0.9999988065634365, 1.8778542275329004e-07, 1.0301906472242847e-14]",7.993605777301127e-15,1.4210854715202004e-13
777300,continuous_drift,continuous_drift,0.985929509227543,"[0.0013608164853627835, 0.012708743744462922, 9.30542631333084e-07, 0.985929509227543, 3.2731515112056667e-21]",7.549516567451064e-15,8.526512829121202e-14
777301,continuous_drift,continuous_drift,0.9774022408341412,"[1.5551876124232991e-06, 0.02259620397762669, 6.196980154617072e-13, 0.9774022408341412, 4.1905023664118625e-20]",8.881784197001252e-15,8.526512829121202e-14
777302,continuous_drift,continuous_drift,0.7232599970719916,"[0.2765692242997644, 0.0001707646562577978, 1.397197237962804e-08, 0.7232599970719916, 1.3790639960120923e-14]",8.382183835919932e-15,8.526512829121202e-14
777303,continuous_drift,continuous_drift,0.9999870796291032,"[1.6738369016575317e-06, 1.1246533994956648e-05, 1.3845114722911843e-16, 0.9999870796291032, 3.3498834793876346e-33]",1.2212453270876722e-14,1.1368683772161603e-13
777304,continuous_drift,continuous_drift,0.9400516419733381,"[5.514903726485918e-05, 0.0598932089819052, 7.491859217780049e-12, 0.9400516419733381, 4.544684508000065e-29]",1.4210854715202004e-14,8.526512829121202e-14
777305,continuous_drift,continuous_drift,0.579969243222161,"[0.3648988598208271, 0.05291383303050195, 0.0022180639265099444, 0.579969243222161, 8.825333684554617e-23]",8.326672684688674e-15,1.1368683772161603e-13
