seed,episode,agent,phase,violation,probability_positive,correct,first_action,second_action,sample_packets,forecast_error,line_search_invariant
13005,136,full,heldout_after,false,0.809866922941471,true,3,2,2,0.6986307269877764,true
13005,136,factorized_replay,heldout_after,false,0.6400447543464802,true,3,2,2,0.7049637994099762,true
13005,136,random,heldout_after,false,0.7349842070384769,true,3,1,2,0.9579879897469058,true
13005,136,precision_blind,heldout_after,false,0.7127133648057377,true,1,2,2,0.7653567387295426,true
13005,137,full,heldout_after,false,0.6573103661709772,false,3,2,2,0.6979226858903539,true
13005,137,factorized_replay,heldout_after,false,0.32115802627463635,true,3,2,2,0.7042623063796042,true
13005,137,random,heldout_after,false,0.6572763262315252,false,3,2,2,0.9567936067456223,true
13005,137,precision_blind,heldout_after,false,0.18727582983088426,true,1,2,2,0.7653249021168768,true
13005,138,full,heldout_after,false,0.8008001988456153,true,3,2,2,0.6984538097737306,true
13005,138,factorized_replay,heldout_after,false,0.6367641379338926,true,3,2,2,0.7047819469222011,true
13005,138,random,heldout_after,false,0.7898767629826993,true,1,2,2,0.9569114196564236,true
13005,138,precision_blind,heldout_after,false,0.7820322851831686,true,1,2,2,0.7652927088847524,true
13005,139,full,heldout_after,false,0.5731113403031101,false,3,2,2,0.6978178747206814,true
13005,139,factorized_replay,heldout_after,false,0.3571947934316175,true,3,2,2,0.7041335612636652,true
13005,139,random,heldout_after,false,0.5717936333194266,false,2,3,2,0.9563336465130702,true
13005,139,precision_blind,heldout_after,false,0.5379363291122214,false,1,2,2,0.7647515268933511,true
13005,140,full,heldout_after,false,0.7999114691555052,true,3,2,2,0.6977482828899025,true
13005,140,factorized_replay,heldout_after,false,0.636455639488397,true,3,2,2,0.7041394364586787,true
13005,140,random,heldout_after,false,0.7994376368258372,true,2,3,2,0.955232388989352,true
13005,140,precision_blind,heldout_after,false,0.6350019945196521,true,1,2,2,0.7650865380767322,true
13005,141,full,heldout_after,false,0.6319921375797326,true,3,2,2,0.69708616965095,true
13005,141,factorized_replay,heldout_after,false,0.3331747796515344,false,3,2,2,0.7035032349053426,true
13005,141,random,heldout_after,false,0.2752699582137592,false,1,3,2,0.9536167629653529,true
13005,141,precision_blind,heldout_after,false,0.3320835712122796,false,1,2,2,0.7649344903439425,true
13005,142,full,heldout_after,false,0.808853523194611,true,3,2,2,0.696239249497386,true
13005,142,factorized_replay,heldout_after,false,0.6396708667102868,true,3,2,2,0.7026951841431234,true
13005,142,random,heldout_after,false,0.4595719126559584,false,3,1,2,0.9524368438458006,true
13005,142,precision_blind,heldout_after,false,0.4814891446212753,false,1,2,2,0.7644989002222567,true
13005,143,full,heldout_after,false,0.3777459503531654,true,3,2,2,0.6950880581813781,true
13005,143,factorized_replay,heldout_after,false,0.4146643523845939,true,3,2,2,0.7015376394627033,true
13005,143,random,heldout_after,false,0.13962355105423457,true,3,1,2,0.9511516413630842,true
13005,143,precision_blind,heldout_after,false,0.5723732665052392,false,1,2,2,0.763889479719995,true
13005,144,full,heldout_after,false,0.03612295474495196,true,3,2,2,0.6948027064516805,true
13005,144,factorized_replay,heldout_after,false,0.47469509103315266,true,3,2,2,0.7012390618416744,true
13005,144,random,heldout_after,false,0.03755934402131344,true,3,2,2,0.949939335747088,true
13005,144,precision_blind,heldout_after,false,0.13033964233794418,true,1,2,2,0.76369866892117,true
13005,145,full,heldout_after,false,0.6519265485825076,true,3,2,2,0.694520504243281,true
13005,145,factorized_replay,heldout_after,false,0.3237975768914887,false,3,2,2,0.7009193449894999,true
13005,145,random,heldout_after,false,0.6252773047170127,true,2,1,2,0.94904958427003,true
13005,145,precision_blind,heldout_after,false,0.6104612390964779,true,1,2,2,0.7636106457755,true
13005,146,full,heldout_after,false,0.26023768743742437,true,3,2,2,0.6942850738840636,true
13005,146,factorized_replay,heldout_after,false,0.5119603024986276,false,3,2,2,0.7006722894715686,true
13005,146,random,heldout_after,false,0.7318651329187096,false,3,1,2,0.9486968458870229,true
13005,146,precision_blind,heldout_after,false,0.3521025450115237,true,1,2,2,0.7632933678561551,true
13005,147,full,heldout_after,false,0.32816366204018554,true,3,2,2,0.6947269133863486,true
13005,147,factorized_replay,heldout_after,false,0.4258903079804199,true,3,2,2,0.7010428701323238,true
13005,147,random,heldout_after,false,0.32951283075186105,true,2,3,2,0.9484119348104104,true
13005,147,precision_blind,heldout_after,false,0.4916471259220393,true,1,2,2,0.7637658338055942,true
13005,148,full,heldout_after,true,0.8070110199345548,true,3,2,2,0.6945569374247705,true
13005,148,factorized_replay,heldout_after,true,0.6390039580741596,true,3,2,2,0.7008340547947005,true
13005,148,random,heldout_after,true,0.8067981873091591,true,3,2,2,0.9476583992359006,true
13005,148,precision_blind,heldout_after,true,0.7896367213289509,true,1,2,2,0.7639418057713497,true
13005,149,full,heldout_after,false,0.7684947255857311,true,3,2,2,0.6940281440875424,true
13005,149,factorized_replay,heldout_after,false,0.6256939427873854,true,3,2,2,0.7003063800394431,true
13005,149,random,heldout_after,false,0.7503918597620474,true,3,1,2,0.9465626130497128,true
13005,149,precision_blind,heldout_after,false,0.7000912811186178,true,1,2,2,0.763978308115882,true
13005,150,full,heldout_after,false,0.8077544065830838,true,3,2,2,0.6933894678156818,true
13005,150,factorized_replay,heldout_after,false,0.6392730148845496,true,3,2,2,0.6997040195141387,true
13005,150,random,heldout_after,false,0.6082417335875842,true,1,2,2,0.9448768788698618,true
13005,150,precision_blind,heldout_after,false,0.6014618450975815,true,1,2,2,0.7633904643825143,true
13005,151,full,heldout_after,false,0.06886726007452149,true,3,2,2,0.6928718180424082,true
13005,151,factorized_replay,heldout_after,false,0.4857864534467909,true,3,2,2,0.6991797968176495,true
13005,151,random,heldout_after,false,0.759171351974397,false,1,3,2,0.944839065480585,true
13005,151,precision_blind,heldout_after,false,0.21469519700773318,true,1,2,2,0.7633246442029601,true
13005,152,full,heldout_after,false,0.8099058107163278,true,3,2,2,0.6921682179216564,true
13005,152,factorized_replay,heldout_after,false,0.6400584487065886,true,3,2,2,0.6984182171129104,true
13005,152,random,heldout_after,false,0.7569808229322516,true,2,1,2,0.9439256380399846,true
13005,152,precision_blind,heldout_after,false,0.7369136289188207,true,1,2,2,0.7629031165620431,true
13005,153,full,heldout_after,false,0.0806001090748603,true,3,2,2,0.6911309665245315,true
13005,153,factorized_replay,heldout_after,false,0.4872135366960615,true,3,2,2,0.6973736163685745,true
13005,153,random,heldout_after,false,0.15680585448314888,true,1,3,2,0.9436832375898997,true
13005,153,precision_blind,heldout_after,false,0.5919005056073996,false,1,2,2,0.7625484904438354,true
13005,154,full,heldout_after,false,0.6575764972348662,true,3,2,2,0.6904415445653984,true
13005,154,factorized_replay,heldout_after,false,0.32102607689592294,false,3,2,2,0.6966202361349287,true
13005,154,random,heldout_after,false,0.39372381162682835,false,3,1,2,0.9430747056574941,true
13005,154,precision_blind,heldout_after,false,0.3960179933635861,false,1,3,2,0.7623970925637974,true
13005,155,full,heldout_after,false,0.8071676778155755,false,3,2,2,0.6903149704880177,true
13005,155,factorized_replay,heldout_after,false,0.6390568069872247,false,3,2,2,0.6964996608301783,true
13005,155,random,heldout_after,false,0.1959568574010407,true,1,3,2,0.9419029433521523,true
13005,155,precision_blind,heldout_after,false,0.2650836024580515,true,1,2,2,0.7612675685045444,true
13005,156,full,heldout_after,false,0.8025845539836018,false,3,2,2,0.6892872320179919,true
13005,156,factorized_replay,heldout_after,false,0.637401665202951,false,3,2,2,0.6954606659306913,true
13005,156,random,heldout_after,false,0.801956291635738,false,2,3,2,0.9412830555353692,true
13005,156,precision_blind,heldout_after,false,0.4998702970236889,true,1,2,2,0.760822128677455,true
13005,157,full,heldout_after,false,0.009472887319480674,true,3,2,2,0.6882325851881383,true
13005,157,factorized_replay,heldout_after,false,0.47809907062102774,true,3,2,2,0.694406103230079,true
13005,157,random,heldout_after,false,0.009684979477406442,true,2,3,2,0.939833045234675,true
13005,157,precision_blind,heldout_after,false,0.42586964986824627,true,1,2,2,0.7604195053161753,true
13005,158,full,heldout_after,false,0.6315880727519484,false,3,2,2,0.687885854416456,true
13005,158,factorized_replay,heldout_after,false,0.3333261786007563,true,3,2,2,0.694047374958409,true
13005,158,random,heldout_after,false,0.03846564552875529,true,1,3,2,0.9390019918575869,true
13005,158,precision_blind,heldout_after,false,0.1553659444469377,true,1,2,2,0.7602375105975395,true
13005,159,full,heldout_after,false,0.6181949896893583,false,3,2,2,0.6872939355316261,true
13005,159,factorized_replay,heldout_after,false,0.3392317016596927,true,3,2,2,0.6934976142378976,true
13005,159,random,heldout_after,false,0.6170150163907698,false,3,2,2,0.9379136769152437,true
13005,159,precision_blind,heldout_after,false,0.2628046481030559,true,1,2,2,0.7600110354159066,true
13005,160,full,heldout_after,false,0.8079124188688055,true,3,2,2,0.6867118737176336,true
13005,160,factorized_replay,heldout_after,false,0.6393305233224235,true,3,2,2,0.6929721807963687,true
13005,160,random,heldout_after,false,0.7502412419601178,true,1,2,2,0.9366197424957741,true
13005,160,precision_blind,heldout_after,false,0.7345347966571344,true,1,3,2,0.7598934650146004,true
13005,161,full,heldout_after,false,0.032529997349437616,true,3,2,2,0.68598724828886,true
13005,161,factorized_replay,heldout_after,false,0.4814455479345065,true,3,2,2,0.6922323286882398,true
13005,161,random,heldout_after,false,0.8050117800965965,false,3,1,2,0.936099519049401,true
13005,161,precision_blind,heldout_after,false,0.800138439051564,false,3,1,2,0.7593789820381324,true
13005,162,full,heldout_after,false,0.6303838982870116,false,3,2,2,0.6851102862481706,true
13005,162,factorized_replay,heldout_after,false,0.33379183639087623,true,3,2,2,0.6913237367854326,true
13005,162,random,heldout_after,false,0.18463461934003414,true,1,2,2,0.9347170505250958,true
13005,162,precision_blind,heldout_after,false,0.13012291955420946,true,1,3,2,0.7578958288236732,true
13005,163,full,heldout_after,false,0.011474939947704842,true,3,2,2,0.6857643164371328,true
13005,163,factorized_replay,heldout_after,false,0.47894853146020727,true,3,2,2,0.6920305500083842,true
13005,163,random,heldout_after,false,0.39121031920275784,true,1,2,2,0.9354410661140701,true
13005,163,precision_blind,heldout_after,false,0.39387265470279764,true,1,2,2,0.7576610424180513,true
13005,164,full,heldout_after,false,0.008612273210746316,true,3,2,2,0.6851481938538488,true
13005,164,factorized_replay,heldout_after,false,0.4782095504864555,true,3,2,2,0.6913984044917251,true
13005,164,random,heldout_after,false,0.16501148757104667,true,2,1,2,0.9350146261826375,true
13005,164,precision_blind,heldout_after,false,0.22128642684265948,true,1,2,2,0.7572227757666429,true
13005,165,full,heldout_after,false,0.011787784650739565,true,3,2,2,0.6845589045024494,true
13005,165,factorized_replay,heldout_after,false,0.4778008024606243,true,3,2,2,0.690793654682367,true
13005,165,random,heldout_after,false,0.012224462205729824,true,2,3,2,0.9345997310297702,true
13005,165,precision_blind,heldout_after,false,0.7669575018757081,false,1,2,2,0.7567736222335215,true
13005,166,full,heldout_after,false,0.657636038999713,false,3,2,2,0.6836624639632672,true
13005,166,factorized_replay,heldout_after,false,0.32099634317042613,true,3,2,2,0.68988573422225,true
13005,166,random,heldout_after,false,0.6576278411770242,false,2,3,2,0.9331058215133111,true
13005,166,precision_blind,heldout_after,false,0.0603288531779901,true,1,2,2,0.7564851778430168,true
13005,167,full,heldout_after,false,0.4793202930851101,true,3,2,2,0.6833961772322501,true
13005,167,factorized_replay,heldout_after,false,0.5513003754810352,false,3,2,2,0.6896300209347442,true
13005,167,random,heldout_after,false,0.5095110678563674,false,3,1,2,0.9320023545480673,true
13005,167,precision_blind,heldout_after,false,0.47913764468212816,true,1,2,2,0.7566835590536382,true
13005,168,full,heldout_after,false,0.653695001924996,false,3,2,2,0.6836391353384351,true
13005,168,factorized_replay,heldout_after,false,0.3229412411151314,true,3,2,2,0.6898665593762024,true
13005,168,random,heldout_after,false,0.6533874602354409,false,3,2,2,0.9312032148215805,true
13005,168,precision_blind,heldout_after,false,0.33005956172901024,true,1,2,2,0.757353242120783,true
13005,169,full,heldout_after,false,0.06462791498634113,true,3,2,2,0.6826360245801903,true
13005,169,factorized_replay,heldout_after,false,0.4709726964789439,true,3,2,2,0.6888629987091853,true
13005,169,random,heldout_after,false,0.3689053106531392,true,1,3,2,0.9298506875450222,true
13005,169,precision_blind,heldout_after,false,0.5964310621656354,false,1,2,2,0.7567632544400261,true
13005,170,full,heldout_after,false,0.7632385116740479,false,3,2,2,0.681778726975938,true
13005,170,factorized_replay,heldout_after,false,0.623997792062818,false,3,2,2,0.687952022010884,true
13005,170,random,heldout_after,false,0.08314085975287168,true,1,3,2,0.9282966313528549,true
13005,170,precision_blind,heldout_after,false,0.137247051662672,true,1,3,2,0.7559349361267954,true
13005,171,full,heldout_after,false,0.8088820676746521,false,3,2,2,0.6815988251721242,true
13005,171,factorized_replay,heldout_after,false,0.6396832962421554,false,3,2,2,0.6878112370041051,true
13005,171,random,heldout_after,false,0.8087566949103967,false,3,2,2,0.927510984693557,true
13005,171,precision_blind,heldout_after,false,0.6724704956194772,false,1,2,2,0.7549634550330893,true
13005,172,full,heldout_after,false,0.8016437376305054,false,3,2,2,0.6809315653422672,true
13005,172,factorized_replay,heldout_after,false,0.6370734024149198,false,3,2,2,0.687128590389293,true
13005,172,random,heldout_after,false,0.8012111236146809,false,3,2,2,0.9266448039596823,true
13005,172,precision_blind,heldout_after,false,0.6922557135986742,false,1,2,2,0.7544657472432573,true
13005,173,full,heldout_after,false,0.6386532444260612,true,3,2,2,0.6802558784576694,true
13005,173,factorized_replay,heldout_after,false,0.3300842362776826,false,3,2,2,0.6864669349048976,true
13005,173,random,heldout_after,false,0.6379167597420425,true,2,3,2,0.9253484133709399,true
13005,173,precision_blind,heldout_after,false,0.6195747391229606,true,1,2,2,0.7543199097160507,true
13005,174,full,heldout_after,false,0.8104330776766048,true,3,2,2,0.6797744062023479,true
13005,174,factorized_replay,heldout_after,false,0.6402544235020089,true,3,2,2,0.6860219238424616,true
13005,174,random,heldout_after,false,0.8104301230072443,true,3,2,2,0.9242537086344413,true
13005,174,precision_blind,heldout_after,false,0.7538305102867645,true,1,2,2,0.7543702740406132,true
13005,175,full,heldout_after,false,0.8104412043491505,true,3,2,2,0.6805096360769946,true
13005,175,factorized_replay,heldout_after,false,0.6402574932145222,true,3,2,2,0.6867587382886574,true
13005,175,random,heldout_after,false,0.79192503484183,true,1,2,2,0.9244340801321116,true
13005,175,precision_blind,heldout_after,false,0.7803328438659292,true,1,2,2,0.7550242826085765,true
13005,176,full,heldout_after,false,0.8046272834186333,true,3,2,2,0.6817235758624652,true
13005,176,factorized_replay,heldout_after,false,0.6381457782875237,true,3,2,2,0.6879943684260892,true
13005,176,random,heldout_after,false,0.7840381779379795,true,1,3,2,0.9251193807924932,true
13005,176,precision_blind,heldout_after,false,0.7686164293560619,true,1,2,2,0.756158181586809,true
13005,177,full,heldout_after,false,0.8059310706639653,true,3,2,2,0.6812686630136783,true
13005,177,factorized_replay,heldout_after,false,0.6386214679220028,true,3,2,2,0.6875529171920387,true
13005,177,random,heldout_after,false,0.8057215902503297,true,3,2,2,0.9235839187175079,true
13005,177,precision_blind,heldout_after,false,0.5141348459008928,true,1,2,2,0.7555755048427226,true
13005,178,full,heldout_after,false,0.7571850316998753,true,3,2,2,0.6816568094726995,true
13005,178,factorized_replay,heldout_after,false,0.6220487847733389,true,3,2,2,0.6879535537259485,true
13005,178,random,heldout_after,false,0.7562404108560217,true,2,3,2,0.9233132349954483,true
13005,178,precision_blind,heldout_after,false,0.5412741328855132,true,1,2,2,0.7560862947010979,true
13005,179,full,heldout_after,false,0.8052118456324302,true,3,2,2,0.6816729927937422,true
13005,179,factorized_replay,heldout_after,false,0.6383518643615124,true,3,2,2,0.6880128875640901,true
13005,179,random,heldout_after,false,0.6644779123103983,true,3,1,2,0.9225109500521393,true
13005,179,precision_blind,heldout_after,false,0.6504047399618469,true,1,2,2,0.7564919341483164,true
13005,180,full,heldout_after,false,0.6553461096741366,true,3,2,2,0.6813827448253609,true
13005,180,factorized_replay,heldout_after,false,0.32212529715519916,false,3,2,2,0.6877003120361199,true
13005,180,random,heldout_after,false,0.6551687477173671,true,3,2,2,0.9222277732042586,true
13005,180,precision_blind,heldout_after,false,0.6398929014955944,true,1,2,2,0.7557396265759674,true
13006,1,full,training,false,0.010450454440403413,true,1,2,2,1.3796134724383253,true
13006,1,factorized_replay,training,false,0.47880020988627586,true,1,2,2,1.3796134724383253,true
13006,1,random,training,false,0.16267556104234318,true,1,3,2,1.3796134724383253,true
13006,1,precision_blind,training,false,0.010450454440403413,true,1,2,2,1.3796134724383253,true
13006,2,full,training,false,0.8104473519337252,false,1,2,2,0.514396776692838,true
13006,2,factorized_replay,training,false,0.6402601412216868,false,1,2,2,0.5125722901557529,true
13006,2,random,training,false,0.810456981093544,false,1,2,2,0.32988994871258864,true
13006,2,precision_blind,training,false,0.8104473519337252,false,1,2,2,0.514396776692838,true
13006,3,full,training,false,0.6354520589186174,true,1,2,2,0.39550320624396845,true
13006,3,factorized_replay,training,false,0.5871986464165895,true,1,2,2,0.39419082863027566,true
13006,3,random,training,false,0.8101367608308335,true,3,1,2,0.2969945980966826,true
13006,3,precision_blind,training,false,0.6354520589186174,true,1,2,2,0.39550320624396845,true
13006,4,full,training,false,0.11633452947409915,true,3,2,2,0.40593591393313727,true
13006,4,factorized_replay,training,false,0.46405334823716143,true,3,2,2,0.40588129224742014,true
13006,4,random,training,false,0.6559265423076142,false,3,1,2,0.2914902298076298,true
13006,4,precision_blind,training,false,0.1375751857803721,true,1,2,2,0.40593591393313727,true
13006,5,full,training,false,0.007385652668656719,true,3,2,2,0.4685404207179112,true
13006,5,factorized_replay,training,false,0.4784508773192906,true,3,2,2,0.4656638511027064,true
13006,5,random,training,false,0.21246440358479024,true,1,3,2,0.30590747459946144,true
13006,5,precision_blind,training,false,0.3141908655040807,true,1,3,2,0.4924882993313072,true
13006,6,full,training,false,0.6302245249406115,false,1,2,2,0.5223654860566868,true
13006,6,factorized_replay,training,false,0.3336409501823127,true,1,2,2,0.5194714731976378,true
13006,6,random,training,false,0.04472300862492485,true,1,3,2,0.3433793499640269,true
13006,6,precision_blind,training,false,0.6291035822940831,false,1,2,2,0.5646858909082536,true
13006,7,full,training,false,0.0076996447026862706,true,1,2,2,0.4225717782711843,true
13006,7,factorized_replay,training,false,0.47840167253562665,true,1,2,2,0.4213991157848911,true
13006,7,random,training,false,0.24665064407536305,true,3,1,2,0.31204108513748263,true
13006,7,precision_blind,training,false,0.0076775597456351565,true,1,2,2,0.4467529404452218,true
13006,8,full,training,false,0.8030183396865943,true,1,2,2,0.39747079404025926,true
13006,8,factorized_replay,training,false,0.6376580625880041,true,1,2,2,0.39636805350318594,true
13006,8,random,training,false,0.8061138861425432,true,2,1,2,0.3033315285639915,true
13006,8,precision_blind,training,false,0.8025952344033769,true,1,2,2,0.40922905690271894,true
13006,9,full,training,false,0.8091181133492074,true,3,2,2,0.41877111864704303,true
13006,9,factorized_replay,training,false,0.6397952393909737,true,3,2,2,0.41785458302960754,true
13006,9,random,training,false,0.8062898280923111,true,1,3,2,0.31419568953399263,true
13006,9,precision_blind,training,false,0.7992722161029621,true,1,2,2,0.44579324330728176,true
13006,10,full,training,false,0.007088532558850748,true,3,2,2,0.4670056056399809,true
13006,10,factorized_replay,training,false,0.4784091629553803,true,3,2,2,0.46611357446740637,true
13006,10,random,training,false,0.007064752527115264,true,2,3,2,0.35624524392660434,true
13006,10,precision_blind,training,false,0.6973403848192762,false,1,2,2,0.5564853480472599,true
13006,11,full,training,false,0.6445247180013916,true,1,2,2,0.4711938903396194,true
13006,11,factorized_replay,training,false,0.3271484952395848,false,1,2,2,0.4703095074935953,true
13006,11,random,training,false,0.648717346906934,true,2,1,2,0.3576402018345466,true
13006,11,precision_blind,training,false,0.643403443141292,true,1,2,2,0.5275326929321987,true
13006,12,full,training,true,0.5840162087602928,false,1,2,2,0.4037102723363983,true
13006,12,factorized_replay,training,true,0.3539519949934661,true,1,2,2,0.4032111265228284,true
13006,12,random,training,true,0.6230945953857137,false,3,1,2,0.3204800550058298,true
13006,12,precision_blind,training,true,0.581838751766246,false,1,2,2,0.4348378854517349,true
13006,13,full,training,false,0.7118082942158558,true,2,1,2,0.38035623563893534,true
13006,13,factorized_replay,training,false,0.6082135966840139,true,2,1,2,0.3803884436223675,true
13006,13,random,training,false,0.8099725216012668,true,3,2,2,0.30700656659989867,true
13006,13,precision_blind,training,false,0.7093777450682378,true,1,2,2,0.3998265357624806,true
13006,14,full,training,false,0.6576480730006572,true,3,2,2,0.40125406998953833,true
13006,14,factorized_replay,training,false,0.32098903251559724,false,3,2,2,0.4017542319090489,true
13006,14,random,training,false,0.6576719456450542,true,2,3,2,0.3193434790911441,true
13006,14,precision_blind,training,false,0.625920633518787,true,2,1,2,0.43277376010913576,true
13006,15,full,training,false,0.007185911799892387,true,3,2,2,0.470220064562536,true
13006,15,factorized_replay,training,false,0.4784285758989442,true,3,2,2,0.4711395345667496,true
13006,15,random,training,false,0.5949007246969066,false,2,1,2,0.3579270408492231,true
13006,15,precision_blind,training,false,0.5640054882234584,false,1,2,2,0.5154541701847842,true
13006,16,full,training,true,0.8045010766838981,true,1,2,2,0.47727764754110324,true
13006,16,factorized_replay,training,true,0.6381646513393077,true,1,2,2,0.4781935215049218,true
13006,16,random,training,true,0.7475345164735915,true,1,3,2,0.3535082431803958,true
13006,16,precision_blind,training,true,0.803661251698911,true,1,2,2,0.5045196078965987,true
13006,17,full,training,false,0.6576082663069525,true,1,2,2,0.3951748669710947,true
13006,17,factorized_replay,training,false,0.3210077243031033,false,1,2,2,0.3957175771800179,true
13006,17,random,training,false,0.6568881239860517,true,3,2,2,0.32306090615473865,true
13006,17,precision_blind,training,false,0.6576044318670394,true,1,2,2,0.4230759406899807,true
13006,18,full,training,false,0.769891550262217,true,1,2,2,0.3797720368278201,true
13006,18,factorized_replay,training,false,0.6263814912406966,true,1,2,2,0.38015990373547986,true
13006,18,random,training,false,0.7766683365574848,true,1,3,2,0.31628834804874,true
13006,18,precision_blind,training,false,0.7685285194864129,true,1,2,2,0.4003546192139645,true
13006,19,full,training,false,0.007928600875518487,true,3,2,2,0.40891715218226715,true
13006,19,factorized_replay,training,false,0.47831200659049894,true,3,2,2,0.40966184762214547,true
13006,19,random,training,false,0.013256019191001613,true,1,3,2,0.3298024371153719,true
13006,19,precision_blind,training,false,0.8056043767801763,false,1,2,2,0.43006673233787324,true
13006,20,full,training,false,0.8087949222193036,true,3,2,2,0.45969290609307506,true
13006,20,factorized_replay,training,false,0.6396769632672783,true,3,2,2,0.4608897685718099,true
13006,20,random,training,false,0.8094173073430836,true,2,3,2,0.360933054973999,true
13006,20,precision_blind,training,false,0.7744267579134492,true,1,2,2,0.49083675359007944,true
13006,21,full,training,false,0.007131493952538822,true,1,2,2,0.4529259469396128,true
13006,21,factorized_replay,training,false,0.4784037348990423,true,1,2,2,0.4541193079227745,true
13006,21,random,training,false,0.007088833092974216,true,2,1,2,0.3591303381714673,true
13006,21,precision_blind,training,false,0.007141486840359933,true,1,2,2,0.48254271988411895,true
13006,22,full,training,false,0.6455820653089731,true,1,2,2,0.4082149247454556,true
13006,22,factorized_replay,training,false,0.32668879259175077,false,1,2,2,0.4089484048564612,true
13006,22,random,training,false,0.6491090253905095,true,2,1,2,0.33181804858054814,true
13006,22,precision_blind,training,false,0.6448334982856384,true,1,2,2,0.42460722211028684,true
13006,23,full,training,false,0.651192501328268,true,1,2,2,0.384851308505577,true
13006,23,factorized_replay,training,false,0.32405373449619906,false,1,2,2,0.385527765965857,true
13006,23,random,training,false,0.656945735282913,true,1,3,2,0.3193767091977643,true
13006,23,precision_blind,training,false,0.6507034186405368,true,1,2,2,0.39887079464851977,true
13006,24,full,training,false,0.8072377042754558,true,3,2,2,0.4032465197121965,true
13006,24,factorized_replay,training,false,0.639129610423133,true,3,2,2,0.40421290133830257,true
13006,24,random,training,false,0.8080273636891658,true,2,3,2,0.32799750292926644,true
13006,24,precision_blind,training,false,0.7481866300522468,true,1,2,2,0.4211764834121408,true
13006,25,full,training,false,0.8085727320493569,true,3,2,2,0.452162982392019,true
13006,25,factorized_replay,training,false,0.6395975887301415,true,3,2,2,0.4536783338551864,true
13006,25,random,training,false,0.7512612887865532,true,1,3,2,0.3572968656828698,true
13006,25,precision_blind,training,false,0.73277608105637,true,1,3,2,0.4772869719217609,true
13006,26,full,training,false,0.8101830070046615,false,1,2,2,0.4531670680722922,true
13006,26,factorized_replay,training,false,0.6401665928850718,false,1,2,2,0.45470238371535615,true
13006,26,random,training,false,0.8103148251756469,false,1,2,2,0.36303577332912,true
13006,26,precision_blind,training,false,0.8101584494986511,false,1,2,2,0.48247541868798893,true
13006,27,full,training,false,0.7508308098974736,false,1,2,2,0.4023053926685366,true
13006,27,factorized_replay,training,false,0.6202218300944929,false,1,2,2,0.40329129207627484,true
13006,27,random,training,false,0.5897745930784746,false,1,3,2,0.3303726329517064,true
13006,27,precision_blind,training,false,0.7498444928928195,false,1,2,2,0.41781036466639193,true
13006,28,full,training,true,0.4934229652905058,true,1,2,2,0.3824818761175124,true
13006,28,factorized_replay,training,true,0.3839154562007045,true,1,2,2,0.3833746907333279,true
13006,28,random,training,true,0.5002922937493932,false,1,2,2,0.3168701973058636,true
13006,28,precision_blind,training,true,0.49255460114818356,true,1,2,2,0.3924635011466266,true
13006,29,full,training,false,0.6461174756085197,false,3,2,2,0.40361836613189156,true
13006,29,factorized_replay,training,false,0.3265259347206929,true,3,2,2,0.4049161167196471,true
13006,29,random,training,false,0.16757997633202143,true,1,3,2,0.32970325459412636,true
13006,29,precision_blind,training,false,0.21037740658460366,true,1,2,2,0.4178337725715739,true
13006,30,full,training,false,0.5731361250619095,true,3,2,2,0.4692392226098364,true
13006,30,factorized_replay,training,false,0.35691082835828997,false,3,2,2,0.4713123708720053,true
13006,30,random,training,false,0.5830049969831593,true,3,2,2,0.36431412709592936,true
13006,30,precision_blind,training,false,0.3064900532418602,false,3,1,2,0.4881202534495741,true
13006,31,full,training,false,0.019072291182710015,true,1,2,2,0.4739303879606206,true
13006,31,factorized_replay,training,false,0.4769186572598745,true,1,2,2,0.47633618541775274,true
13006,31,random,training,false,0.8042827732655042,false,2,3,2,0.3659450229240109,true
13006,31,precision_blind,training,false,0.019381208008267144,true,1,2,2,0.4878439758613834,true
13006,32,full,training,false,0.6568239326244733,false,1,2,2,0.41122680375307,true
13006,32,factorized_replay,training,false,0.32138233549851186,true,1,2,2,0.41276592708345694,true
13006,32,random,training,false,0.6572394530463005,false,1,2,2,0.33061029567075867,true
13006,32,precision_blind,training,false,0.6567900162663708,false,1,2,2,0.4185581369613473,true
13006,33,full,training,false,0.6434012862817676,true,1,2,2,0.3858364955144338,true
13006,33,factorized_replay,training,false,0.3278984041479288,false,1,2,2,0.38707631828920647,true
13006,33,random,training,false,0.6483175513048163,true,1,2,2,0.3166483637841869,true
13006,33,precision_blind,training,false,0.6428773831456812,true,1,2,2,0.39081954034968497,true
13006,34,full,training,false,0.1358045849820681,true,3,2,2,0.4042584924653692,true
13006,34,factorized_replay,training,false,0.4940123517107719,true,3,2,2,0.40592820259965817,true
13006,34,random,training,false,0.11118999379495664,true,2,3,2,0.32816758413409786,true
13006,34,precision_blind,training,false,0.1502153496872519,true,1,2,2,0.4144604599034353,true
13006,35,full,training,false,0.5277905236438398,true,3,2,2,0.468434140091312,true
13006,35,factorized_replay,training,false,0.37276822321677294,false,3,2,2,0.47059042105578275,true
13006,35,random,training,false,0.5363918761724688,true,3,2,2,0.3657128449019517,true
13006,35,precision_blind,training,false,0.4962444891362042,false,1,2,2,0.484947038176747,true
13006,36,full,training,false,0.38361531736982035,true,1,2,2,0.4694455626435705,true
13006,36,factorized_replay,training,false,0.5286573487650492,false,1,2,2,0.4718279660136647,true
