seed,selected,heldout,transfer,raw_transfer,zero_association_transfer,historical_retention,present_indexing,shuffled_selected,fixed_selected
783796,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.198267029292178, ""heldout_log_per_observation"": [-1.7001977782633055, -1.7882078742170453, -1.5019307489711275, -1.7347811185648156, -2.9707193452603935], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.44269045066066925, 0.5547344239278988, 0.4738698270834889, 0.5515839137066302, 0.12322729260071369]}",0.39999999999996505,0.39999999999996505,0.0,0.0,0.39999999999996505,context_split,cue_local_relearning
783797,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.05612765845163903, ""heldout_log_per_observation"": [-1.1590925661271925, -1.2858983333321712, -0.943883375004245, -1.1911816923557632, -0.887755716552606], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.34169608095827125, 0.44010373687772425, 0.2455956404478784, 0.43499648111685757, 0.24982780621465886]}",0.39987808594940577,0.39987808594940577,0.0,0.0,0.39987808594940577,continuous_drift,global_downweight
783798,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.03899168597760738, ""heldout_log_per_observation"": [-1.60190364999253, -1.6916033145217497, -1.6408953359701375, -1.6820858131167933, -2.3602205614047778], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2943058072849987, 0.38347349142677006, 0.2674949927596835, 0.3902011360238986, 0.24526782760134155]}",0.3999998327399086,0.3999998327399086,0.0,0.0,0.3999998327399086,context_split,global_downweight
783799,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.17865621947786803, ""heldout_log_per_observation"": [-1.9960541352161307, -1.9926738906905772, -1.8140176712127092, -2.0118449622671886, -3.1077197788322932], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3136971709531357, 0.40761312918619513, 0.2966947177637559, 0.40942723064438663, 0.09465056107107683]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783800,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.004599977569303526, ""heldout_log_per_observation"": [-1.988709301999645, -1.9330987286941124, -1.8202900866175478, -1.9818619394975556, -1.8248900641868513], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.28714248522022906, 0.394077546781332, 0.17061731295557395, 0.3793191974095693, 0.1491079220494948]}",0.39999999793506014,0.39999999793506014,0.0,0.0,0.39999999793506014,context_split,cue_local_relearning
783801,global_downweight,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.023670449669482174, ""heldout_log_per_observation"": [-2.103029909943465, -1.9894170784295362, -2.02961474978217, -2.1029872895772925, -2.005944300112688], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.34961652457195275, 0.4583283868614347, 0.2631850545688417, 0.467764654703712, 0.23707414769910007]}",0.3999999997705622,0.3999999997705622,0.0,0.0,0.3999999997705622,context_split,context_split
783802,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.11826963922647682, ""heldout_log_per_observation"": [-2.118176527096465, -1.9544438559080826, -1.8361742166816057, -2.049365487547452, -1.7021565827339957], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3344797200299942, 0.42525819658933117, 0.3357639667290104, 0.43106214166964424, 0.05664040990752456]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783803,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.273027808332746, ""heldout_log_per_observation"": [-2.678874716813916, -2.5566501773204084, -2.247534921476141, -2.520562729808887, -2.6717998318145053], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.2497815170563541, 0.33820941414156325, 0.2295161670030227, 0.35096179722945947, 0.16727917210150478]}",0.3999999997705622,0.3999999997705622,0.0,0.0,0.3999999997705622,context_split,global_downweight
783804,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.023310242958281435, ""heldout_log_per_observation"": [-2.430091501440459, -2.141107746214657, -1.7497588100209063, -1.7730690529791877, -1.6322046092420859], ""matched_comparators"": [""global_downweight"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3155353865021613, 0.4197174352508588, 0.28790053174334035, 0.4059745586135097, 0.06513932691636935]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783805,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": -0.062219321817234885, ""heldout_log_per_observation"": [-2.146241649366824, -2.108174183173994, -2.170393504991229, -2.165543734747369, -2.0660304633713578], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3199337684538683, 0.4137634023176246, 0.2988610924034952, 0.4231297258118952, 0.03198065232777127]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783806,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.40944443459288316, ""heldout_log_per_observation"": [-2.3234460292713486, -2.2537507045215595, -1.9140015946784654, -2.278708754156721, -2.647166640861723], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.304274679648861, 0.40978142746769647, 0.24233102624768918, 0.41499389389255303, 0.042159667304802834]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783807,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.4532900777522384, ""heldout_log_per_observation"": [-2.0485570889443157, -2.0226256414736214, -1.5952670111920773, -1.983328738492676, -2.444018357186444], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.33164806646036715, 0.42855229846939263, 0.260162525544357, 0.40716007388199354, 0.18231251021181683]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783808,cue_local_relearning,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": -0.18507939323497435, ""heldout_log_per_observation"": [-1.735128018515427, -1.692817973749552, -1.8778973669845263, -1.814488068075324, -3.222222407126952], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.30090024597119364, 0.3966555153772912, 0.2910385154295001, 0.4134417301909255, 0.16020907056789083]}",0.3999999999971675,0.3999999999971675,0.0,0.0,0.3999999999971675,context_split,cue_local_relearning
783809,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.28601502797913714, ""heldout_log_per_observation"": [-2.1955394917422213, -2.019009150763342, -1.718167584629608, -2.004182612608745, -1.6028999145004459], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32590266254081085, 0.4267007247364865, 0.3227159098555363, 0.404113851158777, 0.09727573425494086]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783810,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.02607775359334319, ""heldout_log_per_observation"": [-2.3137456444389572, -2.3435758640651825, -2.287667890845614, -2.425588657720666, -2.6619254902571257], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3805241703483189, 0.48605456288405663, 0.30619641010790744, 0.48858132659853637, 0.18993259521161418]}",0.4,0.4,0.0,0.0,0.4,cue_local_relearning,context_split
783811,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.3239984942773937, ""heldout_log_per_observation"": [-1.5419718707638266, -1.6001445555272733, -1.217973376486433, -1.6572687301320244, -2.7745208677974684], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3980299163769501, 0.506867686938698, 0.44589853451024747, 0.5113737464314145, 0.3522235062839742]}",0.3999999999996853,0.3999999999996853,0.0,0.0,0.3999999999996853,continuous_drift,context_split
783812,continuous_drift,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.05116532546087971, ""heldout_log_per_observation"": [-1.5693935514469493, -1.5749751700142296, -1.3686299426711646, -1.5950547656373644, -1.4197952681320443], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.3584531547230996, 0.4565447790412867, 0.2599736597196755, 0.43348347491148465, 0.2074155793009219]}",0.3999998327399086,0.3999998327399086,0.0,0.0,0.3999998327399086,global_downweight,global_downweight
783813,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.3349130418076314, ""heldout_log_per_observation"": [-2.5133741072863325, -2.55156792655354, -2.178461065478701, -2.579362945653558, -2.7302300728553375], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3397069867504586, 0.4384793769537541, 0.3758072829622925, 0.4627737986243308, 0.38560591433414454]}",0.39999999999996505,0.39999999999996505,0.0,0.0,0.39999999999996505,context_split,cue_local_relearning
783814,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.04139197028069752, ""heldout_log_per_observation"": [-2.4422936508111244, -2.300665956100147, -2.1048450227517126, -2.184510881050274, -2.063453052471015], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2831075458363868, 0.3875167551013881, 0.12902097198675594, 0.3767071117504886, 0.043027722458280605]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
783815,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.0960091280919011, ""heldout_log_per_observation"": [-2.558817901681196, -2.456616455878045, -2.360607327786144, -2.545138297423205, -2.5138765727129897], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.4251813023842828, 0.5237117881252397, 0.4978675105018974, 0.5337489402326674, 0.5571115694769706]}",0.4,0.4,0.0,0.0,0.4,context_split,global_downweight
783816,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.2357720897691653, ""heldout_log_per_observation"": [-1.611009783623393, -1.743353769729695, -1.3752376938542277, -1.695029100452766, -1.8470015843301173], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 2.1316282072803006e-14, ""preheldout_complexity_per_observation"": [0.3263635896096531, 0.4210181284094458, 0.3255552435420593, 0.40784009409476024, 0.23818733693650984]}",0.39998645215918716,0.39998645215918716,0.0,0.0,0.39998645215918716,change_point,global_downweight
783817,global_downweight,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.014282214284560446, ""heldout_log_per_observation"": [-2.2925227677337494, -2.266630172159659, -2.30680498201831, -2.3444991564561812, -2.4178463771344116], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.34677566091215656, 0.4416731765149575, 0.2815814340102177, 0.45138579530071815, 0.223032071552148]}",0.3999999999999997,0.3999999999999997,0.0,0.0,0.3999999999999997,global_downweight,global_downweight
783818,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.03739575999266975, ""heldout_log_per_observation"": [-1.747201137156292, -1.8113065389363765, -1.7098053771636224, -1.765448645287651, -1.9174593579573669], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.31535323280337074, 0.41070482448986195, 0.2816695818504397, 0.42206462251516963, 0.24668458604866558]}",0.39987808594940577,0.39987808594940577,0.0,0.0,0.39987808594940577,global_downweight,global_downweight
783819,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.0948058423789302, ""heldout_log_per_observation"": [-2.182686959394043, -2.0962695873421913, -2.0878811170151126, -2.1076007448754774, -1.9453953513659101], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.461707905128706, 0.5536591033071872, 0.4191980806770794, 0.5616259470192666, 0.07038956294610645]}",0.4,0.4,0.0,0.0,0.4,context_split,context_split
