seed,truth,selected,truth_probability,posterior,maximum_update_identity_error,maximum_decomposition_error
782132,cue_local_relearning,cue_local_relearning,0.6741548993175125,"[0.3172173769681, 0.6741548993175125, 1.244459345610695e-07, 0.008627599268453077, 4.248843310881033e-18]",9.769962616701378e-15,8.526512829121202e-14
782133,cue_local_relearning,cue_local_relearning,0.9580891817014888,"[0.008335423870695876, 0.9580891817014888, 1.1240320234695828e-07, 0.033575282024613136, 3.506544752598409e-17]",9.325873406851315e-15,5.684341886080802e-14
782134,cue_local_relearning,global_downweight,0.3833959810306313,"[0.5372370694709219, 0.3833959810306313, 4.26356086625715e-09, 0.07936694523488504, 8.23806906771995e-16]",1.0658141036401503e-14,5.684341886080802e-14
782135,cue_local_relearning,global_downweight,0.19916887260768965,"[0.7826303447365516, 0.19916887260768965, 8.378338302635539e-10, 0.018200781817925032, 2.6461064666224837e-23]",1.2323475573339238e-14,1.1368683772161603e-13
782136,cue_local_relearning,cue_local_relearning,0.7352360289786618,"[0.22091490740963185, 0.7352360289786618, 0.0014638881567604581, 0.04238517545494411, 1.7425923680031757e-15]",6.661338147750939e-15,5.684341886080802e-14
782137,cue_local_relearning,global_downweight,0.4225444983775177,"[0.5593025670854596, 0.4225444983775177, 9.333702056810515e-09, 0.0181529252033207, 1.2207447909196631e-21]",1.0880185641326534e-14,5.684341886080802e-14
782138,cue_local_relearning,global_downweight,0.2911485507539197,"[0.6335927657201098, 0.2911485507539197, 1.8213415760184548e-06, 0.0752568621843944, 5.389711715499474e-19]",9.325873406851315e-15,5.684341886080802e-14
782139,cue_local_relearning,cue_local_relearning,0.8854244737481582,"[0.10385914250400322, 0.8854244737481582, 4.081792949189518e-13, 0.01071638374743037, 1.2832988067439983e-26]",1.3322676295501878e-14,1.1368683772161603e-13
782140,cue_local_relearning,cue_local_relearning,0.9662004149183104,"[0.024968404476336185, 0.9662004149183104, 3.069735092317543e-08, 0.00883114990800172, 5.630611991016852e-16]",6.217248937900877e-15,8.526512829121202e-14
782141,cue_local_relearning,cue_local_relearning,0.8139301577162052,"[0.181411193184686, 0.8139301577162052, 2.818600859788617e-09, 0.004658646280507823, 1.0260971662249669e-25]",1.021405182655144e-14,1.1368683772161603e-13
782142,cue_local_relearning,global_downweight,0.4926802259997165,"[0.4978570522936255, 0.4926802259997165, 1.1835557127937425e-08, 0.009462709871100884, 1.0457266833917621e-27]",9.769962616701378e-15,5.684341886080802e-14
782143,cue_local_relearning,cue_local_relearning,0.9102420922740142,"[0.071607910775288, 0.9102420922740142, 6.3808648501697426e-09, 0.01814999056983286, 4.076149621627486e-21]",1.4432899320127035e-14,8.526512829121202e-14
782144,cue_local_relearning,cue_local_relearning,0.5589662698327178,"[0.0010024604125956167, 0.5589662698327178, 3.0538659378183105e-15, 0.4400312697546834, 2.0297151480280782e-29]",1.4654943925052066e-14,1.1368683772161603e-13
782145,cue_local_relearning,cue_local_relearning,0.9004101764225201,"[0.062016174230318896, 0.9004101764225201, 2.0851781503148985e-11, 0.037573649326309154, 5.77011021637445e-31]",2.4868995751603507e-14,8.526512829121202e-14
782146,cue_local_relearning,cue_local_relearning,0.9002039594869639,"[0.07282415107319003, 0.9002039594869639, 0.013558038404467457, 0.013413851035378696, 6.877768429780809e-20]",7.327471962526033e-15,5.684341886080802e-14
782147,cue_local_relearning,cue_local_relearning,0.8106897446306026,"[0.16636726117002548, 0.8106897446306026, 1.079541625786132e-07, 0.02294288624520926, 5.418081001515401e-26]",1.199040866595169e-14,5.684341886080802e-14
782148,cue_local_relearning,cue_local_relearning,0.8656057133236476,"[0.1303127521920617, 0.8656057133236476, 1.7941641917243277e-09, 0.004081532690126434, 6.756396961182384e-23]",9.992007221626409e-15,1.1368683772161603e-13
782149,cue_local_relearning,cue_local_relearning,0.5783842655979473,"[0.40828869981012966, 0.5783842655979473, 1.23223320463209e-09, 0.013327033359689914, 2.3239657492214638e-20]",1.1546319456101628e-14,2.842170943040401e-14
782150,cue_local_relearning,cue_local_relearning,0.6578235818375752,"[0.00016734879320503624, 0.6578235818375752, 5.42568720877011e-10, 0.342009068826651, 2.13001668778238e-21]",1.1102230246251565e-14,8.526512829121202e-14
782151,cue_local_relearning,cue_local_relearning,0.5104122162804986,"[0.3329667709986064, 0.5104122162804986, 8.650552170973584e-05, 0.15653450719918527, 2.3404196191854597e-19]",1.0436096431476471e-14,5.684341886080802e-14
782152,cue_local_relearning,cue_local_relearning,0.8603021492684685,"[0.1369135420497364, 0.8603021492684685, 5.976029116948078e-07, 0.002783711078883493, 1.3483746751897767e-23]",1.3766765505351941e-14,2.842170943040401e-14
782153,cue_local_relearning,cue_local_relearning,0.9330551835137814,"[0.002660291089663707, 0.9330551835137814, 1.8835209278269907e-10, 0.0642845252082026, 1.319885628256273e-21]",1.0880185641326534e-14,8.526512829121202e-14
782154,cue_local_relearning,cue_local_relearning,0.9399711219724554,"[0.0531546432694282, 0.9399711219724554, 5.093470065911995e-12, 0.006874234753022777, 1.21809333795156e-25]",1.0658141036401503e-14,8.526512829121202e-14
782155,cue_local_relearning,cue_local_relearning,0.9902138344478666,"[0.0067937101021385395, 0.9902138344478666, 9.912324946764547e-11, 0.0029924553508715516, 1.220648020014057e-21]",9.325873406851315e-15,8.526512829121202e-14
782156,cue_local_relearning,global_downweight,0.4077682887680847,"[0.5907227895806193, 0.4077682887680847, 1.4921996825299394e-06, 0.0015074294516133379, 1.1086712884640382e-28]",1.3322676295501878e-14,5.684341886080802e-14
782157,cue_local_relearning,global_downweight,0.20883792430644765,"[0.783254756114732, 0.20883792430644765, 3.726352260276755e-05, 0.00787005605621742, 2.7917026795153797e-22]",1.021405182655144e-14,8.526512829121202e-14
782158,cue_local_relearning,cue_local_relearning,0.6788931142442446,"[0.3057560253813297, 0.6788931142442446, 1.4574970607464403e-14, 0.015350860374411171, 8.215457968581215e-27]",1.199040866595169e-14,5.684341886080802e-14
782159,cue_local_relearning,global_downweight,0.4031705042888601,"[0.5792545948971359, 0.4031705042888601, 4.059009105653019e-05, 0.017534310722947304, 1.7089954973054177e-20]",1.0658141036401503e-14,5.684341886080802e-14
782160,cue_local_relearning,cue_local_relearning,0.9741880101407394,"[0.013691760054779775, 0.9741880101407394, 0.00047775291894333155, 0.01164247688553718, 1.9403357868389024e-16]",1.2434497875801753e-14,8.526512829121202e-14
782161,cue_local_relearning,cue_local_relearning,0.5597219854474866,"[0.008711264469843378, 0.5597219854474866, 0.053586292349422075, 0.3779804577332478, 5.052758014089428e-19]",9.103828801926284e-15,5.684341886080802e-14
782162,cue_local_relearning,global_downweight,0.08460349666950841,"[0.9005319658051146, 0.08460349666950841, 1.687707888582212e-09, 0.014864535837668997, 1.9544068975757168e-26]",9.325873406851315e-15,8.526512829121202e-14
782163,cue_local_relearning,cue_local_relearning,0.8281591648914226,"[0.1511968269228313, 0.8281591648914226, 1.5562730484973685e-07, 0.020643852558441204, 2.390467615709539e-19]",1.2434497875801753e-14,5.684341886080802e-14
782164,cue_local_relearning,continuous_drift,0.34795239790885035,"[6.089413952575503e-05, 0.34795239790885035, 5.392731304828354e-14, 0.65198670795157, 3.13988914559095e-22]",1.2656542480726785e-14,5.684341886080802e-14
782165,cue_local_relearning,global_downweight,0.4641727308750361,"[0.530818352074872, 0.4641727308750361, 3.368222126141297e-08, 0.005008883367870585, 8.508897916249991e-19]",1.509903313490213e-14,8.526512829121202e-14
782166,cue_local_relearning,cue_local_relearning,0.9826956603899453,"[0.015321368630398825, 0.9826956603899453, 6.489020248456909e-10, 0.0019829703307537227, 2.530249345098075e-22]",1.3933298959045715e-14,5.684341886080802e-14
782167,cue_local_relearning,cue_local_relearning,0.9913405357820262,"[0.00467586989909222, 0.9913405357820262, 7.234917288980242e-12, 0.003983594311646633, 5.995794903605487e-24]",1.199040866595169e-14,5.684341886080802e-14
782168,cue_local_relearning,continuous_drift,0.4188056831735327,"[0.07872093838406867, 0.4188056831735327, 3.3083843498007105e-09, 0.5024733751340144, 5.355905304094875e-22]",1.021405182655144e-14,8.526512829121202e-14
782169,cue_local_relearning,continuous_drift,0.3719449108500899,"[0.001204374409760458, 0.3719449108500899, 5.070294176419172e-06, 0.6268456444459732, 1.9455094942915668e-21]",1.0658141036401503e-14,1.1368683772161603e-13
782170,cue_local_relearning,global_downweight,0.22835920423552805,"[0.7689493458910625, 0.22835920423552805, 0.00021203992207604065, 0.0024794099512607816, 7.25268131450615e-14]",7.105427357601002e-15,1.1368683772161603e-13
782171,cue_local_relearning,cue_local_relearning,0.6888498060265711,"[0.2903599997337971, 0.6888498060265711, 9.478011566988332e-05, 0.02069541412396198, 3.988493965692264e-22]",1.1546319456101628e-14,8.526512829121202e-14
782172,cue_local_relearning,cue_local_relearning,0.6697375635350172,"[0.0032076325857295497, 0.6697375635350172, 0.0036825179890601326, 0.32337228589019307, 5.680634007418919e-17]",9.103828801926284e-15,1.4210854715202004e-13
782173,cue_local_relearning,continuous_drift,0.1518250102634425,"[8.636204744180946e-06, 0.1518250102634425, 4.0315280562541536e-14, 0.8481663535317729, 2.261557161047641e-19]",1.1546319456101628e-14,8.526512829121202e-14
782174,cue_local_relearning,global_downweight,0.3823970904126623,"[0.5996860027749293, 0.3823970904126623, 1.2611514848052342e-09, 0.01791690555125669, 4.336582562009155e-29]",1.4210854715202004e-14,1.1368683772161603e-13
782175,cue_local_relearning,global_downweight,0.2927585661381568,"[0.6423254993761109, 0.2927585661381568, 6.688943371679125e-06, 0.06490924553408454, 8.276077176833653e-12]",5.995204332975845e-15,5.684341886080802e-14
782176,cue_local_relearning,cue_local_relearning,0.8952014158601133,"[0.06551884748648294, 0.8952014158601133, 5.240440480871031e-09, 0.039279731412963294, 1.569736817303896e-18]",9.547918011776346e-15,2.842170943040401e-14
782177,cue_local_relearning,cue_local_relearning,0.7313492720192648,"[0.19141582567860485, 0.7313492720192648, 0.007427012941930058, 0.06980788936020034, 2.653588652135886e-19]",8.215650382226158e-15,8.526512829121202e-14
782178,cue_local_relearning,cue_local_relearning,0.9685768485069371,"[0.018604393797883284, 0.9685768485069371, 2.3649022265929754e-11, 0.012818757671530508, 1.3472376272661472e-26]",1.3322676295501878e-14,5.684341886080802e-14
782179,cue_local_relearning,cue_local_relearning,0.9005303460554495,"[0.051987216667315574, 0.9005303460554495, 0.010878970403629116, 0.036603466873605765, 6.854465988323896e-17]",1.021405182655144e-14,8.526512829121202e-14
782180,cue_local_relearning,cue_local_relearning,0.8477108198101541,"[0.033213103258387895, 0.8477108198101541, 2.3595197746062008e-08, 0.11907605333626013, 1.0230631972913076e-22]",8.43769498715119e-15,5.684341886080802e-14
782181,cue_local_relearning,cue_local_relearning,0.7484593661788618,"[0.24646268460732362, 0.7484593661788618, 4.5162134097115674e-07, 0.005077497592473511, 3.9370426831352627e-20]",1.2434497875801753e-14,5.684341886080802e-14
782182,cue_local_relearning,cue_local_relearning,0.7937261201729439,"[0.0016990959042042085, 0.7937261201729439, 0.00011452143307249191, 0.2044602624879188, 1.8606220334355897e-12]",5.551115123125783e-15,8.526512829121202e-14
782183,cue_local_relearning,cue_local_relearning,0.8443031374405858,"[0.0042444397050833615, 0.8443031374405858, 2.3350151293049306e-09, 0.15145242051931568, 1.4184892219032211e-23]",9.658940314238862e-15,5.684341886080802e-14
782184,cue_local_relearning,continuous_drift,0.4752629411434562,"[0.0006170047070771261, 0.4752629411434562, 8.776935481119155e-18, 0.5241200541494667, 7.455648891361118e-24]",1.1546319456101628e-14,1.1368683772161603e-13
782185,cue_local_relearning,cue_local_relearning,0.7962448713696415,"[0.0019834815452641715, 0.7962448713696415, 0.0009266914115113047, 0.20084495567358304, 4.3264870482997806e-17]",9.325873406851315e-15,5.684341886080802e-14
782186,cue_local_relearning,cue_local_relearning,0.8551733665026953,"[0.0421572077701726, 0.8551733665026953, 2.0431976217971711e-10, 0.10266942552281229, 1.3033611971373735e-29]",1.1102230246251565e-14,1.1368683772161603e-13
782187,cue_local_relearning,cue_local_relearning,0.7789177064181473,"[0.007507672064196654, 0.7789177064181473, 1.7472107994697352e-13, 0.21357462151748127, 4.262250100200964e-24]",1.1546319456101628e-14,5.684341886080802e-14
782188,cue_local_relearning,cue_local_relearning,0.9748752966207535,"[0.002453205681845063, 0.9748752966207535, 1.9458251983310617e-05, 0.02265203943701797, 8.400296594867034e-12]",7.549516567451064e-15,1.1368683772161603e-13
782189,cue_local_relearning,cue_local_relearning,0.9740599673106255,"[0.0168912519835518, 0.9740599673106255, 2.0744040613072445e-08, 0.009048759961782109, 1.312118121623386e-17]",1.199040866595169e-14,5.684341886080802e-14
782190,cue_local_relearning,cue_local_relearning,0.8984870881081669,"[0.0020509010951127106, 0.8984870881081669, 2.1110489341555923e-05, 0.09944090030737884, 6.205927768002187e-17]",6.661338147750939e-15,8.526512829121202e-14
782191,cue_local_relearning,cue_local_relearning,0.957569430522262,"[0.013026906011647492, 0.957569430522262, 7.08967950835186e-08, 0.029403200334331962, 3.9223496329364405e-07]",3.552713678800501e-15,1.1368683772161603e-13
782192,cue_local_relearning,cue_local_relearning,0.9611547077964864,"[0.019311099314903803, 0.9611547077964864, 8.487714301379866e-05, 0.019449315745596007, 5.917854982115525e-20]",9.325873406851315e-15,8.526512829121202e-14
782193,cue_local_relearning,cue_local_relearning,0.5734893496913634,"[0.3889758601118001, 0.5734893496913634, 9.620947034293198e-10, 0.03753478923474165, 4.362920408200054e-26]",1.2434497875801753e-14,8.526512829121202e-14
782194,cue_local_relearning,context_split,0.20272144929903083,"[0.004341852965404436, 0.20272144929903083, 0.7529996818122835, 0.03993701592325499, 2.612707068891969e-14]",9.769962616701378e-15,8.526512829121202e-14
782195,cue_local_relearning,cue_local_relearning,0.8496438082414739,"[0.12909505324654894, 0.8496438082414739, 3.7305481500289946e-07, 0.021260765457162115, 4.611830513190592e-22]",1.2878587085651816e-14,5.684341886080802e-14
782196,cue_local_relearning,cue_local_relearning,0.5522306485907835,"[0.4328512698984588, 0.5522306485907835, 1.0667787088993063e-07, 0.014917974832886774, 1.3562907609658472e-29]",1.2434497875801753e-14,8.526512829121202e-14
782197,cue_local_relearning,continuous_drift,0.05334874172367311,"[0.4400879139560325, 0.05334874172367311, 0.00039453631576077464, 0.5061688080045336, 1.8530225567802833e-33]",2.220446049250313e-14,5.684341886080802e-14
782198,cue_local_relearning,cue_local_relearning,0.7427919916093385,"[0.12035011838370634, 0.7427919916093385, 9.829455764058235e-08, 0.13685779171239768, 8.337401223058891e-22]",1.1102230246251565e-14,1.1368683772161603e-13
782199,cue_local_relearning,cue_local_relearning,0.7348604111275787,"[0.2508875911694292, 0.7348604111275787, 2.9130101791041746e-08, 0.014251968572890331, 3.5194521311815835e-21]",1.2434497875801753e-14,5.684341886080802e-14
782200,context_split,context_split,0.9999999238792745,"[8.614136929657018e-10, 7.044625955151732e-08, 0.9999999238792745, 4.813048534452118e-09, 3.712822263606388e-15]",8.881784197001252e-15,5.684341886080802e-14
782201,context_split,context_split,0.765956668175357,"[5.45038889997523e-14, 6.225554396829966e-09, 0.765956668175357, 3.3944557146511793e-07, 0.2340429861534626]",4.884981308350689e-15,8.526512829121202e-14
782202,context_split,context_split,0.9999608354022368,"[2.529963038841256e-05, 1.3606760392074508e-05, 0.9999608354022368, 2.581885085820914e-07, 1.8474021368309224e-11]",5.329070518200751e-15,8.526512829121202e-14
782203,context_split,context_split,0.9999935946336185,"[2.4953058474436075e-10, 3.779837649601254e-07, 0.9999935946336185, 6.027133086016042e-06, 4.730132656831823e-23]",1.1546319456101628e-14,5.684341886080802e-14
782204,context_split,context_split,0.9999968731817146,"[4.473350981066731e-08, 6.079795428402093e-07, 0.9999968731817146, 2.4741052328352305e-06, 3.033489454570579e-23]",1.021405182655144e-14,5.684341886080802e-14
782205,context_split,context_split,0.9932069781917093,"[0.0016881568098008057, 0.0018302797692018315, 0.9932069781917093, 0.003274585229288164, 6.795943540304843e-22]",1.0547118733938987e-14,5.684341886080802e-14
782206,context_split,context_split,0.9999999957035217,"[1.0728143342242476e-09, 2.9346679637288328e-09, 0.9999999957035217, 2.889958891847721e-10, 5.906451028849793e-26]",9.769962616701378e-15,8.526512829121202e-14
782207,context_split,context_split,0.9999913551869145,"[2.212910632440186e-09, 1.758059518245831e-06, 0.9999913551869145, 6.884540653673205e-06, 2.882980500085457e-15]",1.0658141036401503e-14,8.526512829121202e-14
782208,context_split,context_split,0.9999999988834791,"[4.9628232744726664e-14, 1.1269789709694902e-10, 0.9999999988834791, 1.0037732131416323e-09, 3.2711024384437767e-18]",8.43769498715119e-15,5.684341886080802e-14
782209,context_split,context_split,0.9999628012745267,"[1.843312154391427e-10, 4.402957286724888e-07, 0.9999628012745267, 3.675824541339358e-05, 9.100043710477506e-25]",1.3655743202889425e-14,5.684341886080802e-14
782210,context_split,context_split,0.9997908711898406,"[0.0001976778907268064, 6.663181467913625e-07, 0.9997908711898406, 1.0784493116753852e-05, 1.0816897486682144e-10]",5.329070518200751e-15,8.526512829121202e-14
782211,context_split,context_split,0.9999799628901703,"[1.7891136168827491e-12, 5.727214615733201e-08, 0.9999799628901703, 1.4132302441250617e-05, 5.847533453314726e-06]",5.329070518200751e-15,8.526512829121202e-14
782212,context_split,context_split,0.989187178382455,"[0.007185953715897815, 0.0028042385707343115, 0.989187178382455, 0.000819868072024858, 2.761258888203638e-06]",2.6645352591003757e-15,5.684341886080802e-14
782213,context_split,context_split,0.9976197023236675,"[7.79980841105275e-12, 1.1583850126903188e-06, 0.9976197023236675, 0.002379139278448885, 5.071162371368905e-12]",5.995204332975845e-15,5.684341886080802e-14
782214,context_split,context_split,0.9998645592466273,"[3.4277733732603454e-05, 8.98382127217872e-05, 0.9998645592466273, 1.1324806918314851e-05, 9.132629493056917e-25]",1.2434497875801753e-14,5.684341886080802e-14
782215,context_split,context_split,0.9948470282085535,"[2.9538258492242655e-12, 1.1793605969901519e-07, 0.9948470282085535, 8.516827832133619e-07, 0.005152002169649599]",5.773159728050814e-15,5.684341886080802e-14
782216,context_split,context_split,0.9999011633214783,"[1.2854963802825417e-05, 5.5746606086738575e-05, 0.9999011633214783, 3.0235108632079644e-05, 4.672599027553492e-28]",9.769962616701378e-15,1.1368683772161603e-13
782217,context_split,context_split,0.9987062206671328,"[4.519239638833439e-06, 0.00113698253022648, 0.9987062206671328, 0.00015227755915956103, 3.8422943558455604e-12]",5.773159728050814e-15,5.684341886080802e-14
782218,context_split,context_split,0.999993795431683,"[3.279374505648263e-07, 1.9960254093467166e-06, 0.999993795431683, 3.880605456983421e-06, 1.233700647016935e-29]",1.7319479184152442e-14,2.842170943040401e-14
782219,context_split,context_split,0.9999911369142251,"[2.5889943757516136e-07, 5.661506402368416e-10, 0.9999911369142251, 2.604474877224822e-07, 8.343172698861567e-06]",5.329070518200751e-15,5.684341886080802e-14
782220,context_split,context_split,0.9994606318161122,"[5.5275414409139005e-05, 4.460661838422928e-06, 0.9994606318161122, 1.3493978405853448e-06, 0.0004782827097995801]",3.3306690738754696e-15,8.526512829121202e-14
782221,context_split,context_split,0.9999988882399146,"[8.153512849263176e-07, 1.576519422939513e-08, 0.9999988882399146, 2.806391119604772e-07, 4.494421347405492e-12]",4.884981308350689e-15,8.526512829121202e-14
782222,context_split,context_split,0.9998687786040938,"[1.840557339968552e-05, 0.00011197320077911848, 0.9998687786040938, 8.426216977349181e-07, 2.982258282337758e-14]",7.105427357601002e-15,8.526512829121202e-14
782223,context_split,context_split,0.9999963166267912,"[5.866624543414331e-11, 3.201281287976633e-07, 0.9999963166267912, 8.816946867254504e-07, 2.481491726925109e-06]",5.329070518200751e-15,5.684341886080802e-14
782224,context_split,context_split,0.9999713051278953,"[6.975775904121783e-06, 9.227123991790537e-07, 0.9999713051278953, 2.0795179554371178e-05, 1.2042469161836773e-09]",5.329070518200751e-15,8.526512829121202e-14
782225,context_split,context_split,0.9999985376975546,"[1.0195172853531999e-06, 4.078704578381523e-07, 0.9999985376975546, 3.4914701950011176e-08, 1.3915779506049453e-24]",1.4210854715202004e-14,8.526512829121202e-14
782226,context_split,context_split,0.9999978855056191,"[7.509020198582502e-10, 1.6816251118319859e-06, 0.9999978855056191, 4.3162733420938075e-07, 4.910327492172723e-10]",5.329070518200751e-15,5.684341886080802e-14
782227,context_split,context_split,0.9979121596587268,"[0.0015084497254068872, 0.00019479357278444115, 0.9979121596587268, 0.00038459700323064484, 3.985104524605705e-11]",6.217248937900877e-15,2.842170943040401e-14
782228,context_split,context_split,0.999997359648202,"[7.49501257934282e-08, 9.277457409256277e-08, 0.999997359648202, 2.47262709815769e-06, 5.374004653672967e-28]",1.2656542480726785e-14,5.684341886080802e-14
782229,context_split,context_split,0.9999934920583596,"[3.9459617050969636e-06, 1.135923768526785e-06, 0.9999934920583596, 1.4260558519646647e-06, 3.148898388931036e-13]",5.773159728050814e-15,2.842170943040401e-14
782230,context_split,context_split,0.999996191769239,"[1.1735234587306322e-09, 1.7143865446019093e-07, 0.999996191769239, 3.6356185828274485e-06, 1.6696390944250113e-24]",1.2878587085651816e-14,8.526512829121202e-14
782231,context_split,context_split,0.7908598009942724,"[1.4105356045538754e-13, 3.1790730973741975e-09, 0.7908598009942724, 3.3979529170471564e-08, 0.2091401618469843]",7.438494264988549e-15,5.684341886080802e-14
782232,context_split,context_split,0.9999964069404967,"[1.6162015963593116e-10, 1.4481706063711362e-07, 0.9999964069404967, 3.44808082239147e-06, 2.7073256961313477e-21]",1.021405182655144e-14,5.684341886080802e-14
782233,context_split,context_split,0.9998525724759161,"[6.044755809123786e-05, 6.036242158660693e-06, 0.9998525724759161, 8.094372383384672e-05, 1.2161682463562549e-29]",1.1546319456101628e-14,8.526512829121202e-14
782234,context_split,context_split,0.9999491602965114,"[3.4721399094299234e-06, 4.689435349797926e-05, 0.9999491602965114, 4.732100812842046e-07, 4.0340257802150604e-28]",1.4654943925052066e-14,1.1368683772161603e-13
782235,context_split,context_split,0.9999810969321837,"[4.347088815282479e-06, 9.835785799941994e-06, 0.9999810969321837, 4.720193201048117e-06, 4.95733419660924e-27]",1.199040866595169e-14,2.842170943040401e-14
782236,context_split,context_split,0.9999926077548277,"[4.962489206084941e-09, 3.511662857966233e-08, 0.9999926077548277, 7.35216605463308e-06, 6.31682938858881e-45]",1.9095836023552692e-14,5.684341886080802e-14
782237,context_split,context_split,0.9999883788662948,"[5.655051250364126e-11, 7.51092873909164e-08, 0.9999883788662948, 1.1545967867232537e-05, 2.7839491591778465e-22]",7.105427357601002e-15,8.526512829121202e-14
782238,context_split,context_split,0.9996616168291604,"[0.00018561419825013998, 0.00014246676201752235, 0.9996616168291604, 1.0302210571954105e-05, 3.499893029816051e-23]",1.021405182655144e-14,5.684341886080802e-14
782239,context_split,context_split,0.9999997357733285,"[3.0207786078296324e-08, 1.6098114809370915e-07, 0.9999997357733285, 7.303773744562334e-08, 5.665686897657406e-27]",1.199040866595169e-14,1.1368683772161603e-13
782240,context_split,context_split,0.9999998885771455,"[1.5856410506920928e-12, 4.902512046972781e-09, 0.9999998885771455, 1.0647946783436554e-07, 3.9288980851666264e-11]",3.9968028886505635e-15,5.684341886080802e-14
782241,context_split,context_split,0.9999996573816897,"[2.6208134425323935e-08, 3.1041985204969176e-07, 0.9999996573816897, 5.990323778780517e-09, 5.1211416704269314e-23]",1.1546319456101628e-14,8.526512829121202e-14
782242,context_split,context_split,0.9810766256461333,"[1.220108039799904e-09, 7.750877395143297e-08, 0.9810766256461333, 5.146284615213094e-05, 0.018871832778832524]",3.9968028886505635e-15,8.526512829121202e-14
782243,context_split,context_split,0.9999994330795857,"[2.6804410758039495e-07, 2.712210872148273e-07, 0.9999994330795857, 2.7655219631096835e-08, 5.092153240887956e-30]",1.8207657603852567e-14,5.684341886080802e-14
782244,context_split,context_split,0.9997966639528105,"[0.00013311449987231676, 4.116898675754766e-05, 0.9997966639528105, 2.905255986541899e-05, 6.941661310114789e-13]",5.773159728050814e-15,5.684341886080802e-14
782245,context_split,context_split,0.9118293809493466,"[1.2345172436350756e-10, 7.127685923636897e-07, 0.9118293809493466, 3.8759396511486913e-07, 0.0881695185646441]",6.217248937900877e-15,8.526512829121202e-14
782246,context_split,context_split,0.9999999705268523,"[9.375019920853723e-11, 1.1237858344007375e-09, 0.9999999705268523, 2.8255611783539612e-08, 1.0582585898204285e-20]",1.199040866595169e-14,8.526512829121202e-14
782247,context_split,context_split,0.9999967215275908,"[3.2428653775373024e-07, 1.9234557193657864e-06, 0.9999967215275908, 1.0307301521091673e-06, 1.2708454764494703e-31]",1.2434497875801753e-14,1.1368683772161603e-13
782248,context_split,context_split,0.9997033975934243,"[3.4878546983679705e-05, 0.00023863998882231723, 0.9997033975934243, 2.308387024755886e-05, 5.221892395886452e-13]",5.551115123125783e-15,5.684341886080802e-14
782249,context_split,context_split,0.9899381348900109,"[2.7033690486371303e-05, 0.009657891919011756, 0.9899381348900109, 0.0003769314639192726, 8.036571819425614e-09]",6.661338147750939e-15,8.526512829121202e-14
782250,context_split,context_split,0.9999167317325927,"[4.783792368491269e-05, 1.627395902525666e-05, 0.9999167317325927, 1.9156384697195517e-05, 1.1314822550324856e-17]",5.551115123125783e-15,1.1368683772161603e-13
782251,context_split,change_point,0.005920429894381886,"[8.536796286302312e-11, 3.3429931083742485e-07, 0.005920429894381886, 8.275946205672181e-07, 0.9940784081263188]",3.9968028886505635e-15,8.526512829121202e-14
782252,context_split,context_split,0.9997886805372754,"[5.627431642149413e-06, 6.238022457428424e-05, 0.9997886805372754, 0.00014331180650817957, 3.065906361966068e-21]",1.2878587085651816e-14,8.526512829121202e-14
782253,context_split,context_split,0.9996379252217208,"[2.313397667206652e-06, 0.0002662365910776723, 0.9996379252217208, 9.35247895341966e-05, 7.454922989751144e-17]",5.329070518200751e-15,5.684341886080802e-14
782254,context_split,context_split,0.9999992689231236,"[4.4331955995766346e-08, 6.421071255622418e-07, 0.9999992689231236, 4.4637794696011816e-08, 6.822760791177687e-20]",1.176836406102666e-14,5.684341886080802e-14
782255,context_split,context_split,0.9999987152497963,"[4.1273647447581606e-08, 2.0729017155573417e-07, 0.9999987152497963, 1.0361863846729968e-06, 5.1682150464642315e-26]",1.2878587085651816e-14,5.684341886080802e-14
782256,context_split,context_split,0.970200430633639,"[0.006894313211268177, 0.01852518231913827, 0.970200430633639, 0.004380073835954274, 5.722072789634452e-19]",8.43769498715119e-15,5.684341886080802e-14
782257,context_split,context_split,0.9999976554451577,"[7.525611570107854e-09, 2.3257879488772624e-06, 0.9999976554451577, 1.1241281786568288e-08, 7.138028127596517e-29]",1.5987211554602254e-14,1.1368683772161603e-13
782258,context_split,context_split,0.9999884498971345,"[2.317732940880288e-07, 1.0895655275653342e-05, 0.9999884498971345, 4.2267428162688864e-07, 1.400177748912903e-14]",5.773159728050814e-15,1.1368683772161603e-13
782259,context_split,context_split,0.9999807631810226,"[1.4955877061020332e-05, 1.3232472812764065e-07, 0.9999807631810226, 3.027827748273234e-06, 1.1207894398513277e-06]",3.552713678800501e-15,8.526512829121202e-14
782260,context_split,context_split,0.8720347982169758,"[2.6547979066670196e-16, 7.870959547514276e-10, 0.8720347982169758, 1.2122299519995579e-06, 0.12796398876597587]",1.0658141036401503e-14,5.684341886080802e-14
782261,context_split,context_split,0.9990070832514918,"[2.2863760715070473e-11, 1.207766446527069e-06, 0.9990070832514918, 0.000991702042904619, 6.9162932135639395e-09]",5.329070518200751e-15,8.526512829121202e-14
782262,context_split,context_split,0.9973474464171571,"[0.0013322180900190946, 0.0012190341647567, 0.9973474464171571, 0.00010130132806698798, 3.136519514440288e-23]",1.1102230246251565e-14,5.684341886080802e-14
