seed,truth,nearest_family,nearest_complexity_gap,complexity_per_observation
781357,continuous_drift,cue_local_relearning,0.02012587877249028,"[0.2549610951236723, 0.3350227160555626, 0.2098547400340699, 0.31489683728307233, 0.06551867097115609]"
781358,continuous_drift,cue_local_relearning,0.011618069802559583,"[0.3351131255050188, 0.4143605558385594, 0.32328501914528596, 0.4027424860359998, 0.1853072609815252]"
781359,continuous_drift,cue_local_relearning,0.009332869744358097,"[0.24326757720458203, 0.32982388500076615, 0.1482811808110578, 0.32049101525640805, 0.1246241948592463]"
781360,continuous_drift,cue_local_relearning,0.011241671197638026,"[0.2096283049124391, 0.2930872665618533, 0.17975077201178966, 0.2818455953642153, 0.13929553757255095]"
781361,continuous_drift,cue_local_relearning,0.028876837763728402,"[0.22950041360154852, 0.3150247941647208, 0.1570669605052631, 0.2861479564009924, 0.03002252798272598]"
781362,continuous_drift,cue_local_relearning,0.01976403717143016,"[0.2650344963794395, 0.3508117284911058, 0.1979821196810956, 0.33104769131967565, 0.12971780188534057]"
781363,continuous_drift,cue_local_relearning,0.02089422848364683,"[0.19018917745497754, 0.263836894853284, 0.09171892046600251, 0.24294266636963716, 0.016077064643080122]"
781364,continuous_drift,cue_local_relearning,0.005491365767193501,"[0.23423636173910736, 0.32858658621635695, 0.15055503468746537, 0.32309522044916344, 0.04763832588361314]"
781365,continuous_drift,cue_local_relearning,0.012351310944639482,"[0.27107840476771716, 0.34505583006483925, 0.2581021536493688, 0.33270451912019977, 0.163509582374501]"
781366,continuous_drift,cue_local_relearning,0.0037703610959357037,"[0.22602134871046928, 0.2961330848857865, 0.20685641879782443, 0.2999034459817222, 0.20040016490075718]"
781367,continuous_drift,cue_local_relearning,0.005717285130182326,"[0.2937267925719761, 0.36531429863468023, 0.24180123260782335, 0.3595970135044979, 0.18590256425642196]"
781368,continuous_drift,cue_local_relearning,0.004350509876822284,"[0.3342461821992526, 0.4293142888213703, 0.25629943838265706, 0.424963778944548, 0.2756990924712857]"
781369,continuous_drift,cue_local_relearning,0.010991703768872263,"[0.25816377494523196, 0.3339619837674195, 0.2361703837027372, 0.3229702799985472, 0.21463375017665942]"
781370,continuous_drift,cue_local_relearning,0.0012781384731613832,"[0.24038913733500253, 0.3169233945215293, 0.24680535990445096, 0.3156452560483679, 0.19324268668117486]"
781371,continuous_drift,cue_local_relearning,0.008367466295204018,"[0.253705364775255, 0.3515080432101905, 0.20857883135053243, 0.3431405769149865, 0.13232908359669626]"
781372,continuous_drift,cue_local_relearning,0.028711416289848635,"[0.19872378158592596, 0.2704927237954591, 0.14477189657142722, 0.24178130750561044, 0.07567363242817296]"
781373,continuous_drift,cue_local_relearning,0.017783863325387728,"[0.26419961262343417, 0.3456543661339872, 0.2678357815866131, 0.3278705028085995, 0.06772335918626522]"
781374,continuous_drift,cue_local_relearning,0.01935724564115343,"[0.26174323982452324, 0.3345862707582831, 0.16515158505738314, 0.3152290251171297, 0.11663963994861054]"
781375,continuous_drift,cue_local_relearning,0.005468954832452966,"[0.266117344104116, 0.3336952701454283, 0.2313069937504827, 0.3391642249778813, 0.13711029442344325]"
781376,continuous_drift,cue_local_relearning,0.011169428685537497,"[0.2569500760993686, 0.3237060598887142, 0.22424188479250984, 0.3125366312031767, 0.0808325782816079]"
781377,continuous_drift,cue_local_relearning,0.0008345951414493458,"[0.3162180375294992, 0.3807140915395098, 0.2912738265392793, 0.37987949639806046, 0.08436388660256368]"
781378,continuous_drift,cue_local_relearning,0.03168362891848525,"[0.2529725073197351, 0.3323945820475817, 0.13522773613423614, 0.30071095312909646, 0.07636960486898386]"
781379,continuous_drift,cue_local_relearning,0.018929866001259288,"[0.29087953035511915, 0.36998467612437286, 0.26814270377155874, 0.38891454212563215, 0.23897268597591884]"
781380,continuous_drift,cue_local_relearning,0.012344085838650987,"[0.22567899078513906, 0.3112881542404312, 0.20848875579788087, 0.3236322400790822, 0.11314558595563816]"
781381,continuous_drift,cue_local_relearning,0.007780136299231855,"[0.29039095518459734, 0.378253324499297, 0.20174620779176133, 0.37047318820006514, 0.08122735604810466]"
781382,continuous_drift,cue_local_relearning,0.0038341493798284,"[0.29047490860459385, 0.37511710761246747, 0.2953944475202477, 0.37128295823263907, 0.2814674258746685]"
781383,continuous_drift,cue_local_relearning,0.0063253680264164225,"[0.3737241128820125, 0.45030250272550704, 0.29244712576958815, 0.4439771346990906, 0.30763118917047794]"
781384,continuous_drift,cue_local_relearning,0.020916987918540686,"[0.30918074416040486, 0.4003968680556087, 0.23715836242934094, 0.4213138559741494, 0.1675188262387354]"
781385,continuous_drift,cue_local_relearning,0.026578551948784,"[0.2828952219498218, 0.35783531753349873, 0.23311456077802314, 0.33125676558471473, 0.02242950472318986]"
781386,continuous_drift,cue_local_relearning,0.004918338745155015,"[0.2883875387420755, 0.3655037272429553, 0.2570224711794875, 0.3605853884978003, 0.12634475869765208]"
781387,continuous_drift,cue_local_relearning,0.020965577650929546,"[0.20552588358664067, 0.2802937764226406, 0.12451372028949559, 0.25932819877171104, 0.09514580112384717]"
781388,continuous_drift,global_downweight,0.028834143240059396,"[0.28201197193077365, 0.34868249259708417, 0.21764350326568224, 0.31084611517083305, 0.06421003250013418]"
781389,continuous_drift,cue_local_relearning,0.009438548718715412,"[0.2250968492196045, 0.2883868753234295, 0.22353599966235216, 0.2978254240421449, 0.09401574722108824]"
781390,continuous_drift,cue_local_relearning,0.006386350867828405,"[0.2792006210429512, 0.359871195416122, 0.23010978449412733, 0.3662575462839504, 0.09784637267474243]"
781391,continuous_drift,cue_local_relearning,0.02029468044260868,"[0.2635931982424755, 0.34012287229778754, 0.19745306896183398, 0.31982819185517886, 0.14740602346089818]"
781392,continuous_drift,cue_local_relearning,0.020682122317108864,"[0.22948217155622416, 0.30094656178057444, 0.15375972787120668, 0.2802644394634656, 0.09302666269638458]"
781393,continuous_drift,cue_local_relearning,0.016776517898921706,"[0.30336170539655505, 0.3855133615912949, 0.27618513407502493, 0.3687368436923732, 0.1888989347774783]"
781394,continuous_drift,global_downweight,0.0398303748019459,"[0.3797676095179947, 0.4662206031494167, 0.3173223275812708, 0.4195979843199406, 0.06807384712227828]"
781395,continuous_drift,cue_local_relearning,0.0029199567933416715,"[0.38171419744258867, 0.4504480295366175, 0.3524512769945942, 0.45336798632995917, 0.2645877302953173]"
781396,continuous_drift,cue_local_relearning,0.012780415364583297,"[0.3119423841072811, 0.3995524129037948, 0.25996904402241855, 0.3867719975392115, 0.06482016067988995]"
781397,continuous_drift,cue_local_relearning,0.012002987148630462,"[0.3629992941330232, 0.44902750507194417, 0.3615202523169674, 0.46103049222057463, 0.2222246378426076]"
781398,continuous_drift,cue_local_relearning,0.006177046037557032,"[0.28754514821646526, 0.364550497120818, 0.2724222772439952, 0.37072754315837503, 0.2178968653084583]"
781399,continuous_drift,cue_local_relearning,0.02074963402688651,"[0.2448540388038429, 0.33398547955496344, 0.28562460230618497, 0.31323584552807693, 0.17665918772796044]"
781400,change_point,context_split,0.036536061651254004,"[0.2359636926297621, 0.2944083774759885, 0.19910471479431627, 0.27466372067034134, 0.16256865314306226]"
781401,change_point,context_split,0.09328565029456808,"[0.28756786593073663, 0.35248026363080287, 0.19109202198207018, 0.3366204444215044, 0.0978063716875021]"
781402,change_point,context_split,0.06845846828270284,"[0.20516162049285938, 0.26847671761231934, 0.11975964701440399, 0.26264347469481203, 0.05130117873170115]"
781403,change_point,context_split,0.05825095847423873,"[0.17900241237823114, 0.24576944746595908, 0.10208827925282099, 0.25909209532425825, 0.04383732077858226]"
781404,change_point,context_split,0.1074998253092787,"[0.23444610302948862, 0.3186026846091914, 0.18270487804915717, 0.3401555318258871, 0.07520505273987847]"
781405,change_point,context_split,0.0628489567407921,"[0.2133227796909888, 0.28905687837527355, 0.10544593731443547, 0.294792016399489, 0.042596980573643355]"
781406,change_point,context_split,0.10527824940011575,"[0.2149683575609076, 0.2970407277289294, 0.17939476581861072, 0.28421064155401815, 0.07411651641849497]"
781407,change_point,context_split,0.05959265752904724,"[0.1837198355937102, 0.2709667681135503, 0.10994443077091916, 0.2490169656841699, 0.05035177324187192]"
781408,change_point,context_split,0.11419252516477231,"[0.2963532837715452, 0.38654564348807346, 0.20722639758454875, 0.393528883870244, 0.09303387241977644]"
781409,change_point,context_split,0.17824069625761296,"[0.35734927310749603, 0.438621372735049, 0.24842331196847486, 0.4557037406602089, 0.07018261571086189]"
781410,change_point,context_split,0.05919447344718284,"[0.20205125891993905, 0.2893984616547603, 0.11762728860362927, 0.289758703248937, 0.05843281515644643]"
781411,change_point,context_split,0.1814238743142633,"[0.2533099429491455, 0.32769282684261924, 0.2445994641046919, 0.3372381072149544, 0.06317558979042862]"
781412,change_point,context_split,0.09073459036552683,"[0.19727834097958072, 0.2766521224301692, 0.1558727875061429, 0.26104884268488104, 0.06513819714061606]"
781413,change_point,context_split,0.06116279033191155,"[0.2629136231675948, 0.35707064618408624, 0.1504035416164076, 0.35362954565301896, 0.08924075128449604]"
781414,change_point,context_split,0.05876305622177451,"[0.26980515225826823, 0.33985206615665325, 0.12374607686978935, 0.32286690762660203, 0.06498302064801484]"
781415,change_point,context_split,0.08987741200113203,"[0.24480864744295372, 0.33594610088121035, 0.12335491286920756, 0.33830364604981256, 0.03347750086807553]"
781416,change_point,context_split,0.10483218508856118,"[0.2814627346616179, 0.36084267652636753, 0.18996925580555313, 0.37655169468647637, 0.08513707071699195]"
781417,change_point,context_split,0.10110610662739272,"[0.23998684630854852, 0.3138547413233827, 0.16327738912937892, 0.32127305281430124, 0.06217128250198619]"
781418,change_point,context_split,0.113256977968995,"[0.2677840604631601, 0.33616467116209087, 0.21924107422738473, 0.32608645010712495, 0.10598409625838973]"
781419,change_point,context_split,0.17805785757485984,"[0.31035533530186254, 0.37383598158334497, 0.23090978490089023, 0.3751970826714563, 0.05285192732603039]"
781420,change_point,context_split,0.14062669210887452,"[0.31728294650667993, 0.3829327509901738, 0.31056372427540696, 0.37946183718055065, 0.16993703216653244]"
781421,change_point,context_split,0.0938504032250134,"[0.3175432011565141, 0.40106289931451267, 0.2830784745639276, 0.40847270989396756, 0.1892280713389142]"
781422,change_point,context_split,0.0803932829412648,"[0.2744054953724975, 0.334545256163755, 0.2230741621165123, 0.3132411341072557, 0.1426808791752475]"
781423,change_point,context_split,0.10503149837953599,"[0.25931835579453727, 0.32167934993055064, 0.2021425546878449, 0.31055573652406576, 0.09711105630830891]"
781424,change_point,context_split,0.1269438379737575,"[0.2535871144651, 0.34081239312860334, 0.185958768064079, 0.357018627393767, 0.0590149300903215]"
781425,change_point,context_split,0.14515772639264413,"[0.2410776553056038, 0.30701030450570904, 0.1946150009435813, 0.3323831943204515, 0.04945727455093717]"
781426,change_point,context_split,0.09836851313871155,"[0.21987611143394273, 0.3063713428893436, 0.1635067072337123, 0.29798896339501313, 0.06513819409500075]"
781427,change_point,context_split,0.124045973376326,"[0.28201196093162023, 0.3600676140138825, 0.16704578166731032, 0.34485974936687386, 0.04299980829098433]"
781428,change_point,context_split,0.06881841960710564,"[0.31799931180283436, 0.39751524246838205, 0.3026167932778927, 0.41273796730572393, 0.23379837367078707]"
781429,change_point,context_split,0.059227378725675704,"[0.21479257374982672, 0.3026742395998624, 0.10639868293749553, 0.29862764832923355, 0.04717130421181983]"
781430,change_point,context_split,0.048765884749766966,"[0.18978985090326161, 0.2666944445920024, 0.119361770738862, 0.2573219202520207, 0.07059588598909504]"
781431,change_point,context_split,0.10640687083265282,"[0.2882109098733205, 0.3626585775881601, 0.148830396774229, 0.36030199633155763, 0.042423525941576175]"
781432,change_point,context_split,0.07954674963964753,"[0.2815329735355249, 0.36044829840804543, 0.14765405168984844, 0.35770994951109003, 0.06810730205020091]"
781433,change_point,context_split,0.14811962386496408,"[0.3435843318727863, 0.42278140383057305, 0.3182998438089076, 0.44607315431411826, 0.1701802199439435]"
781434,change_point,context_split,0.0973412673617747,"[0.22428195727842803, 0.30188354774360393, 0.15383769109994222, 0.28754700874624955, 0.05649642373816751]"
781435,change_point,context_split,0.07239756303879726,"[0.21714983398288068, 0.2840008152510912, 0.19413397378368502, 0.2840602290710155, 0.12173641074488777]"
781436,change_point,global_downweight,0.025624686734677965,"[0.24158934101425375, 0.32834542264639166, 0.274319578167997, 0.34618286670685294, 0.21596465427957579]"
781437,change_point,context_split,0.06535706809424892,"[0.2156869631507742, 0.2831784010240557, 0.13985605462170733, 0.258668863677586, 0.07449898652745841]"
781438,change_point,context_split,0.13165523656605993,"[0.23160336983023977, 0.3071398347250392, 0.19137728853082522, 0.33127496817429486, 0.05972205196476529]"
781439,change_point,context_split,0.10844665043325945,"[0.25227603700452744, 0.3198943090328804, 0.14288436443522698, 0.30455902734748147, 0.03443771400196753]"
781440,change_point,context_split,0.09613225502773928,"[0.23051565548586994, 0.3122773945054571, 0.1478897494808338, 0.33124846011967435, 0.05175749445309452]"
781441,change_point,context_split,0.08630483957923812,"[0.26779586862453586, 0.33628131432137626, 0.1855912413076236, 0.3458662964389032, 0.09928640172838549]"
781442,change_point,context_split,0.10789965143353807,"[0.2546503211434912, 0.3275996382547325, 0.18788905565642022, 0.3197711350702163, 0.07998940422288216]"
781443,change_point,context_split,0.1049928300180874,"[0.2108755947084386, 0.2804082024612598, 0.14281038105845772, 0.24557822418176348, 0.03781755104037032]"
781444,change_point,context_split,0.09689253657552646,"[0.2639293095154002, 0.3422353890110003, 0.22255652636404558, 0.3528357420513118, 0.12566398978851911]"
781445,change_point,context_split,0.09228041381049475,"[0.20504577300812052, 0.2813301502323426, 0.19559760508981264, 0.28711445072582475, 0.10331719127931789]"
781446,change_point,global_downweight,0.19105373504693218,"[0.2714338484885888, 0.3580316142905842, 0.2776331211811634, 0.3742892334169204, 0.08038011344165664]"
781447,change_point,context_split,0.06404738012170327,"[0.20466944673180273, 0.2716688575916105, 0.10351637395760514, 0.2553043491099072, 0.03946899383590186]"
781448,change_point,context_split,0.08514645859402097,"[0.23129508977813598, 0.32346340777452365, 0.15052053873375432, 0.3297412248687413, 0.06537408013973335]"
781449,change_point,context_split,0.0788698331195724,"[0.23593156053148565, 0.3113526581363306, 0.15163886423907064, 0.29832786314275855, 0.07276903111949824]"
781450,change_point,global_downweight,0.18465951381348727,"[0.25607237328593363, 0.34842176223399135, 0.2624306574143778, 0.3670138669078722, 0.07141285947244637]"
781451,change_point,context_split,0.11307996404521184,"[0.27059808363076415, 0.3365223007097176, 0.17111718357278483, 0.3414076155610067, 0.058037219527572986]"
781452,change_point,context_split,0.09929405986063775,"[0.2737416012210898, 0.3694060329190632, 0.13896991600055944, 0.36423515136731993, 0.039675856139921695]"
781453,change_point,context_split,0.05372773231778668,"[0.20188148478605736, 0.2742240274711238, 0.1105652643255376, 0.28217013409498226, 0.056837532007750914]"
781454,change_point,context_split,0.1254941146371661,"[0.33356448532503896, 0.41113851949982666, 0.24936304640197926, 0.4158222063610118, 0.12386893176481317]"
781455,change_point,context_split,0.06754779436685841,"[0.21600756957472414, 0.2868112912461808, 0.11048120586839781, 0.27734166501884866, 0.0429334115015394]"
781456,change_point,context_split,0.06769127975638903,"[0.31984936331216113, 0.3874180850892333, 0.2524056775516055, 0.38892408139184487, 0.18471439779521645]"
781457,change_point,context_split,0.091511042533645,"[0.31839874572147564, 0.37479071827922805, 0.3019348617025244, 0.38170560537001047, 0.21042381916887942]"
781458,change_point,context_split,0.060617156739052575,"[0.26028641211082765, 0.3447398124813606, 0.19933916242560845, 0.31360676132092286, 0.13872200568655588]"
781459,change_point,global_downweight,0.16917746639939085,"[0.26940555621370926, 0.3453079066477763, 0.2718028996439548, 0.3510808554690661, 0.10022808981431842]"
781460,change_point,context_split,0.10512866719361467,"[0.21321497635295383, 0.2899910384122543, 0.13555361140643815, 0.2926315709005796, 0.03042494421282348]"
781461,change_point,context_split,0.15333318043674465,"[0.29941420754361653, 0.3945830256026197, 0.22769617434112133, 0.37453246971127113, 0.07436299390437669]"
781462,change_point,context_split,0.05208795211506986,"[0.23896763022865894, 0.3100851412558651, 0.09144373298234058, 0.2824448779207624, 0.03935578086727072]"
781463,change_point,context_split,0.06688468667270467,"[0.18604333393130057, 0.26491087074835673, 0.11987251974019959, 0.2603610706862323, 0.05298783306749492]"
781464,change_point,context_split,0.14310247753876665,"[0.2731490964888228, 0.3486924185300497, 0.1873257593235065, 0.36567935421323544, 0.04422328178473985]"
781465,change_point,context_split,0.08508705635153004,"[0.22034181701280586, 0.2924286465879561, 0.17835909200232883, 0.29650655453749636, 0.09327203565079879]"
781466,change_point,context_split,0.07711989555897705,"[0.18991520433634448, 0.26381530314926294, 0.11496268063307319, 0.2590415666800712, 0.037842785074096136]"
781467,change_point,global_downweight,0.08320064065951295,"[0.2045651601341426, 0.29076527970469823, 0.22293835249902516, 0.2896738353973007, 0.12136451947462966]"
781468,change_point,global_downweight,0.19569453379479196,"[0.23670578914621787, 0.31809088036242494, 0.23682226819249194, 0.3274526943403775, 0.04101125535142592]"
781469,change_point,context_split,0.071231749182931,"[0.2224103028358663, 0.3027599885878319, 0.16969293849345826, 0.3316074456726504, 0.09846118931052726]"
781470,change_point,global_downweight,0.12509141914966884,"[0.2566101399912208, 0.3282065252364809, 0.26255813809713396, 0.3365253198180043, 0.13151872084155194]"
781471,change_point,context_split,0.07478777737775308,"[0.28514943116593156, 0.35596590900014696, 0.27686167204958984, 0.36438398001445843, 0.20207389467183676]"
781472,change_point,context_split,0.07263445360490638,"[0.2350706716873846, 0.3135641120320156, 0.1422163602900843, 0.3188927072623538, 0.06958190668517793]"
781473,change_point,context_split,0.06752878441304008,"[0.2377751979911886, 0.32117660211008664, 0.11712163250732398, 0.32092104301284924, 0.04959284809428389]"
781474,change_point,context_split,0.12082055190293729,"[0.24325214440910248, 0.31053825762236015, 0.21038442779711483, 0.3317074096456419, 0.08956387589417754]"
781475,change_point,context_split,0.16505809859500659,"[0.30715116774501766, 0.3951343805422371, 0.2378093263813956, 0.4073617444140801, 0.07275122778638901]"
781476,change_point,context_split,0.08287758324696433,"[0.27222921009357476, 0.3424389127829419, 0.17763228295066255, 0.32509726598075206, 0.09475469970369822]"
781477,change_point,context_split,0.15691017920394013,"[0.23440018212365574, 0.3025453399553361, 0.2241198446388684, 0.31021073918449565, 0.06720966543492825]"
781478,change_point,context_split,0.07298518720625649,"[0.28925342578066143, 0.3697266475911298, 0.26254537106121006, 0.3848839907415266, 0.18956018385495357]"
781479,change_point,context_split,0.1417568224844201,"[0.26881842906508385, 0.33299402254150096, 0.22282415080485352, 0.3517456303805555, 0.08106732832043342]"
781480,change_point,context_split,0.1084559827492646,"[0.2581172839255061, 0.323825073596033, 0.18860132038228347, 0.2934715325871551, 0.08014533763301887]"
781481,change_point,global_downweight,0.23004314854187102,"[0.2793650589735969, 0.3583103015560693, 0.28030085882109207, 0.3750686038556093, 0.04932191043172591]"
781482,change_point,context_split,0.03865227623805978,"[0.2929673873897009, 0.37321179185777004, 0.18313604141710785, 0.3676608433570092, 0.14448376517904807]"
781483,change_point,context_split,0.07627392268230662,"[0.21402305591835155, 0.28329798461779704, 0.15549901898105492, 0.2783327490067894, 0.0792250962987483]"
781484,change_point,context_split,0.09236362028574703,"[0.2339271588960794, 0.2984391150616012, 0.18095201008940873, 0.29827901236436083, 0.0885883898036617]"
781485,change_point,context_split,0.08048596579773701,"[0.25851329106303356, 0.33478329948446456, 0.12884336701398344, 0.3208452055615358, 0.04835740121624643]"
781486,change_point,context_split,0.09872406018937155,"[0.2515928321914402, 0.329555096448578, 0.18299791979089566, 0.3052334179409834, 0.08427385960152411]"
781487,change_point,context_split,0.05999675587217207,"[0.2667908704264243, 0.33629176003881384, 0.21330952508625908, 0.3431597148843761, 0.153312769214087]"
781488,change_point,context_split,0.056578880751513905,"[0.34462006738964446, 0.4260679171731092, 0.2810868855350512, 0.42045166624182767, 0.22450800478353727]"
781489,change_point,context_split,0.04929263664532436,"[0.17378470462365034, 0.2561537299110172, 0.08601892277925212, 0.26947450299474146, 0.03672628613392776]"
781490,change_point,context_split,0.07192513600840428,"[0.20553800749975268, 0.27067425707670884, 0.13180440628326226, 0.2729486546097915, 0.05987927027485798]"
781491,change_point,context_split,0.07447767200136615,"[0.23436792822404204, 0.3164849428364735, 0.12784365635844933, 0.29959998588121856, 0.053365984357083174]"
781492,change_point,context_split,0.1448805445974375,"[0.28217564777296916, 0.36710934807257684, 0.18764405053871472, 0.36237139569599813, 0.04276350594127722]"
781493,change_point,context_split,0.05872084440232633,"[0.22752732173837587, 0.30908622896573956, 0.19722472837460855, 0.32954123562881715, 0.13850388397228222]"
781494,change_point,context_split,0.12726750408003465,"[0.266980635902136, 0.3505672000339537, 0.24241129999891606, 0.3550919882053518, 0.11514379591888141]"
781495,change_point,context_split,0.21657456044901316,"[0.2804267435389017, 0.35219533051370316, 0.26662210275099096, 0.3640785471244546, 0.05004754230197781]"
781496,change_point,context_split,0.13325359691579008,"[0.26293202361039786, 0.32970816784508755, 0.19725322629121914, 0.3307232378243961, 0.06399962937542904]"
781497,change_point,context_split,0.0711513784103214,"[0.23894263102793448, 0.29590582180808306, 0.1521902652308323, 0.28061996041204335, 0.08103888682051089]"
781498,change_point,context_split,0.10432986844638911,"[0.22617131840157248, 0.30212569544651097, 0.13855244241445616, 0.29741042222036373, 0.03422257396806704]"
781499,change_point,context_split,0.10384408164080108,"[0.25200586136365116, 0.3331360496847629, 0.1625475622608057, 0.3277323180132335, 0.0587034806200046]"
