battery,arm,seed,stream_sha256,bank_seed,bank_stratum,bank_state_sha256,bank_q_P,alternative,selected,is_best_alternative,initial_prior_log_odds_CS_vs_alt,expected_log_likelihood_difference_CS_minus_alt,complexity_CS,complexity_alt,complexity_difference_CS_minus_alt,complexity_contribution_to_log_odds,sum_slice_log_BF,final_log_odds_CS_vs_alt,recombination_error,per_slice_log_BF_JSON
assay7_neutral,shuffled,783765,ba51d714f5f9a78f946f12b2cb69c2d099b6cb90706ed26e665f6cecd78706f1,,,,,change_point,change_point,True,0.0,1.9387479435577646,8.67351121324776,5.876288837426705,2.7972223758210557,-2.7972223758210557,-0.8584744322632925,-0.8584744322632929,1.7763568394002505e-15,"[-0.6725278933572096, -0.11074173172288981, -0.11625814232894915, 0.23893893754672302, -0.14824502634701675, 0.45324879126294926, 0.9451853950488958, -0.007121684085676705, -0.15714092413368652, 0.21149212485957847, -0.23582445933241214, 0.2996916922074919, -0.27453805300348444, -0.1508584678031908, -0.13849977135885716, -0.10219362007979238, 0.4296597678704961, -0.2893216447811552, -0.1300679482604239, -0.11801462508785066, -0.11118234859067033, -0.08357619453306886, -0.05929491133155418, 0.2445847735980604, -0.22890452906814696, -0.09654250100239203, -0.0903577943977728, -0.08393543217887478, -0.07890426072525025, -0.056876339557812905, -0.08115317400369815, -0.059194437585650794]"
assay7_neutral,single_regime,783765,e779ed5e171b663898290f6b13ba6f5499df49ff8229d83ada8b939d5a1b76db,,,,,global_downweight,global_downweight,True,0.0,-16.175508363026957,2.65179758281122,5.513375426229706,-2.8615778434184858,2.8615778434184858,-13.313930519608475,-13.313930519608476,5.329070518200751e-15,"[1.1219696961029695, -0.4728479578782814, -1.1067607137341218, 0.7350093330996917, 0.6129080603958533, -1.0658478001861356, -0.8428811900973213, 0.633839693983071, -1.0534735896645968, 0.7820293960186725, -0.5653334848779703, -1.0508722618705109, -0.8109569518973918, -0.5882363579447452, -1.0624063472386467, -0.8115367310321906, -0.5837975454457556, -1.060452362626726, -0.8057874081838884, -0.576767812182688, 1.024649131485467, -0.7566064754310685, 0.7121579657689668, -1.0054882482704903, -0.7680953801971255, 0.723637388680191, -1.0051448349976593, -0.7652154904502242, -0.5460503442132725, -1.0296038128552134, -0.7759285707509569, -0.5500395131163766]"
assay7_neutral,single_regime,783765,e779ed5e171b663898290f6b13ba6f5499df49ff8229d83ada8b939d5a1b76db,,,,,cue_local_relearning,global_downweight,False,0.0,-16.310867799795133,2.65179758281122,8.579558434316764,-5.927760851505544,5.927760851505544,-10.383106948289594,-10.383106948289594,5.329070518200751e-15,"[1.5773066342513071, -0.5418097166178191, -1.111221995677805, 0.5709646595758121, 0.5553083802195063, -0.9672072560352405, -0.5915974231995988, 0.37154881771127557, -0.909210856825067, 0.551700790446967, -0.303699029414922, -0.8920904392795199, -0.5201007785570302, -0.44062473656742784, -0.8793483420339363, -0.6218854487047665, -0.4667319336041571, -0.869418813987439, -0.6435303303763125, -0.46750364310634795, 0.7175098708724942, -0.6312043319216223, 0.5885381611467929, -0.7054766692533656, -0.6380572599673917, 0.4405953446154356, -0.8058296556935247, -0.6332697543883214, -0.25735815392161676, -0.8359376299067085, -0.6300340358627348, -0.39343137222651015]"
assay7_neutral,single_regime,783765,e779ed5e171b663898290f6b13ba6f5499df49ff8229d83ada8b939d5a1b76db,,,,,continuous_drift,global_downweight,False,0.0,-18.467604129148256,2.65179758281122,8.209344038547862,-5.557546455736642,5.557546455736642,-12.910057673411611,-12.910057673411607,7.105427357601002e-15,"[0.9547770209053152, -0.21682062824158832, -0.9679187509291847, 0.7768323465174215, 0.4337213470083995, -0.6365310145657856, -0.6905354611139538, 0.6871416155374779, -0.7931954662994178, 0.697607243568524, -0.3447788503700484, -0.9374273406710985, -0.8464892726086789, -0.7366978453550765, -1.1689808637156403, -0.9843703011356415, -0.8175654044901801, -1.2171114175265134, -1.010188806961673, -0.8310929375184009, 1.498974050141003, -0.8420914834260889, 1.0676292278896118, -0.9191675235171877, -0.8236007546354708, 1.0420213743306046, -0.8957554066433583, -0.8069141898793029, -0.6997366225964367, -1.1410101146264164, -0.9530452928729704, -0.7877361496098539]"
assay7_neutral,single_regime,783765,e779ed5e171b663898290f6b13ba6f5499df49ff8229d83ada8b939d5a1b76db,,,,,change_point,global_downweight,False,0.0,4.235978784310099,2.65179758281122,0.7633961691611372,1.8884014136500826,-1.8884014136500826,2.347577370659999,2.347577370659998,1.8207657603852567e-14,"[3.198673117550681, 1.2642274800399473, 0.3221187080252035, -0.016221463357319887, -0.16437520167901554, -0.11768860646698487, -0.14174032910548018, -0.1588534283795925, -0.097101076918928, -0.14353873434987519, -0.09865957028250438, -0.08976289259917491, -0.10198724270862991, -0.09936528649044374, -0.07957186271651673, -0.08945882409542172, -0.08731017851769263, -0.07030959752088028, -0.07937265734171883, -0.0777877207826736, -0.0834687251041617, -0.05852594645714104, -0.07763356144588052, -0.05093358943168513, -0.0631291130446221, -0.0724881199725621, -0.0465177069356455, -0.05775080326271964, -0.05806113761018694, -0.04762219015739633, -0.054360177897262885, -0.0538461903237164]"
assay7_neutral,shuffled,783766,be4e6cdd0af8c21cd92930e60a297fa06634ef73f6acb53c84e34fc9f38fce31,,,,,global_downweight,cue_local_relearning,False,0.0,-3.9716076427693423,9.464694465528336,12.36932172732137,-2.904627261793035,2.904627261793035,-1.0669803809763039,-1.0669803809763039,3.552713678800501e-15,"[-0.6758102609066685, 0.14655012709983528, -0.8113848916058395, 0.8010749910186595, -0.6082133779450153, 0.8920057208228037, 0.10133414043813316, -0.11276904136168264, 0.9284111886042965, 0.751304089816538, -0.5519702800922328, 0.8805505178626372, -1.0548409692788154, -0.36755120903504856, 0.050994710809884936, -0.6072457819021877, 1.2292897461582233, -0.5563316729390628, -0.8188762036789807, -0.03826706953936698, 1.0433761063962113, -0.03290668624318105, -1.424789793844206, -1.657601454241855, 1.161175882979718, 0.9809544967161135, 0.0444363961419878, -0.13226447799787255, 1.0434577440620822, -1.1927537379816855, 0.14923980742214837, -0.6275591387318751]"
assay7_neutral,shuffled,783766,be4e6cdd0af8c21cd92930e60a297fa06634ef73f6acb53c84e34fc9f38fce31,,,,,cue_local_relearning,cue_local_relearning,True,0.0,-10.207852587522453,9.464694465528336,15.346639772557326,-5.881945307028991,5.881945307028991,-4.325907280493456,-4.325907280493453,8.881784197001252e-15,"[-0.2204733227583313, 0.07758836836029759, -0.8158461735495228, 0.6370303174947799, -0.5680347519977793, 0.6951879373878019, -0.18803774791563033, -0.06320066929082468, 0.5720381183007437, 0.42672247127103224, -0.5016491904080422, 0.47924826858290226, -0.7572234724845686, -0.29799094837158124, -0.39718060791823806, -0.8150687999181745, 1.1550653754323776, -0.9464501203660682, -1.1020229050260721, 0.15129471327263255, 0.6348052912006836, -0.3542024541347435, -1.336830407396656, -1.3070233661787745, 0.7823602834752201, 0.8799194236210475, -0.21830154416755976, 0.16603321632082446, 0.7957559102919949, -0.8919983772180551, -0.0847624602273993, -0.9126596561777733]"
assay7_neutral,shuffled,783766,be4e6cdd0af8c21cd92930e60a297fa06634ef73f6acb53c84e34fc9f38fce31,,,,,continuous_drift,cue_local_relearning,False,0.0,-8.976088943627168,9.464694465528336,15.912460423842063,-6.4477659583137275,6.4477659583137275,-2.5283229853134426,-2.5283229853134372,3.552713678800501e-15,"[-0.843002936104323, 0.40257745673652834, -0.6725429288009024, 0.8428980044363893, -0.46854982091808184, 0.7791288288079526, -0.18186795874851613, 0.28335340585038615, 0.6337485575991157, 0.3529665131190465, -0.020834240647784608, 0.5079592246532227, -0.5977245212001412, -0.20955856989966026, -0.07531042276272659, -0.9008252727309314, 0.8410951830886355, -1.1491363951884819, -1.4064894821911809, 0.797618495043352, 0.5191417943620826, -0.5747303033291575, -0.6808729822550021, -1.2125126655301424, 0.9284129777959109, 0.628251200182566, -0.5336724065935132, 0.5897618152338371, 0.7005175440536142, -0.5961794005062422, -0.17746826240132973, -1.0344754164679653]"
assay7_neutral,shuffled,783766,be4e6cdd0af8c21cd92930e60a297fa06634ef73f6acb53c84e34fc9f38fce31,,,,,change_point,cue_local_relearning,False,0.0,16.395458800539544,9.464694465528336,0.7625875253488149,8.70210694017952,-8.70210694017952,7.693351860360026,7.693351860360025,1.7763568394002505e-15,"[0.6931471805599454, 1.1090679477724483, 0.3010225230537853, -0.024246157131947665, -0.14395272333219, -0.17476055105527544, 0.46977898814933283, -0.46297220057907795, -0.21968044186362468, -0.1340994820783188, -0.10808459707054707, -0.13033899318992992, 0.19392791152517042, -0.2721883289606426, 0.34462233244762563, 0.9437987210646424, -0.9334292877287054, 0.3630302613985381, 0.9623794089190372, 3.152534715202427, -1.4644294036490926, -0.1394934540920234, 0.23254921744719015, 0.7289581717339115, -0.7896918130400317, -0.19157789579697249, 0.38913458480894647, 2.945826946171189, -1.1330065751501275, 0.5209330208264267, 1.083370107004586, -0.41877827300666803]"
assay7_neutral,single_regime,783766,1a0c1a41bcdb18fcc4e4fa91d66ff645eae6f515569609ad87e3bbb2ac574c50,,,,,global_downweight,context_split,False,0.0,5.6705915653057986,3.1182043077102577,5.686229935024085,-2.568025627313827,2.568025627313827,8.238617192619634,8.238617192619635,1.0658141036401503e-14,"[1.1219696961029695, 0.782373415220809, 0.8848960636750972, 0.7058355323588245, -0.5927779685304841, 0.845479783467777, -0.7860013049573433, 0.6116552685098882, -1.0331876473499366, 0.7640330398248469, -0.5574187714464989, 0.915865038327341, 0.77283384012925, 0.6444090018604596, 0.8842308604974323, 0.757840103684879, -0.5112592985633126, 0.9061315747133851, 0.7771949829734603, -0.5065753641148054, 0.9217265092965352, -0.7211334884539164, 0.6833527515971323, -0.9844019615794029, 0.8277964880571271, -0.5121943516372098, 0.9663619874686666, 0.8150930987012008, -0.4969475630268463, -0.9883638402179673, 0.8467539947319602, -0.506954278701685]"
assay7_neutral,single_regime,783766,1a0c1a41bcdb18fcc4e4fa91d66ff645eae6f515569609ad87e3bbb2ac574c50,,,,,cue_local_relearning,context_split,False,0.0,0.9226505386851684,3.1182043077102577,9.03148850288452,-5.913284195174262,5.913284195174262,6.835934733859435,6.835934733859439,8.881784197001252e-15,"[1.5773066342513071, 0.89977867039763, 0.9359901872305817, 0.6154033069667585, -0.47157562618743554, 0.5653220733469098, -0.5670267847869173, 0.4934690068786942, -0.7306201465580746, 0.553322437500182, -0.3396709270188265, 0.6292711360926724, 0.4695652682728415, 0.5226131046404425, 0.53869083236819, 0.44822106841264797, -0.30613290358479395, 0.5095651425127405, 0.44883244704983993, -0.41423471993545613, 0.5105370121868154, -0.4205766032945575, 0.5769315968217352, -0.6363267557699825, 0.5924186333224501, -0.297823366548696, 0.6661007828388092, 0.5049247428271195, -0.40134620510378705, -0.6782371683874961, 0.46905217100023444, -0.42781031388314394]"
assay7_neutral,single_regime,783766,1a0c1a41bcdb18fcc4e4fa91d66ff645eae6f515569609ad87e3bbb2ac574c50,,,,,continuous_drift,context_split,False,0.0,0.6205947373556029,3.1182043077102577,9.209755106794951,-6.091550799084693,6.091550799084693,6.712145536440292,6.712145536440289,7.105427357601002e-15,"[0.9547770209053152, 0.4819214277739656, 0.31212017963338, 0.13520497197815373, 0.17438570319560442, 0.34646760797453546, -0.18961801785995358, 0.33733327509150857, -0.5082153540527221, 0.48485698792908405, -0.17125015703041901, 0.6152668373321721, 0.3708891578121065, 0.1873122496973758, 0.24903985499825687, 0.14375828042038719, 0.37628280526808355, 0.35806076540855614, 0.22036505769117465, 0.2631678676612754, 0.4252858259573702, -0.11752479927292514, 0.40143623035571885, -0.4523804018745561, 0.5414281041473477, -0.11972594987028407, 0.6593526086574888, 0.4104582102390195, 0.03638364761622492, -0.6837670080823806, 0.7186114501706813, -0.2495389034312545]"
assay7_neutral,single_regime,783766,1a0c1a41bcdb18fcc4e4fa91d66ff645eae6f515569609ad87e3bbb2ac574c50,,,,,change_point,context_split,True,0.0,3.9788331358878466,3.1182043077102577,1.5633238880426215,1.5548804196676362,-1.5548804196676362,2.4239527162202164,2.4239527162202137,3.552713678800501e-15,"[3.198673117550681, 1.8552329688727176, -0.011703218117253611, -0.17810435214032094, -0.1438017551092705, -0.1719846244532705, -0.11719125814801745, -0.1521521536778243, -0.09581230740561164, -0.14191711449248157, -0.0976175533083623, -0.11840125524886025, -0.10083946439731584, -0.09562009404224514, -0.092782939321435, -0.08738262285469767, -0.07291943629336695, -0.08963174508596006, -0.07740627874233419, -0.06486167806850363, -0.07998943219440036, -0.05723813504508746, -0.07605697485524443, -0.04992623327845269, -0.07517354795605091, -0.05343389040315438, -0.06600341439168833, -0.05762520119638803, -0.04881323777703228, -0.04583095088765621, -0.06441691178850906, -0.0453155895223869]"
assay7_neutral,shuffled,783767,435a2322cca0248aa02f00b06484a5ac36d88431d1471d34396ea42303349ee9,,,,,global_downweight,context_split,False,0.0,4.602364599614951,13.809207625437464,14.62079346264675,-0.8115858372092859,0.8115858372092859,5.413950436824239,5.413950436824237,0.0,"[0.09516956469109328, 0.22910293202095888, -0.42946177983610934, 0.598540283283657, -0.44876438471679725, 0.6269123961001766, 0.58626605118797, 0.16251238057020045, 0.5353952548172172, 0.3756392489469116, -0.5068660819559412, -0.8273865104058333, 0.6023875553832703, -0.30950414132395165, 0.7137173901302676, -0.5975159137657395, 0.8265632342360336, -0.11553886723705675, 0.13657623053076318, -0.3752689516304488, -0.3823720134561359, -0.7016516528930277, 1.271339227751966, 0.6790753134229395, 0.32574895895799116, -0.48743834765542804, 0.36498142087935337, 1.102027141339195, -0.3573727881926856, 0.9314323846290633, -0.2651591928811037, 1.0548640938954699]"
assay7_neutral,shuffled,783767,435a2322cca0248aa02f00b06484a5ac36d88431d1471d34396ea42303349ee9,,,,,cue_local_relearning,context_split,False,0.0,-0.11041944323227426,13.809207625437464,17.580510935508503,-3.7713033100710387,3.7713033100710387,3.6608838668387462,3.660883866838745,1.9539925233402755e-14,"[0.7159041676825613, 0.12680019346086635, -0.43067745001244084, 0.710902720097947, -0.3670406835888129, 0.7052701266969823, 0.30720690575852094, 0.26647876455644126, 0.42236708086448815, 0.6671380873891821, -0.6877357434377886, -1.076280132908705, 0.7789605957384311, -0.047853167392934104, 0.9940448989166559, -0.4116585556916945, 1.007137950500405, -0.3180269591967755, 0.3062637963434578, -0.5871704058612712, -0.6584411589168702, -0.9145758609012908, 0.987009680533947, 0.40933308578563365, 0.0014344242245964978, -0.7918910968327584, 0.6187627610649473, 0.7114667459395276, -0.6842472209288886, 0.8006827590763494, -0.6395536094574856, 0.7388711673355218]"
assay7_neutral,shuffled,783767,435a2322cca0248aa02f00b06484a5ac36d88431d1471d34396ea42303349ee9,,,,,continuous_drift,context_split,True,0.0,-1.6889829615808551,13.809207625437464,17.38626945193259,-3.577061826495127,3.577061826495127,1.8880788649142852,1.8880788649142772,5.329070518200751e-15,"[-0.16445455496553052, 0.5235922203156022, -0.3784565863624607, 0.6137252829191531, -0.5477897526316258, 0.43802770910944067, 0.9128508892540266, 0.14593090710144274, 0.787504394394938, 0.5177313786430209, -0.469782893814374, -1.008221946057569, 1.0354719463945097, -0.15781973236339386, 0.679090308835899, -0.6378187522379903, 0.6941870677113189, 0.3385288511324944, 0.18216385550377412, -0.22312969414406147, -0.4842882451112511, -1.1334995220681272, 0.7859684304579135, 0.16767192377985585, -0.33952225915689915, -1.1186795188077725, 1.2829436624944015, 0.543452472267862, -0.920324614304842, 0.3729775427608595, -0.956578106054341, 0.4066261999180111]"
assay7_neutral,shuffled,783767,435a2322cca0248aa02f00b06484a5ac36d88431d1471d34396ea42303349ee9,,,,,change_point,context_split,False,0.0,6.194513580470812,13.809207625437464,9.994144378204407,3.8150632472330575,-3.8150632472330575,2.379450333237757,2.379450333237756,1.7763568394002505e-15,"[-0.4700036292457357, -0.2728579299671733, -0.059655981825384785, -0.12225554918045756, 0.23231962276530593, -0.17934525478674335, 0.6429591667860453, 0.5733696207678587, 0.3071042164130835, 0.9420855337562637, 0.15123192966806975, 0.056830434813906816, 0.1788359265724524, 0.5065304060613496, -0.3039540955154383, 0.46449610502893757, -0.37593528347726557, -0.24323619349648906, -0.2707858018162872, -0.1871641714406218, 0.22391654623501367, 0.44067968178714967, 0.27742754203311626, -0.4015658545336176, 0.6864440383393133, -0.49099076878363146, 2.83713917708474, -1.1958484892849914, -0.3090066816353225, -0.5181007346261275, -0.3037584280156045, -0.43745476724395793]"
assay7_neutral,single_regime,783767,2080ed010c907be1cd935a865d131a9297400947392699eb6c919b8e869fbaf8,,,,,global_downweight,context_split,False,0.0,0.8106350070579182,2.9368489595341205,5.659195394613366,-2.722346435079246,2.722346435079246,3.532981442137173,3.532981442137171,6.661338147750939e-15,"[1.2738245610327399, -0.6799326289720244, -0.6451153544909833, 0.8871204734280098, 0.7347723692236886, -0.5923213830854781, -1.073001797168138, -0.838802494149135, 0.6458580724946418, -1.0494423207378551, 0.791797508397881, 0.6598669544863227, -1.0170982203157837, -0.7908995636506182, 0.6796704085332732, -1.0211598897157401, 0.8206897258715198, 0.6828901937374605, 0.9254974089276231, 0.7836733024181362, 0.6603340103724723, 0.8978198117023812, -0.708815968303175, -0.5202610264490658, -1.0040182848159354, -0.7638762432657207, 0.7235698058658595, 0.9798839216688848, 0.819685771035304, -0.4972272998522844, 0.955881982052094, 0.8121176358608178]"
assay7_neutral,single_regime,783767,2080ed010c907be1cd935a865d131a9297400947392699eb6c919b8e869fbaf8,,,,,cue_local_relearning,context_split,True,0.0,-3.3785565070334584,2.9368489595341205,8.83594493622587,-5.899095976691749,5.899095976691749,2.520539469658293,2.5205394696582957,5.329070518200751e-15,"[1.8945591640242079, -0.782235367532117, -0.6463310246673148, 0.695816831959073, 0.6557716203465808, -0.5520461671633838, -0.8061978400275855, -0.5942141237195566, 0.5260444473993134, -0.8594211296642422, 0.5628268350076269, 0.4086305343195018, -0.8681918836662899, -0.5142239106864412, 0.3624348194595952, -0.8646928274917474, 0.5839805898634667, 0.37669684254465374, 0.7207734232397687, 0.49234758267960554, 0.3826932818633809, 0.5757778371849958, -0.4325950763573374, -0.2450919757611243, -0.6589751224123459, -0.582338928277697, 0.5284643990232027, 0.6788883499074228, 0.6618715665718529, -0.27476605425433354, 0.5692952669355545, 0.5249875090100058]"
assay7_neutral,single_regime,783767,2080ed010c907be1cd935a865d131a9297400947392699eb6c919b8e869fbaf8,,,,,continuous_drift,context_split,False,0.0,-3.0079138491883413,2.9368489595341205,9.263693779718457,-6.326844820184336,6.326844820184336,3.3189309709959947,3.318930970996,5.329070518200751e-15,"[1.014200441376116, -0.3854433406773812, -0.5941101610173347, 0.8576636873496151, 0.5033077221285466, -0.2474983929928285, -0.8921272745908702, -0.8347273711952519, 0.8751958965756649, -0.8907879049834388, 0.8081525878199334, 0.4680054283747699, -0.5781758297027708, -0.6305122041277476, 0.7213646738644965, -0.7569012695035418, 0.7302015925315184, 0.4262056624592352, 0.40460634730181444, 0.2447205814858222, 0.11637114591701081, 0.21291589352016205, 0.2338914765669573, -0.020048779992598353, -0.7110681363425115, -0.6875825411622589, 0.861638942693866, 0.6748918206085857, 0.41459257551542605, 0.03919716281390473, 0.5795343968434362, 0.3612561415376486]"
assay7_neutral,single_regime,783767,2080ed010c907be1cd935a865d131a9297400947392699eb6c919b8e869fbaf8,,,,,change_point,context_split,False,0.0,4.746574489413938,2.9368489595341205,0.7681803342059131,2.1686686253282073,-2.1686686253282073,2.5779058640857344,2.5779058640857357,5.329070518200751e-15,"[3.4812400893356923, 1.127644121348771, 0.4697171945069849, -0.05073692453051892, -0.16577479454901645, -0.13416509410381616, -0.12020527078380772, -0.13490373841690384, -0.1493088495457422, -0.09144828265532112, -0.13545268214983208, -0.10720813222963721, -0.07754554711608197, -0.09513391430780116, -0.10814329074148898, -0.06798591906282869, -0.10156127999706088, -0.0816044765547328, -0.079425420043445, -0.07527211378771081, -0.07235592564567495, -0.07098505809018796, -0.0557340058306488, -0.06478850818041537, -0.05416409615866358, -0.0618280909005513, -0.06990283517356599, -0.059177138987305034, -0.056433622728610855, -0.047890181584435254, -0.05945830729804058, -0.05210203995186835]"
assay7_neutral,shuffled,783768,ac66141789c6e0152f202a20bc837665b5970d6eb0d2f76837713386266569a9,,,,,global_downweight,context_split,False,0.0,1.6990176533680525,13.062175549949927,16.46885615898063,-3.406680609030701,3.406680609030701,5.105698262398763,5.105698262398761,7.105427357601002e-15,"[0.9741847102930574, 1.0665431188607384, 0.19053779129184667, -0.2879558881552253, 1.1169016389880926, -0.5682414696941422, 0.26163453604698805, -0.4662490206629495, 0.11586904475229909, -0.3368820101239254, -0.6268408953498543, -0.9678240212185736, 0.6543403001453054, -0.1893417892364293, -0.25427812684765083, 0.4389567042320768, 0.2597708607657445, -0.3659390472131139, 0.04123582148299976, -1.0057415870251676, 0.8076112308553276, 0.3952281775879545, 0.16488668232840986, 1.0443187749243885, 0.5408838847539799, 0.6543269918615922, 0.3733094186854191, -0.40266776988267106, -0.40041893338572043, 0.6307335541514947, 0.725488930562225, 0.5213166486242462]"
assay7_neutral,shuffled,783768,ac66141789c6e0152f202a20bc837665b5970d6eb0d2f76837713386266569a9,,,,,cue_local_relearning,context_split,False,0.0,-2.6060980139377605,13.062175549949927,19.82709135669124,-6.764915806741314,6.764915806741314,4.158817792803551,4.158817792803546,7.105427357601002e-15,"[1.2378743560016168, 1.2943352179747127, 0.25167566508294525, -0.3900500433562091, 0.922468842661559, -0.4099490976945408, 0.015025204243401369, -0.8149461060399474, 0.2223629013771894, -0.07440533436853158, -0.27662079205928025, -0.832757137119442, 0.46203683428209175, -0.4939456364565853, -0.15149693089229688, 0.16299245101870685, -0.124049581087748, -0.49282170259324776, 0.29243336701862965, -0.6656981615666031, 1.0717031264020458, 0.21045512192694682, -0.13072196950468662, 0.8613166293147236, 0.29617946305459686, 0.30625854207126224, 0.09717003553594683, -0.6636580848775289, -0.08727726699101535, 0.9319050325334559, 0.4100572199270971, 0.7209656269842857]"
assay7_neutral,shuffled,783768,ac66141789c6e0152f202a20bc837665b5970d6eb0d2f76837713386266569a9,,,,,continuous_drift,context_split,True,0.0,-3.4419921273564427,13.062175549949927,19.87066061600546,-6.808485066055532,6.808485066055532,3.366492938699075,3.366492938699068,2.1316282072803006e-14,"[0.8915981192837834, 0.608213988756369, -0.30371770095654815, -0.80275542892503, 0.43643454526658587, 0.33042683241074133, -0.16305243155680893, -1.0909788360337238, 0.9101404729462405, 0.04195233339298854, -0.41755145814693817, -0.9475149784702857, 0.8651528266038442, -0.4508222257378822, 0.09229867266678937, 0.3293617144060934, -0.1817069793397632, -0.8571149490945502, 0.7010849499699305, -0.6280354097926537, 0.9327525884239483, 0.477843414698659, -0.17089959238683283, 0.6198316219782474, 0.06806970849084415, 0.009373958297845597, -0.24631783875224267, -0.9971949363814647, 0.6143102934763851, 1.2000007856083563, 0.45436431366652075, 1.0409445639296264]"
assay7_neutral,shuffled,783768,ac66141789c6e0152f202a20bc837665b5970d6eb0d2f76837713386266569a9,,,,,change_point,context_split,False,0.0,18.163896349901442,13.062175549949927,9.95265828037072,3.1095172695792073,-3.1095172695792073,15.054379080322244,15.054379080322235,0.0,"[2.9531726591351943, 1.9323928412774762, 0.1918550207152414, 0.23695552519295782, 0.004218641102748499, -0.18475487745666697, 0.8084507862976245, 0.8746789471710881, 1.4471004180447133, -0.03376284342542801, 0.2393703465450443, -0.10164145868406393, -0.1317613131316926, -0.12030170322239808, 0.4043600677830783, 0.4681538720072216, 0.4426943022776828, 0.6391640331007871, -0.3398513555746381, -0.27137398783088296, 1.848962159681154, -0.3256532625513744, 0.5946758003803407, -0.6949845108248529, -0.3764798820212434, -0.34732711056787635, 0.7906772826223443, -0.3793604263320618, -0.38925111536835955, 2.83746580871826, -1.0656486374377256, 3.1021830526985505]"
assay7_neutral,single_regime,783768,c109348ffc0a66b0c378c93534d57235bd1356d1c44fe2c3a08bfca6cd017bf1,,,,,global_downweight,context_split,False,0.0,3.534888515130021,3.0558930074111266,5.658286079815172,-2.602393072404045,2.602393072404045,6.137281587534078,6.137281587534076,1.0658141036401503e-14,"[0.9741847102930574, 1.0665431188607384, -0.8118694996201272, 0.5846261805708324, 0.8593380411356388, -0.798257622867638, -0.6090207711026014, 0.8949845036461777, 0.7543748263740131, 0.6253335903815581, 0.8674675840686805, 0.7413568225736726, 0.6266887416531497, -0.9856343416990212, 0.7714624104927463, 0.656005580294553, 0.8960248861465272, -0.7233097940399336, 0.6656724203447193, 0.9164407743407994, -0.7199740410607218, 0.6779827547232435, -0.9842539013161458, 0.8234772215257967, 0.6906980981105428, 0.9306146599618366, -0.7096799330333403, -0.5171996246772412, -1.002458514796654, -0.7597782391251198, 0.7340201703403728, -0.9985792249660344]"
assay7_neutral,single_regime,783768,c109348ffc0a66b0c378c93534d57235bd1356d1c44fe2c3a08bfca6cd017bf1,,,,,cue_local_relearning,context_split,False,0.0,-1.3047444569865831,3.0558930074111266,8.88336602461558,-5.827473017204452,5.827473017204452,4.522728560217873,4.522728560217871,1.7763568394002505e-15,"[1.2378743560016168, 1.2943352179747127, -0.8473740265444012, 0.45240693083030137, 0.6298129541999926, -0.741717688013197, -0.3874604409512865, 0.49474495460396684, 0.6233024408739851, 0.501182595591462, 0.490233253923384, 0.4806173235546751, 0.39923840312604764, -0.663713440712391, 0.43064915738069365, 0.3784739415210041, 0.648465181011949, -0.4340504847246853, 0.369314206543506, 0.5516198503278009, -0.5770495560071265, 0.3760331647167314, -0.6500639050927521, 0.6397872508959809, 0.39106477275767415, 0.6740899506960965, -0.4741141900313077, -0.23701823035946123, -0.6815111109854373, -0.5892437776319737, 0.536154696582033, -0.7933551918417217]"
assay7_neutral,single_regime,783768,c109348ffc0a66b0c378c93534d57235bd1356d1c44fe2c3a08bfca6cd017bf1,,,,,continuous_drift,context_split,False,0.0,-1.8256751351254508,3.0558930074111266,8.929657294823798,-5.873764287412671,5.873764287412671,4.048089152287229,4.048089152287233,1.2434497875801753e-14,"[0.8915981192837834, 0.608213988756369, -0.31825139214489684, 0.37239403309307884, 0.34783741486421704, -0.19789196025124878, -0.36696193586906656, 0.6957848077448108, 0.4129133727712695, 0.20559524573302934, 0.2533208255128281, 0.14064354097479026, 0.04319676402473016, 0.0074341057902067575, 0.25713651368985235, 0.13107554804141075, 0.21724998480515256, 0.18901987441249313, 0.23293036455026828, 0.2891667362427437, 0.08360192015744605, 0.2957434102502514, -0.3364508039753904, 0.471111921931579, 0.2644929980178923, 0.30693784523788414, 0.08788099201665345, -0.13288076057210718, -0.7868326763367075, -0.7336840553843169, 0.9358767853188581, -0.8201143764006349]"
assay7_neutral,single_regime,783768,c109348ffc0a66b0c378c93534d57235bd1356d1c44fe2c3a08bfca6cd017bf1,,,,,change_point,context_split,True,0.0,3.5116005729352864,3.0558930074111266,1.7342884752081118,1.3216045322030148,-1.3216045322030148,2.189996040732272,2.189996040732275,3.552713678800501e-15,"[2.9531726591351943, 1.9323928412774762, -0.06701370501920634, -0.18677531009746173, -0.1697994110208806, -0.1261252544705187, -0.14189546180144408, -0.15276834911026393, -0.12613084467155844, -0.11812006664236008, -0.11340367617595926, -0.10574669433337414, -0.10017793822072507, -0.07303945140393653, -0.1093469400672662, -0.08759270386109752, -0.08502717291726469, -0.06622885034795045, -0.08778723933762289, -0.07584962343127977, -0.059211150983339955, -0.07870028597353207, -0.051595226502481495, -0.07763651744523214, -0.06304675686479588, -0.06192758349131977, -0.04887448407889261, -0.05701906944465218, -0.047861478779465116, -0.054803076066122, -0.062113520177699666, -0.03995161694269522]"
