seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,p_CRT,Q95,E_null,selective_material_redescription
790554,global_downweight,False,False,0.011392405063291136,0.9886075949367089,9.175080761568466e-12,0.9999999999908249,1255976691.582812,20.951179347163226,0.0,-23.39392060717696,1.0,-6.939412441561896,-16.454508165615064,False
790555,global_downweight,False,False,0.011392405063291136,0.9886075949367089,6.718621849715344e-20,1.0,1.715186214939882e+17,39.683468235762156,0.0,-14.53619047656119,0.697,-7.667489116703112,-6.868701359858078,False
790556,global_downweight,False,False,0.011392405063291136,0.9886075949367089,6.615962386310856e-13,0.9999999999993383,17418006492.693695,23.580770363974594,0.0,-8.66342108738698,0.698,-1.9216855208545327,-6.741735566532448,False
790557,global_downweight,False,False,0.011392405063291136,0.9886075949367089,3.735044800732918e-17,1.0,308528764575042.4,33.36283619504099,0.0,-14.393266353510764,0.967,-2.619266211963735,-11.77400014154703,False
790558,global_downweight,False,False,0.011392405063291136,0.9886075949367089,5.0692617184035473e-14,0.9999999999999493,227324770748.94724,26.149645540085196,0.0,-19.046310705885734,0.89,-10.732097971800926,-8.314212734084808,False
790559,global_downweight,False,False,0.011392405063291136,0.9886075949367089,7.155506611272782e-16,0.9999999999999993,16104642488725.035,30.41012869969009,0.0,-12.569865108654701,0.111,-11.466427095780315,-1.1034380128743866,False
790560,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.339102916942689e-15,0.9999999999999988,8605527950260.426,29.783425897604275,0.0,-15.046987781154266,0.407,-11.142651397131571,-3.9043363840226952,False
790561,global_downweight,False,False,0.011392405063291136,0.9886075949367089,6.289869718848767e-11,0.9999999999371013,183210274.5271167,19.026145092294975,0.0,-12.983277337730645,0.993,0.6210422419169779,-13.604319579647623,False
790562,global_downweight,False,False,0.011392405063291136,0.9886075949367089,4.5849485479855733e-08,0.9999999541505146,251337.3254043051,12.434551241767346,0.0,-11.19734611150726,0.845,-2.615356456116592,-8.581989655390668,False
790563,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.4709701631077897e-10,0.9999999998529029,78340729.59021729,18.176578199283654,0.0,-20.863072569253475,0.695,-14.596701411786798,-6.266371157466677,False
