arm,omega,kappa,n_seeds,mean_potential_aversive_count,mean_delivered_aversive_count,mean_suppressed_aversive_count,mean_exposure_rate,mean_successful_relief_action_count,mean_policy_approach_count,mean_policy_flee_count,mean_policy_appease_count,mean_policy_attenuate_count,potential_after_approach_count,exposed_after_approach_count,exposure_rate_after_approach,potential_after_flee_count,exposed_after_flee_count,exposure_rate_after_flee,potential_after_appease_count,exposed_after_appease_count,exposure_rate_after_appease,potential_after_attenuate_count,exposed_after_attenuate_count,exposure_rate_after_attenuate,exposure_accounting_error
closed_loop,1.6,0.1,20,116.65,81.9,34.75,0.7026609038988307,23.7,10.3,111.15,74.65,3.9,122,118,0.9672131147540983,1293,817,0.6318638824439289,868,653,0.7523041474654378,38,38,1.0,0.0
closed_loop,1.6,0.2,20,116.65,70.9,45.75,0.6084959982110489,31.15,0.35,117.5,79.9,2.25,4,4,1.0,1374,738,0.537117903930131,918,639,0.696078431372549,25,25,1.0,0.0
closed_loop,1.6,0.3,20,116.65,61.2,55.45,0.5256388396704248,35.75,0.35,140.15,59.5,0.0,4,4,1.0,1637,763,0.4660965180207697,680,445,0.6544117647058824,0,0,0.0,0.0
closed_loop,1.6,0.4,20,116.65,56.35,60.3,0.4834295095312794,38.3,0.35,150.2,49.45,0.0,4,4,1.0,1745,758,0.4343839541547278,572,353,0.6171328671328671,0,0,0.0,7.105427357601002e-15
closed_loop,1.6,0.5,20,116.65,50.7,65.95,0.43568018779453793,40.45,0.0,179.95,20.05,0.0,0,0,0.0,2098,870,0.41468064823641565,223,132,0.5919282511210763,0,0,0.0,0.0
closed_loop,1.6,0.6,20,116.65,46.2,70.45,0.39639232603582997,41.55,0.0,199.85,0.15,0.0,0,0,0.0,2319,910,0.39241052177662783,2,2,1.0,0,0,0.0,0.0
closed_loop,1.6,0.7,20,116.65,45.05,71.6,0.38644673099300025,42.35,0.0,199.9,0.1,0.0,0,0,0.0,2320,888,0.38275862068965516,1,1,1.0,0,0,0.0,1.4210854715202004e-14
closed_loop,1.6,0.8,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,0.9,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,1.0,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,1.1,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,1.2,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,1.3,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,1.4,20,116.65,44.0,72.65,0.37743787543980073,43.0,0.0,199.9,0.1,0.0,0,0,0.0,2320,867,0.3737068965517241,1,1,1.0,0,0,0.0,0.0
