position,seed,history_length,ordinary_slice_count,overwhelming_slice_count,high_control_slice_count,low_control_slice_count,integrated_broadcast_slice_count,collapsed_broadcast_slice_count,profile_signature,q_T,q_D,q_P,m0,log_joint_T,log_joint_D,log_joint_P,log_likelihood_T,log_likelihood_D,log_likelihood_P,first_P_selection_time,first_qP_0_60_crossing_time,final_runner_up,cumulative_P_runner_up_log_BF,post_selection_log_BF,pre_and_selection_log_BF,stratum,eligible,retained,reason,state_sha256,reload_sha256,rehash_ok,released_block_authorization,cumulative_moderate,cumulative_strong,cumulative_very_strong,retained_moderate,retained_strong,retained_very_strong,q_P_ECDF,m0_ECDF
5329,825329,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.5278664530991667,0.13181904318427407,0.34031450371655925,-0.4389731209954177,-12.511312289718653,-13.898725514600077,-12.95028541071407,-11.818165109158707,-12.512431153480186,-11.56399104959418,2,,T,0.25417405956452743,-0.45822871176986846,0.7124027713343959,,0,0,below_formed_range,e7f9c33d1c788547c68dc7ced8e1661b07db51d79024d66e4e06ed1c4bd6aad6,e7f9c33d1c788547c68dc7ced8e1661b07db51d79024d66e4e06ed1c4bd6aad6,1,820001:825504,134,282,501,40,40,40,0.027616279069767442,0.0267078488372093
5330,825330,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0001283842795334812,4.633798567971159e-05,0.9998252777347868,8.96030787021295,-19.368808013316453,-20.387873913761567,-10.408500143103506,-18.67566083275651,-19.001579552641676,-9.022205781983615,1,1,T,9.653455050772896,7.333772262875516,2.3196827878973805,,0,0,above_nonsaturation_range,54de953efa0c4c777a35c83c16f4f09db68f64b838f447069c7288570786aa93,54de953efa0c4c777a35c83c16f4f09db68f64b838f447069c7288570786aa93,1,820001:825504,134,282,501,40,40,40,0.5396075581395349,0.5388808139534884
5331,825331,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.008608367072279983,0.0013601064452669618,0.990031526482453,4.745002141887929,-22.236291308783446,-24.081462989185102,-17.49128916689552,-21.543144128223503,-22.69516862806521,-16.10499480577563,6,7,T,5.438149322447876,4.526544168746512,0.9116051537013634,,0,0,above_nonsaturation_range,a825ed6ebe193637dd213d9a7d3566bdf11702b1333a5385f9d8b0b4638b42b2,a825ed6ebe193637dd213d9a7d3566bdf11702b1333a5385f9d8b0b4638b42b2,1,820001:825504,134,282,501,40,40,40,0.27834302325581395,0.2590843023255814
5332,825332,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.0017830365251505875,0.00011413658551961685,0.9981028268893298,6.327538480066123,-25.547804587980455,-28.296481841039316,-19.22026610791433,-24.85465740742051,-26.910187479919426,-17.83397174679444,3,3,T,7.02068566062607,5.2705747972552555,1.7501108633708138,,0,0,above_nonsaturation_range,8801e1a14582bc27cb9a63ac546d693e9aa23aea13b5626b8a71f91f7aed3e5d,8801e1a14582bc27cb9a63ac546d693e9aa23aea13b5626b8a71f91f7aed3e5d,1,820001:825504,134,282,501,40,40,40,0.3898982558139535,0.3742732558139535
5333,825333,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.1664004869883153e-06,1.2294858973728044e-06,0.9999976041136156,13.608912049679947,-36.95608806809849,-36.90341445548955,-23.294502405809613,-36.26294088753854,-35.517120094369666,-21.908208044689722,1,2,D,13.608912049679947,13.072025483630677,0.5368865660492703,,0,0,above_nonsaturation_range,f9d14f3bfaaf0fb7f8f70fe509a0bcc59ec9a41e2c4753f31a0e7cc7e5c2991a,f9d14f3bfaaf0fb7f8f70fe509a0bcc59ec9a41e2c4753f31a0e7cc7e5c2991a,1,820001:825504,134,282,501,40,40,40,0.7320130813953488,0.7438226744186046
5334,825334,20,15,5,5,15,10,10,L20-O5-LC15-CB10,5.80455736561899e-09,3.88907448071671e-09,0.9999999903063682,18.96462246554951,-47.502951742683074,-47.90342389775902,-28.538329277133563,-46.80980456212313,-46.51712953663913,-27.152034916013672,2,2,T,19.657769646109454,18.09386064504198,1.5639090010674779,,0,0,above_nonsaturation_range,db9010e71751a61f4b8ad9e152f477177938327cdf5f47dd2a339736736c4fd7,db9010e71751a61f4b8ad9e152f477177938327cdf5f47dd2a339736736c4fd7,1,820001:825504,134,282,501,40,40,40,0.8819040697674418,0.8888081395348837
5335,825335,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.0647889240757956e-07,1.789535616361018e-06,0.9999980039854912,13.233552407954013,-53.73599960883477,-51.57648636709162,-38.3429339591376,-53.04285242827482,-50.19019200597173,-36.956639598017716,1,3,D,13.233552407954013,11.923039749854098,1.310512658099915,,0,0,above_nonsaturation_range,07c978d50d9ebede15bc01fe870fb4775c77abe530db140ef00ea0c6d04890c3,07c978d50d9ebede15bc01fe870fb4775c77abe530db140ef00ea0c6d04890c3,1,820001:825504,134,282,501,40,40,40,0.7381904069767442,0.7305595930232558
5336,825336,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.1012805097052735,0.05391365441629245,0.844805835878434,2.121212829909968,-9.2436657635585,-9.87417598005588,-7.122452933648532,-8.550518582998555,-8.487881618935988,-5.736158572528641,2,2,T,2.814360010469913,0.7874163665533422,2.026943643916571,strong,1,0,eligible_after_stratum_quota,5a029c979ea0ca9950f4d324d0d292944207623e4d1bddf3316470a5d2b805cc,5a029c979ea0ca9950f4d324d0d292944207623e4d1bddf3316470a5d2b805cc,1,820001:825504,134,283,501,40,40,40,0.10882994186046512,0.11173691860465117
5337,825337,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.028175772690573836,0.024471638733207315,0.9473525885762188,3.5152088612763626,-14.938367284071408,-15.079314924023938,-11.423158422795046,-14.245220103511462,-13.693020562904048,-10.036864061675155,3,4,T,4.208356041836308,3.0646664585020806,1.1436895833342273,very_strong,1,0,eligible_after_stratum_quota,b10a945ed5aeaaaa72eb47203e0f19ae1a1cb62601aab2d8797d238a6ffc6c6c,b10a945ed5aeaaaa72eb47203e0f19ae1a1cb62601aab2d8797d238a6ffc6c6c,1,820001:825504,134,283,502,40,40,40,0.16805959302325582,0.18513808139534885
5338,825338,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0024206689519186177,0.0006046131588966195,0.9969747178891847,6.020681483072437,-18.442866743824766,-19.83007710444871,-12.422185260752329,-17.749719563264822,-18.443782743328818,-11.035890899632438,4,5,T,6.713828663632382,5.508504142058383,1.205324521574,,0,0,above_nonsaturation_range,7ccec0249e8c896b0b413201341968896ce262a9edf7981ca21d2fb291ad86f1,7ccec0249e8c896b0b413201341968896ce262a9edf7981ca21d2fb291ad86f1,1,820001:825504,134,283,502,40,40,40,0.3613735465116279,0.3495639534883721
5339,825339,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0005022857062576986,0.00022294132535790473,0.9992747729683845,7.595615974061532,-23.315683608817874,-24.12794408073234,-15.720067634756344,-22.62253642825793,-22.74164971961245,-14.333773273636453,1,2,T,8.288763154621478,6.826885444377047,1.4618777102444311,,0,0,above_nonsaturation_range,4c65322294476bbb2abe7af1dcd906b4bc69cea9d265e862c1da6a9f32d2df77,4c65322294476bbb2abe7af1dcd906b4bc69cea9d265e862c1da6a9f32d2df77,1,820001:825504,134,283,502,40,40,40,0.45294331395348836,0.45494186046511625
5340,825340,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.00010492760296518052,1.799690265573103e-05,0.9998770754943791,9.162117009126392,-27.756887087832208,-29.519958036200627,-18.594770078705814,-27.063739907272264,-28.133663675080737,-17.208475717585923,1,1,T,9.855264189686338,8.05709876624912,1.7981654234372195,,0,0,above_nonsaturation_range,a4a0a3fe28b14f8f82d052b3987d869d5a2a2ec5a958aaa5007806392d0498d8,a4a0a3fe28b14f8f82d052b3987d869d5a2a2ec5a958aaa5007806392d0498d8,1,820001:825504,134,283,502,40,40,40,0.5614098837209303,0.551780523255814
5341,825341,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.017740881851950947,0.016000331956902487,0.9662587861911466,3.9975600074914577,-32.30572700971861,-32.408989225839164,-28.308167002227147,-31.612579829158665,-31.022694864719274,-26.921872641107257,1,2,T,4.6907071880514035,3.780335707540053,0.9103714805113496,very_strong,1,0,eligible_after_stratum_quota,189f96a99e271655e070273b58b47280c42c2983962b1e17b4fbe84e055f7367,189f96a99e271655e070273b58b47280c42c2983962b1e17b4fbe84e055f7367,1,820001:825504,134,283,503,40,40,40,0.1980377906976744,0.21384447674418605
5342,825342,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.7297619950586727e-07,3.336616261361881e-08,0.9999997936576378,15.570111620681166,-47.5494962507612,-49.195107969630044,-31.979384630080027,-46.856349070201254,-47.80881360851016,-30.593090268960136,1,1,T,16.26325880124111,13.943576013343732,2.3196827878973805,,0,0,above_nonsaturation_range,e9a89d3e781a4d8f33401056b1f22b1cf34f53c18360d4263453f7ecb740e698,e9a89d3e781a4d8f33401056b1f22b1cf34f53c18360d4263453f7ecb740e698,1,820001:825504,134,283,503,40,40,40,0.807594476744186,0.8037790697674418
5343,825343,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.2299227410294912e-05,4.047678359704138e-05,0.9999472239889927,10.114729215333025,-50.84859152285381,-49.65739940586072,-39.5426701905277,-50.15544434229386,-48.271105044740835,-38.156375829407814,12,13,D,10.114729215333025,9.353111606496325,0.7616176088366993,,0,0,above_nonsaturation_range,64b69a564d57793fa7ee42bf73c6055628a3a595db9e8507b022eaf1c0b7e933,64b69a564d57793fa7ee42bf73c6055628a3a595db9e8507b022eaf1c0b7e933,1,820001:825504,134,283,503,40,40,40,0.604469476744186,0.6021075581395349
5344,825344,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.011137689019754309,0.0037758740775316966,0.985086436902714,4.482394626399168,-9.986512813645968,-11.068215678153642,-5.5041181872468,-9.293365633086022,-9.681921317033751,-4.11782382612691,2,2,T,5.175541806959114,3.7815604981418116,1.3939813088173023,,0,0,above_nonsaturation_range,b39fa3c663d0ac9ef34a369a90ad4d7a320b60d04a10f9d2ce2fbcdee452d8bf,b39fa3c663d0ac9ef34a369a90ad4d7a320b60d04a10f9d2ce2fbcdee452d8bf,1,820001:825504,134,283,503,40,40,40,0.25018168604651164,0.24618459302325582
5345,825345,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0021725689766662706,0.0019043164612974873,0.9959231145620362,6.127759732832834,-15.100806792554211,-15.232593988888835,-8.97304705972138,-14.407659611994266,-13.846299627768945,-7.586752698601488,1,3,T,6.820906913392779,5.91053543288143,0.9103714805113496,,0,0,above_nonsaturation_range,9ff110f3a6df2e1882781a92e116c0d423547c26a86d16240094d5f26c230f7a,9ff110f3a6df2e1882781a92e116c0d423547c26a86d16240094d5f26c230f7a,1,820001:825504,134,283,503,40,40,40,0.33884447674418605,0.3581031976744186
5346,825346,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.002988335132576972,0.0003508976517635866,0.9966607672156594,5.809694038039348,-18.289415713282033,-20.431392822214335,-12.479721675242686,-17.59626853272209,-19.045098461094444,-11.093427314122795,1,1,T,6.502841218599293,4.183158430701913,2.3196827878973805,,0,0,above_nonsaturation_range,7079194cf0d812bada272ac321410d6cc82995d5de1d338b79b7aadcfc6c292a,7079194cf0d812bada272ac321410d6cc82995d5de1d338b79b7aadcfc6c292a,1,820001:825504,134,283,503,40,40,40,0.3570130813953488,0.33957122093023256
5347,825347,10,8,2,3,7,5,5,L10-O2-LC7-CB5,1.200783113537951e-06,2.564472539879916e-07,0.9999985427696324,13.6325351621712,-26.302491433853874,-27.846297645406835,-12.669956271682679,-25.60934425329393,-26.460003284286945,-11.283661910562788,1,3,T,14.325682342731145,12.863804632486714,1.4618777102444311,,0,0,above_nonsaturation_range,c16ed3e41ececa32ae33d8eb12ee081806012fac6d2490f936a0b99add4e6484,c16ed3e41ececa32ae33d8eb12ee081806012fac6d2490f936a0b99add4e6484,1,820001:825504,134,283,503,40,40,40,0.7476380813953488,0.7447311046511628
5348,825348,12,9,3,3,9,6,6,L12-O3-LC9-CB6,4.988852449522082e-05,2.2352014390651623e-05,0.9999277594611141,9.90564730854126,-27.880694929513453,-28.683569489454293,-17.97504762097219,-27.18754774895351,-27.2972751283344,-16.5887532598523,3,3,T,10.598794489101206,7.915721290631123,2.683073198470083,,0,0,above_nonsaturation_range,ef6e3cdccac1859ba5360536c46834a9d09a26f515355ee5fb88c4fd976d4b18,ef6e3cdccac1859ba5360536c46834a9d09a26f515355ee5fb88c4fd976d4b18,1,820001:825504,134,283,503,40,40,40,0.5899345930232558,0.5901162790697675
5349,825349,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.027213332752494768,0.0026926840916010435,0.9700939831559042,3.57368592872572,-34.13963259282185,-36.452801121043656,-30.565946664096124,-33.4464854122619,-35.06650675992377,-29.179652302976233,2,6,T,4.266833109285665,3.5544303379512687,0.7124027713343959,very_strong,1,0,eligible_after_stratum_quota,57892d792c3d3e14dc22210cfbd5c0eddab76fc97834a400e02377b376a1d440,57892d792c3d3e14dc22210cfbd5c0eddab76fc97834a400e02377b376a1d440,1,820001:825504,134,283,504,40,40,40,0.20530523255813954,0.1875
5350,825350,20,15,5,5,15,10,10,L20-O5-LC15-CB10,0.00020391413536950258,0.0001594362423791983,0.9996366496222514,8.49744814137142,-41.99492427047456,-42.240979162651776,-33.49747612910314,-41.301777089914616,-40.85468480153189,-32.111181767983254,4,5,T,9.190595321931363,8.372331399187097,0.8182639227442672,,0,0,above_nonsaturation_range,ba565d0102f3e66875b8b6f7ba1486acc9f390a6aafc0ebdb85298ea8c01803d,ba565d0102f3e66875b8b6f7ba1486acc9f390a6aafc0ebdb85298ea8c01803d,1,820001:825504,134,283,504,40,40,40,0.4965479651162791,0.5109011627906976
5351,825351,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.2741491642644752e-09,2.3716931843046924e-09,0.9999999963541577,19.859661709475446,-57.39214454205988,-56.77081905194112,-36.911157342465664,-56.698997361499934,-55.38452469082123,-35.52486298134578,8,9,D,19.859661709475443,19.00612310186319,0.8535386076122538,,0,0,above_nonsaturation_range,95708354d46f443b2afafb44c7479122f3456ffecdbfd38257f6151481f683f9,95708354d46f443b2afafb44c7479122f3456ffecdbfd38257f6151481f683f9,1,820001:825504,134,283,504,40,40,40,0.9038880813953488,0.9049781976744186
5352,825352,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.011137689019754309,0.0037758740775316966,0.985086436902714,4.482394626399168,-9.986512813645968,-11.068215678153642,-5.5041181872468,-9.293365633086022,-9.681921317033751,-4.11782382612691,2,2,T,5.175541806959114,3.7815604981418116,1.3939813088173023,,0,0,above_nonsaturation_range,dab6608d0b63e4f3b1ecfbc41afbd1ff24e6361f6b6d6818a219141d3c033125,dab6608d0b63e4f3b1ecfbc41afbd1ff24e6361f6b6d6818a219141d3c033125,1,820001:825504,134,283,504,40,40,40,0.25018168604651164,0.24618459302325582
5353,825353,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0429031377318875,0.016364360653643478,0.9407325016144691,3.0877138649748286,-13.684869242572832,-14.648708367156198,-10.597155377598005,-12.991722062012887,-13.262414006036307,-9.210861016478114,2,2,T,3.7808610455347744,1.8813976753706445,1.89946337016413,very_strong,1,0,eligible_after_stratum_quota,acb0d6c289ed72eb6e15c320dc4cfa302e577d57bdbcd097ac469c0fc65a3db8,acb0d6c289ed72eb6e15c320dc4cfa302e577d57bdbcd097ac469c0fc65a3db8,1,820001:825504,134,283,505,40,40,40,0.16315406976744187,0.15588662790697674
5354,825354,8,6,2,2,6,4,4,L8-O2-LC6-CB4,3.448690969508115e-05,3.2780540018793464e-05,0.999932732550286,10.274863465344218,-20.869921738177524,-20.920666513872572,-10.595058272833304,-20.17677455761758,-19.53437215275268,-9.208763911713413,1,1,T,10.968010645904164,8.648327858006784,2.3196827878973805,,0,0,above_nonsaturation_range,79f80528fc4e720e8136039bebdfef16aed96ca4a827fd281b32fd0af03f3e66,79f80528fc4e720e8136039bebdfef16aed96ca4a827fd281b32fd0af03f3e66,1,820001:825504,134,283,505,40,40,40,0.5930232558139535,0.6102834302325582
5355,825355,10,8,2,3,7,5,5,L10-O2-LC7-CB5,8.789818331359046e-06,1.3110178440616072e-06,0.9999898991638246,11.641906413243289,-24.70721305617305,-26.610003284286947,-13.06530664292977,-24.014065875613106,-25.223708923167056,-11.679012281809879,1,2,T,12.335053593803234,10.873175883558803,1.4618777102444311,,0,0,above_nonsaturation_range,ab93384ef7a28f7cbf5ec6497844ac53a9b9d1c2dba77767ea4ec8645bbdf21a,ab93384ef7a28f7cbf5ec6497844ac53a9b9d1c2dba77767ea4ec8645bbdf21a,1,820001:825504,134,283,505,40,40,40,0.6793241279069767,0.6711482558139535
5356,825356,12,9,3,3,9,6,6,L12-O3-LC9-CB6,1.8452613147764336e-06,4.6913897957101877e-07,0.9999976855997056,13.202887342072795,-28.201820554774283,-29.571297678988287,-14.998933212701484,-27.50867337421434,-28.185003317868397,-13.612638851581593,1,3,T,13.896034522632743,12.77946235922752,1.116572163405222,,0,0,above_nonsaturation_range,1d0c92547edba475365656c29742e44eab6b63fc9bb9863172cb95d1c19a8884,1d0c92547edba475365656c29742e44eab6b63fc9bb9863172cb95d1c19a8884,1,820001:825504,134,283,505,40,40,40,0.7334665697674418,0.7296511627906976
5357,825357,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.003115272434934859,0.0020959071769143392,0.9947888203881508,5.766213866353189,-33.59410332631396,-33.990433454122325,-27.82788945996077,-32.900956145754016,-32.60413909300244,-26.441595098840878,1,1,T,6.459361046913135,4.518398668157186,1.9409623787559493,,0,0,above_nonsaturation_range,985dd4f094789da29c1aad86dadd77ed5077084e3da58847e27e21a6405992ef,985dd4f094789da29c1aad86dadd77ed5077084e3da58847e27e21a6405992ef,1,820001:825504,134,283,505,40,40,40,0.3253997093023256,0.3313953488372093
5358,825358,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.150778199165134e-06,5.099261016224125e-07,0.9999973392956991,13.049678167506022,-44.823045978732544,-46.26236517102514,-31.773367811226517,-44.1298987981726,-44.87607080990525,-30.387073450106627,5,5,T,13.742825348065967,10.826434046773008,2.91639130129296,,0,0,above_nonsaturation_range,c00a2cb78e9c60aef66d4ad7b6d4ea77d10eabea285033a8d847565928915f18,c00a2cb78e9c60aef66d4ad7b6d4ea77d10eabea285033a8d847565928915f18,1,820001:825504,134,283,505,40,40,40,0.7285610465116279,0.7242005813953488
5359,825359,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.0861736274932344e-09,7.150555207723024e-10,0.9999999971987709,19.98793424637402,-53.96819566751112,-55.03892234315535,-33.980261421137094,-53.27504848695117,-53.65262798203546,-32.59396706001721,1,3,T,20.681081426933968,19.219203716689535,1.4618777102444311,,0,0,above_nonsaturation_range,04cd44880772dcedf66879ad99d0537eb1a5e93989e45f04b7c4b8052ba83fca,04cd44880772dcedf66879ad99d0537eb1a5e93989e45f04b7c4b8052ba83fca,1,820001:825504,134,283,505,40,40,40,0.9097020348837209,0.9093386627906976
5360,825360,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.17537973692979428,0.04780385207829278,0.7768164109919129,1.4882504948106992,-8.7833126719303,-10.083159996616809,-7.2950621771196005,-8.090165491370355,-8.696865635496918,-5.90876781599971,3,4,T,2.181397675370645,1.4618777102444311,0.7195199651262139,strong,1,0,eligible_after_stratum_quota,c39d102c72248f7e404e22159d71110cc839edf9fec67f0c04cd695d796b4f61,c39d102c72248f7e404e22159d71110cc839edf9fec67f0c04cd695d796b4f61,1,820001:825504,134,284,505,40,40,40,0.08684593023255814,0.08230377906976744
5361,825361,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.00016210276069431295,0.00011346788116726074,0.9997244293581384,8.727004489939164,-16.760606634193298,-17.1173172820369,-8.033602144254134,-16.067459453633354,-15.73102292091701,-6.647307783134243,2,2,T,9.420151670499111,7.520688300334981,1.89946337016413,,0,0,above_nonsaturation_range,c82e72e24e994a3e3cf683d1b1fbcc1f4dfedcdf8a8a1df3030cbdc46cd1da49,c82e72e24e994a3e3cf683d1b1fbcc1f4dfedcdf8a8a1df3030cbdc46cd1da49,1,820001:825504,134,284,505,40,40,40,0.5125363372093024,0.5254360465116279
5362,825362,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0006553429167024075,0.0003458192736435841,0.9989988378096539,7.329350258688478,-20.247129138066516,-20.8863714655686,-12.917778879378037,-19.553981957506572,-19.50007710444871,-11.531484518258146,1,1,T,8.022497439248422,5.7028146513510425,2.3196827878973805,,0,0,above_nonsaturation_range,0b0c879becbf0dee586c6db0377f09e3ab4d4f88ec5de4a2ea4ab3f002ca09e2,0b0c879becbf0dee586c6db0377f09e3ab4d4f88ec5de4a2ea4ab3f002ca09e2,1,820001:825504,134,284,505,40,40,40,0.4331395348837209,0.43640988372093026
5363,825363,10,8,2,3,7,5,5,L10-O2-LC7-CB5,2.6014842148142097e-05,1.9544534369325778e-05,0.9999544406234826,10.556797770550732,-24.058530658905344,-24.344502210462135,-13.50173288835461,-23.3653834783454,-22.958207849342244,-12.11543852723472,1,2,T,11.24994495111068,9.788067240866248,1.4618777102444311,,0,0,above_nonsaturation_range,749106e2b6b7e90f77c6896ba34519243ab510acdd60bac4e203f10aba6af563,749106e2b6b7e90f77c6896ba34519243ab510acdd60bac4e203f10aba6af563,1,820001:825504,134,284,505,40,40,40,0.6133720930232558,0.6237281976744186
5364,825364,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.001896378850125041,0.0003088250669251183,0.9977947960829499,6.2656014406832545,-26.464757379532074,-28.27968386772166,-20.19915593884882,-25.77161019897213,-26.893389506601768,-18.812861577728928,1,3,T,6.958748621243201,6.191174096050581,0.7675745251926198,,0,0,above_nonsaturation_range,16e81b974f2b16a523356b64310bd99bbac0285386cf5588f77250f8b2dc68fd,16e81b974f2b16a523356b64310bd99bbac0285386cf5588f77250f8b2dc68fd,1,820001:825504,134,284,505,40,40,40,0.38099563953488375,0.3706395348837209
5365,825365,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.00012974237607704295,4.000579207576446e-05,0.9998302518318471,8.94979003362606,-35.13384871797658,-36.31037523421252,-26.18405868435052,-34.440701537416636,-34.924080873092635,-24.79776432323063,1,1,T,9.642937214186006,7.701974835430057,1.9409623787559493,,0,0,above_nonsaturation_range,2deaaaf1bc0965194c9cde891f36100a5b8deaf29786ba31b03e901232e2ef31,2deaaaf1bc0965194c9cde891f36100a5b8deaf29786ba31b03e901232e2ef31,1,820001:825504,134,284,505,40,40,40,0.541969476744186,0.5374273255813954
5366,825366,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.1240016345839252e-06,1.514255669551375e-07,0.9999987245727985,13.698614076809656,-43.94245315680821,-45.947009444525285,-30.243839079998548,-43.249305976248266,-44.5607150834054,-28.857544718878657,1,1,T,14.391761257369602,12.07207846947222,2.3196827878973805,,0,0,above_nonsaturation_range,504d826f78d7e210be3b68810e4cde90493b37f2ef086792c2101b5c6cf4d880,504d826f78d7e210be3b68810e4cde90493b37f2ef086792c2101b5c6cf4d880,1,820001:825504,134,284,505,40,40,40,0.7510901162790697,0.7465479651162791
5367,825367,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.2684972915036163e-10,3.9554773864399104e-11,0.9999999998335956,22.788017964915337,-56.60798807012959,-57.77330482951094,-33.819970105214246,-55.914840889569646,-56.387010468391054,-32.43367574409436,1,3,T,23.48116514547528,22.01928743523085,1.4618777102444311,,0,0,above_nonsaturation_range,3cc846de27ef47c2c2003e814ec7643445c0c7803dbead8eacc7760adabf9e4e,3cc846de27ef47c2c2003e814ec7643445c0c7803dbead8eacc7760adabf9e4e,1,820001:825504,134,284,505,40,40,40,0.958030523255814,0.9569404069767442
5368,825368,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.011137689019754309,0.0037758740775316966,0.985086436902714,4.482394626399168,-9.986512813645968,-11.068215678153642,-5.5041181872468,-9.293365633086022,-9.681921317033751,-4.11782382612691,2,2,T,5.175541806959114,3.7815604981418116,1.3939813088173023,,0,0,above_nonsaturation_range,80c2c1cf4a4c434e532d9e3f329d4682911875da1c71d06ece222003783c46e3,80c2c1cf4a4c434e532d9e3f329d4682911875da1c71d06ece222003783c46e3,1,820001:825504,134,284,505,40,40,40,0.25018168604651164,0.24618459302325582
5369,825369,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.05816814612923395,0.027595238042159777,0.9142366158286063,2.7547515298755596,-13.224516150944632,-13.970210815349162,-10.469764621069073,-12.531368970384687,-12.583916454229271,-9.083470259949182,2,2,T,3.447898710435506,1.150806777126045,2.297091933309461,very_strong,1,0,eligible_after_stratum_quota,286d64402eb9cdcc83bcc30238ba22486165f975c79fcd186c9418f56948a983,286d64402eb9cdcc83bcc30238ba22486165f975c79fcd186c9418f56948a983,1,820001:825504,134,284,506,40,40,40,0.14026162790697674,0.14080668604651161
5370,825370,8,6,2,2,6,4,4,L8-O2-LC6-CB4,1.661052042758969e-05,3.3283370772689564e-06,0.9999800611424952,11.005454363588816,-21.241345263221255,-22.8489087154734,-10.23589089963244,-20.54819808266131,-21.46261435435351,-8.849596538512548,1,1,T,11.698601544148763,9.378918756251382,2.3196827878973805,,0,0,above_nonsaturation_range,0ef3baeed5899fb98b8b197dd959cb2609b7dd4e4995307015f5cea6664e7f94,0ef3baeed5899fb98b8b197dd959cb2609b7dd4e4995307015f5cea6664e7f94,1,820001:825504,134,284,506,40,40,40,0.6531613372093024,0.6473473837209303
5371,825371,10,8,2,3,7,5,5,L10-O2-LC7-CB5,6.65355196772445e-06,2.0579240307831353e-06,0.9999912885240015,11.9203510038946,-24.890307275577275,-26.06376039550204,-12.969956271682676,-24.19716009501733,-24.67746603438215,-11.583661910562785,3,3,T,12.613498184454546,10.455267728538145,2.1582304559164016,,0,0,above_nonsaturation_range,1d8b361cef2ab4fba5280a405ee7f2cfd208d95137337b301d5c7441d755dcc0,1d8b361cef2ab4fba5280a405ee7f2cfd208d95137337b301d5c7441d755dcc0,1,820001:825504,134,284,506,40,40,40,0.6855014534883721,0.6820494186046512
5372,825372,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.00034373831095059243,0.00022960103956184337,0.9994266606494875,7.975056410296659,-27.509271404469715,-27.912808856221428,-19.53421499417306,-26.81612422390977,-26.526514495101537,-18.147920633053168,1,1,T,8.668203590856605,6.870038167419385,1.7981654234372195,,0,0,above_nonsaturation_range,4a5e5cde6f9f1e3a88039214727e1e37997c46f23abdfbbe0c07ba715645b467,4a5e5cde6f9f1e3a88039214727e1e37997c46f23abdfbbe0c07ba715645b467,1,820001:825504,134,284,506,40,40,40,0.46693313953488375,0.47819767441860467
5373,825373,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.2553964090752803e-07,5.3790603548624554e-08,0.9999998206697557,15.890644085113777,-38.21857458753712,-39.06609736335579,-22.327930502423342,-37.52542740697717,-37.6798030022359,-20.94163614130345,1,3,T,16.583791265673725,15.673419785162373,0.9103714805113496,,0,0,above_nonsaturation_range,dd892b97a0e496cf27230fd6617c3a41a355887ea7385fb3a21ca47b1d6c73cf,dd892b97a0e496cf27230fd6617c3a41a355887ea7385fb3a21ca47b1d6c73cf,1,820001:825504,134,284,506,40,40,40,0.8134084302325582,0.8126816860465116
