seed,dose,t,depth_mean,depth_var,depth_precision,capture,observed_volatility,predicted_volatility,volatility_innovation,burst_active
53,1.6,4,0.8864112039294035,0.069,14.492753623188404,0.14735270462467975,0.07163112968552138,0.015,0.05663112968552138,false
53,1.6,5,0.8864112039294035,0.07500000000000001,13.333333333333332,0.1367304605853363,0.009491479329502273,0.015,-0.005508520670497726,false
53,1.6,6,0.8864112039294035,0.08100000000000002,12.345679012345677,0.14449707549637156,0.055003260051860715,0.015,0.040003260051860716,false
53,1.6,7,0.8864112039294035,0.08700000000000002,11.494252873563216,0.13952280592335425,0.025905136432396694,0.015,0.010905136432396694,false
53,1.6,8,0.8864112039294035,0.09300000000000003,10.752688172043008,0.1418827117692206,0.039731810671694026,0.015,0.024731810671694027,false
53,1.6,9,0.8864112039294035,0.09900000000000003,10.101010101010099,0.1460960639853923,0.0643205509022845,0.015,0.0493205509022845,false
53,1.6,10,0.8864112039294035,0.10500000000000004,9.52380952380952,0.14340990929586275,0.048658479843439316,0.015,0.033658479843439316,false
53,1.6,11,0.8864112039294035,0.11100000000000004,9.009009009009006,0.14001942849357277,0.028818210311463473,0.015,0.013818210311463474,false
53,1.6,12,0.8864112039294035,0.11700000000000005,8.547008547008543,0.14192342451296475,0.039969994830904416,0.015,0.024969994830904417,false
53,1.6,13,0.8864112039294035,0.12300000000000005,8.130081300813005,0.14516517141738614,0.058898329729494645,0.015,0.043898329729494645,false
53,1.6,14,0.8864112039294035,0.12900000000000006,7.75193798449612,0.1425400348128616,0.04357595363165007,0.015,0.028575953631650074,false
53,1.6,15,0.8864112039294035,0.13500000000000006,7.407407407407404,0.14043314959507922,0.031243622126115613,0.015,0.016243622126115614,false
53,1.6,16,0.8864112039294035,0.14100000000000007,7.092198581560281,0.1397699509338779,0.027355059231401607,0.015,0.012355059231401608,false
53,1.6,17,0.8864112039294035,0.14700000000000008,6.802721088435371,0.14222425591583068,0.04172960262459721,0.015,0.026729602624597212,false
53,1.6,18,0.8864112039294035,0.15300000000000008,6.535947712418297,0.1442779233913795,0.05372492257049073,0.015,0.03872492257049073,false
53,1.6,19,0.8864112039294035,0.15900000000000009,6.289308176100626,0.1351203838053897,0.0,0.015,-0.015,false
53,1.6,20,0.8864112039294035,0.1650000000000001,6.060606060606057,0.13898946823483355,0.022774669014874214,0.015,0.007774669014874214,false
53,1.6,21,0.8864112039294035,0.1710000000000001,5.847953216374266,0.14209217263864463,0.040957106649514935,0.015,0.025957106649514936,false
53,1.6,22,0.8864112039294035,0.1770000000000001,5.649717514124291,0.1402570836341467,0.030211600199371226,0.015,0.015211600199371227,false
53,1.6,23,0.8864112039294035,0.1830000000000001,5.464480874316937,0.14086256057249097,0.033759697308090586,0.015,0.018759697308090587,false
53,1.6,24,0.8864112039294035,0.1890000000000001,5.291005291005288,0.1413788375860939,0.03678298940404776,0.015,0.021782989404047763,false
53,1.6,25,0.8864112039294035,0.19500000000000012,5.128205128205125,0.14318987685644638,0.04737336564809946,0.015,0.03237336564809946,false
53,1.6,26,0.8864112039294035,0.20100000000000012,4.97512437810945,0.1472219664698881,0.07087103147575345,0.015,0.05587103147575345,false
53,1.6,27,0.8864112039294035,0.20700000000000013,4.830917874396132,0.13897199210425296,0.022672055688674867,0.015,0.007672055688674868,false
53,1.6,28,0.8864112039294035,0.21300000000000013,4.69483568075117,0.14188875336796578,0.03976715693539156,0.015,0.02476715693539156,false
53,1.6,29,0.8864112039294035,0.21900000000000014,4.566210045662098,0.1405583194033101,0.031977175729242344,0.015,0.016977175729242344,false
53,1.6,30,0.8864112039294035,0.22500000000000014,4.444444444444442,0.1417373235987901,0.0388811416214733,0.015,0.023881141621473298,false
53,1.6,31,0.8864112039294035,0.23100000000000015,4.329004329004326,0.14380412180475197,0.05096006839521496,0.015,0.03596006839521496,false
53,1.6,32,0.8864112039294035,0.23700000000000015,4.219409282700419,0.14166008225564117,0.03842913983943083,0.015,0.023429139839430832,false
53,1.6,33,0.8864112039294035,0.24300000000000016,4.115226337448557,0.14106751262280184,0.034960115691222135,0.015,0.019960115691222136,false
53,1.6,34,0.8864112039294035,0.24900000000000017,4.01606425702811,0.14344361361666805,0.048855302597910044,0.015,0.033855302597910045,false
53,1.6,35,0.8864112039294035,0.3684920868255261,2.7137624816173616,0.4173107146346265,1.638569029291808,0.015,1.6235690292918081,true
53,1.6,36,0.8864112039294035,0.48651342408675013,2.055441742182411,0.41586048753981875,1.6292309298312686,0.015,1.6142309298312687,true
53,1.6,37,0.8864112039294035,0.55,1.8181818181818181,0.42148524493847284,1.665559348609126,0.015,1.6505593486091261,true
53,1.6,38,0.8864112039294035,0.55,1.8181818181818181,0.4144942696202391,1.6204515789718563,0.015,1.6054515789718564,true
53,1.6,39,0.8864112039294035,0.55,1.8181818181818181,0.4198741089707982,1.6551230332505893,0.015,1.6401230332505894,true
53,1.6,40,0.8864112039294035,0.55,1.8181818181818181,0.41528112750266666,1.6255058466940415,0.015,1.6105058466940416,true
53,1.6,41,0.8864112039294035,0.55,1.8181818181818181,0.41828194354794057,1.6448338013559323,0.015,1.6298338013559324,true
53,1.6,42,0.8864112039294035,0.55,1.8181818181818181,0.41841108980859354,1.6456675071311948,0.015,1.630667507131195,true
53,1.6,43,0.8864112039294035,0.55,1.8181818181818181,0.4151914835609206,1.6249297441747108,0.015,1.609929744174711,true
53,1.6,44,0.8864112039294035,0.55,1.8181818181818181,0.41532421252402496,1.6257827616999438,0.015,1.610782761699944,true
53,1.6,45,0.8864112039294035,0.55,1.8181818181818181,0.4213844628636412,1.664905794433913,0.015,1.649905794433913,true
53,1.6,46,0.8864112039294035,0.55,1.8181818181818181,0.4191515343179198,1.65045048979876,0.015,1.63545048979876,true
53,1.6,47,0.8864112039294035,0.55,1.8181818181818181,0.4155185932901138,1.627032293993264,0.015,1.612032293993264,true
53,1.6,48,0.8864112039294035,0.55,1.8181818181818181,0.41795748895740126,1.6427399706137047,0.015,1.6277399706137048,true
53,1.6,49,0.8864112039294035,0.55,1.8181818181818181,0.4172470338327779,1.6381585737800433,0.015,1.6231585737800434,true
53,1.6,50,0.8864112039294035,0.55,1.8181818181818181,0.4179469258450716,1.642671819373651,0.015,1.627671819373651,true
53,1.6,51,0.8864112039294035,0.55,1.8181818181818181,0.41621043576421546,1.6314824790821985,0.015,1.6164824790821986,true
53,1.6,52,0.8864112039294035,0.55,1.8181818181818181,0.41814530319231924,1.6439518879396229,0.015,1.628951887939623,true
