seed,history_length,matches,posterior_mean_association,posterior_absolute_deviation_from_zero,credible_interval_lower,credible_interval_upper,credible_interval_covers_zero,maximum_untreated_transfer,floor_violation
50148,180,97,0.5384615384615384,0.038461538461538436,0.4671817510708619,0.6102778969404646,1,0.02681110260405295,1
50149,180,85,0.4725274725274725,0.027472527472527486,0.4024486749926397,0.5457523825948598,1,0.019162224654781623,0
50150,180,89,0.4945054945054945,0.005494505494505475,0.4201281734101132,0.5641574617472774,1,0.0038347352746287977,0
50151,180,83,0.46153846153846156,0.038461538461538436,0.38897014663662904,0.5350263427307527,1,0.02681110260405284,1
50152,180,84,0.46703296703296704,0.03296703296703296,0.39417988725462705,0.5386362895511622,1,0.022988377013080985,1
50153,180,94,0.521978021978022,0.02197802197802201,0.4498693850428231,0.5933545717956887,1,0.015333213865823536,0
50154,180,86,0.47802197802197804,0.021978021978021955,0.4076952696669902,0.5517897368809257,1,0.015333213865823536,0
50155,180,94,0.521978021978022,0.02197802197802201,0.4463114342176388,0.594159050254302,1,0.015333213865823536,0
50156,180,86,0.47802197802197804,0.021978021978021955,0.40646188426549645,0.5488348691136566,1,0.015333213865823536,0
50157,180,93,0.5164835164835165,0.016483516483516536,0.4443317048081141,0.5888547365337049,1,0.011501914503313171,0
50158,180,97,0.5384615384615384,0.038461538461538436,0.466046060357368,0.6091403841489849,1,0.02681110260405295,1
50159,180,92,0.510989010989011,0.01098901098901095,0.4386074005415683,0.5814748733377068,1,0.007668897642751249,0
50160,180,81,0.45054945054945056,0.04945054945054944,0.3788022694848148,0.5222821088588431,1,0.03444400953957305,1
50161,180,86,0.47802197802197804,0.021978021978021955,0.4064836509238705,0.5499919453179097,1,0.015333213865823536,0
50162,180,90,0.5,0.0,0.42601419706915156,0.572940140055075,1,0.0,0
50163,180,93,0.5164835164835165,0.016483516483516536,0.4421621386056323,0.5894265445232104,1,0.011501914503313171,0
50164,180,83,0.46153846153846156,0.038461538461538436,0.3920493993958392,0.5351260359563862,1,0.02681110260405284,1
50165,180,98,0.5439560439560439,0.04395604395604391,0.471628543403812,0.6170329808700598,1,0.030629834911811482,1
50166,180,100,0.554945054945055,0.05494505494505497,0.48171420197266923,0.6272882764106624,1,0.038253064505615386,1
50167,180,89,0.4945054945054945,0.005494505494505475,0.42158842439488425,0.566123834519027,1,0.0038347352746287977,0
50168,180,89,0.4945054945054945,0.005494505494505475,0.4234575396898516,0.5677282275168036,1,0.0038347352746287977,0
50169,180,87,0.4835164835164835,0.01648351648351648,0.4115806327546683,0.5554276700163288,1,0.011501914503313171,0
50170,180,103,0.5714285714285714,0.0714285714285714,0.5016744408782623,0.6419288832087692,0,0.04964393397969613,1
50171,180,93,0.5164835164835165,0.016483516483516536,0.4445959648706279,0.5889604173739161,1,0.011501914503313171,0
50172,180,85,0.4725274725274725,0.027472527472527486,0.40102292966350855,0.5458273546733282,1,0.019162224654781623,0
50173,180,87,0.4835164835164835,0.01648351648351648,0.40943053405328506,0.5554833466149334,1,0.011501914503313171,0
50174,180,95,0.5274725274725275,0.027472527472527486,0.45544368425678194,0.6007761499595533,1,0.01916222465478179,0
50175,180,73,0.4065934065934066,0.09340659340659341,0.3356555944099295,0.4792224057773381,0,0.06472653344528889,1
50176,180,90,0.5,0.0,0.42670867231709275,0.5711236022150784,1,0.0,0
50177,180,87,0.4835164835164835,0.01648351648351648,0.40926665883771474,0.5551637454839965,1,0.011501914503313171,0
50178,180,79,0.43956043956043955,0.06043956043956045,0.367706033677183,0.50982701532134,1,0.042056440536557604,1
50179,180,97,0.5384615384615384,0.038461538461538436,0.46720714070561276,0.6121266955485346,1,0.02681110260405295,1
50180,180,86,0.47802197802197804,0.021978021978021955,0.405374077434782,0.548956732403818,1,0.015333213865823536,0
50181,180,93,0.5164835164835165,0.016483516483516536,0.4455015464617554,0.5885060424287766,1,0.011501914503313171,0
50182,180,86,0.47802197802197804,0.021978021978021955,0.40626739561050745,0.5514017567715273,1,0.015333213865823536,0
50183,180,92,0.510989010989011,0.01098901098901095,0.4400095418366456,0.5822685094951923,1,0.007668897642751249,0
50184,180,96,0.532967032967033,0.03296703296703296,0.46074198219628576,0.6039358020302964,1,0.022988377013080985,1
50185,180,93,0.5164835164835165,0.016483516483516536,0.44375822007889326,0.590039431280612,1,0.011501914503313171,0
50186,180,86,0.47802197802197804,0.021978021978021955,0.4067209693982133,0.5496823529040729,1,0.015333213865823536,0
50187,180,90,0.5,0.0,0.42678423008243294,0.5746112580995739,1,0.0,0
50188,180,89,0.4945054945054945,0.005494505494505475,0.4214537589533382,0.5660602091556288,1,0.0038347352746287977,0
50189,180,88,0.489010989010989,0.010989010989011005,0.4193255600947259,0.5620973124911062,1,0.007668897642751249,0
50190,180,72,0.4010989010989011,0.09890109890109888,0.3314994412309618,0.47501202684970606,0,0.06847478483703995,1
50191,180,94,0.521978021978022,0.02197802197802201,0.4494067445979781,0.5942749039700209,1,0.015333213865823536,0
50192,180,87,0.4835164835164835,0.01648351648351648,0.4109847271475388,0.5559665227934248,1,0.011501914503313171,0
50193,180,99,0.5494505494505495,0.0494505494505495,0.47844444127306046,0.6216956591561145,1,0.03444400953957305,1
50194,180,99,0.5494505494505495,0.0494505494505495,0.4781659952322084,0.6234628231255872,1,0.03444400953957305,1
50195,180,96,0.532967032967033,0.03296703296703296,0.46217322856088017,0.6050161945419356,1,0.022988377013080985,1
50196,180,94,0.521978021978022,0.02197802197802201,0.44869785266252915,0.5940094395627048,1,0.015333213865823536,0
50197,180,86,0.47802197802197804,0.021978021978021955,0.4040085843659221,0.5521411780461104,1,0.015333213865823536,0
50198,180,91,0.5054945054945055,0.005494505494505475,0.43157634699161057,0.5789392768291393,1,0.0038347352746288532,0
50199,180,85,0.4725274725274725,0.027472527472527486,0.3989411808618597,0.5467402161976171,1,0.019162224654781623,0
50200,180,96,0.532967032967033,0.03296703296703296,0.46264815539027193,0.60282520691581,1,0.022988377013080985,1
50201,180,92,0.510989010989011,0.01098901098901095,0.43603888536375096,0.5817512026645164,1,0.007668897642751249,0
50202,180,88,0.489010989010989,0.010989010989011005,0.41665667032309883,0.560543600599748,1,0.007668897642751249,0
50203,180,92,0.510989010989011,0.01098901098901095,0.4372565042025182,0.5825026699489354,1,0.007668897642751249,0
50204,180,80,0.44505494505494503,0.05494505494505497,0.3739769327937134,0.5210104368456878,1,0.03825306450561533,1
50205,180,83,0.46153846153846156,0.038461538461538436,0.3901083796686008,0.5365181812700861,1,0.02681110260405284,1
50206,180,86,0.47802197802197804,0.021978021978021955,0.4071102525940785,0.5511937133976426,1,0.015333213865823536,0
50207,180,85,0.4725274725274725,0.027472527472527486,0.40050709018188974,0.5445968829868404,1,0.019162224654781623,0
50208,180,91,0.5054945054945055,0.005494505494505475,0.4324101326262485,0.5773230914310792,1,0.0038347352746288532,0
50209,180,87,0.4835164835164835,0.01648351648351648,0.41120027244936985,0.5559792084797682,1,0.011501914503313171,0
50210,180,93,0.5164835164835165,0.016483516483516536,0.4429718591163595,0.5871473403191279,1,0.011501914503313171,0
50211,180,80,0.44505494505494503,0.05494505494505497,0.3734778044023412,0.5156206818260823,1,0.03825306450561533,1
50212,180,84,0.46703296703296704,0.03296703296703296,0.39410397381345447,0.5397352750883933,1,0.022988377013080985,1
50213,180,90,0.5,0.0,0.425651051820167,0.5737680118943529,1,0.0,0
50214,180,80,0.44505494505494503,0.05494505494505497,0.375575094321268,0.5177920447360438,1,0.03825306450561533,1
50215,180,80,0.44505494505494503,0.05494505494505497,0.37391965937457416,0.5185034999880483,1,0.03825306450561533,1
50216,180,93,0.5164835164835165,0.016483516483516536,0.4428947548753841,0.5875143492667685,1,0.011501914503313171,0
50217,180,78,0.4340659340659341,0.06593406593406592,0.3642629557277776,0.5036839886082453,1,0.04585358135764106,1
50218,180,99,0.5494505494505495,0.0494505494505495,0.47557993671919635,0.6195219252551813,1,0.03444400953957305,1
50219,180,103,0.5714285714285714,0.0714285714285714,0.5004280986174805,0.6433582377133183,0,0.04964393397969613,1
50220,180,90,0.5,0.0,0.42864936293620637,0.5729967383511583,1,0.0,0
50221,180,95,0.5274725274725275,0.027472527472527486,0.4576619707407095,0.6000794182711194,1,0.01916222465478179,0
50222,180,74,0.41208791208791207,0.08791208791208793,0.3411248965802828,0.4854165520973396,0,0.06096878796641836,1
50223,180,87,0.4835164835164835,0.01648351648351648,0.4094930140446419,0.5544962593877242,1,0.011501914503313171,0
50224,180,95,0.5274725274725275,0.027472527472527486,0.45681191382788056,0.6014236246730829,1,0.01916222465478179,0
50225,180,86,0.47802197802197804,0.021978021978021955,0.4067390978178237,0.5500928414236549,1,0.015333213865823536,0
50226,180,96,0.532967032967033,0.03296703296703296,0.4582182998192551,0.6025816207600174,1,0.022988377013080985,1
50227,180,90,0.5,0.0,0.4255666391024822,0.5714539326416084,1,0.0,0
50228,180,93,0.5164835164835165,0.016483516483516536,0.4438102694183124,0.5886594275270948,1,0.011501914503313171,0
50229,180,84,0.46703296703296704,0.03296703296703296,0.3936413492562605,0.5391466850357367,1,0.022988377013080985,1
50230,180,88,0.489010989010989,0.010989010989011005,0.418020025937748,0.5615194421162405,1,0.007668897642751249,0
50231,180,80,0.44505494505494503,0.05494505494505497,0.3716552923200492,0.5181092475366762,1,0.03825306450561533,1
50232,180,93,0.5164835164835165,0.016483516483516536,0.4408798899005733,0.5867207592289811,1,0.011501914503313171,0
50233,180,78,0.4340659340659341,0.06593406593406592,0.36440098076337385,0.5078078338469337,1,0.04585358135764106,1
50234,180,85,0.4725274725274725,0.027472527472527486,0.40029707005706366,0.5452331846967436,1,0.019162224654781623,0
50235,180,80,0.44505494505494503,0.05494505494505497,0.37355221394608634,0.5179355215378716,1,0.03825306450561533,1
50236,180,90,0.5,0.0,0.42651797829434257,0.5726848039947023,1,0.0,0
50237,180,101,0.5604395604395604,0.06043956043956045,0.4879237136136831,0.631472975191984,1,0.04205644053655766,1
50238,180,86,0.47802197802197804,0.021978021978021955,0.4057264803586787,0.550927104614984,1,0.015333213865823536,0
50239,180,89,0.4945054945054945,0.005494505494505475,0.4211514230458946,0.567002962392484,1,0.0038347352746287977,0
50240,180,80,0.44505494505494503,0.05494505494505497,0.37270935391933707,0.5164492895425267,1,0.03825306450561533,1
50241,180,88,0.489010989010989,0.010989010989011005,0.4176086444420301,0.5610167227799293,1,0.007668897642751249,0
50242,180,99,0.5494505494505495,0.0494505494505495,0.47861906958018036,0.6199891167040384,1,0.03444400953957305,1
50243,180,93,0.5164835164835165,0.016483516483516536,0.44627471392041507,0.5890024372872655,1,0.011501914503313171,0
50244,180,93,0.5164835164835165,0.016483516483516536,0.4418790850538298,0.5878820530445341,1,0.011501914503313171,0
50245,180,93,0.5164835164835165,0.016483516483516536,0.44022487792978393,0.5897815938588289,1,0.011501914503313171,0
50246,180,97,0.5384615384615384,0.038461538461538436,0.4682006404991063,0.60935921390668,1,0.02681110260405295,1
50247,180,94,0.521978021978022,0.02197802197802201,0.44927018111809114,0.5941662267553394,1,0.015333213865823536,0
50248,180,83,0.46153846153846156,0.038461538461538436,0.3896474949379662,0.5326928455732542,1,0.02681110260405284,1
50249,180,88,0.489010989010989,0.010989010989011005,0.4177448793097635,0.5623757920697803,1,0.007668897642751249,0
50250,180,95,0.5274725274725275,0.027472527472527486,0.4538647701347102,0.5986771073484951,1,0.01916222465478179,0
50251,180,83,0.46153846153846156,0.038461538461538436,0.3905238152328886,0.5343471351086455,1,0.02681110260405284,1
50252,180,93,0.5164835164835165,0.016483516483516536,0.4462900768641673,0.586213765184498,1,0.011501914503313171,0
50253,180,83,0.46153846153846156,0.038461538461538436,0.3924347075393062,0.5332752824954643,1,0.02681110260405284,1
50254,180,88,0.489010989010989,0.010989010989011005,0.4159143622402734,0.5614497585626502,1,0.007668897642751249,0
50255,180,98,0.5439560439560439,0.04395604395604391,0.4720557439209334,0.6173408529563216,1,0.030629834911811482,1
50000,400,201,0.5024875621890548,0.0024875621890547706,0.4527181927277289,0.5519355824799879,1,0.0017361583023364213,0
50001,400,203,0.5074626865671642,0.007462686567164201,0.4576620094029597,0.5535423959796826,1,0.00520826223324744,0
50002,400,202,0.5049751243781094,0.00497512437810943,0.45654634063432176,0.5541617836587965,1,0.0034722634347794656,0
50003,400,188,0.4701492537313433,0.02985074626865669,0.42077107520246926,0.5194417473668491,1,0.020818704664849474,1
50004,400,211,0.527363184079602,0.027363184079602032,0.47906425513731127,0.5743343867170692,1,0.01908605142415598,0
50005,400,211,0.527363184079602,0.027363184079602032,0.47763227783812207,0.5770693863149973,1,0.01908605142415598,0
50006,400,199,0.4975124378109453,0.002487562189054715,0.4491580594529299,0.5471746229964034,1,0.0017361583023364213,0
50007,400,194,0.48507462686567165,0.014925373134328346,0.43538236911073436,0.5339061875746179,1,0.01041508919315226,0
50008,400,183,0.4577114427860697,0.04228855721393032,0.4098836623479343,0.5063774540360946,1,0.029471371981235894,1
50009,400,187,0.46766169154228854,0.03233830845771146,0.4182413377848531,0.5172975845987862,1,0.022550721526285122,1
50010,400,211,0.527363184079602,0.027363184079602032,0.4775034204597712,0.5748004455962581,1,0.01908605142415598,0
50011,400,210,0.5248756218905473,0.02487562189054726,0.47574445430987433,0.5736430161999467,1,0.017352814591481636,0
50012,400,190,0.47512437810945274,0.02487562189054726,0.42670842026086525,0.5238216819406389,1,0.017352814591481636,0
50013,400,180,0.4502487562189055,0.04975124378109452,0.4003712068406413,0.5013164175644387,1,0.03465260280599575,1
50014,400,202,0.5049751243781094,0.00497512437810943,0.4552883406895294,0.554309926818406,1,0.0034722634347794656,0
50015,400,208,0.5199004975124378,0.01990049751243783,0.4724916776031642,0.5693048410209035,1,0.013884801611736997,0
50016,400,205,0.5124378109452736,0.01243781094527363,0.46435849685185643,0.5620227265595976,1,0.008679728235847284,0
50017,400,194,0.48507462686567165,0.014925373134328346,0.4370340625860416,0.5347636717072535,1,0.01041508919315226,0
50018,400,195,0.48756218905472637,0.01243781094527363,0.4382183167314335,0.5370908057934936,1,0.008679728235847228,0
50019,400,202,0.5049751243781094,0.00497512437810943,0.4562970213058817,0.5544017661299054,1,0.0034722634347794656,0
50020,400,203,0.5074626865671642,0.007462686567164201,0.458116310725381,0.5553553033158937,1,0.00520826223324744,0
50021,400,183,0.4577114427860697,0.04228855721393032,0.4109516748186075,0.5050491323490031,1,0.029471371981235894,1
50022,400,185,0.4626865671641791,0.03731343283582089,0.4140238921593688,0.5113253348260675,1,0.02601263531478043,1
50023,400,202,0.5049751243781094,0.00497512437810943,0.45593339640622077,0.5528626925120278,1,0.0034722634347794656,0
50024,400,194,0.48507462686567165,0.014925373134328346,0.4359131736225413,0.532667239731342,1,0.01041508919315226,0
50025,400,204,0.5099502487562189,0.00995024875621886,0.45983379981066735,0.5587599471122681,1,0.006944101545279913,0
50026,400,200,0.5,0.0,0.4503284135039777,0.5482853765042547,1,0.0,0
50027,400,200,0.5,0.0,0.451499213855439,0.5479767259790155,1,0.0,0
50028,400,200,0.5,0.0,0.45150968389116464,0.548527650766984,1,0.0,0
50029,400,184,0.4601990049751244,0.03980099502487561,0.4119039784845051,0.5083512747151416,1,0.027742427036897443,1
50030,400,206,0.5149253731343284,0.014925373134328401,0.46514454738017735,0.5642166085530282,1,0.010415089193152371,0
50031,400,213,0.5323383084577115,0.03233830845771146,0.4840364596137408,0.5821255750491617,1,0.022550721526285122,1
50032,400,211,0.527363184079602,0.027363184079602032,0.47908709449951237,0.5755905139298158,1,0.01908605142415598,0
50033,400,197,0.4925373134328358,0.007462686567164201,0.4425598552153733,0.5416458135641035,1,0.005208262233247385,0
50034,400,190,0.47512437810945274,0.02487562189054726,0.42632932654055705,0.5223928640289873,1,0.017352814591481636,0
50035,400,198,0.49502487562189057,0.00497512437810943,0.4475383780520416,0.5433252095450682,1,0.0034722634347794656,0
50036,400,200,0.5,0.0,0.45091138471917186,0.5476334857943754,1,0.0,0
50037,400,206,0.5149253731343284,0.014925373134328401,0.464075578515772,0.5635782936875097,1,0.010415089193152371,0
50038,400,202,0.5049751243781094,0.00497512437810943,0.45601634212982,0.5536454379545841,1,0.0034722634347794656,0
50039,400,212,0.5298507462686567,0.02985074626865669,0.48251280084453974,0.5793555963224724,1,0.020818704664849585,1
50040,400,208,0.5199004975124378,0.01990049751243783,0.4709514743315387,0.5700219887607331,1,0.013884801611736997,0
50041,400,198,0.49502487562189057,0.00497512437810943,0.4456296030497504,0.5437294010889758,1,0.0034722634347794656,0
50042,400,195,0.48756218905472637,0.01243781094527363,0.4389002981690445,0.5351961181213408,1,0.008679728235847228,0
50043,400,190,0.47512437810945274,0.02487562189054726,0.4257727089014198,0.5246046301293887,1,0.017352814591481636,0
50044,400,193,0.48258706467661694,0.01741293532338306,0.43408980806862546,0.5315003316755392,1,0.012150131334429659,0
50045,400,212,0.5298507462686567,0.02985074626865669,0.4801805682989808,0.5793360181385833,1,0.020818704664849585,1
50046,400,197,0.4925373134328358,0.007462686567164201,0.4445282820295282,0.5415580068965581,1,0.005208262233247385,0
50047,400,190,0.47512437810945274,0.02487562189054726,0.42599207917906734,0.525875262180406,1,0.017352814591481636,0
50048,400,205,0.5124378109452736,0.01243781094527363,0.4628669736224902,0.5624779048787228,1,0.008679728235847284,0
50049,400,189,0.472636815920398,0.027363184079601977,0.42508863355716847,0.5227921778177588,1,0.01908605142415598,0
50050,400,198,0.49502487562189057,0.00497512437810943,0.4472194027536545,0.5451587257085567,1,0.0034722634347794656,0
50051,400,183,0.4577114427860697,0.04228855721393032,0.4099001529930043,0.5074846438747,1,0.029471371981235894,1
50052,400,201,0.5024875621890548,0.0024875621890547706,0.45425659099945787,0.5512730244909193,1,0.0017361583023364213,0
50053,400,200,0.5,0.0,0.449740243749692,0.5480058605417952,1,0.0,0
50054,400,199,0.4975124378109453,0.002487562189054715,0.4474803548071055,0.547288064656558,1,0.0017361583023364213,0
50055,400,194,0.48507462686567165,0.014925373134328346,0.4369310088587876,0.5324059974574227,1,0.01041508919315226,0
50056,400,186,0.4651741293532338,0.03482587064676618,0.4177909009818196,0.5134547436342052,1,0.02428204929054567,1
50057,400,216,0.5398009950248757,0.03980099502487566,0.4894715335571297,0.5871275422294084,1,0.027742427036897443,1
50058,400,216,0.5398009950248757,0.03980099502487566,0.490967278127279,0.5880090713642415,1,0.027742427036897443,1
50059,400,201,0.5024875621890548,0.0024875621890547706,0.4549535203967752,0.5523087862905354,1,0.0017361583023364213,0
50060,400,202,0.5049751243781094,0.00497512437810943,0.4569657412404494,0.5553490778171855,1,0.0034722634347794656,0
50061,400,187,0.46766169154228854,0.03233830845771146,0.4205750057668761,0.5150351691100876,1,0.022550721526285122,1
50062,400,202,0.5049751243781094,0.00497512437810943,0.455912457132008,0.5536656332580663,1,0.0034722634347794656,0
50063,400,189,0.472636815920398,0.027363184079601977,0.423397050546492,0.5194356587094268,1,0.01908605142415598,0
50064,400,214,0.5348258706467661,0.03482587064676612,0.4867103836245525,0.5824852703026195,1,0.02428204929054556,1
50065,400,192,0.48009950248756217,0.01990049751243783,0.4305838120152857,0.528200099263255,1,0.01388480161173683,0
50066,400,200,0.5,0.0,0.4513202247989561,0.5490061840381176,1,0.0,0
50067,400,205,0.5124378109452736,0.01243781094527363,0.46286928354934465,0.5601871151287058,1,0.008679728235847284,0
50068,400,195,0.48756218905472637,0.01243781094527363,0.4385397070354299,0.5359767175482729,1,0.008679728235847228,0
50069,400,198,0.49502487562189057,0.00497512437810943,0.44537040255006644,0.5448548701409991,1,0.0034722634347794656,0
50070,400,204,0.5099502487562189,0.00995024875621886,0.46211461718513813,0.5590465332654035,1,0.006944101545279913,0
50071,400,184,0.4601990049751244,0.03980099502487561,0.4120224057184001,0.5084535640812872,1,0.027742427036897443,1
50072,400,208,0.5199004975124378,0.01990049751243783,0.47161099059984324,0.5687107218494967,1,0.013884801611736997,0
50073,400,211,0.527363184079602,0.027363184079602032,0.47739786193955497,0.5755167743082981,1,0.01908605142415598,0
50074,400,202,0.5049751243781094,0.00497512437810943,0.45537243256538956,0.5543199733087514,1,0.0034722634347794656,0
50075,400,209,0.5223880597014925,0.02238805970149249,0.4741366882638478,0.5697288593726173,1,0.015619047017738863,0
50076,400,196,0.4900497512437811,0.009950248756218916,0.4420986053062455,0.5388661247715889,1,0.006944101545279857,0
50077,400,193,0.48258706467661694,0.01741293532338306,0.4335357733380801,0.53081300276668,1,0.012150131334429659,0
50078,400,186,0.4651741293532338,0.03482587064676618,0.4176375401148981,0.5161874763497589,1,0.02428204929054567,1
50079,400,218,0.5447761194029851,0.04477611940298509,0.49611314699992254,0.5914108058898191,1,0.031199417764218973,1
50080,400,197,0.4925373134328358,0.007462686567164201,0.4433074854640002,0.5398673266029281,1,0.005208262233247385,0
50081,400,189,0.472636815920398,0.027363184079601977,0.42361761297471373,0.521133290815106,1,0.01908605142415598,0
50082,400,197,0.4925373134328358,0.007462686567164201,0.44473683461843466,0.5413063241874727,1,0.005208262233247385,0
50083,400,201,0.5024875621890548,0.0024875621890547706,0.45275994286778576,0.549476466910011,1,0.0017361583023364213,0
50084,400,191,0.47761194029850745,0.022388059701492546,0.4299576967810811,0.5270403823375498,1,0.015619047017738974,0
50085,400,216,0.5398009950248757,0.03980099502487566,0.49250843528135885,0.5888624228034625,1,0.027742427036897443,1
50086,400,203,0.5074626865671642,0.007462686567164201,0.45695208855691394,0.5559401447277043,1,0.00520826223324744,0
50087,400,203,0.5074626865671642,0.007462686567164201,0.4572771498448396,0.5578415280065955,1,0.00520826223324744,0
50088,400,198,0.49502487562189057,0.00497512437810943,0.44688389779016646,0.544953580809715,1,0.0034722634347794656,0
50089,400,198,0.49502487562189057,0.00497512437810943,0.4455383591012413,0.5459581199008873,1,0.0034722634347794656,0
50090,400,192,0.48009950248756217,0.01990049751243783,0.4323270292431448,0.5283831086155766,1,0.01388480161173683,0
50091,400,204,0.5099502487562189,0.00995024875621886,0.4613964851507338,0.5570822242971474,1,0.006944101545279913,0
50092,400,179,0.44776119402985076,0.05223880597014924,0.3991532060345311,0.49466701355179493,0,0.03637763780862818,1
50093,400,196,0.4900497512437811,0.009950248756218916,0.44192234125799545,0.5386879487824756,1,0.006944101545279857,0
50094,400,212,0.5298507462686567,0.02985074626865669,0.48146294847011356,0.5787383757038482,1,0.020818704664849585,1
50095,400,195,0.48756218905472637,0.01243781094527363,0.43973280532693954,0.5355620763080421,1,0.008679728235847228,0
50096,400,210,0.5248756218905473,0.02487562189054726,0.47754808457877174,0.573887879730897,1,0.017352814591481636,0
50097,400,186,0.4651741293532338,0.03482587064676618,0.4168872021514456,0.5137207164042367,1,0.02428204929054567,1
50098,400,178,0.44527363184079605,0.05472636815920395,0.39509099917903134,0.49356943427052175,0,0.03810156514872859,1
50099,400,199,0.4975124378109453,0.002487562189054715,0.4480120966577334,0.5459768742082962,1,0.0017361583023364213,0
50100,400,218,0.5447761194029851,0.04477611940298509,0.49681242950200993,0.5935548597120427,1,0.031199417764218973,1
50101,400,191,0.47761194029850745,0.022388059701492546,0.4296542130675586,0.5278332454702931,1,0.015619047017738974,0
50102,400,212,0.5298507462686567,0.02985074626865669,0.48061983653027196,0.5786711945201759,1,0.020818704664849585,1
50103,400,204,0.5099502487562189,0.00995024875621886,0.461529303856603,0.5583340640564831,1,0.006944101545279913,0
50104,400,193,0.48258706467661694,0.01741293532338306,0.43483410838989095,0.5303261406673924,1,0.012150131334429659,0
50105,400,189,0.472636815920398,0.027363184079601977,0.42272070171913806,0.5213882406330871,1,0.01908605142415598,0
50106,400,217,0.5422885572139303,0.04228855721393032,0.49338097177116386,0.5913584795640061,1,0.02947137198123595,1
50107,400,198,0.49502487562189057,0.00497512437810943,0.4462492622106262,0.5443143327136452,1,0.0034722634347794656,0
50108,400,198,0.49502487562189057,0.00497512437810943,0.44655979151219644,0.5433645469398851,1,0.0034722634347794656,0
50109,400,207,0.5174129353233831,0.01741293532338306,0.4690181144328408,0.565298487540032,1,0.012150131334429659,0
50110,400,195,0.48756218905472637,0.01243781094527363,0.4384772131742604,0.5353729457452223,1,0.008679728235847228,0
50111,400,209,0.5223880597014925,0.02238805970149249,0.47398938676746427,0.571748929338616,1,0.015619047017738863,0
50112,400,202,0.5049751243781094,0.00497512437810943,0.4554198918524916,0.554492296990618,1,0.0034722634347794656,0
50113,400,192,0.48009950248756217,0.01990049751243783,0.43285522926257564,0.528241919007645,1,0.01388480161173683,0
50114,400,185,0.4626865671641791,0.03731343283582089,0.4155006335881214,0.5114384186221101,1,0.02601263531478043,1
50115,400,224,0.5597014925373134,0.05970149253731338,0.510869032881794,0.607884855937831,0,0.04154588961027028,1
50116,400,197,0.4925373134328358,0.007462686567164201,0.44477729815013056,0.5408006638091319,1,0.005208262233247385,0
50117,400,199,0.4975124378109453,0.002487562189054715,0.4490865684864442,0.5459867306883814,1,0.0017361583023364213,0
50118,400,178,0.44527363184079605,0.05472636815920395,0.39620585693875854,0.4950752457279826,0,0.03810156514872859,1
50119,400,216,0.5398009950248757,0.03980099502487566,0.49155203141473564,0.5885059626571166,1,0.027742427036897443,1
50120,400,195,0.48756218905472637,0.01243781094527363,0.43893458636883775,0.535857965332663,1,0.008679728235847228,0
50121,400,200,0.5,0.0,0.4497635068783092,0.5491476319258929,1,0.0,0
50122,400,203,0.5074626865671642,0.007462686567164201,0.45869770144581656,0.5565169220533982,1,0.00520826223324744,0
50123,400,206,0.5149253731343284,0.014925373134328401,0.46741921137895226,0.5635823846711004,1,0.010415089193152371,0
50124,400,192,0.48009950248756217,0.01990049751243783,0.4317044934508066,0.5299361531168072,1,0.01388480161173683,0
50125,400,214,0.5348258706467661,0.03482587064676612,0.4851582663622091,0.584931700409952,1,0.02428204929054556,1
50126,400,198,0.49502487562189057,0.00497512437810943,0.4459316126076985,0.5441622368046292,1,0.0034722634347794656,0
50127,400,197,0.4925373134328358,0.007462686567164201,0.44202402489561743,0.5407068800172228,1,0.005208262233247385,0
50128,400,192,0.48009950248756217,0.01990049751243783,0.4311571111993927,0.5285831820203221,1,0.01388480161173683,0
50129,400,218,0.5447761194029851,0.04477611940298509,0.4968966788377812,0.5929229047112636,1,0.031199417764218973,1
50130,400,195,0.48756218905472637,0.01243781094527363,0.4402295698519371,0.5376378333909031,1,0.008679728235847228,0
50131,400,207,0.5174129353233831,0.01741293532338306,0.4683156145467483,0.5652796280945938,1,0.012150131334429659,0
50132,400,195,0.48756218905472637,0.01243781094527363,0.4389382928356248,0.5366938324472589,1,0.008679728235847228,0
50133,400,209,0.5223880597014925,0.02238805970149249,0.4734280471143155,0.5717538757563425,1,0.015619047017738863,0
50134,400,197,0.4925373134328358,0.007462686567164201,0.44427456210146493,0.5415613488950373,1,0.005208262233247385,0
50135,400,183,0.4577114427860697,0.04228855721393032,0.40929980078894435,0.5076510697546643,1,0.029471371981235894,1
50136,400,209,0.5223880597014925,0.02238805970149249,0.47355067170728526,0.5701741869782682,1,0.015619047017738863,0
50137,400,191,0.47761194029850745,0.022388059701492546,0.42773557833597964,0.5267423150397135,1,0.015619047017738974,0
50138,400,190,0.47512437810945274,0.02487562189054726,0.42678941524482095,0.5233100343848903,1,0.017352814591481636,0
50139,400,201,0.5024875621890548,0.0024875621890547706,0.45199720540760285,0.5504897800301212,1,0.0017361583023364213,0
50140,400,205,0.5124378109452736,0.01243781094527363,0.46218725822501633,0.5591936168539573,1,0.008679728235847284,0
50141,400,208,0.5199004975124378,0.01990049751243783,0.4706628566097472,0.5688923411935315,1,0.013884801611736997,0
50142,400,197,0.4925373134328358,0.007462686567164201,0.44380674609141035,0.5408152251010307,1,0.005208262233247385,0
50143,400,191,0.47761194029850745,0.022388059701492546,0.4293957779816458,0.5276947039593053,1,0.015619047017738974,0
