mapping,seed,trial,true_depth,noiseless_external_load,observed_external_load,state_depth,capture,class
theory,53,42,0.37013644129253365,0.3768916974582522,0.3890595347879042,0.9951444893639403,0.15139917872117742,self
theory,53,43,0.3255518881910666,0.4321362427465037,0.4020903727386729,0.9959516256430981,0.15102120471641378,self
theory,53,44,0.2636954978597365,0.51503710387842,0.5375810307625932,0.9966245908696185,0.16395269328723377,self
theory,53,45,0.19767038549672158,0.6115461697935305,0.6268325109803592,0.9971856884287298,0.18210494537559002,self
theory,53,46,0.13471371552333306,0.7112843363982635,0.7295270655608221,0.9814476612040036,0.20663228295195793,self
theory,53,47,0.09604926223609139,0.776270589488719,0.7790210356261967,0.9407452222703638,0.2355644026025012,self
theory,53,48,0.1493611310323119,0.6874071611286962,0.6908734488098172,0.906403983181648,0.256574539863964,self
theory,53,49,0.20686710756055976,0.5976067958158852,0.5859065217308769,0.8874415414034449,0.26706158425571336,self
theory,53,50,0.23426531795848993,0.5570321231171519,0.5725674034281646,0.8665438648444571,0.278124556248931,self
theory,53,51,0.2872283312587147,0.4826412791722246,0.4702972291963317,0.8658054382816425,0.27724039400344286,self
theory,53,52,0.3346140220313194,0.42060157469347065,0.41970659268119126,0.8779859368374151,0.26945805395363565,self
theory,53,53,0.4082008063480926,0.33271497132669536,0.3316908459178,0.8982684538222618,0.24938602114951755,self
theory,53,54,0.4783205162470028,0.25854200958035395,0.2542146491162752,0.9151793881831252,0.22188529373956759,self
theory,53,55,0.5327720242762937,0.2073868822339287,0.19777337536954462,0.9292792013952172,0.20220933977346361,self
theory,53,56,0.5821349706317728,0.16588062363046394,0.17460725723383738,0.9410351888748907,0.1888219519670851,self
theory,53,57,0.6305444934397857,0.12967250276128134,0.1275750285411911,0.9508369670646694,0.17946914753048082,self
theory,53,58,0.6668367477635835,0.10544786500870879,0.08780465421751275,0.9590093860849975,0.1727581358899344,self
theory,53,59,0.7150029679442871,0.07716214286653679,0.061247542428509216,0.9658232959032658,0.16781755827673467,self
theory,53,60,0.7681798790263631,0.05105354006382007,0.06076019599942513,0.9715045228320371,0.16409389518495757,self
theory,53,61,0.8169836077965179,0.03182024982441984,0.03349919659915648,0.9762413538551987,0.16122903097110283,self
theory,53,62,0.885662608070173,0.012419387233649114,0.014433656010880024,0.9801907768272604,0.15898628627504913,self
theory,53,63,0.8846487700366517,0.01264061094135441,0.010878673922928375,0.983483683358226,0.15720546913937475,self
theory,53,64,0.8163437141939895,0.032043149750256045,0.039325686017369944,0.9862292068178252,0.15577535582610846,self
theory,53,65,0.7753496613592675,0.04794438591882599,0.05746108915984822,0.9885183392290628,0.15461668309270316,self
theory,53,66,0.7061763951848264,0.08201569520925411,0.09342520747551737,0.9904269469220176,0.15367151245477603,self
theory,53,67,0.660468410739582,0.10951761510041996,0.0996988072778302,0.9920182848925619,0.15289648245885373,self
theory,53,68,0.620018627665935,0.1371665511548354,0.16326413565147121,0.9933450931967744,0.15225845297919205,self
theory,53,69,0.5489967527629667,0.19323373256743118,0.19041400913992534,0.9944513448596597,0.15173163643571735,self
theory,53,70,0.5021164192836121,0.23549365694962338,0.2338279878324076,0.9953737032272935,0.15129566515115928,self
theory,53,71,0.44766373778692536,0.2898215792277348,0.3084965939927845,0.996142737061896,0.1509342572339755,self
theory,53,72,0.39578811698866584,0.346818399593497,0.3526452669041615,0.9967839336504636,0.15063427215098774,self
theory,71,1,0.9,0.009499999999999995,0.011213101537777761,0.88327233684608,0.19775048820227953,self
theory,71,2,0.8459005262892844,0.022559315408023563,0.00617692008920806,0.9026760903901785,0.1920851779466226,self
theory,71,3,0.7932215841432386,0.04061944760102015,0.04638109364561099,0.9188543390160158,0.18620620941620958,self
theory,71,4,0.72513618932728,0.07177260869665245,0.04854644555099064,0.9323432615589949,0.1806736966622572,self
theory,71,5,0.6616543071337275,0.10875391748710007,0.13091136666145792,0.9435899073226107,0.17572389847725184,self
theory,71,6,0.5934249527690715,0.15703810557929015,0.15410334368729925,0.9529670121676592,0.17142248138130498,self
theory,71,7,0.5528011429059013,0.18998747689695467,0.18374769188649634,0.9607853517084579,0.1677500590122041,self
theory,71,8,0.5078630681434981,0.2300888217122746,0.25128877910026476,0.9673040410251817,0.16464903793470242,self
theory,71,9,0.45927295710829663,0.2777664481686857,0.27314233102672736,0.9727391222449501,0.16204855288019268,self
theory,71,10,0.40485391126924414,0.3364889235849408,0.33340694878777427,0.9772707246009167,0.15987714434821965,self
theory,71,11,0.3486047870161786,0.4030999373233261,0.40392792611054845,0.9810490342677366,0.16014803677025194,self
theory,71,12,0.30676975321656125,0.4565397663026561,0.4702182503304103,0.9841992718254492,0.1665053819400342,self
theory,71,13,0.24940080775339588,0.5352291900311917,0.5395111199422119,0.9868258423146742,0.17753702466441237,self
theory,71,14,0.19166079370996392,0.6207416588043252,0.6209401408990685,0.9890157954240761,0.19321885627553517,self
theory,71,15,0.16518141946749673,0.6620759592821884,0.671504823011055,0.9821715495812297,0.20956756796080478,self
theory,71,16,0.09498035903493073,0.7781075230059157,0.7715415384098642,0.9422061587117732,0.23652857770025057,self
theory,71,17,0.10546796534202685,0.7601781829778667,0.7600395716641982,0.8902651103597153,0.26627103509728367,self
theory,71,18,0.13570828471324448,0.709650160657656,0.716495008036543,0.8339884935496329,0.2971348007696262,self
theory,71,19,0.18339354330874863,0.6335037998543486,0.6435470694548866,0.7818520538295197,0.32561374129023934,self
theory,71,20,0.23673428704292332,0.5534458211470807,0.5420410253218394,0.7434224702417667,0.3463730066277387,self
theory,71,21,0.2818579462553582,0.4899416088887434,0.48370076554546654,0.7118949312294465,0.3635705745818312,mixed
theory,71,22,0.3223551318688098,0.4362424389393112,0.4256812810272939,0.6889119079997654,0.3759806954095041,mixed
theory,71,23,0.3576373008110158,0.39199834544388945,0.40970279724942754,0.6660034153212729,0.388990294662594,mixed
theory,71,24,0.4040272109319998,0.3374243870440165,0.3275311494957642,0.6593279792673705,0.3916016358551737,mixed
theory,71,25,0.4401525208673936,0.2977577398965775,0.3021790498064451,0.6580827647599442,0.3912134051509547,mixed
theory,71,26,0.4990593513674193,0.23839445677980914,0.22986931464468138,0.6746145234440314,0.3791163658832593,mixed
theory,71,27,0.5226681485779425,0.2164534115629087,0.19319472318423886,0.7036733699780325,0.3595316407163691,mixed
theory,71,28,0.5944034764141009,0.1562831129477185,0.1719572019129136,0.7440714012602782,0.3338550794464856,self
theory,71,29,0.657016329668134,0.11175590820860225,0.11279007101704555,0.7866146623918214,0.29653954161112095,self
theory,71,30,0.6932827455926031,0.08937170044365125,0.08890997502045042,0.8220859156406216,0.264065219748394,self
theory,71,31,0.7500294179079356,0.05936102731587321,0.05351774276082928,0.8516607477897169,0.23968405345355476,self
theory,71,32,0.7841401059912176,0.04426571914940861,0.048643070736204184,0.8763193266820978,0.22112311009027355,self
theory,71,33,0.8362769735401858,0.025464967923502963,0.03650991129219708,0.8968788859021278,0.20681300390370636,self
theory,71,34,0.8828186266279634,0.013044900552088816,0.0,0.9140208094966187,0.19565403139686965,self
theory,71,35,0.8912397429251692,0.011237353843034125,0.013568733242759357,0.928313214376247,0.1868641887470775,self
theory,71,36,0.8303339954528478,0.027347225444044557,0.044581407849361085,0.9402297788223093,0.17987919487555884,self
theory,71,37,0.7652971244187896,0.05233116781578467,0.04597020241324662,0.9501654411123944,0.17428596047970674,self
theory,71,38,0.7219907622170968,0.07342467947799927,0.09590646199674158,0.958449488548167,0.169777807341247,self
theory,71,39,0.676482973231601,0.09943010327861174,0.11018108267148967,0.9653564706812667,0.16612397873529927,self
theory,71,40,0.6385739467200116,0.1240973523900716,0.09895296356981867,0.9711152984229997,0.16314863389922182,self
theory,71,41,0.6007151029811176,0.1514570075380105,0.14987090691003918,0.9759168306001316,0.16071619935126405,self
theory,71,42,0.5534406962085865,0.18944445121253833,0.19523415614669942,0.9799201993900954,0.1587210244861883,self
theory,71,43,0.5198263575788573,0.21903839053218802,0.23133245822650647,0.9832580842729227,0.15707998243921098,self
theory,71,44,0.45678840054653586,0.2803248996917511,0.2758888291984888,0.9860411092889886,0.15572710848727497,self
theory,71,45,0.39899254606368606,0.34314946170266,0.3295146174774888,0.9883615093363048,0.15460966418609792,self
theory,71,46,0.35048605769338,0.400774943188153,0.384518354954887,0.9902961870156296,0.1536852110041151,self
theory,71,47,0.3127376778685667,0.44871302445041555,0.4447060514758011,0.991909261333227,0.15737771764217937,self
theory,71,48,0.2593469371781061,0.5211386114940797,0.5241895197699047,0.9932541927302752,0.1678598149550682,self
theory,71,49,0.18983156760024988,0.623554244414215,0.619965578285297,0.9943755548665594,0.1848862818561422,self
theory,71,50,0.14325512393350795,0.6973111935328794,0.68020913497762,0.9896180639491784,0.203115571964842,self
theory,71,51,0.09923211036598382,0.7708136514459332,0.75988676484739,0.9561632723531563,0.22814799004411415,self
theory,71,52,0.11342104835199138,0.7467211256300179,0.7482511388703517,0.9117826229023742,0.2545048178500583,self
theory,71,53,0.17826893291209198,0.6414798492865603,0.6480831354263004,0.8784509673402386,0.27273788791435566,self
theory,71,54,0.22886964890859998,0.5649099174556286,0.5497551867273753,0.8605791044756403,0.28150847277162083,self
theory,71,55,0.2670534447114797,0.5103501202638426,0.5126166864175697,0.8477102703109122,0.2875142016197822,self
theory,71,56,0.3255513871282714,0.4321368848343689,0.4224728084446527,0.854450459975398,0.28218320318113294,self
theory,71,57,0.3719298216897912,0.3747485414384865,0.4010533194153737,0.8688174442416999,0.27335875260072007,self
theory,71,58,0.41363045171447343,0.32663778479874384,0.32605962859853244,0.8906240487126773,0.25351794800110644,self
theory,71,59,0.47165903174541424,0.2651869697993835,0.27004713110500245,0.9088057200070988,0.22821602500897664,self
theory,71,60,0.535534327259431,0.20494194309663188,0.20634156221329672,0.9239650343101741,0.2067585517721343,self
theory,71,61,0.5826012855316639,0.16551060249782856,0.17122765089692146,0.9366044009788439,0.1921704919552296,self
theory,71,62,0.638325851191212,0.12426778042073328,0.1326122050153528,0.9471427133715536,0.18198902367816172,self
theory,71,63,0.6988646625408929,0.08614836689327982,0.0741091813802137,0.955929231794318,0.17469187586963067,self
theory,71,64,0.7567025775895295,0.05623395396399996,0.08064460490864872,0.9632551586710904,0.16932651165039322,self
theory,71,65,0.807838376377049,0.035079785113738236,0.008449809516261404,0.9693632895622486,0.16528782738167053,self
theory,71,66,0.8750877434490479,0.014822918244818323,0.008470094997867057,0.9744560598848426,0.1621844021730082,self
theory,71,67,0.8888240488162612,0.011742087515528618,0.010631510092560458,0.9787022540186715,0.159757653539894,self
theory,71,68,0.8467373818525322,0.02231495861534569,0.017727207609836315,0.9822425991510981,0.1578326843597424,self
theory,71,69,0.7860297093639276,0.043494121011141036,0.03175245650855498,0.9851944292515732,0.15628817479550208,self
theory,71,70,0.7341322328847886,0.06715138611128688,0.054566443040379886,0.987655573749115,0.1550377662583373,self
theory,71,71,0.6874901997807747,0.09277925647140707,0.09300639025207093,0.9897075997911307,0.1540184158458014,self
theory,71,72,0.6323376558867115,0.12841681931493423,0.12238304070069753,0.991418515538384,0.15318300646401872,self
theory,97,1,0.9,0.009499999999999995,0.011187402851101898,0.88327233684608,0.19775048820227953,self
theory,97,2,0.8308349826429793,0.027185962942531065,0.023767167002830738,0.9026760903901785,0.1920851779466226,self
theory,97,3,0.7829460143390817,0.044756811056725604,0.026451614146210528,0.9188543390160158,0.18620620941620958,self
theory,97,4,0.7267721560475064,0.07092078197538176,0.053290510744833285,0.9323432615589949,0.1806736966622572,self
theory,97,5,0.6695972546975973,0.10370767539819614,0.09623386883597759,0.9435899073226107,0.17572389847725184,self
theory,97,6,0.6167868182424915,0.13950972553907756,0.15105275422538128,0.9529670121676592,0.17142248138130498,self
theory,97,7,0.5634888370824475,0.1810148955840524,0.17387800208436405,0.9607853517084579,0.1677500590122041,self
theory,97,8,0.4915736003840616,0.2455725336351046,0.24236540618407987,0.9673040410251817,0.16464903793470242,self
theory,97,9,0.43523343290008,0.30301321154813704,0.3206794380314007,0.9727391222449501,0.16204855288019268,self
theory,97,10,0.3578776730380796,0.3917050286438418,0.3913895682543121,0.9772707246009167,0.16127718459294946,self
theory,97,11,0.299703001023335,0.46589509243693694,0.4582838691056169,0.9810490342677366,0.16685071344593513,self
theory,97,12,0.2534515926524203,0.5294677982875473,0.5295904481717478,0.9841992718254492,0.17744101316757188,self
theory,97,13,0.19882748695401192,0.6097835258774028,0.61061785027092,0.9868258423146742,0.19267867979677825,self
theory,97,14,0.13803949304614607,0.7058271197707376,0.6970217868483161,0.9734607541955089,0.21306732195050856,self
theory,97,15,0.08908454335093612,0.788278620704064,0.7918436977432591,0.9259803735900844,0.24428570098917124,self
theory,97,16,0.15316004732368968,0.6812810101763747,0.6708254701494857,0.8919886823263845,0.2644002958772833,self
theory,97,17,0.21666000922982756,0.5829404640828232,0.583444950951369,0.8696679782425994,0.2764567408658525,self
theory,97,18,0.2794414439572407,0.49324440105210504,0.4752280375765995,0.86849531526855,0.27589036709557874,self
theory,97,19,0.315026398124644,0.44572939350279384,0.4531451508712523,0.8729705579941986,0.27260384720550035,self
theory,97,20,0.38712087574720433,0.35683977989763005,0.3562869279052131,0.8940867863065457,0.2557026011930636,self
theory,97,21,0.45643733842583994,0.2806873487047055,0.27153946660432166,0.9116928433460095,0.2291325531788301,self
theory,97,22,0.5172403225248126,0.22140406088614964,0.23641042961432218,0.9263722283143755,0.20693187770600083,self
theory,97,23,0.5848201526709755,0.16375559034674445,0.14285196402216865,0.9386114447707622,0.19197244662958127,self
theory,97,24,0.6557585296569347,0.11257708040875772,0.11356887378978645,0.9488161243121124,0.18162599953596545,self
theory,97,25,0.7058605164840046,0.0821921339749037,0.07659889401239321,0.9573244699985153,0.17427536820701287,self
theory,97,26,0.7711974633238006,0.04973307074999041,0.04759041402152175,0.9644184650647977,0.1689141217187311,self
theory,97,27,0.8234433201202943,0.029613648149637628,0.04063978277724921,0.9703332183970305,0.16490698926559447,self
theory,97,28,0.8810690573286393,0.013437340668463566,0.03777709688991821,0.9752647565013405,0.16184602883940885,self
theory,97,29,0.8654396583614985,0.017201161264776728,0.02850648208261307,0.9793765202061305,0.15946391845654476,self
theory,97,30,0.7865410515180529,0.04328648655266763,0.03639818309231327,0.9828047814111395,0.15758140518908842,self
theory,97,31,0.7274581452074308,0.07056510948308517,0.06987890822718074,0.9856631594050105,0.15607523889190292,self
theory,97,32,0.6428781223403389,0.12115923372800384,0.12001470964605387,0.9880463864309759,0.15485843601612231,self
theory,97,33,0.5805291257986614,0.16715802358807344,0.1698091130159377,0.9900334472988773,0.15386799994065747,self
theory,97,34,0.5258797610822887,0.21355050090381825,0.21691830431080228,0.9916901970964112,0.15305717751491124,self
theory,97,35,0.46983001918710304,0.2670261981273902,0.26275770398337145,0.9930715437556744,0.1523904961438692,self
theory,97,36,0.40980118175207064,0.3309179128081898,0.3188589823507688,0.9942232678095406,0.15184052151067154,self
theory,97,37,0.34109050904439936,0.4124536314078003,0.4038146769608369,0.9951835396481548,0.1513856926863643,self
theory,97,38,0.2965329876590968,0.4701225455792447,0.4738087902495061,0.9959841845603972,0.15775580152740423,self
theory,97,39,0.23473576784423028,0.5563478777661117,0.5705375012833512,0.9966517374862695,0.172052870146385,self
theory,97,40,0.16505657397220572,0.6622739984336792,0.6638727278260682,0.9972083224367597,0.191608436778906,self
theory,97,41,0.1041502020002133,0.7624195175474457,0.7486859534895458,0.9724511684149417,0.21609733899913214,self
theory,97,42,0.10609951159397811,0.7591051790138982,0.7438295883622281,0.9357214236081143,0.24042793701507925,self
theory,97,43,0.1541352317404095,0.6797128458737083,0.6895347514601219,0.8993649603610449,0.2613721732473474,self
theory,97,44,0.19906327474764537,0.6094246559650673,0.6100338870059957,0.872048518492607,0.2759287634101649,self
theory,97,45,0.2634349436008031,0.5154016781929345,0.529899760927407,0.8575673931342687,0.2827598091220421,self
theory,97,46,0.2957020036681097,0.4712338842552595,0.4678287397741412,0.8552429140961206,0.28270939501541104,self
theory,97,47,0.3582676493601565,0.3912293893648522,0.3945544803711579,0.8710971696521689,0.2725715513416963,self
theory,97,48,0.43115659003720896,0.3074036838051911,0.2897518230100797,0.8925248131397963,0.24801989985358683,self
theory,97,49,0.5053930096118778,0.23240427119375617,0.24133761751901264,0.9103905185055537,0.2211260271792814,self
theory,97,50,0.5799817418134547,0.1675945703495564,0.12973325466836894,0.9252863902051347,0.20236910390447585,self
theory,97,51,0.6223042369875167,0.13552138492770285,0.14583423281745903,0.9377061065917968,0.1894131011647313,self
theory,97,52,0.6843543877168804,0.09465054492590619,0.11266002908551496,0.9480612813835789,0.18022538170231236,self
theory,97,53,0.7354874584456139,0.06646854040758278,0.08434655620465152,0.9566951053478298,0.17353928456591164,self
theory,97,54,0.8170386804677282,0.03180110222274056,0.04213772523717856,0.963893720315182,0.16855441823720457,self
theory,97,55,0.8721846697480943,0.01551992071503354,0.018815700323860353,0.9698957024800667,0.16475644953735608,self
theory,97,56,0.9119794975641302,0.00736022840660981,0.0,0.9748999692829131,0.16180827849056373,self
theory,97,57,0.8510658088396768,0.021072323631750718,0.027091021606518273,0.9790723719235918,0.15948396386086086,self
theory,97,58,0.8015229084491681,0.03742349807695345,0.04958578767590183,0.9825511919949035,0.15762832920256895,self
theory,97,59,0.7296125683622067,0.06945389502829824,0.08059295588653746,0.9854517244053119,0.15613205460360208,self
theory,97,60,0.6618319079696733,0.10863977554405994,0.10357321175733385,0.9878700984779489,0.1549161516394418,self
theory,97,61,0.5945857906549548,0.15614264708192477,0.17426445330272822,0.9898864638645987,0.1539221584391286,self
theory,97,62,0.5343911485802151,0.20595202239442878,0.20625535887602892,0.9915676468620848,0.15310584838425634,self
theory,97,63,0.49689300135957504,0.2404608194769277,0.24334528346796105,0.9929693651665895,0.15243311759099357,self
theory,97,64,0.41320069476171456,0.3271167533967277,0.30163696924001365,0.994138074467196,0.15187723925365615,self
theory,97,65,0.3683195938307245,0.37906912876127186,0.3825200438565709,0.9951125080783821,0.15141698765816194,self
theory,97,66,0.32980614443421913,0.42670181383622047,0.42971915901791746,0.9959249606378991,0.1532604248581852,self
theory,97,67,0.2864507949753404,0.48369484459175766,0.4953136654308776,0.9966023584142981,0.1611162781257026,self
theory,97,68,0.20953652581197185,0.593590878824137,0.5704002407056554,0.9971671516961889,0.17422465880909435,self
theory,97,69,0.14542736031925377,0.6937796766663726,0.7033127336477764,0.9915780629093295,0.1974670734644036,self
theory,97,70,0.08069748924470362,0.8028612509669422,0.7849272417192524,0.9544229638592748,0.22670271266829684,self
theory,97,71,0.14141346195344645,0.7003123011490276,0.7037063374667054,0.9216622223591968,0.24794994296343076,self
theory,97,72,0.19594080021186966,0.6141856369257321,0.6003608855467804,0.903574297579036,0.25854310476679876,self
theory,131,1,0.9,0.009499999999999995,0.008477025270376937,0.88327233684608,0.19775048820227953,self
theory,131,2,0.864798464183944,0.017365482522669253,0.019560841121922537,0.9026760903901785,0.1920851779466226,self
theory,131,3,0.7940703183281005,0.04028668210381537,0.04576574212678972,0.9188543390160158,0.18620620941620958,self
theory,131,4,0.7222019216275732,0.07331318373004231,0.08636867580211396,0.9323432615589949,0.1806736966622572,self
theory,131,5,0.6868068565426438,0.09318544785326506,0.11253551903269404,0.9435899073226107,0.17572389847725184,self
theory,131,6,0.6372301717323386,0.12502185088628107,0.13095161203999223,0.9529670121676592,0.17142248138130498,self
theory,131,7,0.5775093910872002,0.1695733988885329,0.1785280788345605,0.9607853517084579,0.1677500590122041,self
theory,131,8,0.5051966526643488,0.23258883490783686,0.22731574522166637,0.9673040410251817,0.16464903793470242,self
theory,131,9,0.47034212683114957,0.2665105894792625,0.25823848389620385,0.9727391222449501,0.16204855288019268,self
theory,131,10,0.4110585618857536,0.3295094166516729,0.32546435492105563,0.9772707246009167,0.15987714434821965,self
theory,131,11,0.35298924033261014,0.39769177696910424,0.3975569764821505,0.9810490342677366,0.15947993778683614,self
theory,131,12,0.301394246589184,0.4636474987637591,0.4697392806060833,0.9841992718254492,0.16599308079208833,self
theory,131,13,0.2353845782334785,0.5554049060430358,0.5606800247163036,0.9868258423146742,0.17943266618839615,self
theory,131,14,0.18370076036078428,0.6330272262037835,0.6340216577528892,0.9890157954240761,0.1959236316836254,self
theory,131,15,0.1447185657699239,0.6949310151517232,0.6967344491153069,0.9745900475959564,0.2148153929320022,self
theory,131,16,0.0806728056348391,0.8029043657843523,0.7646943498940368,0.9333516719447419,0.24164300760748872,self
theory,131,17,0.13052751797105694,0.718183277155292,0.7202791870354502,0.8886120802656186,0.26715114827551445,self
theory,131,18,0.18743314494955515,0.6272516492302419,0.6375882795686675,0.8515409361143328,0.2871087107991252,self
theory,131,19,0.23698294938356856,0.553085268554828,0.5776492478287282,0.8200206550815049,0.3036438433976103,self
theory,131,20,0.2869324924034269,0.4830420068704894,0.4766855539595133,0.806326838501649,0.3096555247000677,self
theory,131,21,0.3310111342894805,0.42516879732241514,0.44416496589359905,0.7980880491294192,0.31296337231045185,self
theory,131,22,0.3804932902022795,0.3645991353101772,0.3519052625553968,0.811295858585048,0.303489708757796,self
theory,131,23,0.43706164394785,0.30105461307896225,0.3089088702381336,0.8389470776026569,0.28649183473835643,self
theory,131,24,0.4910995154953251,0.24603071797263826,0.26446322774442343,0.8657190623174894,0.2618698593216027,self
theory,131,25,0.5670969224455849,0.1780348208282798,0.18592073689181418,0.8880407138443099,0.2323034302053426,self
theory,131,26,0.6277902209039696,0.13161311367197992,0.13445525345855147,0.9066518154190376,0.21186301859754766,self
theory,131,27,0.6845747821756071,0.09451841463758744,0.0778581138364598,0.9221691753871676,0.19737612076489572,self
theory,131,28,0.7258835105242133,0.07138285731240263,0.06690765208811679,0.9351070694400105,0.18685411125499757,self
theory,131,29,0.7615567236232931,0.054012436246795706,0.05386755717881412,0.9458942847180202,0.179033256857123,self
theory,131,30,0.8078116181195677,0.03508955542332794,0.020010103559444183,0.9548883306561655,0.17309733121991205,self
theory,131,31,0.8647681864920124,0.017373261215426185,0.03150411589305718,0.9623872875465849,0.16850915532298136,self
theory,131,32,0.9100197131086781,0.00769162942759236,0.024079475276609707,0.9686396855030893,0.16490767785620533,self
theory,131,33,0.8789325468269492,0.013924461806918401,0.011804582692558668,0.9738527412357402,0.16204463691362864,self
theory,131,34,0.8316441957551014,0.026926492981799287,0.04861642356725179,0.9781992256183365,0.1597452324738288,self
theory,131,35,0.7819273552474351,0.04517789446990947,0.05549509337511817,0.981823189653447,0.15788344294020132,self
theory,131,36,0.736852745313183,0.0657841537667481,0.06464338840193802,0.9848447386046776,0.1563663316705468,self
theory,131,37,0.696932643548337,0.08725733141926942,0.09918636549683088,0.9873640125202657,0.15512391651044044,self
theory,131,38,0.6465010307790275,0.11871344517827552,0.12213067378138935,0.9894645050703459,0.15410251495076943,self
theory,131,39,0.6155193064776703,0.14043413350684106,0.1627807283915879,0.9912158306906536,0.15326028590708007,self
theory,131,40,0.5562131770643111,0.1870994070007849,0.19618869135041705,0.9926760317412258,0.15256417879464654,self
theory,131,41,0.5074956204067174,0.230432535722636,0.22041226851032253,0.9938935021438556,0.1519877985508359,self
theory,131,42,0.46102080474970536,0.27597364426702253,0.25669127353566323,0.9949085912514132,0.15150987757427223,self
theory,131,43,0.4317492085444605,0.30676351389035467,0.3155950249765595,0.9957549411044002,0.1511131578337728,self
theory,131,44,0.3760159695329477,0.3698882667640119,0.38904095921160975,0.996460601394042,0.15078355609448207,self
theory,131,45,0.3166213965174622,0.44365599991285637,0.4337918064039591,0.9970489590839734,0.15295997531871613,self
theory,131,46,0.27356389857487284,0.5013239389810508,0.47554905668345687,0.9975395135000044,0.15862413176625223,self
theory,131,47,0.23591725962923035,0.5546313124258796,0.5792838224856949,0.9979485225759553,0.17321274937574233,self
theory,131,48,0.17587443914584963,0.6452237930505094,0.6417370388257109,0.998289541673416,0.18977342168476077,self
theory,131,49,0.12986073153812938,0.7192852291933913,0.7345317690946994,0.9780627405309584,0.212620966055597,self
theory,131,50,0.08722910628290338,0.791493169196252,0.7728029933331034,0.9360582067219839,0.240111015276321,self
theory,131,51,0.15382122135906615,0.6802175991511493,0.687365596150403,0.9003989587593996,0.26074808527294696,self
theory,131,52,0.21245369230491049,0.5892177274259601,0.6041549625748039,0.8748592387517969,0.2743525080369655,self
theory,131,53,0.25690505270626,0.524580595658812,0.5366677654324274,0.8594364584094607,0.2818057908198281,self
theory,131,54,0.3126952210187956,0.44876846624988204,0.46018277978132877,0.8594708689845505,0.2803841733923644,self
theory,131,55,0.36037533423453555,0.3886637274028031,0.39760799483763776,0.8756510834525969,0.270210065787194,self
theory,131,56,0.39895524823473827,0.3431920539433368,0.3381532304952636,0.8963217253978559,0.2512290111886254,self
theory,131,57,0.4570613586711342,0.28004324983563306,0.268269348024253,0.9135562663275808,0.22519340803678667,self
theory,131,58,0.5020743767082377,0.23553343001396543,0.2426243993759162,0.9279258926722763,0.20436875402857088,self
theory,131,59,0.5566496892033836,0.1867315231792835,0.1865104832672007,0.9399068419837857,0.1902653451627323,self
theory,131,60,0.6069489418624439,0.1467646775878999,0.14316778875262734,0.9498961863802003,0.18045936577596453,self
theory,131,61,0.6669517729745841,0.10537506544853434,0.0820139657259909,0.9582249922932945,0.17345618010457411,self
theory,131,62,0.7215981049190833,0.07363223442541349,0.07002131929601818,0.9651692926582804,0.16832309581742605,self
theory,131,63,0.7615695049381097,0.05400664592668518,0.057757932985217045,0.9709592351857357,0.1644694529241419,self
theory,131,64,0.8187788823233174,0.031199038817386733,0.036722542700655204,0.9757867099073453,0.16151448441774147,self
theory,131,65,0.8544472537842539,0.02012632183439812,0.013399442484230261,0.9798117087872604,0.15920756913752018,self
theory,131,66,0.9011148970118169,0.009289350413334398,0.002428422354570429,0.9831676281690436,0.15737983382496276,self
theory,131,67,0.9038873369109953,0.008775761805757497,0.0028928532541295654,0.9859656897916755,0.15591457042506013,self
theory,131,68,0.8448182145024161,0.022877317222707225,0.0,0.9882986268957505,0.15472898977482136,self
theory,131,69,0.7789805259031842,0.046407127533531364,0.05093276965842284,0.9902437575846345,0.15376283930825138,self
theory,131,70,0.7196395323963461,0.07467189220519246,0.0755224369351385,0.9918655472977944,0.1529712029122215,self
theory,131,71,0.6689596651073377,0.10410831815955368,0.10584902938088177,0.9932177453216818,0.15231986915754311,self
theory,131,72,0.6279378988748594,0.13150869673897164,0.12890094080650397,0.9943451661463227,0.1517822925739921,self
theory,173,1,0.9,0.009499999999999995,0.007442054356725653,0.88327233684608,0.19775048820227953,self
theory,173,2,0.8540644954521989,0.02023231291324022,0.022395216615823367,0.9026760903901785,0.1920851779466226,self
theory,173,3,0.7890186178811737,0.0422874864207317,0.04367034396285828,0.9188543390160158,0.18620620941620958,self
theory,173,4,0.7239844864275017,0.0723753355460555,0.05792549357417767,0.9323432615589949,0.1806736966622572,self
theory,173,5,0.6656154337193817,0.10622238625834335,0.11173704134280028,0.9435899073226107,0.17572389847725184,self
theory,173,6,0.6177975170789725,0.13877480105344842,0.1614919719250712,0.9529670121676592,0.17142248138130498,self
theory,173,7,0.5755130755181385,0.17117969160326613,0.16816451174890815,0.9607853517084579,0.1677500590122041,self
theory,173,8,0.5090593640306431,0.22897157264369675,0.2281898747655468,0.9673040410251817,0.16464903793470242,self
theory,173,9,0.4433462318366817,0.29437024672990025,0.2818992117772668,0.9727391222449501,0.16204855288019268,self
theory,173,10,0.40357329979783935,0.337938568278336,0.34993922644568626,0.9772707246009167,0.15987714434821965,self
theory,173,11,0.3687022493578691,0.3786100074675233,0.3697408570946925,0.9810490342677366,0.15806869479299065,self
theory,173,12,0.31654610215243933,0.44375376895887264,0.4380253003824762,0.9841992718254492,0.1616779073838545,self
theory,173,13,0.26415175874937497,0.5143990024440562,0.4933053086171603,0.9868258423146742,0.16930550928254073,self
