seed,trial,condition,cause,bound_correct,local_correct,inverted_correct,bound_confidence,local_confidence,probability_positive
8513,103,clear_coherent,1,true,true,true,0.8744840399781122,0.4619772150274017,0.9372420199890561
8513,104,clear_coherent,1,true,true,true,0.9406058394334502,0.7713943488502962,0.9703029197167251
8513,105,clear_coherent,1,true,true,true,0.7773475419122016,0.9578351354437563,0.8886737709561008
8513,106,clear_coherent,1,true,true,true,0.9915098273287297,0.8833002752709108,0.9957549136643649
8513,107,clear_coherent,-1,true,true,true,0.985881615707809,0.7950433354126449,0.0070591921460955295
8513,108,clear_coherent,-1,true,true,true,0.9952376184624437,0.9528128000214494,0.0023811907687781037
8513,109,clear_coherent,1,true,true,true,0.9831986887481734,0.8014733576442014,0.9915993443740867
8513,110,clear_coherent,1,true,true,true,0.995303309930784,0.9553684233680156,0.997651654965392
8513,111,clear_coherent,-1,true,true,true,0.9943998377384817,0.9349536318057714,0.0028000811307591087
8513,112,clear_coherent,-1,true,true,true,0.8152915266627784,0.9881004663509967,0.09235423666861083
8513,113,clear_coherent,1,true,true,true,0.925511441707362,0.5589349688340158,0.962755720853681
8513,114,clear_coherent,1,true,true,true,0.9791356194120364,0.7223196032625205,0.9895678097060182
8513,115,clear_coherent,1,true,true,true,0.7928120805915033,0.40307344910432125,0.8964060402957517
8513,116,clear_coherent,1,true,true,true,0.9699741375670332,0.6693371683957103,0.9849870687835166
8513,117,clear_coherent,1,true,true,true,0.9869920843090785,0.8456028720809425,0.9934960421545392
8513,118,clear_coherent,-1,true,true,true,0.994034207405152,0.9307049139678442,0.0029828962974240104
8513,119,clear_coherent,-1,true,true,true,0.9967430835813688,0.9866940633920979,0.0016284582093156448
8513,120,clear_coherent,1,true,true,true,0.9918621018193237,0.9013928969166175,0.9959310509096618
8513,121,clear_coherent,1,true,true,true,0.9882467254395217,0.8201540408645617,0.9941233627197609
8513,122,clear_coherent,1,true,true,true,0.7468216403969987,0.5088711586024471,0.8734108201984994
8513,123,clear_coherent,-1,true,true,true,0.740191071871672,0.46964262762874903,0.12990446406416398
8513,124,clear_coherent,-1,true,true,true,0.9394742626636935,0.6487491121679265,0.030262868668153253
8513,125,clear_coherent,1,true,true,true,0.9637956815957511,0.677246895398896,0.9818978407978756
8513,126,clear_coherent,1,true,true,true,0.9713073667923677,0.7090817693118397,0.9856536833961839
8513,127,clear_coherent,1,false,false,true,0.02194440766899919,0.6738239868031789,0.4890277961655004
8513,128,clear_coherent,-1,true,true,true,0.9098441403027261,0.8926385403167701,0.045077929848636955
8513,129,clear_coherent,1,true,true,true,0.9970448978518511,0.9942305014525141,0.9985224489259256
8513,130,clear_coherent,-1,true,true,true,0.7275021864200744,0.8169010177184077,0.13624890678996285
8513,131,clear_coherent,-1,true,true,true,0.9757650000110841,0.6725630700671704,0.012117499994457914
8513,132,clear_coherent,-1,true,true,true,0.960763110822789,0.6454710591099772,0.019618444588605486
8513,133,clear_coherent,-1,true,true,true,0.9566425911990365,0.6779804108726498,0.021678704400481735
8513,134,clear_coherent,1,true,true,true,0.9934022665195212,0.9204926552365147,0.9967011332597606
8513,135,clear_coherent,1,true,true,true,0.7959286265789485,0.7216013345656519,0.8979643132894742
8513,136,clear_coherent,1,true,true,true,0.9945655550744315,0.9414313061127478,0.9972827775372157
8513,137,clear_coherent,-1,true,true,true,0.9952274545140953,0.9530630666190602,0.002386272742952309
8513,138,clear_coherent,-1,true,true,true,0.9929556212476863,0.9132108058574419,0.0035221893761568147
8513,139,clear_coherent,1,true,true,true,0.8770340615430945,0.48103728505782234,0.9385170307715472
8513,140,clear_coherent,-1,true,true,true,0.994900339351253,0.943859327357346,0.002549830324373502
8513,141,clear_coherent,1,true,true,true,0.9526202199518781,0.6094759987942544,0.976310109975939
8513,142,clear_coherent,1,true,true,true,0.899238176137626,0.6638669129890472,0.949619088068813
8513,143,clear_coherent,1,false,false,false,0.17698237150045715,0.6725757730060661,0.4115088142497714
8513,144,clear_coherent,-1,true,true,true,0.9809681083393915,0.7587704016427773,0.00951594583030423
8513,145,clear_coherent,-1,true,true,true,0.9319668579764336,0.5758975981334745,0.03401657101178317
8513,146,clear_coherent,-1,true,true,true,0.9938506958790934,0.9295545660865377,0.003074652060453322
8513,147,clear_coherent,-1,true,true,true,0.7789788006716951,0.40452238980792704,0.11051059966415247
8513,148,clear_coherent,-1,true,false,true,0.603124366027821,0.4890432523382225,0.19843781698608948
8513,149,clear_coherent,-1,true,true,true,0.9801009586015323,0.7623048338282032,0.009949520699233827
8513,150,clear_coherent,1,true,true,true,0.9657318675089839,0.6837728710838903,0.9828659337544919
8513,151,clear_coherent,-1,true,true,true,0.9838645866193768,0.7731074122622849,0.008067706690311602
8513,152,clear_coherent,-1,true,true,true,0.9274784344504672,0.7358457095713448,0.036260782774766395
8513,153,clear_coherent,1,true,true,true,0.39255461367734323,0.6277801342583107,0.6962773068386716
8513,154,clear_coherent,-1,true,true,true,0.994198654655094,0.9332134834219779,0.0029006726724529826
8513,155,clear_coherent,-1,true,false,true,0.14468115730572506,0.392043106144163,0.42765942134713747
8513,156,clear_coherent,1,true,true,true,0.928162641583171,0.858573868175207,0.9640813207915855
8513,157,clear_coherent,-1,true,true,true,0.9963331386815453,0.9758775466025202,0.0018334306592273468
8513,158,clear_coherent,1,true,true,true,0.9846776397927315,0.8205814060276749,0.9923388198963657
8513,159,clear_coherent,-1,true,true,true,0.8255077885748686,0.9194657118518794,0.08724610571256568
8513,160,clear_coherent,-1,true,true,true,0.992426799736954,0.8903803582584638,0.003786600131522976
8513,161,clear_coherent,1,true,true,true,0.9959429193101115,0.9688174323609706,0.9979714596550557
8513,162,clear_coherent,-1,true,true,true,0.9629288852063045,0.6633853708824404,0.01853555739684774
8513,163,clear_coherent,-1,true,true,true,0.9902465242971519,0.873778096227969,0.004876737851424038
8513,164,clear_coherent,1,true,true,true,0.9966380709523464,0.9836996999413001,0.9983190354761732
8513,165,clear_coherent,1,true,true,true,0.9959924252922647,0.9689309858980534,0.9979962126461324
8513,166,clear_coherent,-1,true,true,true,0.9365374022842922,0.6466990873036979,0.0317312988578539
8513,167,clear_coherent,-1,true,true,true,0.9319679274428221,0.5617886257377472,0.03401603627858893
8513,168,clear_coherent,1,true,true,true,0.996830377019742,0.9887332743837148,0.998415188509871
8513,169,clear_coherent,-1,true,true,true,0.9907093104827085,0.8823032511677198,0.004645344758645736
8513,170,clear_coherent,-1,true,true,true,0.9235661192484895,0.5856685909018654,0.03821694037575526
8513,171,clear_coherent,-1,true,true,true,0.9830192200230734,0.8179343215336158,0.008490389988463274
8513,172,clear_coherent,-1,true,true,true,0.9910602549658588,0.8889349959016587,0.004469872517070612
8513,173,clear_coherent,1,true,true,true,0.9870175154208298,0.799471011693249,0.9935087577104149
8513,174,clear_coherent,-1,true,true,true,0.9876552613197953,0.846798807482558,0.0061723693401023495
8513,175,clear_coherent,-1,true,true,true,0.952501717991568,0.6770350877961987,0.023749141004215966
8513,176,clear_coherent,-1,true,false,true,0.4054987081705369,0.5978706094093055,0.29725064591473155
8513,177,clear_coherent,-1,true,true,true,0.9943986787883561,0.9348361340080178,0.002800660605821979
8513,178,clear_coherent,-1,true,true,true,0.8687825136888793,0.48862559881308726,0.06560874315556035
8513,179,clear_coherent,-1,true,true,true,0.9959734290856607,0.9688531329522037,0.0020132854571696408
8513,180,clear_coherent,-1,true,true,true,0.9964201187768617,0.9787758223476771,0.001789940611569189
8513,181,clear_coherent,-1,true,true,true,0.9918691485750251,0.8951769719345339,0.004065425712487463
8513,182,clear_coherent,-1,true,true,true,0.9139387282601334,0.5838932042048562,0.0430306358699333
8513,183,clear_coherent,1,true,true,true,0.9945656519134165,0.9396795675320551,0.9972828259567083
8513,184,clear_coherent,1,true,true,true,0.8598752407718466,0.8467957704935194,0.9299376203859233
8513,185,clear_coherent,1,true,true,true,0.9947408926625527,0.9436565031048039,0.9973704463312764
8513,186,clear_coherent,-1,true,true,true,0.9854991416584108,0.7757947702875017,0.007250429170794598
8513,187,clear_coherent,-1,true,true,true,0.9904177405748494,0.8620218797178753,0.0047911297125752955
8513,188,clear_coherent,1,true,true,true,0.9962184690577696,0.9742086362610461,0.9981092345288848
8513,189,clear_coherent,1,true,true,true,0.989748892503681,0.8389512370237271,0.9948744462518405
8513,190,clear_coherent,1,true,true,true,0.769376648075534,0.7045013767107208,0.884688324037767
8513,191,clear_coherent,-1,true,true,true,0.4378138898442332,0.5814558970256365,0.2810930550778834
8513,192,clear_coherent,-1,true,true,true,0.9808929851179672,0.7663777504368398,0.009553507441016405
8513,193,clear_coherent,1,true,true,true,0.9966400722906938,0.9837181188315225,0.9983200361453469
8513,194,clear_coherent,1,true,true,true,0.9812020175841436,0.7475173817291146,0.9906010087920718
8513,195,clear_coherent,-1,true,true,true,0.9853584506661341,0.7817429314998909,0.007320774666932926
8513,196,clear_coherent,-1,true,true,true,0.907848065501054,0.6114890972401178,0.04607596724947297
8513,197,clear_coherent,-1,true,true,true,0.9934145575121265,0.9231690609726098,0.0032927212439367373
8513,198,clear_coherent,1,true,true,true,0.9902229513375413,0.8713754618797678,0.9951114756687707
8513,199,clear_coherent,1,true,true,true,0.994504477046902,0.9337775115858209,0.997252238523451
8513,200,clear_coherent,1,true,true,true,0.9653338964077633,0.6704574941816773,0.9826669482038817
8513,201,clear_coherent,-1,true,true,true,0.9277636952889394,0.6148870914093257,0.03611815235553026
8513,202,clear_coherent,-1,true,true,true,0.9962914501252669,0.9758821554926587,0.001854274937366543
8513,203,clear_coherent,-1,true,true,true,0.9909307930223149,0.863786647478304,0.004534603488842525
8513,204,clear_coherent,1,true,true,true,0.7009098087208221,0.9496492500899706,0.850454904360411
8513,205,clear_coherent,-1,true,true,true,0.8962335387186585,0.4964377149173575,0.051883230640670734
8513,206,clear_coherent,1,false,false,false,0.9294831656899022,0.5818876377397036,0.035258417155048905
8513,207,clear_coherent,1,true,true,true,0.9717951431565888,0.725401536531859,0.9858975715782944
8513,208,clear_coherent,1,true,true,true,0.6015264179547248,0.723803713820231,0.8007632089773624
8513,209,clear_coherent,1,true,true,true,0.9965919761099362,0.9829721620400699,0.9982959880549681
8513,210,clear_coherent,1,true,false,true,0.5209267566199913,0.4830465483589368,0.7604633783099957
8513,211,clear_coherent,1,true,true,true,0.9845294776207412,0.7984259074899024,0.9922647388103706
8513,212,clear_coherent,-1,true,true,true,0.9935266319001461,0.9128929984088484,0.0032366840499269303
8513,213,clear_coherent,-1,true,true,true,0.9822554060199813,0.8047340002506488,0.008872296990009326
8513,214,clear_coherent,1,true,true,true,0.8806735437289555,0.7706967016295033,0.9403367718644777
8513,215,clear_coherent,1,true,true,true,0.8337735798134096,0.6874896042146093,0.9168867899067048
8513,216,clear_coherent,1,true,true,true,0.9819244008030257,0.7961717082181453,0.9909622004015128
8513,217,clear_coherent,-1,true,true,true,0.9069654474753807,0.527702839626824,0.04651727626230969
8513,218,clear_coherent,1,true,true,true,0.9759128825257906,0.681620397069081,0.9879564412628953
8513,219,clear_coherent,1,true,true,true,0.9886127829164246,0.8603325322560335,0.9943063914582123
8513,220,clear_coherent,-1,true,true,true,0.9868189572207446,0.8245497164748744,0.006590521389627652
8513,221,clear_coherent,-1,true,true,true,0.9964156379918957,0.9786821146362467,0.0017921810040521704
8513,222,clear_coherent,1,true,true,true,0.8733679427591281,0.671413375126885,0.936683971379564
8513,223,clear_coherent,-1,true,true,true,0.9689853960016341,0.7212474598076489,0.015507301999182925
8513,224,clear_coherent,-1,true,true,true,0.8955926487911419,0.640742729318415,0.05220367560442904
8513,225,clear_coherent,1,false,false,true,0.07325930702980465,0.7573078703969057,0.4633703464850977
8513,226,clear_coherent,-1,true,true,true,0.9047388319263011,0.885547369949862,0.04763058403684944
8513,227,clear_coherent,-1,true,true,true,0.9615217209809181,0.6650366931974727,0.01923913950954092
8513,228,clear_coherent,1,true,true,true,0.36314623114112754,0.7253505312645765,0.6815731155705638
8513,229,clear_coherent,-1,true,true,true,0.896633246456742,0.5177270608001137,0.05168337677162897
8513,230,clear_coherent,1,true,true,true,0.9805060053957602,0.7558307799064227,0.9902530026978801
8513,231,clear_coherent,1,true,true,true,0.5977282611459147,0.6976258685892441,0.7988641305729574
8513,232,clear_coherent,-1,true,true,true,0.7214747507799695,0.9559921860529131,0.13926262461001526
8513,233,clear_coherent,-1,true,true,true,0.9793236173275733,0.7328426021529052,0.010338191336213316
8513,234,clear_coherent,1,true,true,true,0.8461777001827688,0.698840978184094,0.9230888500913844
8513,235,clear_coherent,1,true,true,true,0.9664985090583025,0.6832637375820688,0.9832492545291512
8513,236,clear_coherent,-1,true,true,true,0.989948805504156,0.8622383260628422,0.005025597247921999
8513,237,clear_coherent,1,true,true,true,0.9795695873214103,0.7709905024505064,0.9897847936607052
8513,238,clear_coherent,-1,true,true,true,0.9929530999935885,0.9159690839912454,0.003523450003205749
8513,239,clear_coherent,-1,true,true,true,0.20204459542575848,0.3937070509573409,0.39897770228712076
8513,240,clear_coherent,1,true,true,true,0.9754678374944379,0.7793349823736521,0.9877339187472189
8514,1,coherent_ambiguous,-1,false,false,false,0.58696653322978,0.2685262809442257,0.79348326661489
8514,2,coherent_ambiguous,1,false,false,false,0.19090484115423445,0.4827489654606307,0.4045475794228828
8514,3,coherent_ambiguous,-1,true,true,true,0.9443686736129774,0.6566780325664735,0.02781566319351129
8514,4,coherent_ambiguous,-1,true,true,true,0.9489637015402622,0.6243374700998023,0.025518149229868906
8514,5,coherent_ambiguous,1,true,true,true,0.9094411665266668,0.5376569162766831,0.9547205832633334
8514,6,coherent_ambiguous,-1,true,true,true,0.5657506408340929,0.2614740192592288,0.2171246795829536
8514,7,coherent_ambiguous,-1,true,true,true,0.8618611274334795,0.6673937263123056,0.06906943628326025
8514,8,coherent_ambiguous,1,true,true,true,0.03434046065279128,0.1282626128992432,0.5171702303263956
8514,9,coherent_ambiguous,-1,true,true,true,0.9475212041008725,0.6516407750336787,0.026239397949563762
8514,10,coherent_ambiguous,-1,true,true,true,0.12263139964727543,0.5205674371726057,0.4386843001763623
8514,11,coherent_ambiguous,-1,true,true,true,0.5683964669619548,0.25880222564105615,0.21580176651902258
8514,12,coherent_ambiguous,-1,true,true,true,0.43441523744408383,0.3071842625591675,0.2827923812779581
8514,13,coherent_ambiguous,1,false,true,false,0.09954094696250682,0.3918018739428704,0.4502295265187466
8514,14,coherent_ambiguous,-1,true,true,true,0.8721424262083236,0.5109472872403492,0.06392878689583818
8514,15,coherent_ambiguous,1,true,true,true,0.933555163879016,0.6179699164606648,0.966777581939508
8514,16,coherent_ambiguous,-1,true,true,true,0.5645998524780511,0.42429020755814933,0.21770007376097444
8514,17,coherent_ambiguous,1,true,true,true,0.9036052571607616,0.7029249179538147,0.9518026285803808
8514,18,coherent_ambiguous,1,true,true,true,0.8860375433842602,0.540579416046368,0.9430187716921301
8514,19,coherent_ambiguous,-1,false,false,false,0.10791256270998595,0.4161626127762581,0.553956281354993
8514,20,coherent_ambiguous,-1,false,false,false,0.5493559754517494,0.6447997809224459,0.7746779877258747
8514,21,coherent_ambiguous,-1,true,true,true,0.256854220528579,0.16561863648500508,0.3715728897357105
8514,22,coherent_ambiguous,-1,true,true,true,0.9123239233908822,0.5507198809894613,0.04383803830455889
8514,23,coherent_ambiguous,1,true,true,true,0.5669195379915883,0.4306424418598176,0.7834597689957942
8514,24,coherent_ambiguous,1,true,true,true,0.9346773233728485,0.5883873074470771,0.9673386616864242
8514,25,coherent_ambiguous,-1,true,true,true,0.9745309383132355,0.7614769526889957,0.012734530843382276
8514,26,coherent_ambiguous,-1,true,true,true,0.48125115118414585,0.27870919843720887,0.2593744244079271
8514,27,coherent_ambiguous,1,true,true,true,0.35143898621572545,0.41310278207526824,0.6757194931078627
8514,28,coherent_ambiguous,-1,true,true,true,0.38004864340898914,0.37765132393039685,0.30997567829550543
8514,29,coherent_ambiguous,1,false,true,false,0.4949967020323993,0.3221791890043724,0.25250164898380034
8514,30,coherent_ambiguous,-1,false,false,false,0.48875899040856186,0.2779695068403995,0.7443794952042809
8514,31,coherent_ambiguous,-1,true,true,true,0.8259821739264119,0.4451969842220591,0.08700891303679406
8514,32,coherent_ambiguous,1,true,true,true,0.9535964189755473,0.6780842566940755,0.9767982094877736
8514,33,coherent_ambiguous,-1,true,true,true,0.6575072935036843,0.39357159488215104,0.17124635324815785
8514,34,coherent_ambiguous,1,true,true,true,0.8860209149542069,0.4972767925265613,0.9430104574771034
8514,35,coherent_ambiguous,1,false,true,false,0.3052079896525265,0.2540854873700666,0.34739600517373675
8514,36,coherent_ambiguous,-1,true,true,true,0.7220484910009891,0.3649345548420473,0.13897575449950544
8514,37,coherent_ambiguous,-1,false,true,false,0.5456472819532352,0.40393799328466695,0.7728236409766176
8514,38,coherent_ambiguous,1,true,true,true,0.9544476710342118,0.6911317224273176,0.9772238355171059
8514,39,coherent_ambiguous,1,true,true,true,0.7953108302470224,0.41105892240351743,0.8976554151235112
8514,40,coherent_ambiguous,-1,true,true,true,0.6741836930111071,0.42233738115775604,0.1629081534944464
8514,41,coherent_ambiguous,1,true,true,true,0.851966629091754,0.4765089458279527,0.925983314545877
8514,42,coherent_ambiguous,1,true,true,true,0.5949108158296605,0.2791693717483994,0.7974554079148303
8514,43,coherent_ambiguous,-1,true,true,true,0.8579461792248771,0.47690074010941935,0.07102691038756143
8514,44,coherent_ambiguous,-1,true,true,true,0.8558578757708741,0.45726935554111386,0.0720710621145629
8514,45,coherent_ambiguous,1,true,true,true,0.7932259999369866,0.5533491012971633,0.8966129999684933
8514,46,coherent_ambiguous,-1,true,true,true,0.8056408150478621,0.40102136373848357,0.09717959247606896
8514,47,coherent_ambiguous,1,true,false,true,0.11084164527414142,0.4593628697316981,0.5554208226370707
8514,48,coherent_ambiguous,1,false,false,false,0.3944536819153899,0.6042887658464794,0.30277315904230506
8514,49,coherent_ambiguous,-1,true,true,true,0.5241735959097369,0.4148341720149122,0.23791320204513158
8514,50,coherent_ambiguous,-1,true,true,true,0.9239789897239113,0.5989736314579811,0.03801050513804434
8514,51,coherent_ambiguous,1,true,true,true,0.7359973198360412,0.5723006310187282,0.8679986599180206
8514,52,coherent_ambiguous,1,true,true,true,0.9665151490613644,0.7023408692052717,0.9832575745306822
8514,53,coherent_ambiguous,1,true,true,true,0.7096228776064857,0.5077530300329566,0.8548114388032428
8514,54,coherent_ambiguous,-1,true,true,true,0.0726595937257688,0.30902331933604266,0.4636702031371156
8514,55,coherent_ambiguous,-1,true,true,true,0.9147145551633168,0.565753622658525,0.04264272241834162
8514,56,coherent_ambiguous,1,true,true,true,0.8944401180134078,0.5588262099129527,0.9472200590067039
8514,57,coherent_ambiguous,1,true,true,true,0.8241531663568962,0.45881757491886677,0.9120765831784481
8514,58,coherent_ambiguous,1,true,true,true,0.5186631865200151,0.3935811969746818,0.7593315932600075
8514,59,coherent_ambiguous,1,false,false,false,0.6810206552426694,0.46663352271752556,0.15948967237866532
8514,60,coherent_ambiguous,-1,true,true,true,0.5205351411758312,0.39240074656074836,0.2397324294120844
8514,61,coherent_ambiguous,1,true,true,true,0.7621114223646464,0.37308637514831794,0.8810557111823232
8514,62,coherent_ambiguous,1,true,true,true,0.8686324387145545,0.49029242049959704,0.9343162193572773
8514,63,coherent_ambiguous,-1,true,true,true,0.5927080773366462,0.2569193680965875,0.2036459613316769
8514,64,coherent_ambiguous,1,true,true,true,0.3122683856681987,0.6930767423445957,0.6561341928340994
8514,65,coherent_ambiguous,-1,true,true,true,0.8223320037590842,0.4519198430157158,0.08883399812045792
8514,66,coherent_ambiguous,-1,true,true,true,0.16640978649947358,0.313005144305585,0.4167951067502632
8514,67,coherent_ambiguous,1,true,true,true,0.7886050863112724,0.542649800830549,0.8943025431556362
8514,68,coherent_ambiguous,1,true,true,true,0.8142870754232718,0.4390554961014013,0.9071435377116359
8514,69,coherent_ambiguous,1,true,false,true,0.5675685363693481,0.3665004343966565,0.7837842681846741
8514,70,coherent_ambiguous,-1,true,true,true,0.6152826313194433,0.6163611837124973,0.19235868434027836
8514,71,coherent_ambiguous,-1,true,true,true,0.7987841407915695,0.43338639733254275,0.10060792960421525
8514,72,coherent_ambiguous,-1,true,true,true,0.9053060939232552,0.696785903111912,0.04734695303837239
8514,73,coherent_ambiguous,1,true,true,true,0.9750399584919505,0.7708080177512456,0.9875199792459752
8514,74,coherent_ambiguous,1,true,true,true,0.6174563989150332,0.32189510234381186,0.8087281994575166
8514,75,coherent_ambiguous,1,true,true,true,0.6573736564225949,0.3809688317602862,0.8286868282112975
8514,76,coherent_ambiguous,-1,true,true,true,0.38857072834224016,0.3914506483833246,0.3057146358288799
8514,77,coherent_ambiguous,1,true,true,true,0.5809591063610131,0.27113997949909546,0.7904795531805066
8514,78,coherent_ambiguous,-1,true,true,true,0.7943470865235525,0.4265630488249556,0.10282645673822374
8514,79,coherent_ambiguous,-1,true,true,true,0.8913260574729209,0.5350335182060667,0.05433697126353952
8514,80,coherent_ambiguous,-1,true,true,true,0.8032464249898797,0.42787454787017093,0.09837678750506013
8514,81,coherent_ambiguous,1,true,true,true,0.9454695998696652,0.6084373730606961,0.9727347999348326
8514,82,coherent_ambiguous,1,true,true,true,0.8104559126312367,0.4784740060366013,0.9052279563156184
8514,83,coherent_ambiguous,1,false,false,false,0.0682649745342746,0.37355181816078886,0.4658675127328627
8514,84,coherent_ambiguous,1,true,true,true,0.8886601489348647,0.5033666264819107,0.9443300744674323
8514,85,coherent_ambiguous,-1,true,true,true,0.9538181534958838,0.6914773453039814,0.02309092325205808
8514,86,coherent_ambiguous,-1,true,true,true,0.8845441875275062,0.5085180578744636,0.05772790623624688
8514,87,coherent_ambiguous,1,true,true,true,0.48441615354212164,0.21442408976383454,0.7422080767710608
8514,88,coherent_ambiguous,1,true,true,true,0.6155925562656379,0.5716545934010231,0.807796278132819
8514,89,coherent_ambiguous,-1,true,true,true,0.6037987030705068,0.2852681415238196,0.1981006484647466
8514,90,coherent_ambiguous,1,true,true,true,0.9311471357602561,0.5804348350108851,0.965573567880128
8514,91,coherent_ambiguous,1,true,true,true,0.6411898717416102,0.31363947952999666,0.8205949358708051
8514,92,coherent_ambiguous,-1,true,true,true,0.9733497428716635,0.7670330630093999,0.013325128564168242
8514,93,coherent_ambiguous,-1,false,true,false,0.30358329159467434,0.3274241661602882,0.6517916457973372
8514,94,coherent_ambiguous,1,false,false,false,0.1342353018827276,0.4243767972347232,0.4328823490586362
8514,95,coherent_ambiguous,-1,true,true,true,0.6505913887094389,0.5022217219603909,0.17470430564528056
8514,96,coherent_ambiguous,-1,true,true,true,0.6857973466111437,0.33694499190639543,0.15710132669442817
8514,97,coherent_ambiguous,-1,false,false,false,0.3471624839378469,0.1702922870482428,0.6735812419689234
8514,98,coherent_ambiguous,1,true,true,true,0.8014425665468836,0.36064258002373,0.9007212832734418
8514,99,coherent_ambiguous,1,true,false,true,0.14019137760040912,0.18222197598993287,0.5700956888002046
8514,100,coherent_ambiguous,-1,false,false,false,0.3412595353604133,0.32404653361504493,0.6706297676802067
8514,101,coherent_ambiguous,-1,true,true,true,0.7510722293075343,0.47497872462504837,0.12446388534623284
8514,102,coherent_ambiguous,1,true,false,true,0.11588510090135618,0.5279662529581507,0.5579425504506781
8514,103,coherent_ambiguous,1,false,false,false,0.3939986523265545,0.36526755323059507,0.30300067383672274
8514,104,coherent_ambiguous,-1,true,true,true,0.11636624085976566,0.42226640528228376,0.44181687957011717
8514,105,coherent_ambiguous,1,false,false,false,0.472434364456468,0.5374458694695873,0.263782817771766
8514,106,coherent_ambiguous,-1,true,true,true,0.8297561124693511,0.4623919994566626,0.08512194376532442
8514,107,coherent_ambiguous,-1,true,true,true,0.631867556084718,0.5623291761268613,0.184066221957641
8514,108,coherent_ambiguous,-1,true,false,true,0.4145120589727187,0.41305702033233055,0.29274397051364065
8514,109,coherent_ambiguous,1,true,true,true,0.6375369753820608,0.36003400696517646,0.8187684876910304
8514,110,coherent_ambiguous,1,true,true,true,0.7585208584411836,0.41168467765364203,0.8792604292205918
8514,111,coherent_ambiguous,-1,true,true,true,0.8405732832072046,0.45305307756712865,0.07971335839639768
8514,112,coherent_ambiguous,-1,false,false,false,0.7698347016183669,0.38998347159123176,0.8849173508091834
8514,113,coherent_ambiguous,1,true,true,true,0.944864661081664,0.6545607059958395,0.972432330540832
8514,114,coherent_ambiguous,-1,true,true,true,0.9487356477065543,0.6515812747050852,0.025632176146722863
8514,115,coherent_ambiguous,1,true,true,true,0.49767795006379867,0.21891391286533737,0.7488389750318993
8514,116,coherent_ambiguous,1,true,true,true,0.984845579741465,0.8344230795729306,0.9924227898707325
8514,117,coherent_ambiguous,1,true,true,true,0.5708868788547841,0.4021587857751278,0.785443439427392
8514,118,coherent_ambiguous,-1,true,true,true,0.9245903979746705,0.6021777593837595,0.037704801012664754
8514,119,coherent_ambiguous,-1,true,true,true,0.9793873031241088,0.7969942693564409,0.010306348437945572
8514,120,coherent_ambiguous,-1,true,true,true,0.37337254796287533,0.3022622637220266,0.31331372601856233
8514,121,coherent_ambiguous,1,true,true,true,0.7620222521710458,0.5996289402417735,0.8810111260855229
8514,122,coherent_ambiguous,1,true,true,true,0.9449204355110534,0.6351440775140186,0.9724602177555267
8514,123,coherent_ambiguous,1,true,true,true,0.35902042816075364,0.5037357041500089,0.6795102140803768
8514,124,coherent_ambiguous,1,true,true,true,0.9577005065125983,0.7024045215340093,0.9788502532562992
8514,125,coherent_ambiguous,-1,true,true,true,0.6317129667034846,0.34648748408231206,0.18414351664825768
8514,126,coherent_ambiguous,1,false,false,false,0.48547381675562595,0.2884612598989614,0.257263091622187
8514,127,coherent_ambiguous,1,false,false,false,0.25720565816828866,0.37876115720009534,0.37139717091585567
8514,128,coherent_ambiguous,-1,true,true,true,0.6519639858508413,0.4466456853670131,0.17401800707457937
8514,129,coherent_ambiguous,1,true,true,true,0.9562627063460258,0.691391176429609,0.9781313531730129
8514,130,coherent_ambiguous,-1,true,true,true,0.7707604176374646,0.5921674301045462,0.11461979118126768
8514,131,coherent_ambiguous,1,true,true,true,0.07055023226095836,0.4465802250734681,0.5352751161304792
8514,132,coherent_ambiguous,1,true,true,true,0.9063252229698324,0.5723524588235263,0.9531626114849162
8514,133,coherent_ambiguous,-1,true,true,true,0.9287429586753586,0.5972372482148555,0.035628520662320695
8514,134,coherent_ambiguous,1,true,true,true,0.8085876905476406,0.42300290680377595,0.9042938452738203
8514,135,coherent_ambiguous,1,true,true,true,0.8617546684466619,0.49185142172550306,0.930877334223331
8514,136,coherent_ambiguous,-1,true,true,true,0.7078150250670114,0.4696368179312458,0.14609248746649428
8514,137,coherent_ambiguous,1,true,true,true,0.924170823284671,0.5816731326458552,0.9620854116423355
8514,138,coherent_ambiguous,1,true,true,true,0.9701072862195863,0.7528140910503694,0.9850536431097932
8514,139,coherent_ambiguous,-1,false,false,false,0.11941165582156343,0.5804633836226856,0.5597058279107817
8514,140,coherent_ambiguous,-1,true,true,true,0.8310632613451114,0.44016867225431894,0.08446836932744428
8514,141,coherent_ambiguous,1,true,true,true,0.0716923995042662,0.15365436999776616,0.5358461997521331
8514,142,coherent_ambiguous,1,true,true,true,0.7846500260938662,0.8400887625029604,0.8923250130469331
8514,143,coherent_ambiguous,1,false,false,false,0.26119615742206137,0.581323963836326,0.3694019212889693
8514,144,coherent_ambiguous,-1,true,true,true,0.22059297578674308,0.4617759999202738,0.38970351210662846
8514,145,coherent_ambiguous,1,true,true,true,0.9341940286901333,0.593255655304566,0.9670970143450667
8514,146,coherent_ambiguous,1,true,false,true,0.347729691859588,0.28302684269608486,0.673864845929794
8514,147,coherent_ambiguous,-1,true,true,true,0.8956890890308188,0.5270198786685478,0.0521554554845906
