seed,truth,selected,truth_probability,posterior,maximum_update_identity_error,maximum_decomposition_error
770260,context_split,context_split,0.7808815499178956,"[0.07313859811872693, 0.10969972446375537, 0.7808815499178956, 0.0362751616829735, 4.965816648690132e-06]",3.1086244689504383e-15,1.4210854715202004e-14
770261,context_split,cue_local_relearning,0.1649873225686595,"[0.2379019491435984, 0.48310185892386637, 0.1649873225686595, 0.11369985714366997, 0.00030901222020579235]",1.5543122344752192e-15,1.4210854715202004e-14
770262,context_split,change_point,0.28416456031275944,"[0.18674098302805808, 0.05317737952762059, 0.28416456031275944, 0.05797944326891825, 0.4179376338626436]",9.992007221626409e-16,7.105427357601002e-15
770263,context_split,context_split,0.9974531166496444,"[0.0010396893968376152, 0.0012519982349572139, 0.9974531166496444, 0.0002551957137552927, 4.805413914521295e-12]",4.884981308350689e-15,1.4210854715202004e-14
770264,context_split,context_split,0.928847050045128,"[0.02493923793732051, 0.03261258391817849, 0.928847050045128, 0.013601107319235403, 2.078013755761309e-08]",3.774758283725532e-15,0.0
770265,context_split,context_split,0.34876257703015356,"[0.09601622370052802, 0.010515015366912591, 0.34876257703015356, 0.20889442556466337, 0.3358117583377424]",1.3322676295501878e-15,7.105427357601002e-15
770266,context_split,context_split,0.995782634770574,"[0.001414348785776717, 0.0023691903203208113, 0.995782634770574, 0.0004338005214807232, 2.560184769927571e-08]",2.886579864025407e-15,1.4210854715202004e-14
770267,context_split,context_split,0.9926925797072835,"[0.002727694361021415, 0.0025512948641232816, 0.9926925797072835, 0.0013974552380073548, 0.0006309758295644464]",1.7763568394002505e-15,0.0
770268,context_split,context_split,0.9896343016879366,"[0.000359849414390192, 0.002133224650073939, 0.9896343016879366, 0.007860227787847649, 1.2396459751513835e-05]",1.9984014443252818e-15,1.4210854715202004e-14
770269,context_split,context_split,0.803857643167803,"[0.013879459674913958, 0.0011678890613987193, 0.803857643167803, 0.03022946545828313, 0.15086554263760124]",1.3322676295501878e-15,7.105427357601002e-15
770270,context_split,change_point,0.4579665340714083,"[0.004581226842698827, 0.0005037403999380665, 0.4579665340714083, 0.009112436314314111, 0.5278360623716407]",1.3322676295501878e-15,7.105427357601002e-15
770271,context_split,cue_local_relearning,0.13689421734978738,"[0.13097652353572217, 0.4509039889281869, 0.13689421734978738, 0.2805399039863882, 0.00068536619991551]",1.887379141862766e-15,1.4210854715202004e-14
770272,context_split,context_split,0.9100640941091501,"[0.003414235372481428, 0.012419122315337212, 0.9100640941091501, 0.07409909781279608, 3.450390235163067e-06]",2.220446049250313e-15,1.4210854715202004e-14
770273,context_split,change_point,0.05301214699056567,"[2.5183235289824963e-05, 0.0007112481346615231, 0.05301214699056567, 0.002873717814553763, 0.9433777038249291]",1.7763568394002505e-15,2.1316282072803006e-14
770274,context_split,context_split,0.8622939434026157,"[0.007367904494454941, 0.04936417442384069, 0.8622939434026157, 0.08097397765398703, 2.510166449032384e-11]",3.9968028886505635e-15,7.105427357601002e-15
770275,context_split,context_split,0.995662102855652,"[0.00022381838002865913, 0.0021021562845724593, 0.995662102855652, 0.00021919217568153697, 0.001792730304065578]",1.5543122344752192e-15,1.4210854715202004e-14
770276,context_split,change_point,0.13590168657061383,"[0.0006321060775662771, 8.537717343960401e-05, 0.13590168657061383, 0.002436524194325347, 0.8609443059840549]",2.220446049250313e-15,1.4210854715202004e-14
770277,context_split,context_split,0.9968433545281963,"[1.9192506471247308e-05, 0.00035220998316806956, 0.9968433545281963, 0.0027154642097773473, 6.977877238706192e-05]",3.1086244689504383e-15,1.4210854715202004e-14
770278,context_split,change_point,0.09573033263924782,"[0.34190029943922007, 0.13510258974233497, 0.09573033263924782, 0.059574588317125116, 0.3676921898620721]",1.1102230246251565e-15,1.4210854715202004e-14
770279,context_split,context_split,0.9903221268664698,"[0.0007135905586522365, 0.002435626417733573, 0.9903221268664698, 0.0020895781600004867, 0.004439077997143859]",3.1086244689504383e-15,7.105427357601002e-15
770280,context_split,change_point,0.16321946714095112,"[0.003880890776660056, 0.0008812574414708945, 0.16321946714095112, 0.005319189049150763, 0.8266991955917672]",1.7763568394002505e-15,1.4210854715202004e-14
770281,context_split,context_split,0.9946287836052967,"[0.0002162151365609461, 0.0016413776167484378, 0.9946287836052967, 0.0019701313701564905, 0.0015434922712374139]",1.7763568394002505e-15,7.105427357601002e-15
770282,context_split,change_point,0.2533129945287235,"[0.02186786113485581, 0.01974277587202144, 0.2533129945287235, 0.01786064385760924, 0.68721572460679]",1.1102230246251565e-15,2.1316282072803006e-14
770283,context_split,context_split,0.9871379695093921,"[0.007470893548040898, 0.004183479814630931, 0.9871379695093921, 0.001207652009747955, 5.118188019349588e-09]",5.329070518200751e-15,2.842170943040401e-14
770284,context_split,context_split,0.6769010223144495,"[0.05427298247038613, 0.047765496259146535, 0.6769010223144495, 0.014627717132373519, 0.20643278182364438]",1.27675647831893e-15,1.4210854715202004e-14
770285,context_split,continuous_drift,0.31178432923273663,"[0.003034106361538368, 0.09283167894324015, 0.31178432923273663, 0.5923461928161313, 3.692646353507087e-06]",1.9984014443252818e-15,2.842170943040401e-14
770286,context_split,context_split,0.9984968184747292,"[0.0005535219189342793, 0.0006959439838895619, 0.9984968184747292, 0.0002537144306613783, 1.1917857463009674e-09]",3.9968028886505635e-15,1.4210854715202004e-14
770287,context_split,context_split,0.6218111255362446,"[0.00010111479767880886, 0.003973488277937747, 0.6218111255362446, 0.008922854067321963, 0.36519141732081695]",1.5543122344752192e-15,1.4210854715202004e-14
770288,context_split,context_split,0.5262544363388437,"[1.3352587221097985e-06, 6.33006948635336e-05, 0.5262544363388437, 0.001144236836441425, 0.4725366908711291]",2.886579864025407e-15,7.105427357601002e-15
770289,context_split,context_split,0.9641052541345821,"[0.019392203240853535, 0.006611357912717318, 0.9641052541345821, 0.00975794683010259, 0.00013323788174438803]",1.7763568394002505e-15,1.4210854715202004e-14
770290,context_split,context_split,0.9983464297108537,"[0.00016753403420278936, 0.0012891128390689287, 0.9983464297108537, 0.00019691761480253097, 5.8010720703808435e-09]",3.3306690738754696e-15,2.842170943040401e-14
770291,context_split,context_split,0.997872648662119,"[0.0011748079549101784, 0.0006817284717843956, 0.997872648662119, 0.00027081478577316683, 1.2541345781830456e-10]",4.440892098500626e-15,1.4210854715202004e-14
770292,context_split,context_split,0.9948045639711519,"[0.0021829131223080386, 0.0022873888813968626, 0.9948045639711519, 0.0007248784665945587, 2.555585487193211e-07]",2.4424906541753444e-15,1.4210854715202004e-14
770293,context_split,context_split,0.9916983295462866,"[0.003713236649077921, 0.0010281458359218119, 0.9916983295462866, 0.003560235679218513, 5.228949521196628e-08]",3.1086244689504383e-15,2.842170943040401e-14
770294,context_split,context_split,0.781800130491845,"[0.1312027744867106, 0.0659304794695021, 0.781800130491845, 0.01975279159651772, 0.0013138239554245988]",1.7763568394002505e-15,7.105427357601002e-15
770295,context_split,context_split,0.6130909310113796,"[0.0008535124996922477, 0.010312382325485118, 0.6130909310113796, 0.005426163409454871, 0.3703170107539882]",1.1102230246251565e-15,1.4210854715202004e-14
770296,context_split,context_split,0.9949596592996505,"[0.0010149288254369877, 0.0021251588906402025, 0.9949596592996505, 0.0019002510980296883, 1.886242678341244e-09]",6.439293542825908e-15,7.105427357601002e-15
770297,context_split,context_split,0.9882128257049095,"[0.0001575757109420302, 0.002664415280311149, 0.9882128257049095, 0.008963439435267721, 1.7438685694887263e-06]",2.220446049250313e-15,1.4210854715202004e-14
770298,context_split,context_split,0.6111084082753124,"[0.0001796955413170917, 0.016615934910410756, 0.6111084082753124, 0.053599538259814804, 0.3184964230131449]",1.7763568394002505e-15,1.4210854715202004e-14
770299,context_split,context_split,0.9923612442088671,"[0.000546968927500262, 0.0032278445479191117, 0.9923612442088671, 0.00386394231270717, 3.0065191180534684e-12]",4.440892098500626e-15,7.105427357601002e-15
770300,continuous_drift,global_downweight,0.2330661605052091,"[0.4931393523470451, 0.2721192638428935, 0.0016751885678581448, 0.2330661605052091, 3.473699414831855e-08]",1.7763568394002505e-15,1.4210854715202004e-14
770301,continuous_drift,continuous_drift,0.9708438600362364,"[0.0002421375447500159, 0.027663938532294992, 0.0012500638466571778, 0.9708438600362364, 4.0061429173952244e-11]",3.774758283725532e-15,1.4210854715202004e-14
770302,continuous_drift,continuous_drift,0.9904704211111148,"[0.0001025971741726525, 0.009426908050307572, 6.059811211252661e-08, 0.9904704211111148, 1.3066293017614523e-08]",3.552713678800501e-15,2.842170943040401e-14
770303,continuous_drift,global_downweight,0.08608951897580458,"[0.6317516329806192, 0.28215879969899427, 4.6581277647520766e-08, 0.08608951897580458, 1.763304253227606e-09]",3.9968028886505635e-15,1.4210854715202004e-14
770304,continuous_drift,continuous_drift,0.7425688831099188,"[0.016237856152551473, 0.1763644757456137, 0.06479539904064509, 0.7425688831099188, 3.3385951270949774e-05]",1.7763568394002505e-15,1.4210854715202004e-14
770305,continuous_drift,cue_local_relearning,0.07467457117755241,"[0.29263463335631323, 0.6319482610046016, 0.0006961502465922964, 0.07467457117755241, 4.638421494057011e-05]",2.220446049250313e-15,7.105427357601002e-15
770306,continuous_drift,continuous_drift,0.48881983665961404,"[0.05000035189527835, 0.4602092030539068, 0.0001533284246075917, 0.48881983665961404, 0.0008172799665931856]",3.552713678800501e-15,1.4210854715202004e-14
770307,continuous_drift,continuous_drift,0.9673532198695177,"[0.01596005139040681, 0.01668579701478939, 8.935553372094821e-07, 0.9673532198695177, 3.8169949086005076e-08]",3.9968028886505635e-15,1.4210854715202004e-14
770308,continuous_drift,continuous_drift,0.521507393792411,"[0.4456694358146323, 0.03271986663056983, 0.00010319947264375192, 0.521507393792411, 1.0428974312874496e-07]",2.220446049250313e-15,1.4210854715202004e-14
770309,continuous_drift,global_downweight,0.27366825912303294,"[0.6524799502939299, 0.0734532353509888, 0.00039853806096557264, 0.27366825912303294, 1.717108263790932e-08]",3.552713678800501e-15,1.4210854715202004e-14
770310,continuous_drift,continuous_drift,0.5301963732053885,"[0.08733882970979208, 0.38245800599024526, 6.746914850998302e-06, 0.5301963732053885, 4.417972315168863e-08]",2.220446049250313e-15,1.4210854715202004e-14
770311,continuous_drift,continuous_drift,0.5310526313836554,"[0.12413156365981318, 0.3447366578301264, 7.899377507021465e-05, 0.5310526313836554, 1.5335133477764232e-07]",3.3306690738754696e-15,1.4210854715202004e-14
770312,continuous_drift,global_downweight,0.24281805301310472,"[0.6116271943597674, 0.1325729179681261, 0.012980244104051084, 0.24281805301310472, 1.5905549506480436e-06]",2.220446049250313e-15,1.4210854715202004e-14
770313,continuous_drift,continuous_drift,0.785879804760861,"[0.16361073598853862, 0.05038785927529299, 0.00011754941184407789, 0.785879804760861, 4.050563463473818e-06]",3.3306690738754696e-15,1.4210854715202004e-14
770314,continuous_drift,continuous_drift,0.9558405105973579,"[0.013067305300716963, 0.025680528669031425, 0.0007130345934245725, 0.9558405105973579, 0.004698620839469104]",1.3322676295501878e-15,1.4210854715202004e-14
770315,continuous_drift,continuous_drift,0.9075795489815384,"[0.0030433267836928765, 0.08903358263016393, 0.0003424957454885231, 0.9075795489815384, 1.04585911626702e-06]",2.3314683517128287e-15,1.4210854715202004e-14
770316,continuous_drift,continuous_drift,0.9689606648974876,"[0.0013247885468790465, 0.029713799698149128, 7.464926889221787e-07, 0.9689606648974876, 3.6479540035935487e-10]",4.440892098500626e-15,1.4210854715202004e-14
770317,continuous_drift,global_downweight,0.2265298668782437,"[0.37590103419646176, 0.06035569755313051, 0.10295672288733336, 0.2265298668782437, 0.2342566784848307]",9.43689570931383e-16,7.105427357601002e-15
770318,continuous_drift,continuous_drift,0.9646090292625122,"[0.033623366843258756, 0.0017674779418818268, 1.2595162367957996e-07, 0.9646090292625122, 7.234446491993193e-13]",4.440892098500626e-15,1.4210854715202004e-14
770319,continuous_drift,global_downweight,0.2614463657743981,"[0.3878259601611086, 0.35042208463305513, 5.7859096742341964e-05, 0.2614463657743981, 0.00024773033469577645]",1.6653345369377348e-15,7.105427357601002e-15
770320,continuous_drift,continuous_drift,0.939180654500811,"[0.0013695798946208918, 0.0594423024736899, 7.462844776071293e-06, 0.939180654500811, 2.861019697867881e-10]",3.774758283725532e-15,1.4210854715202004e-14
770321,continuous_drift,change_point,0.3943898456898193,"[7.873280647729015e-07, 0.0010722766690825093, 0.16259229291049918, 0.3943898456898193, 0.44194479740253434]",2.220446049250313e-15,1.4210854715202004e-14
770322,continuous_drift,global_downweight,0.3002884916493255,"[0.6097114392076626, 0.08999984055125712, 2.2858031078580132e-07, 0.3002884916493255, 1.1444045016647758e-11]",4.884981308350689e-15,1.4210854715202004e-14
770323,continuous_drift,continuous_drift,0.9779842469945832,"[0.0005276702225897403, 0.01929910399866602, 0.0021852870867213547, 0.9779842469945832, 3.6916974397016265e-06]",1.7763568394002505e-15,1.4210854715202004e-14
770324,continuous_drift,continuous_drift,0.9891990653123358,"[0.010692270144935278, 9.341149476011401e-05, 1.457039837452251e-05, 0.9891990653123358, 6.826495942978887e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770325,continuous_drift,global_downweight,0.4659514705746519,"[0.4812050962503251, 0.05276092330748106, 8.250902479226199e-05, 0.4659514705746519, 8.427497082468245e-10]",4.884981308350689e-15,1.4210854715202004e-14
770326,continuous_drift,continuous_drift,0.49885779384650963,"[0.02117513976669206, 0.4799010025451356, 6.606356975211157e-05, 0.49885779384650963, 2.7191076032572767e-10]",3.774758283725532e-15,7.105427357601002e-15
770327,continuous_drift,continuous_drift,0.9086343005284245,"[0.010583972703107318, 0.08076517038365391, 1.5685960301543583e-05, 0.9086343005284245, 8.704245125692091e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770328,continuous_drift,cue_local_relearning,0.23358805642607885,"[0.18433903784478786, 0.5817272211579206, 0.00034560617075060884, 0.23358805642607885, 7.84004618141984e-08]",2.6645352591003757e-15,1.4210854715202004e-14
770329,continuous_drift,global_downweight,0.2945471289121588,"[0.47053311268498443, 0.185542129549983, 0.04902976117503798, 0.2945471289121588, 0.00034786767783557724]",1.9984014443252818e-15,1.4210854715202004e-14
770330,continuous_drift,global_downweight,0.2289896661205857,"[0.5104440653533495, 0.2605137101115241, 5.252063046420442e-05, 0.2289896661205857, 3.778407650065397e-08]",2.9976021664879227e-15,1.4210854715202004e-14
770331,continuous_drift,continuous_drift,0.8640355965271009,"[0.011254768172554407, 0.1247096307711764, 2.7001335953655367e-09, 0.8640355965271009, 1.8290348087641307e-09]",3.9968028886505635e-15,1.4210854715202004e-14
770332,continuous_drift,cue_local_relearning,0.0496404217216244,"[0.17962605085406297, 0.7654973357722686, 0.004748860272141207, 0.0496404217216244, 0.0004873313799029126]",1.2212453270876722e-15,1.4210854715202004e-14
770333,continuous_drift,continuous_drift,0.5752120417179105,"[0.3575547500053662, 0.03583857137199184, 0.03139443209139586, 0.5752120417179105, 2.0481333565563256e-07]",2.886579864025407e-15,2.842170943040401e-14
770334,continuous_drift,continuous_drift,0.7532707346357469,"[0.007529638476999146, 0.23904044651198292, 3.0073284695245543e-05, 0.7532707346357469, 0.00012910709057582082]",2.220446049250313e-15,2.842170943040401e-14
770335,continuous_drift,cue_local_relearning,0.2760646574744997,"[0.042729021261271906, 0.6808341921438471, 0.0003721282192115407, 0.2760646574744997, 9.011696822030661e-10]",3.9968028886505635e-15,1.4210854715202004e-14
770336,continuous_drift,continuous_drift,0.9332588040953845,"[0.030553184535539128, 0.03618800482153424, 6.5472719761646075e-09, 0.9332588040953845, 2.700401501501582e-13]",5.773159728050814e-15,1.4210854715202004e-14
770337,continuous_drift,global_downweight,0.24100267806408815,"[0.4775107970721207, 0.2813112587944293, 0.00017362187520624688, 0.24100267806408815, 1.644194155715289e-06]",2.6645352591003757e-15,2.842170943040401e-14
770338,continuous_drift,continuous_drift,0.48251162695865246,"[0.31567941763626617, 0.2018038433131551, 5.112087270042661e-06, 0.48251162695865246, 4.656158443948053e-12]",3.552713678800501e-15,1.4210854715202004e-14
770339,continuous_drift,continuous_drift,0.6551635655413011,"[0.010977104774764273, 0.12197639059886516, 0.2113179017194782, 0.6551635655413011, 0.0005650373655912239]",1.9984014443252818e-15,7.105427357601002e-15
770340,continuous_drift,continuous_drift,0.5459830770425904,"[0.10234868670340418, 0.3516608361341786, 7.39932799396064e-06, 0.5459830770425904, 7.918329024236704e-10]",6.217248937900877e-15,2.842170943040401e-14
770341,continuous_drift,continuous_drift,0.8480478154457736,"[0.0008904370819292434, 0.10190614245141512, 0.04127152529331689, 0.8480478154457736, 0.00788407972756517]",1.7763568394002505e-15,1.4210854715202004e-14
770342,continuous_drift,continuous_drift,0.7557285076685754,"[0.23263817626049096, 0.011080318175662225, 0.0005529976808472304, 0.7557285076685754, 2.1442418623121897e-10]",4.884981308350689e-15,0.0
770343,continuous_drift,context_split,0.11616048366531842,"[0.2517810305446071, 0.06191377852683924, 0.5701446998327445, 0.11616048366531842, 7.4304907856841145e-09]",5.329070518200751e-15,1.4210854715202004e-14
770344,continuous_drift,continuous_drift,0.9900673507109591,"[0.0010773018456308296, 0.008855284206014578, 1.7013199095813596e-08, 0.9900673507109591, 4.622419655817355e-08]",3.1086244689504383e-15,1.4210854715202004e-14
770345,continuous_drift,global_downweight,0.07410147256057603,"[0.6959943876479613, 0.22989288726744303, 1.125203725495843e-05, 0.07410147256057603, 4.867647978966252e-10]",5.329070518200751e-15,1.4210854715202004e-14
770346,continuous_drift,global_downweight,0.3689952285974746,"[0.5457872883643989, 0.0852100620144244, 3.2204129993480483e-06, 0.3689952285974746, 4.200610702655285e-06]",3.219646771412954e-15,1.4210854715202004e-14
770347,continuous_drift,cue_local_relearning,0.3650311041060311,"[0.09232359660159309, 0.5423884772214932, 0.000256765164596871, 0.3650311041060311, 5.690628568636409e-08]",4.6629367034256575e-15,1.4210854715202004e-14
770348,continuous_drift,global_downweight,0.3253402577236164,"[0.5887033321830583, 0.08513853918653966, 0.0008178689149297226, 0.3253402577236164, 1.9918559604576757e-09]",4.884981308350689e-15,1.4210854715202004e-14
770349,continuous_drift,global_downweight,0.3088313491085392,"[0.36220438557677465, 0.3289388233242668, 2.4815900751548936e-05, 0.3088313491085392, 6.260896677465653e-07]",3.1086244689504383e-15,0.0
770350,continuous_drift,cue_local_relearning,0.391981806746242,"[0.20379486902285776, 0.4033457806686349, 0.0008583827797416472, 0.391981806746242, 1.9160782523724603e-05]",3.1086244689504383e-15,1.4210854715202004e-14
770351,continuous_drift,continuous_drift,0.6747843744830265,"[0.31109398309909503, 0.014012092615709277, 0.00010954744389818934, 0.6747843744830265, 2.35827109654871e-09]",3.552713678800501e-15,1.4210854715202004e-14
770352,continuous_drift,change_point,0.013765411269084569,"[0.022813262077502887, 0.07147388398117996, 0.07516169963316847, 0.013765411269084569, 0.816785743039064]",1.1102230246251565e-15,1.4210854715202004e-14
770353,continuous_drift,cue_local_relearning,0.17183371773854286,"[0.349291145170716, 0.4184234317104342, 0.06042754657792036, 0.17183371773854286, 2.415880238656098e-05]",3.552713678800501e-15,1.4210854715202004e-14
770354,continuous_drift,continuous_drift,0.6279809445712609,"[0.3042983356181279, 0.0677141555708349, 6.231778692065068e-06, 0.6279809445712609, 3.324610841291043e-07]",3.219646771412954e-15,1.4210854715202004e-14
770355,continuous_drift,continuous_drift,0.820143433006156,"[0.03540915503459584, 0.14444209256867002, 2.59151452182408e-06, 0.820143433006156, 2.727876056386528e-06]",2.6645352591003757e-15,1.4210854715202004e-14
770356,continuous_drift,context_split,0.18623848595198889,"[0.024726998560318358, 0.08621046617479755, 0.7026892677444917, 0.18623848595198889, 0.00013478156840370737]",1.3322676295501878e-15,2.842170943040401e-14
770357,continuous_drift,global_downweight,0.4030686315921634,"[0.5112981830232741, 0.08554989940817703, 2.8729162749295613e-05, 0.4030686315921634, 5.455681363611918e-05]",1.9984014443252818e-15,1.4210854715202004e-14
770358,continuous_drift,continuous_drift,0.905184446456028,"[0.0173465811184979, 0.07493442595401127, 0.002532763252060564, 0.905184446456028, 1.7832194022140664e-06]",2.220446049250313e-15,1.4210854715202004e-14
770359,continuous_drift,continuous_drift,0.49901858319542647,"[0.4649679924005466, 0.0360119865949566, 1.2450198378811351e-06, 0.49901858319542647, 1.9278923262195818e-07]",3.552713678800501e-15,2.842170943040401e-14
770360,continuous_drift,cue_local_relearning,0.061779511976259485,"[0.46486764445174544, 0.47329196242446053, 6.087054019174216e-05, 0.061779511976259485, 1.0607342691777173e-08]",4.440892098500626e-15,1.4210854715202004e-14
770361,continuous_drift,continuous_drift,0.39620169024590557,"[0.32015099873856145, 0.26454634020609874, 0.019100585206344025, 0.39620169024590557, 3.8560309035157177e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770362,continuous_drift,cue_local_relearning,0.30479541028577684,"[0.16166593115295225, 0.5324087074114193, 0.0011299510094801117, 0.30479541028577684, 1.4037140108066896e-10]",3.1086244689504383e-15,1.4210854715202004e-14
770363,continuous_drift,continuous_drift,0.47497580117402793,"[0.456520634387555, 0.06826132027183013, 0.00024220571562016317, 0.47497580117402793, 3.845096677923156e-08]",3.774758283725532e-15,2.842170943040401e-14
770364,continuous_drift,continuous_drift,0.7536926233366659,"[0.0066345858670713515, 0.23967062445506698, 1.853150338695517e-06, 0.7536926233366659, 3.131908572369851e-07]",2.220446049250313e-15,1.4210854715202004e-14
770365,continuous_drift,continuous_drift,0.9975911872601227,"[1.5884742919669674e-05, 0.0013435790837800496, 0.0006998048594532334, 0.9975911872601227, 0.00034954405372409464]",2.886579864025407e-15,2.842170943040401e-14
770366,continuous_drift,continuous_drift,0.6859103577215345,"[0.0494089412986199, 0.26460854282687934, 6.547288662304432e-05, 0.6859103577215345, 6.685266343311407e-06]",2.220446049250313e-15,1.4210854715202004e-14
770367,continuous_drift,continuous_drift,0.9901871425011569,"[0.00038431674546720505, 0.009362722705146216, 6.580697463524828e-05, 0.9901871425011569, 1.1073594561195571e-08]",3.552713678800501e-15,1.4210854715202004e-14
770368,continuous_drift,continuous_drift,0.823996533673517,"[0.12410618835936067, 0.05189727667369446, 3.561505154102763e-10, 0.823996533673517, 9.372774866768446e-10]",5.329070518200751e-15,2.842170943040401e-14
770369,continuous_drift,continuous_drift,0.9355249029065817,"[0.0026988241460180625, 0.06156844352969235, 0.0002046315049802946, 0.9355249029065817, 3.197912727559438e-06]",2.220446049250313e-15,1.4210854715202004e-14
770370,continuous_drift,continuous_drift,0.99063006917859,"[2.9101883837850145e-05, 0.009249336728015785, 9.137482461820779e-05, 0.99063006917859, 1.1738493818399566e-07]",3.1086244689504383e-15,2.842170943040401e-14
770371,continuous_drift,continuous_drift,0.478369106847402,"[0.3735064188429824, 0.14726185431293898, 0.0008626199873458624, 0.478369106847402, 9.330678745985911e-12]",4.884981308350689e-15,1.4210854715202004e-14
770372,continuous_drift,continuous_drift,0.7186047810433764,"[0.1958477201471921, 0.08552052251657428, 2.696541687799752e-05, 0.7186047810433764, 1.087597914990753e-08]",3.1086244689504383e-15,2.1316282072803006e-14
770373,continuous_drift,continuous_drift,0.7521419051792136,"[0.007777497873113258, 0.23979306795359126, 0.00028740650993311183, 0.7521419051792136, 1.2248414882883511e-07]",2.4424906541753444e-15,1.4210854715202004e-14
770374,continuous_drift,cue_local_relearning,0.31168295699005943,"[0.11488423234488451, 0.5731755507425458, 0.0002572588871083642, 0.31168295699005943, 1.0354019399305045e-09]",2.6645352591003757e-15,1.4210854715202004e-14
770375,continuous_drift,continuous_drift,0.9769766445516785,"[0.021964434298497364, 0.0010588452028570915, 7.59468555335664e-08, 0.9769766445516785, 1.115031488345593e-13]",7.993605777301127e-15,2.842170943040401e-14
770376,continuous_drift,cue_local_relearning,0.0914387833799821,"[0.28549208708767554, 0.6124342842541343, 0.010634837285561057, 0.0914387833799821, 7.992647048568576e-09]",2.6645352591003757e-15,1.4210854715202004e-14
770377,continuous_drift,continuous_drift,0.7177306291424436,"[0.21206969314180352, 0.016151006670318054, 0.029424338693696647, 0.7177306291424436, 0.02462433235173827]",1.2212453270876722e-15,1.4210854715202004e-14
770378,continuous_drift,global_downweight,0.3836859132290829,"[0.5502841327480377, 0.055735033133319845, 0.010294920889545853, 0.3836859132290829, 1.3543279603217758e-14]",5.329070518200751e-15,1.4210854715202004e-14
770379,continuous_drift,change_point,0.2826516390526022,"[0.01089181147772019, 0.00047883978416218874, 0.09167166267565083, 0.2826516390526022, 0.6143060470098646]",1.7763568394002505e-15,7.105427357601002e-15
770380,continuous_drift,global_downweight,0.4239628012394034,"[0.481020937359331, 0.09497844630181093, 2.2039192915070973e-05, 0.4239628012394034, 1.577590653931314e-05]",1.7763568394002505e-15,1.4210854715202004e-14
770381,continuous_drift,cue_local_relearning,0.29761099926293205,"[0.2007084289729788, 0.4882305579394155, 0.012015549177088044, 0.29761099926293205, 0.0014344646475856614]",1.1102230246251565e-15,1.4210854715202004e-14
770382,continuous_drift,continuous_drift,0.8634487522003019,"[0.01282953894776034, 0.10749727121695452, 0.005681468957753202, 0.8634487522003019, 0.010542968677229972]",1.7208456881689926e-15,1.4210854715202004e-14
770383,continuous_drift,continuous_drift,0.456741572707398,"[0.4371150534998561, 0.10589867195632079, 0.0002447018261984999, 0.456741572707398, 1.0226409544258089e-11]",4.440892098500626e-15,1.4210854715202004e-14
770384,continuous_drift,cue_local_relearning,0.2632096047905775,"[0.31938793288777667, 0.41736460555997335, 3.780296736259026e-05, 0.2632096047905775, 5.3794309853590505e-08]",1.7763568394002505e-15,1.4210854715202004e-14
770385,continuous_drift,cue_local_relearning,0.2688139520565689,"[0.2562643992738892, 0.446813275381147, 0.02555682925910205, 0.2688139520565689, 0.0025515440292927976]",1.3322676295501878e-15,1.4210854715202004e-14
770386,continuous_drift,continuous_drift,0.984907104657524,"[0.00025734342558560223, 0.014835090302232925, 3.5109285288466373e-07, 0.984907104657524, 1.1052180473014663e-07]",4.6629367034256575e-15,1.4210854715202004e-14
770387,continuous_drift,global_downweight,0.2692205638427059,"[0.41845990678956746, 0.27863496592195475, 0.033684111595693386, 0.2692205638427059, 4.518500784836984e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770388,continuous_drift,continuous_drift,0.9572348906183882,"[0.0003722900128543653, 0.0423475641297174, 3.771245102890803e-06, 0.9572348906183882, 4.148399393700177e-05]",2.220446049250313e-15,2.842170943040401e-14
770389,continuous_drift,global_downweight,0.1637508339344647,"[0.5511027233613959, 0.2372618052022806, 0.04764012565285955, 0.1637508339344647, 0.000244511848999233]",1.7763568394002505e-15,1.4210854715202004e-14
770390,continuous_drift,continuous_drift,0.5124432608897154,"[0.45416739576289866, 0.03338934330786461, 3.948852163416949e-11, 0.5124432608897154, 3.280727970901089e-14]",5.329070518200751e-15,1.4210854715202004e-14
770391,continuous_drift,cue_local_relearning,0.07677477594783527,"[0.35418832806223366, 0.5680347338616007, 0.0009782389534129185, 0.07677477594783527, 2.3923174917434298e-05]",3.4416913763379853e-15,1.4210854715202004e-14
770392,continuous_drift,cue_local_relearning,0.36880307784450617,"[0.0581763168265707, 0.5697576764584061, 0.0031465030151895915, 0.36880307784450617, 0.00011642585532745459]",2.886579864025407e-15,2.842170943040401e-14
770393,continuous_drift,continuous_drift,0.913805382867024,"[0.08107542325819889, 0.004828203405068572, 3.911912315502292e-05, 0.913805382867024, 0.0002518713465535303]",1.7763568394002505e-15,1.4210854715202004e-14
770394,continuous_drift,continuous_drift,0.40726660437819096,"[0.33998512810821185, 0.25274813269124047, 1.310401984445548e-07, 0.40726660437819096, 3.782158341785422e-09]",2.6645352591003757e-15,1.4210854715202004e-14
770395,continuous_drift,continuous_drift,0.9238979283973946,"[0.008684170679804594, 0.06725296439190419, 0.00016493653020160774, 0.9238979283973946, 6.950311180963739e-13]",4.440892098500626e-15,1.4210854715202004e-14
