seed,generating_family,recovered_family,diagonal,context_split_selected,heldout_margin,complexity_audit
705054,change_point,change_point,true,false,1.417188857527701,true
705055,global_downweight,global_downweight,true,false,0.0016035555746057861,true
705055,cue_local,cue_local,true,false,0.44083753469617726,true
705055,context_split,context_split,true,true,2.289143805191352,true
705055,continuous_drift,continuous_drift,true,false,2.3452766757274075,true
705055,change_point,change_point,true,false,2.1532310547795754,true
705056,global_downweight,global_downweight,true,false,0.0005127663022353457,true
705056,cue_local,cue_local,true,false,0.40128521280889284,true
705056,context_split,context_split,true,true,0.9460512440475211,true
705056,continuous_drift,change_point,false,false,2.1354772078810678,true
705056,change_point,change_point,true,false,2.245599918216308,true
705057,global_downweight,global_downweight,true,false,0.0016641571785460801,true
705057,cue_local,cue_local,true,false,0.11907863014801379,true
705057,context_split,context_split,true,true,1.46247605427443,true
705057,continuous_drift,continuous_drift,true,false,2.328768271825737,true
705057,change_point,change_point,true,false,0.9662521811837084,true
705058,global_downweight,global_downweight,true,false,0.00011705478443109485,true
705058,cue_local,cue_local,true,false,0.5468187366606161,true
705058,context_split,context_split,true,true,1.873699610377967,true
705058,continuous_drift,continuous_drift,true,false,2.093661463036196,true
705058,change_point,change_point,true,false,1.4956985946749928,true
705059,global_downweight,global_downweight,true,false,0.004031021204038046,true
705059,cue_local,cue_local,true,false,0.48198242286938964,true
705059,context_split,context_split,true,true,1.8463564481260937,true
705059,continuous_drift,continuous_drift,true,false,2.0922790386176287,true
705059,change_point,change_point,true,false,1.4264593539319734,true
705060,global_downweight,global_downweight,true,false,0.007129515659512309,true
705060,cue_local,cue_local,true,false,0.3481034472361566,true
705060,context_split,context_split,true,true,2.339649612170449,true
705060,continuous_drift,continuous_drift,true,false,2.5131880398557445,true
705060,change_point,change_point,true,false,1.921278608520257,true
705061,global_downweight,global_downweight,true,false,0.0019115059978649998,true
705061,cue_local,cue_local,true,false,0.574950115692384,true
705061,context_split,context_split,true,true,1.9646737931340583,true
705061,continuous_drift,continuous_drift,true,false,2.188955759976653,true
705061,change_point,change_point,true,false,1.3380482918184473,true
705062,global_downweight,global_downweight,true,false,0.018079380709861925,true
705062,cue_local,cue_local,true,false,0.9668253326854641,true
705062,context_split,context_split,true,true,1.705709506867717,true
705062,continuous_drift,continuous_drift,true,false,2.3725387349369136,true
705062,change_point,change_point,true,false,1.8231890345683353,true
705063,global_downweight,global_downweight,true,false,0.00011219052646067179,true
705063,cue_local,cue_local,true,false,0.8233055470884985,true
705063,context_split,context_split,true,true,1.4953093807920972,true
705063,continuous_drift,continuous_drift,true,false,2.116943975767164,true
705063,change_point,change_point,true,false,1.645354127161989,true
705064,global_downweight,global_downweight,true,false,0.004706811055309318,true
705064,cue_local,cue_local,true,false,0.39169753941033925,true
705064,context_split,context_split,true,true,1.948213352413514,true
705064,continuous_drift,continuous_drift,true,false,2.029326051486589,true
705064,change_point,change_point,true,false,1.3437981298266908,true
705065,global_downweight,global_downweight,true,false,0.0017715545154553605,true
705065,cue_local,cue_local,true,false,0.9381582837014708,true
