seed,episode,regime,agent,context,correct,samples,first_action,probability_positive,phi_channel_1,phi_channel_3,joint_descends,depth_readout,policy_entropy,policy_free_energy,active_inference_objective
8707,23,training,no_binding,0.0,true,3,1,0.6965968886940778,0.6298727545114818,0.596096082116159,true,0.8289255831420307,0.0,0.0,18.57054328398767
8707,24,training,full,0.5,true,3,1,0.014334600024178306,-0.4336874642141491,1.157807017721609,true,0.8408557771526354,0.0,0.0,25.010445650621808
8707,24,training,local,0.5,true,3,1,0.08386731088561321,-0.09547723500805412,0.4861569470295333,true,0.8331777843591626,0.0,0.0,24.173715742350254
8707,24,training,random,0.5,true,3,1,0.014334600024178306,-0.4336874642141491,1.157807017721609,true,0.8408557771526354,0.0,0.0,25.010445650621808
8707,24,training,fixed,0.5,true,3,1,0.11103161756126037,-0.028738751787206997,0.32224597341251954,true,0.7636145768774394,0.0,0.0,28.193806537410325
8707,24,training,no_binding,0.5,true,3,1,0.2911687106427281,-0.43222333466295143,1.1720973698778385,true,0.8412053127239938,0.0,0.0,25.25451635660361
8707,25,training,full,1.0,true,3,1,0.07387222566169441,-1.3423231297464138,2.0213112682066345,true,0.8506537928778434,0.0,0.0,30.89383735830464
8707,25,training,local,1.0,true,3,1,0.07134759293939598,-0.7972929750479708,1.05598515743143,true,0.8393766257940432,0.0,0.0,29.270223804616542
8707,25,training,random,1.0,true,3,1,0.07387222566169441,-1.3423231297464138,2.0213112682066345,true,0.8506537928778434,0.0,0.0,30.89383735830464
8707,25,training,fixed,1.0,true,3,1,0.14271442361399747,-1.216532653035684,0.5855840364536916,true,0.7648879613351608,0.0,0.0,32.8165645677851
8707,25,training,no_binding,1.0,true,3,1,0.31286860570849845,-1.3933882774717397,2.0457702157657054,true,0.8514665761513722,0.0,0.0,31.32655323975006
8707,26,training,full,-1.0,true,3,1,0.0014226122462167076,2.3277600912328285,-1.2224717780665468,true,0.837954676923871,0.0,0.0,24.023179391897813
8707,26,training,local,-1.0,true,3,1,0.004502717871380604,1.9223813371642662,-0.9825188912085235,true,0.8275054114502772,0.0,0.0,23.91038847780686
8707,26,training,random,-1.0,true,3,1,0.0014226122462167076,2.3277600912328285,-1.2224717780665468,true,0.837954676923871,0.0,0.0,24.023179391897813
8707,26,training,fixed,-1.0,true,3,1,0.010367334482837486,1.2871816315394298,-0.4975856282590763,true,0.7533033083559735,0.0,0.0,28.528637813628155
8707,26,training,no_binding,-1.0,true,3,1,0.18580524279172708,2.3645521519248898,-1.2722304813309784,true,0.8388115637042218,0.0,0.0,24.75645267934223
8707,27,training,full,-0.5,true,3,1,0.002227491189017182,1.4389949615275042,-0.4110860120133959,true,0.834292392411587,0.0,0.0,21.113492927829487
8707,27,training,local,-0.5,true,3,1,0.004388363067405946,1.2907311011333726,-0.5048611917690548,true,0.828538382726872,0.0,0.0,21.503107281301325
8707,27,training,random,-0.5,true,3,1,0.002227491189017182,1.4389949615275042,-0.4110860120133959,true,0.834292392411587,0.0,0.0,21.113492927829487
8707,27,training,fixed,-0.5,true,3,1,0.0015963488274976698,1.3129538069691662,0.0024733438763382483,true,0.7579606485110437,0.0,0.0,25.595015180340077
8707,27,training,no_binding,-0.5,true,3,1,0.21435958272076713,1.455717175438892,-0.4438033310604208,true,0.8355211751857445,0.0,0.0,21.717508595386484
8707,28,training,full,0.0,true,3,1,0.7087033695587751,0.5571603248388758,0.6050875771593666,true,0.8314516314808003,0.0,0.0,19.187793628322698
8707,28,training,local,0.0,true,3,1,0.690721047299121,0.660477767096188,0.16214391812720386,true,0.8271486750517426,0.0,0.0,19.955422873102236
8707,28,training,random,0.0,true,3,1,0.7087033695587751,0.5571603248388758,0.6050875771593666,true,0.8314516314808003,0.0,0.0,19.187793628322698
8707,28,training,fixed,0.0,true,3,1,0.8154380176041757,1.0254356734844756,1.0953665110621846,true,0.7711549581079171,0.0,0.0,21.77203479452027
8707,28,training,no_binding,0.0,false,3,1,0.5446058226334839,0.5706709357916736,0.6207990246952072,true,0.8298406077042091,0.0,0.0,18.852845419409157
8707,29,training,full,0.5,true,3,1,0.9836936119868583,-0.46742468480861094,1.4212319364711474,true,0.8416755505835831,0.0,0.0,24.18261559110477
8707,29,training,local,0.5,true,3,1,0.9654303460066631,-0.16167440321898371,0.6727719248518724,true,0.8362581165096562,0.0,0.0,25.052181249815153
8707,29,training,random,0.5,true,3,1,0.9836936119868583,-0.46742468480861094,1.4212319364711474,true,0.8416755505835831,0.0,0.0,24.18261559110477
8707,29,training,fixed,0.5,true,3,1,0.9652464888111025,-0.4707279163251436,0.8827116994289749,true,0.7619677577208974,0.0,0.0,28.76749018096698
8707,29,training,no_binding,0.5,true,3,1,0.7104198832899291,-0.5025626853000943,1.4350334964010678,true,0.8414467611603872,0.0,0.0,24.26350294512827
8707,30,training,full,1.0,true,3,1,0.9998406754424394,-1.3114256764228054,2.143870540324315,true,0.838325735184582,0.0,0.0,24.3048350605548
8707,30,training,local,1.0,true,3,1,0.9762708874383202,-0.7831351614342138,1.1295782672174128,true,0.8292401935040277,0.0,0.0,24.035254790304958
8707,30,training,random,1.0,true,3,1,0.9998406754424394,-1.3114256764228054,2.143870540324315,true,0.838325735184582,0.0,0.0,24.3048350605548
8707,30,training,fixed,1.0,true,3,1,0.9916040193178088,-0.8349891678505127,1.3482524152246445,true,0.7599120882424377,0.0,0.0,28.756777908845393
8707,30,training,no_binding,1.0,true,3,1,0.664004461783735,-1.33527013876356,2.180534165909251,true,0.838239362326991,0.0,0.0,24.356935457876713
8707,31,training,full,-1.0,true,3,1,0.0027798112221318707,2.343315108239079,-1.1678750106958098,true,0.8331014501860838,0.0,0.0,21.374690920696448
8707,31,training,local,-1.0,true,3,1,0.008700542918978055,1.9532861457066668,-0.9106673649098398,true,0.8237202558173137,0.0,0.0,21.35963330238319
8707,31,training,random,-1.0,true,3,1,0.0027798112221318707,2.343315108239079,-1.1678750106958098,true,0.8331014501860838,0.0,0.0,21.374690920696448
8707,31,training,fixed,-1.0,true,3,1,0.007472590550335242,1.4510987614102715,0.30835820762366817,true,0.7488717514481217,0.0,0.0,25.154422301180436
8707,31,training,no_binding,-1.0,true,3,1,0.2498034679922584,2.381809527642696,-1.2183595504274816,true,0.8340867821840798,0.0,0.0,21.86688995440106
8707,32,training,full,-0.5,true,3,1,0.367206547050371,1.061621008727622,-0.34913474647379017,true,0.8457429955360212,0.0,0.0,26.7283710102786
8707,32,training,local,-0.5,true,3,1,0.3746133353171789,0.9408469931149123,-0.4335313837025924,true,0.84046411012336,0.0,0.0,26.418559765306842
8707,32,training,random,-0.5,true,3,1,0.367206547050371,1.061621008727622,-0.34913474647379017,true,0.8457429955360212,0.0,0.0,26.7283710102786
8707,32,training,fixed,-0.5,true,3,1,0.031534757764762715,-0.053156580659566244,0.5261343528700713,true,0.7629892651344211,0.0,0.0,27.99300954093586
8707,32,training,no_binding,-0.5,true,3,1,0.4378182897246967,1.1766892962221476,-0.3562105045514133,true,0.8423386241315253,0.0,0.0,25.566494484658428
8707,33,training,full,0.0,true,3,1,0.05485386562109883,0.5703680275071883,0.5357707155792807,true,0.832701739082265,0.0,0.0,19.93739338982273
8707,33,training,local,0.0,true,3,1,0.06884793756998224,0.6619687346842867,0.12662871255546712,true,0.8284657840961297,0.0,0.0,20.428142872952264
8707,33,training,random,0.0,true,3,1,0.05485386562109883,0.5703680275071883,0.5357707155792807,true,0.832701739082265,0.0,0.0,19.93739338982273
8707,33,training,fixed,0.0,true,3,1,0.012861281456140954,0.9748224815564411,0.9253242296309331,true,0.7720139361951209,0.0,0.0,22.720856121214595
8707,33,training,no_binding,0.0,true,3,1,0.31514053351534604,0.5589526076617223,0.533132098007722,true,0.8335464888503381,0.0,0.0,20.165777537166843
8707,34,training,full,0.5,true,3,1,0.0031827082600438075,-0.3087581648969298,1.4121014552340132,true,0.8334088849431308,0.0,0.0,20.625549227340265
8707,34,training,local,0.5,true,3,1,0.016657406576727343,0.026526570019397806,0.6790083510361097,true,0.8276003857070909,0.0,0.0,21.010085772901235
8707,34,training,random,0.5,true,3,1,0.0031827082600438075,-0.3087581648969298,1.4121014552340132,true,0.8334088849431308,0.0,0.0,20.625549227340265
8707,34,training,fixed,0.5,true,3,1,0.001170612522923245,0.57586852286187,1.118629740436528,true,0.7560476043925084,0.0,0.0,24.24420350244786
8707,34,training,no_binding,0.5,true,3,1,0.24860548664408688,-0.3517395916761388,1.4309450992099677,true,0.8342980405986961,0.0,0.0,21.06028245369045
8707,35,training,full,1.0,true,3,1,0.9937352363108526,-1.375805869533285,2.3659442119441083,true,0.8407775013766705,0.0,0.0,24.193582626228775
8707,35,training,local,1.0,true,3,1,0.9462042963149938,-0.9017146497248018,1.2769187348014464,true,0.834995630660977,0.0,0.0,26.144216552762508
8707,35,training,random,1.0,true,3,1,0.9937352363108526,-1.375805869533285,2.3659442119441083,true,0.8407775013766705,0.0,0.0,24.193582626228775
8707,35,training,fixed,1.0,true,3,1,0.9887072411941956,-1.5737570704354547,2.117589424808916,true,0.7577188347776395,0.0,0.0,29.584058831891088
8707,35,training,no_binding,1.0,true,3,1,0.7576248226882966,-1.411162731094074,2.404230181290847,true,0.8413370568878081,0.0,0.0,24.60453548675171
8707,36,training,full,-1.0,true,3,1,0.9998684090585531,2.2128812573635273,-1.2645841152339654,true,0.8358662211065182,0.0,0.0,22.66123511849468
8707,36,training,local,-1.0,true,3,1,0.9991709237536627,1.8343529426291358,-1.0430996192869324,true,0.8288315780463676,0.0,0.0,22.66411179393668
8707,36,training,random,-1.0,true,3,1,0.9998684090585531,2.2128812573635273,-1.2645841152339654,true,0.8358662211065182,0.0,0.0,22.66123511849468
8707,36,training,fixed,-1.0,true,3,1,0.9990373618492623,1.6326067756932077,-0.6609496575615674,true,0.7574478392127504,0.0,0.0,27.338062769105484
8707,36,training,no_binding,-1.0,true,3,1,0.7774078063640589,2.25209882643539,-1.3120774435882978,true,0.8369702753073092,0.0,0.0,23.275035796537278
8707,37,training,full,-0.5,true,3,1,0.9970604155406503,1.307980478575342,-0.3853527803091184,true,0.8382973307927696,0.0,0.0,22.764840185635382
8707,37,training,local,-0.5,true,3,1,0.9947314285635513,1.1644901803051304,-0.46764494749099034,true,0.8336097453099202,0.0,0.0,22.918044456854965
8707,37,training,random,-0.5,true,3,1,0.9970604155406503,1.307980478575342,-0.3853527803091184,true,0.8382973307927696,0.0,0.0,22.764840185635382
8707,37,training,fixed,-0.5,true,3,1,0.9972205052025015,0.7774661047209251,0.05866683463050338,true,0.7609924252745891,0.0,0.0,26.83443314187247
8707,37,training,no_binding,-0.5,true,3,1,0.8620639720100235,1.3136568702165805,-0.4266267559036878,true,0.8399644688486265,0.0,0.0,23.733473051679905
8707,38,training,full,0.0,true,3,1,0.9849563185695546,0.538217495487311,0.4842132098899467,true,0.8408126027626832,0.0,0.0,23.431713425941336
8707,38,training,local,0.0,true,3,1,0.9742661549238438,0.6200862098373406,0.09669760620247564,true,0.8365190175444395,0.0,0.0,23.509070449738974
8707,38,training,random,0.0,true,3,1,0.9849563185695546,0.538217495487311,0.4842132098899467,true,0.8408126027626832,0.0,0.0,23.431713425941336
8707,38,training,fixed,0.0,true,3,1,0.9790826010930428,0.3964072926364525,0.34611398922964787,true,0.778065592714972,0.0,0.0,26.715593808325316
8707,38,training,no_binding,0.0,true,3,1,0.7937511221519283,0.5168139540523845,0.4656386188912049,true,0.8424758470453859,0.0,0.0,24.145454378404246
8707,39,training,full,0.5,true,3,1,0.10143622078010707,-0.3497130455680281,1.3157194580306266,true,0.8373666512743573,0.0,0.0,22.025136621579765
8707,39,training,local,0.5,true,3,1,0.09709210425127567,-0.04012940831691214,0.6341880994186638,true,0.8316374876389863,0.0,0.0,21.99097670445877
8707,39,training,random,0.5,true,3,1,0.10143622078010707,-0.3497130455680281,1.3157194580306266,true,0.8373666512743573,0.0,0.0,22.025136621579765
8707,39,training,fixed,0.5,true,3,1,0.053638891718194685,0.2792525917402022,0.7999149023967518,true,0.7597692488473431,0.0,0.0,25.836080820629796
8707,39,training,no_binding,0.5,true,3,1,0.36904285754857263,-0.37776898675639564,1.3462918857731772,true,0.837343504065177,0.0,0.0,22.017074109037438
8707,40,training,full,1.0,true,3,1,0.9997776794759891,-1.3046991300516544,2.3669164536082725,true,0.8345524554310982,0.0,0.0,21.294390484345662
8707,40,training,local,1.0,true,3,1,0.9948759451234944,-0.8141826392637622,1.298547358024946,true,0.8288734455489728,0.0,0.0,22.997284186824828
8707,40,training,random,1.0,true,3,1,0.9997776794759891,-1.3046991300516544,2.3669164536082725,true,0.8345524554310982,0.0,0.0,21.294390484345662
8707,40,training,fixed,1.0,true,3,1,0.9999415271608161,-1.1101130624743718,2.474684878194351,true,0.7547366330531664,0.0,0.0,26.62502161782505
8707,40,training,no_binding,1.0,true,3,1,0.8337780576333742,-1.3570417592554544,2.406914715154707,true,0.8355030277690568,0.0,0.0,22.052990753589942
8707,41,training,full,-1.0,true,3,1,0.013277481507197637,2.373898158923266,-1.2181581810737767,true,0.8354636943762412,0.0,0.0,21.702981097168216
8707,41,training,local,-1.0,true,3,1,0.03775920632418323,1.9745606949105696,-0.9845753600336099,true,0.8288561547075084,0.0,0.0,21.953047413839002
8707,41,training,random,-1.0,true,3,1,0.013277481507197637,2.373898158923266,-1.2181581810737767,true,0.8354636943762412,0.0,0.0,21.702981097168216
8707,41,training,fixed,-1.0,true,3,1,0.03705449305929517,1.9149587356921265,-0.696266285100628,true,0.7532727090023003,0.0,0.0,26.84722215309898
8707,41,training,no_binding,-1.0,true,3,1,0.3356443145936224,2.414956218926767,-1.2544895306712833,true,0.8353947816445664,0.0,0.0,21.719863409871113
8707,42,training,full,-0.5,true,3,1,0.06162835293351321,1.3900765547461162,-0.38914569571939667,true,0.8402777889704361,0.0,0.0,23.072962533246596
8707,42,training,local,-0.5,true,3,1,0.0810708810446339,1.2415173686844767,-0.46863671116386824,true,0.8359413111256767,0.0,0.0,23.178155978264144
8707,42,training,random,-0.5,true,3,1,0.06162835293351321,1.3900765547461162,-0.38914569571939667,true,0.8402777889704361,0.0,0.0,23.072962533246596
8707,42,training,fixed,-0.5,true,3,1,0.10255580851743865,0.8187256947975593,-0.1594705336684679,true,0.761272630251312,0.0,0.0,27.47891885624978
8707,42,training,no_binding,-0.5,true,3,1,0.35920560133678275,1.4102717568054095,-0.42467567188054983,true,0.8392162509405842,0.0,0.0,22.820804868522817
8707,43,training,full,0.0,true,3,1,0.0028116727228021765,0.49105468478917674,0.4567318542621824,true,0.8394750162366954,0.0,0.0,22.761644965174753
8707,43,training,local,0.0,true,3,1,0.006017016305018459,0.5666218502056163,0.08203300080802058,true,0.8355027555660404,0.0,0.0,22.929262979956373
8707,43,training,random,0.0,true,3,1,0.0028116727228021765,0.49105468478917674,0.4567318542621824,true,0.8394750162366954,0.0,0.0,22.761644965174753
8707,43,training,fixed,0.0,true,3,1,0.002969424383796318,0.43321490430440646,0.399433730161414,true,0.7772063393144605,0.0,0.0,26.089834345116923
8707,43,training,no_binding,0.0,true,3,1,0.1345540633913763,0.46900037883656914,0.4392686202635658,true,0.8410524770946926,0.0,0.0,23.719030357516964
8707,44,training,full,0.5,true,3,1,0.978829308941762,-0.29125910385944936,1.5108480835082505,true,0.8316921106997976,0.0,0.0,19.585200282172824
8707,44,training,local,0.5,true,3,1,0.9146550957571302,0.03126041976425987,0.7578905271677275,true,0.8279008693819357,0.0,0.0,20.40930657788255
8707,44,training,random,0.5,true,3,1,0.978829308941762,-0.29125910385944936,1.5108480835082505,true,0.8316921106997976,0.0,0.0,19.585200282172824
8707,44,training,fixed,0.5,true,3,1,0.9884453226556918,0.5544068769151652,1.5139309179807536,true,0.7525635719436717,0.0,0.0,23.347811198704886
8707,44,training,no_binding,0.5,true,3,1,0.7276385786234636,-0.29220479839322927,1.5188189225648638,true,0.831947517332648,0.0,0.0,19.86220966168377
8707,45,training,full,1.0,true,3,1,0.998532679299182,-1.1830357289059341,2.3585983778030473,true,0.8306220679582554,0.0,0.0,19.7588742263173
8707,45,training,local,1.0,true,3,1,0.9525832736225065,-0.6278979938849581,1.2979391272502896,true,0.8241334206461607,0.0,0.0,20.485064964198543
8707,45,training,random,1.0,true,3,1,0.998532679299182,-1.1830357289059341,2.3585983778030473,true,0.8306220679582554,0.0,0.0,19.7588742263173
8707,45,training,fixed,1.0,true,3,1,0.9984328103505997,-0.14678543267310898,2.2358014313325163,true,0.7506777354608363,0.0,0.0,23.923956693993098
8707,45,training,no_binding,1.0,true,3,1,0.7096700971719624,-1.2143352263415015,2.397717734487579,true,0.8309801077370583,0.0,0.0,19.997576348468
8707,46,training,full,-1.0,false,3,1,0.35035130062968467,2.2567991013687245,-1.2493585014664461,true,0.8433804253671461,0.0,0.0,25.05857332177383
8707,46,training,local,-1.0,true,3,1,0.559436843032491,1.844365325009818,-1.0133346489340525,true,0.8371210073739004,0.0,0.0,24.751804915446026
8707,46,training,random,-1.0,false,3,1,0.35035130062968467,2.2567991013687245,-1.2493585014664461,true,0.8433804253671461,0.0,0.0,25.05857332177383
8707,46,training,fixed,-1.0,true,3,1,0.8545318427483268,0.9514103267109987,-0.5993074571249518,true,0.7592747274611552,0.0,0.0,29.19649529153947
8707,46,training,no_binding,-1.0,true,3,1,0.5186071188361644,2.3551048058383977,-1.2641878192017568,true,0.8397454110808236,0.0,0.0,23.95384857401222
8707,47,training,full,-0.5,true,3,1,0.9881065437532393,1.5316540243316374,-0.3248850003579001,true,0.8313542541530052,0.0,0.0,19.386030572157928
8707,47,training,local,-0.5,true,3,1,0.9813208149769583,1.373370578717892,-0.40740416305545146,true,0.8275999182291854,0.0,0.0,19.883320530559658
8707,47,training,random,-0.5,true,3,1,0.9881065437532393,1.5316540243316374,-0.3248850003579001,true,0.8313542541530052,0.0,0.0,19.386030572157928
8707,47,training,fixed,-0.5,true,3,1,0.9989907638473664,1.7925713070868883,0.31306994368467495,true,0.7526529435236505,0.0,0.0,23.36188169805895
8707,47,training,no_binding,-0.5,true,3,1,0.8034680103394006,1.535308143980867,-0.36733395905752914,true,0.8332610289534877,0.0,0.0,20.116155721532014
8707,48,training,full,0.0,true,3,1,0.05114435664652486,0.515526125387713,0.6472026737367157,true,0.8380305640956593,0.0,0.0,22.194074303671957
8707,48,training,local,0.0,true,3,1,0.10179250066495331,0.5978784924109894,0.22806018815201065,true,0.8354662023283895,0.0,0.0,22.799526586992528
8707,48,training,random,0.0,true,3,1,0.05114435664652486,0.515526125387713,0.6472026737367157,true,0.8380305640956593,0.0,0.0,22.194074303671957
8707,48,training,fixed,0.0,true,3,1,0.044707926920201174,0.5197539742349497,0.6585497032688776,true,0.7749004785252014,0.0,0.0,25.517488598813813
8707,48,training,no_binding,0.0,true,3,1,0.3565420532382156,0.5828048764111698,0.6286791009206283,true,0.8366957413578933,0.0,0.0,21.875723590622947
8707,49,training,full,0.5,true,3,1,0.9970410820127349,-0.47464894445351097,1.3694064490177995,true,0.842278088688521,0.0,0.0,24.115678390151526
8707,49,training,local,0.5,true,3,1,0.9902555948727321,-0.21045155408477523,0.6890014387808888,true,0.8383381065740736,0.0,0.0,24.775661887607846
8707,49,training,random,0.5,true,3,1,0.9970410820127349,-0.47464894445351097,1.3694064490177995,true,0.842278088688521,0.0,0.0,24.115678390151526
8707,49,training,fixed,0.5,true,3,1,0.9902822155556623,-0.47648457582576026,0.8547644123001069,true,0.7630477658716132,0.0,0.0,28.705834585796403
8707,49,training,no_binding,0.5,true,3,1,0.8471471420355714,-0.5126234833135951,1.3782174182400013,true,0.8436421613601128,0.0,0.0,24.98822846494011
8707,50,training,full,1.0,true,3,1,4.9776442781320485e-5,-1.1439168800048203,2.310975333459391,true,0.8321426398081538,0.0,0.0,20.526946120994616
8707,50,training,local,1.0,true,3,1,0.006086444791634899,-0.5739374129082965,1.2912504229902921,true,0.8247095136182763,0.0,0.0,20.590576011898435
8707,50,training,random,1.0,true,3,1,4.9776442781320485e-5,-1.1439168800048203,2.310975333459391,true,0.8321426398081538,0.0,0.0,20.526946120994616
8707,50,training,fixed,1.0,true,3,1,0.00027612193868747686,0.3331332727326215,1.7067735103143755,true,0.750527162311764,0.0,0.0,23.99481923367434
8707,50,training,no_binding,1.0,true,3,1,0.2703643229286978,-1.196267569576973,2.35100802142665,true,0.8330424121982992,0.0,0.0,20.93244512079929
8707,51,training,full,-1.0,true,3,1,0.0011654713912387796,2.2220047477746196,-1.1473969395960353,true,0.8394732171602634,0.0,0.0,24.05327216279339
8707,51,training,local,-1.0,true,3,1,0.005693378364215675,1.8492001350365068,-0.9051056398442957,true,0.8330286522472243,0.0,0.0,23.53866308417268
8707,51,training,random,-1.0,true,3,1,0.0011654713912387796,2.2220047477746196,-1.1473969395960353,true,0.8394732171602634,0.0,0.0,24.05327216279339
8707,51,training,fixed,-1.0,true,3,1,0.06642236775285829,0.9340759160266664,-0.008989826539673526,true,0.7551406749810037,0.0,0.0,27.45236733689032
8707,51,training,no_binding,-1.0,true,3,1,0.33758360507203333,2.26071370735499,-1.1907815002697217,true,0.8395068192500482,0.0,0.0,24.121946820488244
8707,52,training,full,-0.5,true,3,1,0.5523226412227097,1.3142172678312398,-0.48674365144253834,true,0.8405057224905396,0.0,0.0,23.027442013686283
8707,52,training,local,-0.5,true,3,1,0.5255371349885201,1.1700616580246106,-0.5545208379446552,true,0.8367549774199025,0.0,0.0,23.11210437821469
8707,52,training,random,-0.5,true,3,1,0.5523226412227097,1.3142172678312398,-0.48674365144253834,true,0.8405057224905396,0.0,0.0,23.027442013686283
8707,52,training,fixed,-0.5,false,3,1,0.31325545606668853,0.7574466902887337,-0.2972402583872309,true,0.7624030010851419,0.0,0.0,27.548636168340202
8707,52,training,no_binding,-0.5,true,3,1,0.5236020699902575,1.3613480795484065,-0.4523124657090036,true,0.8383789963776264,0.0,0.0,22.45178702289556
8707,53,training,full,0.0,false,3,1,0.2250935195864137,0.578934281694568,0.5116221063312327,true,0.8381644744389282,0.0,0.0,21.52937695109784
8707,53,training,local,0.0,false,3,1,0.23924578084248468,0.6564819084427737,0.1360723411132386,true,0.834583594292531,0.0,0.0,21.69532903878488
8707,53,training,random,0.0,false,3,1,0.2250935195864137,0.578934281694568,0.5116221063312327,true,0.8381644744389282,0.0,0.0,21.52937695109784
8707,53,training,fixed,0.0,false,3,1,0.2055319115745683,0.6141523812146888,0.5421407472665477,true,0.7760577856395009,0.0,0.0,24.855581893607084
8707,53,training,no_binding,0.0,false,3,1,0.4142894639707606,0.5870839329012273,0.5112063736351798,true,0.8359028595581091,0.0,0.0,21.00881819720181
8707,54,training,full,0.5,true,3,1,0.10745582889431694,-0.3327759271045698,1.434611022228828,true,0.8337382924142981,0.0,0.0,20.06789313403979
8707,54,training,local,0.5,true,3,1,0.3949318187026119,-0.001693368905869839,0.7026982287405349,true,0.8304431442633696,0.0,0.0,20.529896373831654
8707,54,training,random,0.5,true,3,1,0.10745582889431694,-0.3327759271045698,1.434611022228828,true,0.8337382924142981,0.0,0.0,20.06789313403979
8707,54,training,fixed,0.5,false,3,1,0.5956037230119642,0.6352175122412705,0.8456732751119058,true,0.7576193954833175,0.0,0.0,24.08050611806908
8707,54,training,no_binding,0.5,true,3,1,0.39758392681346244,-0.2943699773396941,1.4648973828872098,true,0.8320700757694931,0.0,0.0,19.685395040163726
8707,55,training,full,1.0,true,3,1,8.477140623571062e-5,-1.1169787263965427,2.2888866749668364,true,0.8299743512380354,0.0,0.0,19.805597607216455
8707,55,training,local,1.0,true,3,1,0.0030833596787240114,-0.5370861111846995,1.2883581763533354,true,0.8226859765784794,0.0,0.0,19.676916565814746
8707,55,training,random,1.0,true,3,1,8.477140623571062e-5,-1.1169787263965427,2.2888866749668364,true,0.8299743512380354,0.0,0.0,19.805597607216455
8707,55,training,fixed,1.0,true,3,1,2.8583997959697873e-6,0.8912305535586321,1.7967780333247394,true,0.7474667843434853,0.0,0.0,21.9538595448482
8707,55,training,no_binding,1.0,true,3,1,0.1785814504974379,-1.1762157181672592,2.3289260765633273,true,0.8314858328200043,0.0,0.0,20.61991111388908
8707,56,training,full,-1.0,true,3,1,0.0001632965228957412,2.30384135752071,-1.1370358705467845,true,0.8390292341247626,0.0,0.0,23.65360902272608
8707,56,training,local,-1.0,true,3,1,0.0008987053862363949,1.9207337009050243,-0.9000892176426646,true,0.8330077949002809,0.0,0.0,23.377966369678937
8707,56,training,random,-1.0,true,3,1,0.0001632965228957412,2.30384135752071,-1.1370358705467845,true,0.8390292341247626,0.0,0.0,23.65360902272608
8707,56,training,fixed,-1.0,true,3,1,0.006048438315495343,1.1679781760782995,-0.20093785000653197,true,0.7524791411553624,0.0,0.0,27.853873425172107
8707,56,training,no_binding,-1.0,true,3,1,0.19371663736225828,2.343328219965166,-1.1728756439264525,true,0.8392434245758242,0.0,0.0,24.30171877066362
8707,57,training,full,-0.5,true,3,1,0.01848114221493455,1.49312555992132,-0.2737817803646749,true,0.8297133919110603,0.0,0.0,18.687377972266283
8707,57,training,local,-0.5,true,3,1,0.02920050703420291,1.3377322398971563,-0.354319648418592,true,0.8265518985401423,0.0,0.0,19.213276079008136
8707,57,training,random,-0.5,true,3,1,0.01848114221493455,1.49312555992132,-0.2737817803646749,true,0.8297133919110603,0.0,0.0,18.687377972266283
8707,57,training,fixed,-0.5,true,3,1,0.002852858683967772,1.7476720796282887,0.7652200596630917,true,0.7513391711183625,0.0,0.0,21.785841175481526
8707,57,training,no_binding,-0.5,true,3,1,0.26579587709354785,1.5044329809795078,-0.2841640497787153,true,0.8304683303962946,0.0,0.0,19.034114654953136
8707,58,training,full,0.0,true,3,1,0.02691679568283474,0.6405712405876555,0.608621608419472,true,0.833081951998873,0.0,0.0,19.823729474597688
8707,58,training,local,0.0,true,3,1,0.04673842450661657,0.7252994209733591,0.21262494408287916,true,0.8302165315718313,0.0,0.0,20.287343267684488
8707,58,training,random,0.0,true,3,1,0.02691679568283474,0.6405712405876555,0.608621608419472,true,0.833081951998873,0.0,0.0,19.823729474597688
8707,58,training,fixed,0.0,true,3,1,0.0049359167906341634,1.0552328619851277,1.0129198418939436,true,0.7714026398172458,0.0,0.0,22.640436954463237
8707,58,training,no_binding,0.0,true,3,1,0.2865112924008711,0.643422719402917,0.589069652783155,true,0.8338817733821334,0.0,0.0,20.121342923739544
8707,59,training,full,0.5,true,3,1,0.00014849673569472134,-0.2502655221853389,1.1791530517891389,true,0.8449956648940149,0.0,0.0,26.299509289412406
8707,59,training,local,0.5,true,3,1,0.0006359810755179262,0.07471264565989773,0.5778300251362253,true,0.8388970294224681,0.0,0.0,24.788313583210318
8707,59,training,random,0.5,true,3,1,0.00014849673569472134,-0.2502655221853389,1.1791530517891389,true,0.8449956648940149,0.0,0.0,26.299509289412406
8707,59,training,fixed,0.5,true,3,1,0.0005180330768621762,0.5356713066959751,0.05991982536422826,true,0.7605333654591621,0.0,0.0,28.118883622610937
8707,59,training,no_binding,0.5,true,3,1,0.08825138197534643,-0.2954139627443113,1.1910274977623168,true,0.8462121487610261,0.0,0.0,27.473779483278683
8707,60,training,full,1.0,true,3,1,0.002388362063246193,-1.1473637428319028,2.3198404461356303,true,0.8357613208365323,0.0,0.0,21.69727371985214
8707,60,training,local,1.0,true,3,1,0.03324933040368108,-0.596093559508223,1.308313677153907,true,0.8300356662490667,0.0,0.0,21.956642586451448
8707,60,training,random,1.0,true,3,1,0.002388362063246193,-1.1473637428319028,2.3198404461356303,true,0.8357613208365323,0.0,0.0,21.69727371985214
8707,60,training,fixed,1.0,true,3,1,0.011005239500860745,-0.2897476411950532,1.6433474831253523,true,0.7532456906939958,0.0,0.0,26.29922535624482
8707,60,training,no_binding,1.0,true,3,1,0.2322054135705737,-1.1801570024756407,2.3569404821470354,true,0.8361780147922826,0.0,0.0,22.190834129489375
