seed,model,posterior_mode,episode_kind,episode_index,t,p_s1,p_s2,p_s3,p_s4,p_phi1,p_phi2,p_phi3,p_phi4
11,LocalPrecision,smoothed,probe,1,113,8.948667104768812e-5,8.439374555673057e-5,0.00010338771332820575,0.999722731870067,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,114,0.00014404590381027037,8.860528118124305e-5,0.00011765495095787868,0.99964969386405,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,115,0.0011754378846209953,0.00028622191327630855,0.0009675092838285821,0.9975708309182738,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,116,0.018037947925989905,0.0011653316714154863,0.0014345507324415724,0.9793621696701533,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,117,0.9711384043290046,0.0014786213494968829,0.002818558736636956,0.02456441558486132,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,118,0.9885972673835358,0.0008050218598291743,0.004909383373800124,0.005688327382834639,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,119,0.9892753256820055,0.0008405462148147104,0.006012563601606175,0.003871564501574126,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,120,0.9387911363897321,0.0033542329971417623,0.043151024264743994,0.014703606348382213,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,121,0.26154640209843566,0.004278493541501554,0.7278189333340448,0.006356171026018017,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,122,0.016071746910536935,0.0017572536395815978,0.9799992424711421,0.0021717569787395525,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,123,0.004644418423325115,0.001336908292740471,0.9920724803600944,0.0019461929238398469,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,124,0.0039513481372362375,0.003825705664329519,0.9807102904394892,0.0115126557589452,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,125,0.004192006144104116,0.009056801858827755,0.9788429707994712,0.00790822119759733,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,126,0.005390044012959231,0.005648364480334715,0.9791716243983959,0.009789967108310194,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,127,0.019818824763737242,0.011690618334103673,0.8825390229420953,0.08595153396006396,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,128,0.011980723250236728,0.013000929340069679,0.9299406399907799,0.04507770741891391,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,129,0.018868802384621276,0.032648923341515874,0.8444027781189447,0.10407949615491793,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,130,0.022747572195258726,0.02848124781896179,0.9030365732020389,0.04573460678374071,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,131,0.06144273215442943,0.04771489623574911,0.8182616824985036,0.0725806891113177,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,132,0.5563714707586327,0.09906368242887426,0.25970272386491705,0.08486212294757593,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,133,0.5618061395334996,0.1850258441402275,0.18553664695614255,0.06763136937013046,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,134,0.06300540304311185,0.8026099883213197,0.07232036835575212,0.062064240279816434,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,135,0.03777433220312995,0.884429045852448,0.03565385026735582,0.042142771677066336,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,136,0.04582815220959294,0.8820798464588094,0.026986436458671815,0.04510556487292585,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,137,0.04627426438722568,0.864757713067662,0.025991047692099135,0.06297697485301294,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,138,0.06912138772854048,0.81064510439384,0.034586577636095406,0.08564693024152419,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,139,0.2864906537889844,0.4084572977653398,0.06698393163104255,0.23806811681463314,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,140,0.5338876106392342,0.2950156596320645,0.10457024834438731,0.06652648138431366,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,141,0.5321228734740248,0.22485283640542175,0.1972428448841016,0.04578144523645161,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,142,0.23808870242953306,0.08401665775982552,0.6443622560990904,0.03353238371155118,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,143,0.2654413070483631,0.05173104345972186,0.6420482938059935,0.04077935568592179,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,144,0.10097817346416028,0.026124360425331148,0.8595564204343368,0.013341045676171849,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,145,0.13624175199295413,0.03308533148305977,0.8207602045103023,0.009912712013683968,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,146,0.0051544407111790355,0.0031181627883019266,0.9899806800342879,0.0017467164662313633,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,147,0.0008378021664984386,0.0007560434784345293,0.9978074824747887,0.0005986718802781396,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,148,0.0004177800789883801,0.0004492628825239172,0.9985773184036277,0.0005556386348601347,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,149,0.0005016322425491739,0.0006737793258991599,0.99752037696679,0.001304211464762066,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,150,0.0012346279825621734,0.0022577920216172577,0.9890399537273796,0.007467626268441244,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,151,0.0023630273098296166,0.009253189838552793,0.9772490342347497,0.011134748616867972,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,152,0.010205067354501366,0.30877501922337686,0.6123418876900999,0.06867802573202163,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,153,0.012209297495192947,0.0693507827500087,0.6441543630938438,0.27428555666095467,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,154,0.011715569136343529,0.014795939239275793,0.18680112717966885,0.7866873644447122,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,155,0.017305323792790865,0.0088840305355072,0.11751645165084654,0.8562941940208555,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,156,0.052079077996457085,0.009227496117345843,0.12035178521950027,0.8183416406666971,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,157,0.30629193439190006,0.01511422649413136,0.2458223518510157,0.43277148726295284,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,158,0.12617697793420526,0.008830523940083,0.705093699746056,0.15989879837965565,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,159,0.16108993096054972,0.006555574659749878,0.7929435707791272,0.03941092360057272,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,160,0.023009027593919856,0.0020504062024562656,0.9680100020861964,0.006930564117427715,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,161,0.0009845220578228596,0.0003420579839681686,0.9979054093332544,0.0007680106249543057,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,162,0.00016312492477143302,0.00011313648439856498,0.9995677926047503,0.00015594598607964749,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,163,7.851518105896006e-5,7.4019878237018e-5,0.9997692797457226,7.818519498147206e-5,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,164,7.010097707334386e-5,7.62420850292156e-5,0.9997824826337469,7.117430415045931e-5,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,165,0.00016131255236256169,0.0007398438585891156,0.9989076956250503,0.00019114796399813212,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,166,0.0001710928925739616,0.00019771361486013947,0.9989111078250706,0.0007200856674949544,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,167,0.0001255365773197554,9.465422321639005e-5,0.9996795931216373,0.00010021607782663803,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,168,0.000656853664329137,0.0002141528647101988,0.9989336234857964,0.00019536998516398477,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,169,0.01704129587635344,0.00168146814656021,0.979751957916021,0.0015252780610651552,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,170,0.9154406929378761,0.00835401254010438,0.06228075651219372,0.013924538009826121,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,171,0.9673330257482518,0.014071550846959519,0.01532941797821306,0.003266005426575687,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,172,0.8792975168450519,0.10630334846829784,0.010227956753404625,0.00417117793324571,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,173,0.8981813987432645,0.09096237736638911,0.007682091003254267,0.0031741328870917773,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,174,0.8505979490374007,0.1313317290474149,0.01311202709049689,0.0049582948246872085,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,175,0.040398644905298285,0.9522146388907202,0.004479646389683727,0.002907069814297775,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,176,0.018885922350461673,0.9766396352222964,0.0026729452669635176,0.0018014971602784782,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,177,0.009048434780930798,0.987281520830763,0.0023004887735867687,0.0013695556147194934,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,178,0.010601478200971208,0.9819083042606837,0.0051697529579675305,0.0023204645803770758,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,179,0.05078768526594049,0.9385849021724966,0.00597551946345169,0.004651893098111095,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,180,0.030173936409117308,0.9574171821738416,0.006660347822156321,0.005748533594884541,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,181,0.07346522490710226,0.8949284648066655,0.0165707342549844,0.015035576031248273,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,182,0.29021633889286513,0.632512076570191,0.04089221865170424,0.03637936588523939,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,183,0.28634631851876297,0.6136426737518605,0.03894810833343281,0.06106289939594373,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,184,0.09226267303298089,0.8008371983123489,0.041307917613495976,0.0655922110411741,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,185,0.07961337868524761,0.7322105968467282,0.06682804417735172,0.12134798029067276,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,186,0.07822307865416041,0.7633446747609363,0.060872695782641255,0.09755955080226221,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,187,0.10058334828171206,0.7480450937876147,0.07295271710408972,0.07841884082658335,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,188,0.15794082135213844,0.6987093719756519,0.06360950834975958,0.0797402983224503,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,189,0.49585489855457693,0.2813697195554034,0.08433955184646766,0.13843583004355192,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,190,0.4526692574245476,0.15320115200912635,0.12039220068894183,0.2737373898773842,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,191,0.40559601028178577,0.09325648243675293,0.1955721781653438,0.30557532911611773,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,192,0.42968410017579123,0.06037016525342658,0.25634196147479726,0.25360377309598475,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,193,0.416698830412959,0.0437839025366812,0.2510009482565515,0.2885163187938084,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,194,0.3282015023591831,0.032838357485729476,0.18957283168707986,0.4493873084680076,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,195,0.3541838976579268,0.029643306518192365,0.2007875652204396,0.4153852306034411,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,196,0.4899354757649731,0.026838982287858117,0.13844203425043283,0.34478350769673605,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,197,0.5589966974976355,0.028664834190158087,0.1747425176999124,0.2375959506122936,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,198,0.5909874038039531,0.032765815351071745,0.16167531059332985,0.21457147025164555,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,199,0.6083293599163037,0.04298835928086772,0.10872708444229716,0.23995519636053161,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,200,0.4101609702687003,0.07551920674153231,0.10413441044561189,0.4101854125441554,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,201,0.3643213258456115,0.12956638989238595,0.13067444071290416,0.37543784354909815,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,202,0.3762934560321345,0.2446224496334935,0.10959034320527827,0.26949375112909374,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,203,0.4604189370219989,0.19344305823770538,0.11002623044699869,0.23611177429329705,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,204,0.4806165507173873,0.19460702847892714,0.07700211324736045,0.247774307556325,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,205,0.46355114625547056,0.16313867130600188,0.06185417854648138,0.31145600389204625,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,206,0.4111554712260734,0.17286547783901993,0.061940552263749865,0.35403849867115694,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,207,0.33113351463104895,0.23074850001053152,0.07640855404705178,0.3617094313113679,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,208,0.3094153605336415,0.15682364398114768,0.10441791949611727,0.4293430759890937,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,209,0.22409585373793156,0.11162670152576859,0.0847427069774402,0.5795347377588598,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,210,0.21940140180870296,0.11102718022044501,0.09866735246229157,0.5709040655085603,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,211,0.2606653976392099,0.1407094939623847,0.07941196638353788,0.5192131420148676,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,212,0.2550212782939904,0.1280896339242804,0.07546798042911666,0.5414211073526127,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,213,0.18353551895587317,0.06532716846835003,0.08123107090392646,0.6699062416718502,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,214,0.19612735416345223,0.04811630982358661,0.11944881859057077,0.6363075174223903,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,215,0.18056474907315173,0.04085423041069614,0.24814847079692992,0.5304325497192223,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,216,0.21260658750148753,0.042003348120043436,0.3044839680263962,0.4409060963520729,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,217,0.33708213504860074,0.050146487134100144,0.32905879853856557,0.2837125792787334,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,218,0.3877224005427996,0.06463131552107212,0.31394424824425815,0.2337020356918702,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,219,0.41676733944664296,0.09690216888024698,0.2508142933154528,0.2355161983576573,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,220,0.3976507227369676,0.16390291122597764,0.1472151128818179,0.291231253155237,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,221,0.3002747872638684,0.31274426682567796,0.09044779906446115,0.2965331468459925,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,222,0.18870823988637145,0.3836195292200125,0.0613503601982226,0.3663218706953934,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,223,0.14705587878970922,0.4105588555405242,0.04912925073397869,0.3932560149357879,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,224,0.1425903116674912,0.26045329926477223,0.04639662703125809,0.5505597620364782,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,225,0.18789721151402528,0.23387336844408887,0.05774673516152501,0.520482684880361,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,226,0.17931181416454214,0.16745923251106723,0.0827694548211625,0.5704594985032281,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,227,0.12372311370804831,0.12581694805021262,0.0428080740014944,0.7076518642402446,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,228,0.1159556881889218,0.06911957112472643,0.03239206205396119,0.7825326786323903,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,229,0.09204428426212735,0.04587325163202194,0.0310051115191885,0.8310773525866625,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,230,0.05318227297059394,0.039019186029593936,0.04385488400465622,0.8639436569951557,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,231,0.03715496889017581,0.04208041379861889,0.028302782986599627,0.8924618343246056,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,232,0.033972046005435415,0.033281729435409815,0.027750900230835804,0.904995324328319,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,233,0.05522993136432723,0.04681529289127138,0.04969221285197795,0.8482625628924235,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,234,0.06088801011032732,0.08586754674300617,0.13880013937461697,0.7144443037720496,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,235,0.07041760134032816,0.0917202688545132,0.14293247982477805,0.6949296499803804,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,236,0.10098943327947699,0.05786932957037312,0.19233230264035805,0.6488089345097918,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,237,0.09667897965400998,0.04153299555910403,0.18796549817497588,0.6738225266119102,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,238,0.12064663203756092,0.03663237432598872,0.1257199256515755,0.7170010679848747,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,239,0.12393108658759366,0.04017949153102647,0.134244896528883,0.7016445253524969,NaN,NaN,NaN,NaN
11,LocalPrecision,smoothed,probe,1,240,0.19661869855676248,0.05504505161459234,0.11952341634556403,0.6288128334830809,NaN,NaN,NaN,NaN
11,BLTGlobal,filtered,natural,1,1,0.07608695652173912,0.07608695652173912,0.42391304347826086,0.42391304347826086,0.08695652173913043,0.28881987577639756,0.2888198757763975,0.33540372670807456
11,BLTGlobal,filtered,natural,1,2,0.1420864262990456,0.04084040296924708,0.7268160127253447,0.09025715800636269,0.02390243902439024,0.09238600212089078,0.5807847295864264,0.30292682926829273
11,BLTGlobal,filtered,natural,1,3,0.09174397733442263,0.6100762078377389,0.21913952400409156,0.07904029082374686,0.06337456257463384,0.09125595870742294,0.38632542605983267,0.45904405265811044
11,BLTGlobal,filtered,natural,1,4,0.11969173561909748,0.7679965233267959,0.07118234974748819,0.041129391306618426,0.02522919116336693,0.04529961488072946,0.5761665722178464,0.3533046217380572
11,BLTGlobal,filtered,natural,1,5,0.01552783100180712,0.963143807732258,0.012357528219835974,0.00897083304609887,0.10994560589436068,0.0386744340084137,0.7109693957594753,0.14041056433775037
11,BLTGlobal,filtered,natural,1,6,0.03118542510625854,0.2654655170755203,0.6779005544760113,0.02544850334220995,0.16643651071378152,0.04667914702930155,0.5349694384432426,0.25191490381367426
11,BLTGlobal,filtered,natural,1,7,0.01780116396959402,0.0668905583584287,0.8724531349330051,0.04285514273897201,0.055177652125820424,0.017081761638877924,0.7497576108408183,0.17798297539448335
11,BLTGlobal,filtered,natural,1,8,0.02200784543495009,0.01958989216980782,0.9462153527047451,0.012186909690496852,0.01479375199470605,0.006432130543759128,0.8836839816008472,0.09509013586068761
11,BLTGlobal,filtered,natural,1,9,0.007025611543118913,0.0075822135674460675,0.9708959860508971,0.014496188838537784,0.006398337192529983,0.004524524891985052,0.9357947242059191,0.053282413709565796
11,BLTGlobal,filtered,natural,1,10,0.010459474444787866,0.004371713169693156,0.9801738190856036,0.004994993299915384,0.004843236019693894,0.0038087142061702752,0.9568629244273036,0.034485125346832284
11,BLTGlobal,filtered,natural,1,11,0.001873660602738574,0.0016151826580790634,0.9948475158179118,0.0016636409212706514,0.054001557559661885,0.021606035389534258,0.9028349121409511,0.021557494909852745
11,BLTGlobal,filtered,natural,1,12,0.001256489926615336,0.0012377181915715707,0.9962638062898291,0.0012419855919841435,0.14702620590665222,0.03738457157914481,0.7987781272951501,0.016811095219052975
11,BLTGlobal,filtered,natural,1,13,0.011327676264259925,0.0029287544120091095,0.9828137896049769,0.0029297797187542197,0.033880963459561785,0.009260987624058588,0.9353092332154758,0.021548815700903952
11,BLTGlobal,filtered,natural,1,14,0.0034019728694043875,0.008400671459412227,0.9852047952577285,0.00299256041345453,0.009586163677558508,0.004316492350242771,0.9649089004502742,0.02118844352192409
11,BLTGlobal,filtered,natural,1,15,0.0014067926287789643,0.0015368843217088023,0.9956711564721787,0.0013851665773334033,0.06269793843291077,0.021683477249089516,0.8983551969126045,0.017263387405395122
11,BLTGlobal,filtered,natural,1,16,0.009018409628794109,0.002873745220161597,0.9852549698752865,0.002852875275758123,0.015485965624272057,0.0062231658122171565,0.9583981203004385,0.019892748263072642
11,BLTGlobal,filtered,natural,1,17,0.011010871585772958,0.0029382069614393553,0.9831166656685667,0.0029342557842212736,0.006475773155379226,0.006266178684292493,0.9671471813446306,0.020110866815697796
11,BLTGlobal,filtered,natural,1,18,0.012574012017570501,0.0029447684880220815,0.9815372610617352,0.0029439584326720093,0.004866376566949513,0.007631180883756641,0.967475463081964,0.020026979467329762
11,BLTGlobal,filtered,natural,1,19,0.0035371542954343777,0.007851187619317421,0.9856505561053006,0.0029611019799475713,0.00452124394747543,0.0038565803174886865,0.9718349828664855,0.019787192868550282
11,BLTGlobal,filtered,natural,1,20,0.0030140337785490665,0.00984466482516127,0.9841981294600058,0.002943171936283914,0.0045191313420406285,0.005103684823517141,0.970604998577357,0.019772185257085302
11,BLTGlobal,filtered,natural,1,21,0.002953620296025983,0.01148075200440423,0.9826250526209727,0.0029405750785965724,0.0045199927392174264,0.006572960043890801,0.9690965938893278,0.019810453327563482
11,BLTGlobal,filtered,natural,1,22,0.001389796896846331,0.0016386645446331183,0.9955829977822266,0.0013885407762939494,0.05305774681811864,0.021701442399360837,0.908505095336001,0.016735715446519476
11,BLTGlobal,filtered,natural,1,23,0.0028395540388362226,0.0028729364073258787,0.9854220484333693,0.008865461120468496,0.0136006584984343,0.006170733265288133,0.9607802840564519,0.019448324179825643
11,BLTGlobal,filtered,natural,1,24,0.007834343967721763,0.002939235325941385,0.9859684531406601,0.003257967565676658,0.00602525724378167,0.003814877624872141,0.9703923810445587,0.019767484086787353
11,BLTGlobal,filtered,natural,1,25,0.001520248191145037,0.001379814965905626,0.9957027352055126,0.0013972016374368046,0.055995478786698784,0.021576619168103914,0.9056529927589191,0.016774909286278263
11,BLTGlobal,filtered,natural,1,26,0.0011940624710995652,0.001186085049434197,0.9964323815759583,0.001187470903508105,0.1502339776653377,0.03720391513109215,0.797501420202197,0.0150606870013732
11,BLTGlobal,filtered,natural,1,27,0.011533642331556468,0.011526729536243214,0.7413727433832809,0.2355668847489193,0.1377880798115978,0.26812389722506474,0.5119274616565711,0.08216056130676626
11,BLTGlobal,filtered,natural,1,28,0.10668278636598423,0.009471832651122147,0.852639281653643,0.03120609932925053,0.060666656252187104,0.658892481690142,0.16732424386385678,0.11311661819381404
11,BLTGlobal,filtered,natural,1,29,0.004855203356101895,0.0024754531716555317,0.9894260887469257,0.0032432547253168167,0.17338692021260155,0.6885356594582142,0.08198202755402118,0.05609539277516309
11,BLTGlobal,filtered,natural,1,30,0.01995566885011344,0.0039952804725010465,0.9719216490999787,0.004127401577406874,0.043054472539748714,0.8897968485365438,0.019843175097355767,0.04730550382635176
11,BLTGlobal,filtered,natural,1,31,0.004568960233574489,0.003588489857846275,0.9812558014854785,0.010586748423100697,0.011464711998815904,0.9482345535411717,0.005908505876511042,0.03439222858350131
11,BLTGlobal,filtered,natural,1,32,0.0015780921483886973,0.0015181149301642038,0.9951524487096001,0.0017513442118467894,0.06658747168445969,0.8889926162579471,0.022221962307300305,0.0221979497502927
11,BLTGlobal,filtered,natural,1,33,0.009330002520820764,0.002951413819114631,0.9847306538520539,0.0029879298080109726,0.01630456325925656,0.9548450892622371,0.006349049888525253,0.022501297589981283
11,BLTGlobal,filtered,natural,1,34,0.0033579648832749573,0.0029972564449883047,0.9856175046202924,0.008027274051444473,0.006498950214030318,0.96836774871204,0.0038579639357727504,0.021275337138157092
11,BLTGlobal,filtered,natural,1,35,0.0014146039503247498,0.0013934456120777287,0.9956488927236627,0.0015430577139347347,0.05691911629639747,0.9041544169805666,0.021593080712602842,0.01733338601043306
11,BLTGlobal,filtered,natural,1,36,0.013539420260085326,0.28151928323645403,0.6913216319182255,0.013619664585235154,0.06806333437479259,0.6252260361028826,0.2127078664298574,0.09400276309246751
11,BLTGlobal,filtered,natural,1,37,0.0027284389974337932,0.00960267931936529,0.98493125817588,0.0027376235073208206,0.21640924140156895,0.45137093899566505,0.27431765393602514,0.05790216566674079
11,BLTGlobal,filtered,natural,1,38,0.07933141237979555,0.008146452140179993,0.9054349166831431,0.007087218796881569,0.09495573674861206,0.1478831899987502,0.6699189932276995,0.08724208002493834
11,BLTGlobal,filtered,natural,1,39,0.009535455033668889,0.027493285872304138,0.9576862140218189,0.005285045072208119,0.02491101563257169,0.029936211903350437,0.8791213659382768,0.06603140652580104
11,BLTGlobal,filtered,natural,1,40,0.0020220293674978016,0.002493319580603506,0.9936434169360544,0.0018412341158442372,0.09350096849769074,0.030252067702100968,0.8418115243171292,0.03443543948307899
11,BLTGlobal,filtered,natural,1,41,0.0032676487129405353,0.00332836690062477,0.9826274997228495,0.01077648466358524,0.022094383519920883,0.007806113237344927,0.9403769247824704,0.029722578460263806
11,BLTGlobal,filtered,natural,1,42,0.0031618297636838363,0.008554795902388033,0.9846804498280647,0.003602924505863336,0.007534017751261453,0.004106790561130549,0.96346700134292,0.02489219034468791
11,BLTGlobal,filtered,natural,1,43,0.016302158086460256,0.34040630045245074,0.6266811665368338,0.016610374924255197,0.027047281337507372,0.12504400892907103,0.7288576420691196,0.11905106766430197
11,BLTGlobal,filtered,natural,1,44,0.005920921129476025,0.9357758726815842,0.05231503022407637,0.005988175964863366,0.060218624004260715,0.044823797196184435,0.8340272365143396,0.06093034228521518
11,BLTGlobal,filtered,natural,1,45,0.46025388383028026,0.3551448424060881,0.08262848483400904,0.10197278892962258,0.017564718902644938,0.058629719085185064,0.7217922277725901,0.20201333423957982
11,BLTGlobal,filtered,natural,1,46,0.9411258961894542,0.030329380100229262,0.01635521433766359,0.012189509372653073,0.07200326048086972,0.03206377495572772,0.8147556792067772,0.08117728535662547
