seed,model,posterior_mode,t,p_gA,p_gB
11,BLTGlobal,filtered,47,0.6611951170179637,0.3388048829820362
11,BLTGlobal,filtered,48,0.6517063961447992,0.3482936038552007
11,BLTGlobal,filtered,49,0.6473398695120265,0.35266013048797373
11,BLTGlobal,filtered,50,0.6431831775144182,0.35681682248558166
11,BLTGlobal,filtered,51,0.6577728215144746,0.3422271784855255
11,BLTGlobal,filtered,52,0.6695807351806479,0.33041926481935235
11,BLTGlobal,filtered,53,0.6790497867153191,0.3209502132846811
11,BLTGlobal,filtered,54,0.6865529166988282,0.3134470833011719
11,BLTGlobal,filtered,55,0.6924042745768917,0.3075957254231082
11,BLTGlobal,filtered,56,0.6968685541968196,0.30313144580318013
11,BLTGlobal,filtered,57,0.7001688265459465,0.2998311734540535
11,BLTGlobal,filtered,58,0.7024931167708728,0.29750688322912744
11,BLTGlobal,filtered,59,0.7039999306501402,0.2960000693498598
11,BLTGlobal,filtered,60,0.7048229012090801,0.29517709879091997
11,BLTGlobal,filtered,61,0.705074697713466,0.29492530228653385
11,BLTGlobal,filtered,62,0.7048503157462188,0.29514968425378113
11,BLTGlobal,filtered,63,0.7088486826176931,0.29115131738230693
11,BLTGlobal,filtered,64,0.7183751725606848,0.28162482743931494
11,BLTGlobal,filtered,65,0.7257746778300203,0.2742253221699799
11,BLTGlobal,filtered,66,0.731402945817978,0.2685970541820218
11,BLTGlobal,filtered,67,0.7355562002595802,0.26444379974041965
11,BLTGlobal,filtered,68,0.7384814260664286,0.26151857393357125
11,BLTGlobal,filtered,69,0.7403847881697511,0.2596152118302489
11,BLTGlobal,filtered,70,0.7414385455673418,0.25856145443265827
11,BLTGlobal,filtered,71,0.7417867462261654,0.25821325377383464
11,BLTGlobal,filtered,72,0.7415499301188949,0.25845006988110514
11,BLTGlobal,filtered,73,0.7441230478335656,0.25587695216643447
11,BLTGlobal,filtered,74,0.7526158145079529,0.24738418549204713
11,BLTGlobal,filtered,75,0.7590465105015649,0.2409534894984352
11,BLTGlobal,filtered,76,0.7637693338241442,0.2362306661758558
11,BLTGlobal,filtered,77,0.7670773935837176,0.2329226064162823
11,BLTGlobal,filtered,78,0.7692136957336602,0.23078630426633978
11,BLTGlobal,filtered,79,0.7703800292995601,0.22961997070043993
11,BLTGlobal,filtered,80,0.7707441862178347,0.22925581378216503
11,BLTGlobal,filtered,81,0.7704458505660736,0.22955414943392655
11,BLTGlobal,filtered,82,0.7696014194673731,0.23039858053262696
11,BLTGlobal,filtered,83,0.7683079619754948,0.23169203802450533
11,BLTGlobal,filtered,84,0.7666464792665699,0.23335352073343002
11,BLTGlobal,filtered,85,0.7646845962056845,0.23531540379431545
11,BLTGlobal,filtered,86,0.7624787884377118,0.23752121156228836
11,BLTGlobal,filtered,87,0.7600762288159895,0.23992377118401048
11,BLTGlobal,filtered,88,0.7575163209269099,0.24248367907309015
11,BLTGlobal,filtered,89,0.7548319747181645,0.24516802528183546
11,BLTGlobal,filtered,90,0.7520506690578321,0.2479493309421679
11,BLTGlobal,filtered,91,0.7491953378818252,0.25080466211817476
11,BLTGlobal,filtered,92,0.7462851100007388,0.2537148899992612
11,BLTGlobal,filtered,93,0.7433359273042618,0.2566640726957382
11,BLTGlobal,filtered,94,0.7403610617664185,0.25963893823358136
11,BLTGlobal,filtered,95,0.7373715481184968,0.26262845188150297
11,BLTGlobal,filtered,96,0.7343765461619882,0.2656234538380118
11,BLTGlobal,filtered,97,0.7313836443175881,0.26861635568241204
11,BLTGlobal,filtered,98,0.7390678166634734,0.26093218333652635
11,BLTGlobal,filtered,99,0.7357552151788618,0.2642447848211377
11,BLTGlobal,filtered,100,0.7476887080617536,0.2523112919382466
11,BLTGlobal,filtered,101,0.7569643451024716,0.2430356548975285
11,BLTGlobal,filtered,102,0.7640375645535674,0.2359624354464327
11,BLTGlobal,filtered,103,0.7692848549833164,0.23071514501668358
11,BLTGlobal,filtered,104,0.7730180798706714,0.22698192012932877
11,BLTGlobal,filtered,105,0.774247834798893,0.22575216520110683
11,BLTGlobal,filtered,106,0.7628948427072603,0.23710515729273962
11,BLTGlobal,filtered,107,0.7528551418111221,0.24714485818887788
11,BLTGlobal,filtered,108,0.7439410339665393,0.2560589660334607
11,BLTGlobal,filtered,109,0.7359908584938295,0.2640091415061706
11,BLTGlobal,filtered,110,0.7288657191535184,0.27113428084648133
11,BLTGlobal,filtered,111,0.72244653816387,0.2775534618361302
11,BLTGlobal,filtered,112,0.7166314265377814,0.2833685734622185
11,BLTGlobal,filtered,113,0.7113333534885697,0.28866664651143054
11,BLTGlobal,filtered,114,0.706478093614779,0.293521906385221
11,BLTGlobal,filtered,115,0.70200242843847,0.2979975715615296
11,BLTGlobal,filtered,116,0.6978525781469728,0.30214742185302695
11,BLTGlobal,filtered,117,0.6939828396728411,0.3060171603271588
11,BLTGlobal,filtered,118,0.690354408221115,0.30964559177888495
11,BLTGlobal,filtered,119,0.6754017816242475,0.3245982183757522
11,BLTGlobal,filtered,120,0.6624143620644721,0.33758563793552776
11,BLTGlobal,filtered,121,0.661032332635754,0.3389676673642461
11,BLTGlobal,filtered,122,0.6733735246475726,0.32662647535242734
11,BLTGlobal,filtered,123,0.6695566189917332,0.33044338100826665
11,BLTGlobal,filtered,124,0.6660243118010728,0.333975688198927
11,BLTGlobal,filtered,125,0.6627365005571306,0.3372634994428694
11,BLTGlobal,filtered,126,0.6596591073348217,0.34034089266517836
11,BLTGlobal,filtered,127,0.6567632023976084,0.3432367976023913
11,BLTGlobal,filtered,128,0.654024247066513,0.34597575293348715
11,BLTGlobal,filtered,129,0.6514214416527057,0.3485785583472944
11,BLTGlobal,filtered,130,0.6331916998025966,0.3668083001974035
11,BLTGlobal,filtered,131,0.6172005981633369,0.382799401836663
11,BLTGlobal,filtered,132,0.6035079684057866,0.39649203159421337
11,BLTGlobal,filtered,133,0.591788084435608,0.4082119155643922
11,BLTGlobal,filtered,134,0.5862904897618681,0.41370951023813196
11,BLTGlobal,filtered,135,0.5926985126775334,0.40730148732246646
11,BLTGlobal,filtered,136,0.5978683023623402,0.40213169763766
11,BLTGlobal,filtered,137,0.6019901791232983,0.39800982087670167
11,BLTGlobal,filtered,138,0.6052260681704701,0.39477393182952986
11,BLTGlobal,filtered,139,0.6077136385113089,0.392286361488691
11,BLTGlobal,filtered,140,0.6095698615420042,0.3904301384579959
11,BLTGlobal,filtered,141,0.6108940649314263,0.3891059350685736
11,BLTGlobal,filtered,142,0.6117705490243955,0.38822945097560474
11,BLTGlobal,filtered,143,0.6122708251492148,0.38772917485078523
11,BLTGlobal,filtered,144,0.626178023247399,0.37382197675260076
11,BLTGlobal,filtered,145,0.6378705322405982,0.36212946775940175
11,BLTGlobal,filtered,146,0.6473094355720556,0.35269056442794444
11,BLTGlobal,filtered,147,0.6548537645777476,0.34514623542225237
11,BLTGlobal,filtered,148,0.6608058668607922,0.33919413313920777
11,BLTGlobal,filtered,149,0.6654204307836228,0.33457956921637705
11,BLTGlobal,filtered,150,0.6689120513101992,0.33108794868980096
11,BLTGlobal,filtered,151,0.6731329950457164,0.3268670049542837
11,BLTGlobal,filtered,152,0.6850096113306353,0.3149903886693645
11,BLTGlobal,filtered,153,0.6944632135193737,0.3055367864806264
11,BLTGlobal,filtered,154,0.7018894814270156,0.2981105185729845
11,BLTGlobal,filtered,155,0.7076196089755723,0.29238039102442775
11,BLTGlobal,filtered,156,0.7119310552222905,0.2880689447777095
11,BLTGlobal,filtered,157,0.715056437328449,0.28494356267155085
11,BLTGlobal,filtered,158,0.7171909031855264,0.28280909681447347
11,BLTGlobal,filtered,159,0.7184982559269778,0.2815017440730223
11,BLTGlobal,filtered,160,0.7191160507592073,0.28088394924079263
11,BLTGlobal,filtered,161,0.7191598433451418,0.28084015665485834
11,BLTGlobal,filtered,162,0.7187267360254613,0.2812732639745387
11,BLTGlobal,filtered,163,0.7178983416823853,0.28210165831761475
11,BLTGlobal,filtered,164,0.716743263671285,0.28325673632871495
11,BLTGlobal,filtered,165,0.7153191729106618,0.2846808270893383
11,BLTGlobal,filtered,166,0.7136745491109967,0.28632545088900324
11,BLTGlobal,filtered,167,0.7118501415966338,0.2881498584033662
11,BLTGlobal,filtered,168,0.6906985225997334,0.30930147740026637
11,BLTGlobal,filtered,169,0.6752477470845923,0.3247522529154077
11,BLTGlobal,filtered,170,0.6693304441806754,0.33066955581932445
11,BLTGlobal,filtered,171,0.6686181787812279,0.3313818212187717
11,BLTGlobal,filtered,172,0.6808328031610473,0.3191671968389525
11,BLTGlobal,filtered,173,0.6905871151173993,0.3094128848826007
11,BLTGlobal,filtered,174,0.6982801813644482,0.30171981863555175
11,BLTGlobal,filtered,175,0.7042466051593114,0.2957533948406888
11,BLTGlobal,filtered,176,0.70876713787084,0.2912328621291598
11,BLTGlobal,filtered,177,0.712077489379298,0.2879225106207018
11,BLTGlobal,filtered,178,0.714375656757484,0.28562434324251607
11,BLTGlobal,filtered,179,0.7158280306305227,0.2841719693694773
11,BLTGlobal,filtered,180,0.716574490671163,0.2834255093288371
11,BLTGlobal,filtered,181,0.7167326632214578,0.28326733677854227
11,BLTGlobal,filtered,182,0.7164014830218685,0.2835985169781316
11,BLTGlobal,filtered,183,0.7156641759206867,0.2843358240793133
11,BLTGlobal,filtered,184,0.7145907590252378,0.2854092409747623
11,BLTGlobal,filtered,185,0.7132401381016841,0.2867598618983159
11,BLTGlobal,filtered,186,0.7116618683949046,0.2883381316050953
11,BLTGlobal,filtered,187,0.7098976338418961,0.29010236615810375
11,BLTGlobal,filtered,188,0.7079824904297842,0.2920175095702158
11,BLTGlobal,filtered,189,0.7059459118347281,0.29405408816527207
11,BLTGlobal,filtered,190,0.7038126691758566,0.2961873308241434
11,BLTGlobal,filtered,191,0.7016035714915732,0.2983964285084269
11,BLTGlobal,filtered,192,0.6993360892023163,0.3006639107976838
11,BLTGlobal,filtered,193,0.6970248792085967,0.30297512079140315
11,BLTGlobal,filtered,194,0.6946822272591159,0.3053177727408843
11,BLTGlobal,filtered,195,0.6923184207075244,0.3076815792924757
11,BLTGlobal,filtered,196,0.6899420626730404,0.31005793732695935
11,BLTGlobal,filtered,197,0.6875603368599784,0.31243966314002164
11,BLTGlobal,filtered,198,0.6851792308167676,0.3148207691832325
11,BLTGlobal,filtered,199,0.682803724178792,0.317196275821208
11,BLTGlobal,filtered,200,0.6804379474019976,0.3195620525980024
11,BLTGlobal,smoothed,1,0.6997436041924718,0.3002563958075281
11,BLTGlobal,smoothed,2,0.7037111247316445,0.2962888752683553
11,BLTGlobal,smoothed,3,0.7061578788841412,0.29384212111585906
11,BLTGlobal,smoothed,4,0.7070303601548232,0.2929696398451767
11,BLTGlobal,smoothed,5,0.7062470448772386,0.2937529551227614
11,BLTGlobal,smoothed,6,0.7036953287893407,0.29630467121065923
11,BLTGlobal,smoothed,7,0.6992277124536205,0.3007722875463795
11,BLTGlobal,smoothed,8,0.7095353838378284,0.2904646161621716
11,BLTGlobal,smoothed,9,0.7178504359152535,0.28214956408474645
11,BLTGlobal,smoothed,10,0.7243286280206205,0.27567137197937963
11,BLTGlobal,smoothed,11,0.7290777341520701,0.2709222658479298
11,BLTGlobal,smoothed,12,0.7321603245891389,0.2678396754108609
11,BLTGlobal,smoothed,13,0.7335953147301459,0.2664046852698538
11,BLTGlobal,smoothed,14,0.7333583210541896,0.2666416789458102
11,BLTGlobal,smoothed,15,0.7452434850552394,0.2547565149447605
11,BLTGlobal,smoothed,16,0.7555996878464767,0.24440031215352326
11,BLTGlobal,smoothed,17,0.7646322343800004,0.2353677656199993
11,BLTGlobal,smoothed,18,0.7725097935867106,0.22749020641328935
11,BLTGlobal,smoothed,19,0.7793689575024989,0.22063104249750135
11,BLTGlobal,smoothed,20,0.7853179143576099,0.21468208564239005
11,BLTGlobal,smoothed,21,0.7904393374924914,0.20956066250750863
11,BLTGlobal,smoothed,22,0.7947925699670584,0.20520743003294145
11,BLTGlobal,smoothed,23,0.798415164974635,0.20158483502536492
11,BLTGlobal,smoothed,24,0.7868817455508916,0.21311825444910837
11,BLTGlobal,smoothed,25,0.7864280531177195,0.2135719468822806
11,BLTGlobal,smoothed,26,0.795706944637627,0.20429305536237327
11,BLTGlobal,smoothed,27,0.79226199588979,0.20773800411021026
11,BLTGlobal,smoothed,28,0.7964313643625346,0.20356863563746516
11,BLTGlobal,smoothed,29,0.7993395292028861,0.20066047079711397
11,BLTGlobal,smoothed,30,0.8010411643744992,0.1989588356255006
11,BLTGlobal,smoothed,31,0.8015553129194545,0.1984446870805457
11,BLTGlobal,smoothed,32,0.8008658780962022,0.19913412190379753
11,BLTGlobal,smoothed,33,0.8093628318595021,0.19063716814049808
11,BLTGlobal,smoothed,34,0.8168713444140105,0.1831286555859894
11,BLTGlobal,smoothed,35,0.8235808087927831,0.1764191912072168
11,BLTGlobal,smoothed,36,0.8296575294440073,0.17034247055599291
11,BLTGlobal,smoothed,37,0.8352493939165839,0.16475060608341627
11,BLTGlobal,smoothed,38,0.8404900323805594,0.15950996761944086
11,BLTGlobal,smoothed,39,0.8455025828635752,0.15449741713642506
11,BLTGlobal,smoothed,40,0.8504031690098184,0.14959683099018165
11,BLTGlobal,smoothed,41,0.8553041891215841,0.1446958108784159
11,BLTGlobal,smoothed,42,0.860317509998584,0.139682490001416
11,BLTGlobal,smoothed,43,0.8655576564990293,0.13444234350097092
11,BLTGlobal,smoothed,44,0.8711450877369901,0.12885491226301
11,BLTGlobal,smoothed,45,0.8654017575666921,0.13459824243330762
11,BLTGlobal,smoothed,46,0.8596580107948897,0.14034198920511046
11,BLTGlobal,smoothed,47,0.8536098037440274,0.14639019625597263
11,BLTGlobal,smoothed,48,0.8469478071507276,0.15305219284927227
11,BLTGlobal,smoothed,49,0.8393484104781043,0.1606515895218956
11,BLTGlobal,smoothed,50,0.8389313831249681,0.16106861687503166
11,BLTGlobal,smoothed,51,0.844951341517369,0.1550486584826311
11,BLTGlobal,smoothed,52,0.849915111317693,0.1500848886823071
11,BLTGlobal,smoothed,53,0.8539558873356389,0.14604411266436135
11,BLTGlobal,smoothed,54,0.8571783865457319,0.14282161345426825
11,BLTGlobal,smoothed,55,0.8596617885717728,0.14033821142822714
11,BLTGlobal,smoothed,56,0.8614619511503473,0.13853804884965265
11,BLTGlobal,smoothed,57,0.8626129628857081,0.137387037114292
11,BLTGlobal,smoothed,58,0.8631280768212565,0.13687192317874367
11,BLTGlobal,smoothed,59,0.863000050793399,0.1369999492066011
11,BLTGlobal,smoothed,60,0.8622009037040713,0.13779909629592874
11,BLTGlobal,smoothed,61,0.8606810802716621,0.13931891972833788
11,BLTGlobal,smoothed,62,0.8583680000264823,0.14163199997351786
11,BLTGlobal,smoothed,63,0.8551639488301445,0.1448360511698552
11,BLTGlobal,smoothed,64,0.8581203609056856,0.14187963909431436
11,BLTGlobal,smoothed,65,0.860244956472886,0.13975504352711407
11,BLTGlobal,smoothed,66,0.8616143050753226,0.1383856949246775
11,BLTGlobal,smoothed,67,0.8622805917034365,0.1377194082965633
11,BLTGlobal,smoothed,68,0.8622731113819643,0.13772688861803553
11,BLTGlobal,smoothed,69,0.8615991079314136,0.13840089206858647
11,BLTGlobal,smoothed,70,0.8602439807347254,0.1397560192652747
11,BLTGlobal,smoothed,71,0.8581708653684945,0.1418291346315056
11,BLTGlobal,smoothed,72,0.855319576152373,0.14468042384762694
11,BLTGlobal,smoothed,73,0.8516048805253867,0.1483951194746134
11,BLTGlobal,smoothed,74,0.8543404013198097,0.1456595986801904
11,BLTGlobal,smoothed,75,0.8563526800153783,0.14364731998462194
11,BLTGlobal,smoothed,76,0.8577559152466084,0.14224408475339162
11,BLTGlobal,smoothed,77,0.8586447108167304,0.14135528918326926
11,BLTGlobal,smoothed,78,0.859096809719093,0.14090319028090695
11,BLTGlobal,smoothed,79,0.8591753467626109,0.14082465323738907
11,BLTGlobal,smoothed,80,0.8589306841102277,0.14106931588977223
11,BLTGlobal,smoothed,81,0.8584018821911923,0.14159811780880782
11,BLTGlobal,smoothed,82,0.8576178480911889,0.14238215190881115
11,BLTGlobal,smoothed,83,0.8565981943652627,0.14340180563473745
11,BLTGlobal,smoothed,84,0.8553538329973226,0.14464616700267746
11,BLTGlobal,smoothed,85,0.8538873217136967,0.14611267828630325
11,BLTGlobal,smoothed,86,0.8521929728336409,0.14780702716635924
11,BLTGlobal,smoothed,87,0.8502567281077759,0.14974327189222403
11,BLTGlobal,smoothed,88,0.8480557963653689,0.1519442036346312
11,BLTGlobal,smoothed,89,0.8455580440753252,0.1544419559246747
11,BLTGlobal,smoothed,90,0.842721121933519,0.157278878066481
11,BLTGlobal,smoothed,91,0.8394913031225979,0.16050869687740227
11,BLTGlobal,smoothed,92,0.8358020007383054,0.16419799926169432
11,BLTGlobal,smoothed,93,0.8315719228078398,0.16842807719216002
11,BLTGlobal,smoothed,94,0.8267028130841394,0.17329718691586055
11,BLTGlobal,smoothed,95,0.8210767140953911,0.17892328590460888
11,BLTGlobal,smoothed,96,0.8145526754301694,0.18544732456983054
11,BLTGlobal,smoothed,97,0.8069628145634434,0.1930371854365568
11,BLTGlobal,smoothed,98,0.7981076192335423,0.20189238076645752
11,BLTGlobal,smoothed,99,0.7971312831515268,0.20286871684847319
11,BLTGlobal,smoothed,100,0.8041885206488877,0.19581147935111234
11,BLTGlobal,smoothed,101,0.8104754552170435,0.18952454478295655
11,BLTGlobal,smoothed,102,0.8163269834328013,0.18367301656719873
11,BLTGlobal,smoothed,103,0.8220688336062023,0.17793116639379752
11,BLTGlobal,smoothed,104,0.8280269898537094,0.17197301014629074
11,BLTGlobal,smoothed,105,0.8345371531950107,0.16546284680498963
11,BLTGlobal,smoothed,106,0.8298230326558234,0.17017696734417692
11,BLTGlobal,smoothed,107,0.8257588191012146,0.1742411808987853
11,BLTGlobal,smoothed,108,0.8222570409808592,0.1777429590191408
11,BLTGlobal,smoothed,109,0.819245123278391,0.1807548767216092
11,BLTGlobal,smoothed,110,0.8166633000023519,0.18333669999764804
11,BLTGlobal,smoothed,111,0.8144628972844534,0.18553710271554652
11,BLTGlobal,smoothed,112,0.8126049380826563,0.1873950619173437
11,BLTGlobal,smoothed,113,0.8110590286865349,0.18894097131346524
11,BLTGlobal,smoothed,114,0.8098024952915697,0.19019750470843005
11,BLTGlobal,smoothed,115,0.8088197460770014,0.19118025392299848
11,BLTGlobal,smoothed,116,0.8081018406926499,0.19189815930735019
11,BLTGlobal,smoothed,117,0.807646255017923,0.19235374498207705
11,BLTGlobal,smoothed,118,0.8074568346707655,0.19254316532923443
11,BLTGlobal,smoothed,119,0.8075439361755409,0.1924560638244589
11,BLTGlobal,smoothed,120,0.7904877209303081,0.20951227906969197
11,BLTGlobal,smoothed,121,0.7906263272328647,0.20937367276713548
11,BLTGlobal,smoothed,122,0.8091134600916459,0.1908865399083541
11,BLTGlobal,smoothed,123,0.8097226426523669,0.1902773573476331
11,BLTGlobal,smoothed,124,0.8106912081170744,0.18930879188292563
11,BLTGlobal,smoothed,125,0.8120400325115176,0.18795996748848226
11,BLTGlobal,smoothed,126,0.8137996695264575,0.18620033047354248
11,BLTGlobal,smoothed,127,0.8160112226327064,0.18398877736729358
11,BLTGlobal,smoothed,128,0.8187275240428524,0.1812724759571476
11,BLTGlobal,smoothed,129,0.8220146541511258,0.17798534584887402
11,BLTGlobal,smoothed,130,0.8259538448292646,0.17404615517073538
11,BLTGlobal,smoothed,131,0.8179244727171868,0.18207552728281332
11,BLTGlobal,smoothed,132,0.8100950525754423,0.18990494742455766
11,BLTGlobal,smoothed,133,0.8021114377148888,0.19788856228511129
11,BLTGlobal,smoothed,134,0.7936191996543109,0.20638080034568906
11,BLTGlobal,smoothed,135,0.7963713302665814,0.20362866973341856
11,BLTGlobal,smoothed,136,0.7984232330633891,0.201576766936611
11,BLTGlobal,smoothed,137,0.7998011838308919,0.2001988161691081
11,BLTGlobal,smoothed,138,0.8005109398100865,0.19948906018991372
11,BLTGlobal,smoothed,139,0.8005378688824185,0.19946213111758151
11,BLTGlobal,smoothed,140,0.7998465030063501,0.20015349699365015
11,BLTGlobal,smoothed,141,0.7983795028445949,0.20162049715540498
11,BLTGlobal,smoothed,142,0.7960560038573622,0.20394399614263778
11,BLTGlobal,smoothed,143,0.7927692966257897,0.2072307033742107
11,BLTGlobal,smoothed,144,0.7883837753158988,0.2116162246841014
11,BLTGlobal,smoothed,145,0.7910337244233389,0.20896627557666098
11,BLTGlobal,smoothed,146,0.7926025424599716,0.20739745754002847
11,BLTGlobal,smoothed,147,0.7931449122300971,0.20685508776990283
11,BLTGlobal,smoothed,148,0.7926844085199862,0.20731559148001377
11,BLTGlobal,smoothed,149,0.7912141703336012,0.2087858296663988
11,BLTGlobal,smoothed,150,0.7886967086774898,0.21130329132251027
11,BLTGlobal,smoothed,151,0.7850628444846987,0.21493715551530146
11,BLTGlobal,smoothed,152,0.7887982076262018,0.2112017923737979
11,BLTGlobal,smoothed,153,0.7916168742531364,0.2083831257468634
11,BLTGlobal,smoothed,154,0.7936652030456528,0.2063347969543474
11,BLTGlobal,smoothed,155,0.795066329739972,0.20493367026002793
11,BLTGlobal,smoothed,156,0.79592369286738,0.20407630713261996
11,BLTGlobal,smoothed,157,0.7963240028011884,0.20367599719881146
11,BLTGlobal,smoothed,158,0.796339738620184,0.2036602613798161
11,BLTGlobal,smoothed,159,0.7960312439367604,0.2039687560632396
11,BLTGlobal,smoothed,160,0.7954484814980568,0.20455151850194336
11,BLTGlobal,smoothed,161,0.7946324967279138,0.20536750327208614
11,BLTGlobal,smoothed,162,0.7936166321635041,0.2063833678364957
11,BLTGlobal,smoothed,163,0.792427527720654,0.20757247227934608
11,BLTGlobal,smoothed,164,0.7910859356977326,0.20891406430226753
11,BLTGlobal,smoothed,165,0.789607374229281,0.21039262577071877
11,BLTGlobal,smoothed,166,0.7880026383805487,0.21199736161945135
11,BLTGlobal,smoothed,167,0.7862781841053609,0.2137218158946392
11,BLTGlobal,smoothed,168,0.7844363967605055,0.2155636032394943
11,BLTGlobal,smoothed,169,0.7614893566898393,0.23851064331016078
11,BLTGlobal,smoothed,170,0.7376317977204507,0.26236820227954916
11,BLTGlobal,smoothed,171,0.7327757073210351,0.2672242926789648
11,BLTGlobal,smoothed,172,0.735915499073378,0.2640845009266219
11,BLTGlobal,smoothed,173,0.7380313209383503,0.26196867906164983
11,BLTGlobal,smoothed,174,0.7392872084830003,0.26071279151699955
11,BLTGlobal,smoothed,175,0.7398216013920896,0.26017839860791026
11,BLTGlobal,smoothed,176,0.739751289706622,0.26024871029337815
11,BLTGlobal,smoothed,177,0.7391747477764017,0.26082525222359826
11,BLTGlobal,smoothed,178,0.7381749504957611,0.2618250495042391
11,BLTGlobal,smoothed,179,0.7368217517372404,0.26317824826275965
11,BLTGlobal,smoothed,180,0.7351738925092712,0.26482610749072866
11,BLTGlobal,smoothed,181,0.7332806958898895,0.2667193041101103
11,BLTGlobal,smoothed,182,0.7311834969327009,0.26881650306729915
11,BLTGlobal,smoothed,183,0.7289168482529519,0.271083151747048
11,BLTGlobal,smoothed,184,0.7265095356687382,0.2734904643312619
11,BLTGlobal,smoothed,185,0.7239854329158838,0.2760145670841165
11,BLTGlobal,smoothed,186,0.7213642199233968,0.27863578007660317
11,BLTGlobal,smoothed,187,0.7186619853015233,0.28133801469847675
11,BLTGlobal,smoothed,188,0.7158917304479726,0.2841082695520274
11,BLTGlobal,smoothed,189,0.7130637899282872,0.28693621007171294
11,BLTGlobal,smoothed,190,0.7101861804560253,0.28981381954397467
11,BLTGlobal,smoothed,191,0.7072648888219208,0.29273511117807927
11,BLTGlobal,smoothed,192,0.7043041074429075,0.29569589255709283
11,BLTGlobal,smoothed,193,0.7013064247749213,0.29869357522507844
11,BLTGlobal,smoothed,194,0.6982729766178645,0.30172702338213564
11,BLTGlobal,smoothed,195,0.6952035633032848,0.30479643669671524
11,BLTGlobal,smoothed,196,0.6920967368665984,0.3079032631334015
11,BLTGlobal,smoothed,197,0.6889498615416343,0.3110501384583657
11,BLTGlobal,smoothed,198,0.6857591502552968,0.31424084974470334
11,BLTGlobal,smoothed,199,0.682519679226506,0.31748032077349414
11,BLTGlobal,smoothed,200,0.6792253822712002,0.3207746177287997
