seed,bank_seed,stratum,dose,schedule,M_PT,M_PD,delivered_count,censored_count,mechanistic_error_PT,mechanistic_error_PD,matched_evidence_schedule_error
816068,820496,strong,1.0,front_loaded,34.680872862640726,33.47690995354864,0,32,0.0,0.0,0.0
816069,820512,strong,0.0,distributed,0.0,0.0,32,0,0.0,3.552713678800501e-15,0.0
816069,820512,strong,0.25,distributed,8.450860438523971,8.116714595340234,24,8,0.0,3.552713678800501e-15,0.0
816069,820512,strong,0.35,distributed,12.08056388360755,11.765980775800793,21,11,0.0,1.7763568394002505e-15,0.0
816069,820512,strong,0.5,distributed,17.453227106781025,17.007055282731116,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816069,820512,strong,0.65,distributed,22.655977360253416,21.64711294108186,11,21,0.0,8.881784197001252e-16,0.0
816069,820512,strong,0.75,distributed,24.29692057006936,21.74384728634252,8,24,0.0,8.881784197001252e-16,0.0
816069,820512,strong,1.0,distributed,30.856512181805215,27.06172271739487,0,32,0.0,0.0,0.0
816070,820529,strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816070,820529,strong,0.25,distributed,8.76561653066818,8.412379799254929,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816070,820529,strong,0.35,distributed,11.055557378696722,10.036432907478243,21,11,3.552713678800501e-15,7.105427357601002e-15,0.0
816070,820529,strong,0.5,distributed,17.149639801304364,16.65215035503879,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816070,820529,strong,0.65,distributed,21.831538065635407,21.39533055269453,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816070,820529,strong,0.75,distributed,24.503072173695948,23.19199290438892,8,24,8.881784197001252e-16,8.881784197001252e-16,0.0
816070,820529,strong,1.0,distributed,31.20750690787493,28.204516690776387,0,32,0.0,0.0,0.0
816071,820537,strong,0.0,distributed,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816071,820537,strong,0.25,distributed,7.4676212542429745,5.357742273329606,24,8,3.552713678800501e-15,7.105427357601002e-15,0.0
816071,820537,strong,0.35,distributed,10.788153000516118,8.681723387986658,21,11,0.0,3.552713678800501e-15,0.0
816071,820537,strong,0.5,distributed,17.263828683155754,15.470050079018266,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816071,820537,strong,0.65,distributed,22.05991582933819,19.031130000653487,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816071,820537,strong,0.75,distributed,23.700859039154132,19.127864345914144,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816071,820537,strong,1.0,distributed,32.084882309790316,27.367634901698004,0,32,0.0,0.0,0.0
816072,820560,strong,0.0,distributed,0.0,0.0,32,0,0.0,3.552713678800501e-15,0.0
816072,820560,strong,0.25,distributed,7.735025632423582,6.712451792821199,24,8,0.0,0.0,0.0
816072,820560,strong,0.35,distributed,9.643373220420127,8.163895657573448,21,11,0.0,0.0,0.0
816072,820560,strong,0.5,distributed,15.737455643027769,14.779613105133986,16,16,0.0,3.552713678800501e-15,0.0
816072,820560,strong,0.65,distributed,22.213131325667405,21.567939796165597,11,21,0.0,1.7763568394002505e-15,0.0
816072,820560,strong,0.75,distributed,25.53366307194055,24.891920910822645,8,24,0.0,1.7763568394002505e-15,0.0
816072,820560,strong,1.0,distributed,32.505502184300134,31.259154216701706,0,32,0.0,0.0,0.0
816073,820577,strong,0.0,front_loaded,0.0,0.0,32,0,0.0,0.0,0.0
816073,820577,strong,0.25,front_loaded,8.11661889245558,6.885061036292264,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816073,820577,strong,0.35,front_loaded,10.024966480452125,8.336504901044513,21,11,3.552713678800501e-15,0.0,0.0
816073,820577,strong,0.5,front_loaded,15.470051264847164,13.424903585642397,16,16,3.552713678800501e-15,1.7763568394002505e-15,0.0
816073,820577,strong,0.65,front_loaded,20.600379957097992,18.217637066325583,11,21,1.7763568394002505e-15,0.0,0.0
816073,820577,strong,0.75,front_loaded,23.678577172448488,21.093277154735496,8,24,1.7763568394002505e-15,0.0,0.0
816073,820577,strong,1.0,front_loaded,30.74232329995382,28.24382299341539,0,32,0.0,0.0,0.0
816074,820592,strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816074,820592,strong,0.25,front_loaded,9.682018547061393,11.294408081709182,24,8,0.0,0.0,0.0
816074,820592,strong,0.35,front_loaded,11.590366135057938,12.745851946461432,21,11,0.0,0.0,0.0
816074,820592,strong,0.5,front_loaded,15.509077879324984,17.143813657175034,16,16,0.0,3.552713678800501e-15,0.0
816074,820592,strong,0.65,front_loaded,21.335755923752018,22.404821585243987,11,21,0.0,1.7763568394002505e-15,0.0
816074,820592,strong,0.75,front_loaded,24.274694409993167,25.556193456429963,8,24,0.0,1.7763568394002505e-15,0.0
816074,820592,strong,1.0,front_loaded,33.68930857887395,35.49589201864755,0,32,0.0,0.0,0.0
816075,820619,strong,0.0,front_loaded,0.0,0.0,32,0,0.0,0.0,0.0
816075,820619,strong,0.25,front_loaded,10.177800688944778,10.28491704915972,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816075,820619,strong,0.35,front_loaded,13.498332435217922,13.608898163816768,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816075,820619,strong,0.5,front_loaded,20.355601377889556,20.569834098319447,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816075,820619,strong,0.65,front_loaded,27.212870320561194,27.530770032822126,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816075,820619,strong,0.75,front_loaded,31.563992965078935,32.5546791539129,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816075,820619,strong,1.0,front_loaded,39.680611857534515,39.43974019020517,0,32,0.0,0.0,0.0
816076,820627,strong,0.0,front_loaded,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816076,820627,strong,0.25,front_loaded,6.5902458523275875,6.194624062407993,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816076,820627,strong,0.35,front_loaded,10.29237085863273,9.69121442053611,21,11,3.552713678800501e-15,0.0,0.0
816076,820627,strong,0.5,front_loaded,14.057867106570566,11.552366335737599,16,16,0.0,1.7763568394002505e-15,0.0
816076,820627,strong,0.65,front_loaded,19.8845451509976,16.81337426380655,11,21,3.552713678800501e-15,0.0,0.0
816076,820627,strong,0.75,front_loaded,23.205076897270743,20.137355378463596,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816076,820627,strong,1.0,front_loaded,31.70328904975832,27.195025658226932,0,32,0.0,0.0,0.0
816077,820634,strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816077,820634,strong,0.25,distributed,8.069267178491977,7.944105351869165,24,8,3.552713678800501e-15,0.0,0.0
816077,820634,strong,0.35,distributed,10.838292695032038,10.494460374475569,21,11,0.0,0.0,0.0
816077,820634,strong,0.5,distributed,16.113464509725993,14.981842210493873,16,16,3.552713678800501e-15,0.0,0.0
816077,820634,strong,0.65,distributed,21.795299431709903,20.548201783227704,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816077,820634,strong,0.75,distributed,25.976509106526564,24.971094055738906,8,24,0.0,0.0,0.0
816077,820634,strong,1.0,distributed,32.53610071826242,30.288969486791256,0,32,0.0,0.0,0.0
816078,820656,strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816078,820656,strong,0.25,distributed,6.704434734178982,5.012523786387469,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816078,820656,strong,0.35,distributed,9.375968842239523,6.809186138081852,21,11,3.552713678800501e-15,7.105427357601002e-15,0.0
816078,820656,strong,0.5,distributed,16.233237784911157,13.770122072584535,16,16,1.7763568394002505e-15,3.552713678800501e-15,0.0
816078,820656,strong,0.65,distributed,22.059915829338195,19.031130000653484,11,21,0.0,3.552713678800501e-15,0.0
816078,820656,strong,0.75,distributed,22.93767251909014,18.782645858972003,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816078,820656,strong,1.0,distributed,31.970693427938926,28.549735177718524,0,32,0.0,0.0,0.0
816079,820684,strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816079,820684,strong,0.25,distributed,8.11661889245558,6.885061036292267,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816079,820684,strong,0.35,distributed,10.673964118664731,9.863823664007178,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816079,820684,strong,0.5,distributed,17.79863743951697,18.17946911800145,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816079,820684,strong,0.65,distributed,23.625315483944007,23.4404770460704,11,21,0.0,1.7763568394002505e-15,0.0
816079,820684,strong,0.75,distributed,27.327440490249145,26.937067404198515,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816079,820684,strong,1.0,distributed,36.856243540981325,35.69466569039558,0,32,0.0,0.0,0.0
816080,820696,strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816080,820696,strong,0.25,distributed,10.177800688944782,10.284917049159727,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816080,820696,strong,0.35,distributed,13.498332435217925,13.608898163816772,21,11,3.552713678800501e-15,7.105427357601002e-15,0.0
816080,820696,strong,0.5,distributed,14.706864744783172,13.07968509870026,16,16,0.0,3.552713678800501e-15,0.0
816080,820696,strong,0.65,distributed,21.182540427422808,19.86801178973187,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816080,820696,strong,0.75,distributed,25.152069811908554,24.71931166735158,8,24,8.881784197001252e-16,8.881784197001252e-16,0.0
816080,820696,strong,1.0,distributed,32.61969106615153,30.077053940681186,0,32,0.0,0.0,0.0
816081,820032,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816081,820032,very_strong,0.25,front_loaded,8.116618892455577,6.885061036292271,24,8,3.552713678800501e-15,0.0,0.0
816081,820032,very_strong,0.35,front_loaded,11.43715063872872,10.209042150949315,21,11,3.552713678800501e-15,0.0,0.0
816081,820032,very_strong,0.5,front_loaded,17.91282632136836,16.99736884198093,16,16,5.329070518200751e-15,1.7763568394002505e-15,0.0
816081,820032,very_strong,0.65,front_loaded,22.27996849355519,21.444883835721978,11,21,1.7763568394002505e-15,0.0,0.0
816081,820032,very_strong,0.75,front_loaded,24.59497918884169,23.975305437189753,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816081,820032,very_strong,1.0,front_loaded,32.42191183641102,31.471069762811783,0,32,0.0,0.0,0.0
816082,820033,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816082,820033,very_strong,0.25,front_loaded,11.857389225401985,13.512163818556118,24,8,0.0,3.552713678800501e-15,0.0
816082,820033,very_strong,0.35,front_loaded,14.147330073430528,15.136216926779436,21,11,0.0,3.552713678800501e-15,0.0
816082,820033,very_strong,0.5,front_loaded,19.210821597793565,20.052006367906248,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816082,820033,very_strong,0.65,front_loaded,23.243722223912005,23.26786780259933,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816082,820033,very_strong,0.75,front_loaded,27.976438128461748,28.464386167161177,8,24,8.881784197001252e-16,1.7763568394002505e-15,0.0
816082,820033,very_strong,1.0,front_loaded,35.32987050085333,35.00422871651131,0,32,0.0,0.0,0.0
816083,820056,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816083,820056,very_strong,0.25,front_loaded,10.559393948976776,10.457526292630796,24,8,0.0,3.552713678800501e-15,0.0
816083,820056,very_strong,0.35,front_loaded,13.879925695249916,13.781507407287844,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816083,820056,very_strong,0.5,front_loaded,19.325010479644956,18.869906091885724,16,16,0.0,3.552713678800501e-15,0.0
816083,820056,very_strong,0.65,front_loaded,24.770095264039995,23.958304776483605,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816083,820056,very_strong,0.75,front_loaded,26.29684959200454,25.237139397764786,8,24,0.0,1.7763568394002505e-15,0.0
816083,820056,very_strong,1.0,front_loaded,36.85624354098132,35.69466569039558,0,32,0.0,0.0,0.0
816084,820066,very_strong,0.0,front_loaded,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816084,820066,very_strong,0.25,front_loaded,8.76561653066818,8.412379799254929,24,8,7.105427357601002e-15,3.552713678800501e-15,0.0
816084,820066,very_strong,0.35,front_loaded,11.055557378696726,10.036432907478245,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816084,820066,very_strong,0.5,front_loaded,13.027276208325965,9.852438329303869,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816084,820066,very_strong,0.65,front_loaded,18.472360992721004,14.94083701390175,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816084,820066,very_strong,0.75,front_loaded,20.762301840749547,16.564890122125068,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816084,820066,very_strong,1.0,front_loaded,29.146325111385732,24.804660677908927,0,32,0.0,0.0,0.0
816085,820074,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816085,820074,very_strong,0.25,distributed,8.904875259777533,8.136648016478858,24,8,3.552713678800501e-15,0.0,0.0
816085,820074,very_strong,0.35,distributed,12.534578704861111,11.785914196939416,21,11,3.552713678800501e-15,0.0,0.0
816085,820074,very_strong,0.5,distributed,17.7373289583335,16.42597185529016,16,16,0.0,0.0,0.0
816085,820074,very_strong,0.65,distributed,23.27990515120806,22.268063210800058,11,21,1.7763568394002505e-15,0.0,0.0
816085,820074,very_strong,0.75,distributed,25.49742443801504,24.044792141355817,8,24,0.0,0.0,0.0
816085,820074,very_strong,1.0,distributed,34.32987813657101,32.33411598016712,0,32,0.0,0.0,0.0
816086,820081,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816086,820081,very_strong,0.25,distributed,8.002430010604183,8.067161312312791,24,8,3.552713678800501e-15,0.0,0.0
816086,820081,very_strong,0.35,distributed,10.292370858632726,9.691214420536106,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816086,820081,very_strong,0.5,distributed,17.798637439516966,18.179469118001446,16,16,0.0,1.7763568394002505e-15,0.0
816086,820081,very_strong,0.65,distributed,23.243722223912002,23.267867802599326,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816086,820081,very_strong,0.75,distributed,25.533663071940545,24.891920910822645,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816086,820081,very_strong,1.0,distributed,33.91768634257673,33.131691466606505,0,32,0.0,0.0,0.0
816087,820082,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816087,820082,very_strong,0.25,distributed,9.528803050732183,8.757598286197066,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816087,820082,very_strong,0.35,distributed,12.200337158792724,10.554260637891453,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816087,820082,very_strong,0.5,distributed,18.02701520321976,15.815268565960402,16,16,0.0,1.7763568394002505e-15,0.0
816087,820082,very_strong,0.65,distributed,24.502690885859398,22.603595256992012,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816087,820082,very_strong,0.75,distributed,26.79263173388794,24.22764836521533,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816087,820082,very_strong,1.0,distributed,34.90925062634352,31.112709401507598,0,32,0.0,0.0,0.0
816088,820090,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,3.552713678800501e-15,0.0
816088,820090,very_strong,0.25,distributed,8.498212152487582,7.057670279763336,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816088,820090,very_strong,0.35,distributed,11.818743898760726,10.381651394420384,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816088,820090,very_strong,0.5,distributed,16.882235423123767,15.297440835547196,16,16,0.0,1.7763568394002505e-15,0.0
816088,820090,very_strong,0.65,distributed,22.327320207518802,20.385839520145076,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816088,820090,very_strong,0.75,distributed,25.647851953791946,23.709820634802124,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816088,820090,very_strong,1.0,distributed,33.76447084624753,30.59488167109439,0,32,0.0,0.0,0.0
816089,820092,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,3.552713678800501e-15,0.0
816089,820092,very_strong,0.25,front_loaded,6.704434734178982,5.012523786387469,24,8,0.0,3.552713678800501e-15,0.0
816089,820092,very_strong,0.35,front_loaded,9.375968842239523,6.809186138081856,21,11,3.552713678800501e-15,0.0,0.0
816089,820092,very_strong,0.5,front_loaded,15.85164452487916,13.597512829113466,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816089,820092,very_strong,0.65,front_loaded,20.600379957097992,18.217637066325587,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816089,820092,very_strong,0.75,front_loaded,23.296983912416493,20.92066791126443,8,24,1.7763568394002505e-15,0.0,0.0
816089,820092,very_strong,1.0,front_loaded,31.12391655998582,28.41643223688646,0,32,0.0,0.0,0.0
816090,820105,very_strong,0.0,front_loaded,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816090,820105,very_strong,0.25,front_loaded,7.620836750572188,7.894552068841719,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816090,820105,very_strong,0.35,front_loaded,9.910777598600731,9.518605177065034,21,11,3.552713678800501e-15,7.105427357601002e-15,0.0
816090,820105,very_strong,0.5,front_loaded,15.73745564302777,14.779613105133986,16,16,0.0,3.552713678800501e-15,0.0
816090,820105,very_strong,0.65,front_loaded,20.41935390735881,19.52279330278973,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816090,820105,very_strong,0.75,front_loaded,24.770476551876556,24.546702423880507,8,24,0.0,8.881784197001252e-16,0.0
816090,820105,very_strong,1.0,front_loaded,31.09331802602354,29.386616966796907,0,32,0.0,0.0,0.0
816091,820107,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816091,820107,very_strong,0.25,front_loaded,10.177800688944778,10.284917049159727,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816091,820107,very_strong,0.35,front_loaded,12.84933479700532,12.081579400854114,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816091,820107,very_strong,0.5,front_loaded,18.676012841432353,17.342587328923063,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816091,820107,very_strong,0.65,front_loaded,23.3579111057634,22.085767526578806,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816091,820107,very_strong,0.75,front_loaded,26.02944521382394,23.882429878273193,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816091,820107,very_strong,1.0,front_loaded,35.82565264273672,33.99473768396185,0,32,0.0,0.0,0.0
816092,820115,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816092,820115,very_strong,0.25,front_loaded,9.147209790700177,8.584989042725997,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816092,820115,very_strong,0.35,front_loaded,11.43715063872872,10.209042150949315,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816092,820115,very_strong,0.5,front_loaded,15.088458004815166,13.252294342171332,16,16,0.0,0.0,0.0
816092,820115,very_strong,0.65,front_loaded,20.800947167390806,19.6954025462608,11,21,1.7763568394002505e-15,3.552713678800501e-15,0.0
816092,820115,very_strong,0.75,front_loaded,23.472481275451347,21.49206489795519,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816092,820115,very_strong,1.0,front_loaded,31.474911286055534,29.55922621026798,0,32,0.0,0.0,0.0
816093,820147,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816093,820147,very_strong,0.25,distributed,7.899354208790893,7.343088503289589,24,8,0.0,0.0,0.0
816093,820147,very_strong,0.35,distributed,10.977551424141392,10.218728591699502,21,11,3.552713678800501e-15,0.0,0.0
816093,820147,very_strong,0.5,distributed,15.798708417581782,14.686177006579179,16,16,3.552713678800501e-15,1.7763568394002505e-15,0.0
816093,820147,very_strong,0.65,distributed,20.140780742510657,18.22732350707577,11,21,0.0,1.7763568394002505e-15,0.0
816093,820147,very_strong,0.75,distributed,22.90980625905072,20.777678529682174,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816093,820147,very_strong,1.0,distributed,32.917693978294416,30.461578730262325,0,32,0.0,0.0,0.0
816094,820148,very_strong,0.0,distributed,0.0,0.0,32,0,3.552713678800501e-15,3.552713678800501e-15,0.0
816094,820148,very_strong,0.25,distributed,9.528803050732176,8.757598286197062,24,8,3.552713678800501e-15,7.105427357601002e-15,0.0
816094,820148,very_strong,0.35,distributed,13.230928057037318,12.25418864432518,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816094,820148,very_strong,0.5,distributed,16.614831044943156,13.942731316055601,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816094,820148,very_strong,0.65,distributed,20.38032729288099,15.803883231257092,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816094,820148,very_strong,0.75,distributed,24.082452299186134,19.30047358938521,8,24,8.881784197001252e-16,8.881784197001252e-16,0.0
816094,820148,very_strong,1.0,distributed,31.817477931609716,26.012925382206408,0,32,0.0,0.0,0.0
816095,820153,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816095,820153,very_strong,0.25,distributed,10.826798327157384,11.812235812122388,24,8,0.0,3.552713678800501e-15,0.0
816095,820153,very_strong,0.35,distributed,13.498332435217925,13.608898163816775,21,11,0.0,3.552713678800501e-15,0.0
816095,820153,very_strong,0.5,distributed,19.32501047964496,18.869906091885724,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816095,820153,very_strong,0.65,distributed,25.151688524071997,24.130914019954673,11,21,0.0,3.552713678800501e-15,0.0
816095,820153,very_strong,0.75,distributed,26.792631733887937,24.22764836521533,8,24,0.0,1.7763568394002505e-15,0.0
816095,820153,very_strong,1.0,distributed,38.65002095928992,37.73981218377145,0,32,0.0,0.0,0.0
816096,820155,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,7.105427357601002e-15,0.0
816096,820155,very_strong,0.25,distributed,11.208391587189379,11.984845055593457,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816096,820155,very_strong,0.35,distributed,13.498332435217922,13.608898163816775,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816096,820155,very_strong,0.5,distributed,19.592414857825563,20.224615611377317,16,16,0.0,3.552713678800501e-15,0.0
816096,820155,very_strong,0.65,distributed,24.274313122156606,24.96779580903306,11,21,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816096,820155,very_strong,0.75,distributed,29.007029026706345,30.164314173594907,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816096,820155,very_strong,1.0,distributed,37.123647919161925,37.049375209887174,0,32,0.0,0.0,0.0
816097,820186,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,0.0,0.0
816097,820186,very_strong,0.25,front_loaded,8.76561653066818,8.412379799254929,24,8,0.0,0.0,0.0
816097,820186,very_strong,0.35,front_loaded,12.467741536973321,11.908970157383045,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816097,820186,very_strong,0.5,front_loaded,17.912826321368357,16.997368841980926,16,16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816097,820186,very_strong,0.65,front_loaded,22.27996849355519,21.444883835721974,11,21,1.7763568394002505e-15,0.0,0.0
816097,820186,very_strong,0.75,front_loaded,25.358165708905688,24.320523924131887,8,24,1.7763568394002505e-15,8.881784197001252e-16,0.0
816097,820186,very_strong,1.0,front_loaded,33.18509835647502,31.816288249753917,0,32,0.0,0.0,0.0
816098,820194,very_strong,0.0,front_loaded,0.0,0.0,32,0,7.105427357601002e-15,7.105427357601002e-15,0.0
816098,820194,very_strong,0.25,front_loaded,6.971839112359586,6.367233305879061,24,8,3.552713678800501e-15,7.105427357601002e-15,0.0
816098,820194,very_strong,0.35,front_loaded,10.941368496845332,11.21853318349877,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
816098,820194,very_strong,0.5,front_loaded,17.035450919452973,17.834250631059312,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816098,820194,very_strong,0.65,front_loaded,23.511126602092613,24.622577322090926,11,21,0.0,1.7763568394002505e-15,0.0
816098,820194,very_strong,0.75,front_loaded,25.801067450121153,26.24663043031424,8,24,1.7763568394002505e-15,1.7763568394002505e-15,0.0
816098,820194,very_strong,1.0,front_loaded,36.62786577727854,38.05886624243663,0,32,0.0,0.0,0.0
816099,820202,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,3.552713678800501e-15,0.0
816099,820202,very_strong,0.25,front_loaded,9.796207428912776,10.112307805688662,24,8,3.552713678800501e-15,0.0,0.0
816099,820202,very_strong,0.35,front_loaded,13.498332435217918,13.608898163816775,21,11,0.0,3.552713678800501e-15,0.0
816099,820202,very_strong,0.5,front_loaded,17.26382868315575,15.470050079018264,16,16,3.552713678800501e-15,3.552713678800501e-15,0.0
816099,820202,very_strong,0.65,front_loaded,24.77009526403999,23.958304776483608,11,21,0.0,0.0,0.0
816099,820202,very_strong,0.75,front_loaded,27.441629372100532,25.75496712817799,8,24,8.881784197001252e-16,8.881784197001252e-16,0.0
816099,820202,very_strong,1.0,front_loaded,34.03187522442812,31.949591190585984,0,32,0.0,0.0,0.0
816100,820209,very_strong,0.0,front_loaded,0.0,0.0,32,0,0.0,3.552713678800501e-15,0.0
816100,820209,very_strong,0.25,front_loaded,9.796207428912783,10.112307805688658,24,8,0.0,3.552713678800501e-15,0.0
816100,820209,very_strong,0.35,front_loaded,12.086148276941326,11.736360913911977,21,11,0.0,3.552713678800501e-15,0.0
816100,820209,very_strong,0.5,front_loaded,17.531233061336366,16.824759598509857,16,16,0.0,3.552713678800501e-15,0.0
816100,820209,very_strong,0.65,front_loaded,24.006908743976002,23.613086289541467,11,21,0.0,1.7763568394002505e-15,0.0
816100,820209,very_strong,0.75,front_loaded,26.945847230217147,26.764458160727447,8,24,0.0,8.881784197001252e-16,0.0
816100,820209,very_strong,1.0,front_loaded,32.88709544433213,31.43176346017278,0,32,0.0,0.0,0.0
816101,820240,very_strong,0.0,distributed,0.0,0.0,32,0,0.0,0.0,0.0
816101,820240,very_strong,0.25,distributed,8.450860438523968,8.116714595340234,24,8,3.552713678800501e-15,0.0,0.0
816101,820240,very_strong,0.35,distributed,12.080563883607546,11.765980775800791,21,11,3.552713678800501e-15,0.0,0.0
816101,820240,very_strong,0.5,distributed,16.901720877047943,16.233429190680468,16,16,0.0,0.0,0.0
816101,820240,very_strong,0.65,distributed,22.27438410022142,21.47450369761079,11,21,0.0,1.7763568394002505e-15,0.0
816101,820240,very_strong,0.75,distributed,26.45559377503808,25.89739597012199,8,24,0.0,0.0,0.0
816101,820240,very_strong,1.0,distributed,33.94828487653901,32.161506736696055,0,32,0.0,0.0,0.0
816102,820250,very_strong,0.0,distributed,0.0,0.0,32,0,7.105427357601002e-15,0.0,0.0
816102,820250,very_strong,0.25,distributed,9.147209790700177,8.584989042725994,24,8,3.552713678800501e-15,3.552713678800501e-15,0.0
816102,820250,very_strong,0.35,distributed,12.84933479700532,12.08157940085411,21,11,3.552713678800501e-15,3.552713678800501e-15,0.0
