sweep_stage,eta_self,lambda_self,cross_level_coupling,parity_gap,parity_pass,h1_self_threat_complete_count,h1_median_self_threat_gap,h1_min_self_threat_gap,h1_earned_count,h1_tie_count,h1_failed_count,heldout_h1_minus_h2
parity_boundary_refinement,3.5,0.9,1.3,0.027574647695980836,true,10,1.0,1,0,10,0,0.09895670596761952
parity_boundary_refinement,3.5,0.95,1.0,0.04688951418714038,true,10,1.0,1,0,10,0,0.13705203154310708
parity_boundary_refinement,3.5,0.95,1.05,0.041613321580308504,true,10,1.0,1,0,10,0,0.13184156318394058
parity_boundary_refinement,3.5,0.95,1.1,0.03694797687460227,true,10,1.0,1,0,10,0,0.12630489406027262
parity_boundary_refinement,3.5,0.95,1.15,0.03283351968765014,true,10,1.0,1,0,10,0,0.12050920030932971
parity_boundary_refinement,3.5,0.95,1.2,0.029213230623922226,true,10,1.0,1,0,10,0,0.11451817673523645
parity_boundary_refinement,3.5,0.95,1.25,0.026033839997605168,true,10,1.0,1,0,10,0,0.10839187831291991
parity_boundary_refinement,3.5,0.95,1.3,0.02324567765143376,true,10,1.0,1,0,10,0,0.10218655994045106
parity_boundary_refinement,3.5,1.0,1.0,0.0437093704629305,true,10,1.0,1,0,10,0,0.13969570313198476
parity_boundary_refinement,3.5,1.0,1.05,0.03841735394867102,true,10,1.0,1,0,10,0,0.13443709218465033
parity_boundary_refinement,3.5,1.0,1.1,0.033749230059639146,true,10,1.0,1,0,10,0,0.12885594538585188
parity_boundary_refinement,3.5,1.0,1.15,0.029644103570399205,true,10,1.0,1,0,10,0,0.12301991809124951
parity_boundary_refinement,3.5,1.0,1.2,0.02604433057595884,true,10,1.0,1,0,10,0,0.1169931271170706
parity_boundary_refinement,3.5,1.0,1.25,0.02289573473027795,true,10,1.0,1,0,10,0,0.11083598509697595
parity_boundary_refinement,3.5,1.0,1.3,0.020147763322063805,true,10,1.0,1,0,10,0,0.10460503350892442
parity_boundary_refinement,4.0,0.8,1.0,0.06277650635529769,false,10,2.0,2,0,0,10,0.1237676246312081
parity_boundary_refinement,4.0,0.8,1.05,0.05777402247917407,false,10,2.0,2,0,2,8,0.11884076057513376
parity_boundary_refinement,4.0,0.8,1.1,0.053333888047835176,false,10,1.0,1,0,9,1,0.11356813043190839
parity_boundary_refinement,4.0,0.8,1.15,0.049399630819596196,true,10,1.0,1,0,10,0,0.10801412904552354
parity_boundary_refinement,4.0,0.8,1.2,0.04591782496922092,true,10,1.0,1,0,10,0,0.10223995644446848
parity_boundary_refinement,4.0,0.8,1.25,0.0428382793371237,true,10,1.0,1,0,10,0,0.09630350017846212
parity_boundary_refinement,4.0,0.8,1.3,0.040114174409050796,true,10,1.0,1,0,10,0,0.090259214318055
parity_boundary_refinement,4.0,0.85,1.0,0.0554950034465897,false,10,2.0,1,0,5,5,0.129677793752898
parity_boundary_refinement,4.0,0.85,1.05,0.05035128470676986,false,10,1.0,1,0,10,0,0.12464219245092084
parity_boundary_refinement,4.0,0.85,1.1,0.04578969419343348,true,10,1.0,1,0,10,0,0.11926773849981559
parity_boundary_refinement,4.0,0.85,1.15,0.041752241149484726,true,10,1.0,1,0,10,0,0.11361986984467937
parity_boundary_refinement,4.0,0.85,1.2,0.038184081841207806,true,10,1.0,1,0,10,0,0.10776072529509562
parity_boundary_refinement,4.0,0.85,1.25,0.035033715546244126,true,10,1.0,1,0,10,0,0.10174901330907715
parity_boundary_refinement,4.0,0.85,1.3,0.032253125873777766,true,10,1.0,1,0,10,0,0.09563987776210747
parity_boundary_refinement,4.0,0.9,1.0,0.05008413635286646,false,10,1.0,1,0,10,0,0.1341668349689481
parity_boundary_refinement,4.0,0.9,1.05,0.04485711320840613,true,10,1.0,1,0,10,0,0.12904472738699485
parity_boundary_refinement,4.0,0.9,1.1,0.04022939667261216,true,10,1.0,1,0,10,0,0.12358969371631773
parity_boundary_refinement,4.0,0.9,1.15,0.03614179381639798,true,10,1.0,1,0,10,0,0.11786801680994319
parity_boundary_refinement,4.0,0.9,1.2,0.03253832082277264,true,10,1.0,1,0,10,0,0.11194259158604597
parity_boundary_refinement,4.0,0.9,1.25,0.029366405681303387,true,10,1.0,1,0,10,0,0.10587278185490684
parity_boundary_refinement,4.0,0.9,1.3,0.026577033638365055,true,10,1.0,1,0,10,0,0.09971427457396859
parity_boundary_refinement,4.0,0.95,1.0,0.046069813800056036,true,10,1.0,1,0,10,0,0.13754639659762868
parity_boundary_refinement,4.0,0.95,1.05,0.0407997038990926,true,10,1.0,1,0,10,0,0.13235634689763576
parity_boundary_refinement,4.0,0.95,1.1,0.03614359980973181,true,10,1.0,1,0,10,0,0.12683831256714234
parity_boundary_refinement,4.0,0.95,1.15,0.03204130060817223,true,10,1.0,1,0,10,0,0.12105924900673959
parity_boundary_refinement,4.0,0.95,1.2,0.028435845303819818,true,10,1.0,1,0,10,0,0.11508264962506859
parity_boundary_refinement,4.0,0.95,1.25,0.025273722273237487,true,10,1.0,1,0,10,0,0.10896839256248253
parity_boundary_refinement,4.0,0.95,1.3,0.02250501965324142,true,10,1.0,1,0,10,0,0.10277258532878625
parity_boundary_refinement,4.0,1.0,1.0,0.04309551396546457,true,10,1.0,1,0,10,0,0.14007732126746109
parity_boundary_refinement,4.0,1.0,1.05,0.03780809917368294,true,10,1.0,1,0,10,0,0.13483439977674427
parity_boundary_refinement,4.0,1.0,1.1,0.03314692519320611,true,10,1.0,1,0,10,0,0.12926752486593496
parity_boundary_refinement,4.0,1.0,1.15,0.029050912813681495,true,10,1.0,1,0,10,0,0.12344418049083539
parity_boundary_refinement,4.0,1.0,1.2,0.025462233540288537,true,10,1.0,1,0,10,0,0.11742832802198061
parity_boundary_refinement,4.0,1.0,1.25,0.02232652640121141,true,10,1.0,1,0,10,0,0.11128024467888487
parity_boundary_refinement,4.0,1.0,1.3,0.019593054489208117,true,10,1.0,1,0,10,0,0.10505636035221116
parity_boundary_refinement,4.5,0.8,1.0,0.06109685466659864,false,10,2.0,2,0,0,10,0.12474624160107789
parity_boundary_refinement,4.5,0.8,1.05,0.056097713595690823,false,10,2.0,1,0,3,7,0.11986274092054117
parity_boundary_refinement,4.5,0.8,1.1,0.05166737126341103,false,10,1.0,1,0,9,1,0.11463046947185096
parity_boundary_refinement,4.5,0.8,1.15,0.04774899896966289,true,10,1.0,1,0,10,0,0.10911338977698737
parity_boundary_refinement,4.5,0.8,1.2,0.0442888078001446,true,10,1.0,1,0,10,0,0.1033722959595248
parity_boundary_refinement,4.5,0.8,1.25,0.04123623745015964,true,10,1.0,1,0,10,0,0.09746470546201202
parity_boundary_refinement,4.5,0.8,1.3,0.03854409363010464,true,10,1.0,1,0,10,0,0.09144474707013378
parity_boundary_refinement,4.5,0.85,1.0,0.054259212140013724,false,10,1.0,1,0,10,0,0.1304487640055586
parity_boundary_refinement,4.5,0.85,1.05,0.04912042259041283,true,10,1.0,1,0,10,0,0.12544707980828335
parity_boundary_refinement,4.5,0.85,1.1,0.044568658239518666,true,10,1.0,1,0,10,0,0.1201040082182161
parity_boundary_refinement,4.5,0.85,1.15,0.04054563889709578,true,10,1.0,1,0,10,0,0.11448463976915357
parity_boundary_refinement,4.5,0.85,1.2,0.03699622506827699,true,10,1.0,1,0,10,0,0.1086507905172141
parity_boundary_refinement,4.5,0.85,1.25,0.033868614552383436,true,10,1.0,1,0,10,0,0.10266087845009236
parity_boundary_refinement,4.5,0.85,1.3,0.03111448425678215,true,10,1.0,1,0,10,0,0.09656979653071252
parity_boundary_refinement,4.5,0.9,1.0,0.04916857195396579,true,10,1.0,1,0,10,0,0.13476949462278048
parity_boundary_refinement,4.5,0.9,1.05,0.04394614037821237,true,10,1.0,1,0,10,0,0.12967368113530042
parity_boundary_refinement,4.5,0.9,1.1,0.03932668245026022,true,10,1.0,1,0,10,0,0.12424285118837192
parity_boundary_refinement,4.5,0.9,1.15,0.03525077567785989,true,10,1.0,1,0,10,0,0.11854301262841027
parity_boundary_refinement,4.5,0.9,1.2,0.031662201262847856,true,10,1.0,1,0,10,0,0.11263680720176616
parity_boundary_refinement,4.5,0.9,1.25,0.028508147339956602,true,10,1.0,1,0,10,0,0.10658337349096503
parity_boundary_refinement,4.5,0.9,1.3,0.025739354889391775,true,10,1.0,1,0,10,0,0.10043820695270755
parity_boundary_refinement,4.5,0.95,1.0,0.04538691916308024,true,10,1.0,1,0,10,0,0.13801450836407808
parity_boundary_refinement,4.5,0.95,1.05,0.04012041274883632,true,10,1.0,1,0,10,0,0.13284471846903878
parity_boundary_refinement,4.5,0.95,1.1,0.03547064211326578,true,10,1.0,1,0,10,0,0.12734525145415743
parity_boundary_refinement,4.5,0.95,1.15,0.031377228427426074,true,10,1.0,1,0,10,0,0.12158284742040465
parity_boundary_refinement,4.5,0.95,1.2,0.02778302843999092,true,10,1.0,1,0,10,0,0.11562080308826544
parity_boundary_refinement,4.5,0.95,1.25,0.02463434436351558,true,10,1.0,1,0,10,0,0.10951882335754354
parity_boundary_refinement,4.5,0.95,1.3,0.021881074669663825,true,10,1.0,1,0,10,0,0.10333287049110473
parity_boundary_refinement,4.5,1.0,1.0,0.04258331558014994,true,10,1.0,1,0,10,0,0.1404390681145542
parity_boundary_refinement,4.5,1.0,1.05,0.03729848702006705,true,10,1.0,1,0,10,0,0.1352116902537231
parity_boundary_refinement,4.5,1.0,1.1,0.032641932144924446,true,10,1.0,1,0,10,0,0.1296590085610968
parity_boundary_refinement,4.5,1.0,1.15,0.02855243655434686,true,10,1.0,1,0,10,0,0.12384833979758914
parity_boundary_refinement,4.5,1.0,1.2,0.024972033172014463,true,10,1.0,1,0,10,0,0.11784349356035156
parity_boundary_refinement,4.5,1.0,1.25,0.02184621941127124,true,10,1.0,1,0,10,0,0.11170461450852326
parity_boundary_refinement,4.5,1.0,1.3,0.019124114047613328,true,10,1.0,1,0,10,0,0.10548802272806623
transition_refinement,1.25,0.9,1.0,0.06262643160354536,false,10,2.0,1,0,4,6,0.12993089125919366
transition_refinement,1.25,0.9,1.005,0.06206206265695535,false,10,2.0,1,0,4,6,0.12942380733266728
transition_refinement,1.25,0.9,1.01,0.06150377781126315,false,10,2.0,1,0,4,6,0.12891288789518124
transition_refinement,1.25,0.9,1.015,0.060951518563489626,false,10,2.0,1,0,4,6,0.12839820497971122
transition_refinement,1.25,0.9,1.02,0.06040522666805154,false,10,2.0,1,0,4,6,0.1278798303067173
transition_refinement,1.25,0.9,1.025,0.05986484413988652,false,10,2.0,1,0,4,6,0.12735783528221584
transition_refinement,1.25,0.9,1.03,0.059330313257522804,false,10,2.0,1,0,4,6,0.12683229099585291
transition_refinement,1.25,0.9,1.035,0.058801576566098024,false,10,2.0,1,0,4,6,0.12630326821898102
transition_refinement,1.25,0.9,1.04,0.05827857688032312,false,10,2.0,1,0,4,6,0.12577083740273587
transition_refinement,1.25,0.9,1.045,0.057761257287394674,false,10,2.0,1,0,4,6,0.125235068676116
transition_refinement,1.25,0.9,1.05,0.05724956114985347,false,10,2.0,1,0,4,6,0.12469603184406308
transition_refinement,1.25,0.91,1.0,0.060996173386499486,false,10,2.0,1,0,4,6,0.13090079746809014
transition_refinement,1.25,0.91,1.005,0.06043083408997657,false,10,2.0,1,0,4,6,0.1303927138080785
transition_refinement,1.25,0.91,1.01,0.0598716386544183,false,10,2.0,1,0,4,6,0.1298807988353317
transition_refinement,1.25,0.91,1.015,0.05931852815018501,false,10,2.0,1,0,4,6,0.12936512469142442
transition_refinement,1.25,0.91,1.02,0.05877144390597949,false,10,2.0,1,0,4,6,0.12884576320390928
transition_refinement,1.25,0.91,1.025,0.05823032751199858,false,10,2.0,1,0,4,6,0.12832278588439183
transition_refinement,1.25,0.91,1.03,0.057695120823032575,false,10,2.0,1,0,4,6,0.12779626392660925
transition_refinement,1.25,0.91,1.035,0.05716576596150824,false,10,2.0,1,0,4,6,0.1272662682045082
transition_refinement,1.25,0.91,1.04,0.0566422053204812,false,10,2.0,1,0,4,6,0.12673286927032684
transition_refinement,1.25,0.91,1.045,0.05612438156657246,false,10,2.0,1,0,4,6,0.12619613735267732
transition_refinement,1.25,0.91,1.05,0.05561223764285145,false,10,2.0,1,0,4,6,0.12565614235462874
transition_refinement,1.25,0.92,1.0,0.059462986046057875,false,10,2.0,1,0,4,6,0.1318184405640821
transition_refinement,1.25,0.92,1.005,0.058896861873290185,false,10,2.0,1,0,4,6,0.13130941104891014
transition_refinement,1.25,0.92,1.01,0.058336938819169515,false,10,2.0,1,0,4,6,0.13079655425794756
transition_refinement,1.25,0.92,1.015,0.05778315754168367,false,10,2.0,1,0,4,6,0.13027994243535007
transition_refinement,1.25,0.92,1.02,0.05723545895797866,false,10,2.0,1,0,4,6,0.1297596475098292
transition_refinement,1.25,0.92,1.025,0.056693784247538126,false,10,2.0,1,0,4,6,0.12923574109273028
transition_refinement,1.25,0.92,1.03,0.05615807485530866,false,10,2.0,1,0,4,6,0.12870829447611432
transition_refinement,1.25,0.92,1.035,0.055628272494771425,false,10,2.0,1,0,4,6,0.1281773786308389
transition_refinement,1.25,0.92,1.04,0.0551043191509587,false,10,2.0,1,0,4,6,0.12764306420464405
transition_refinement,1.25,0.92,1.045,0.05458615708341691,false,10,2.0,1,0,4,6,0.12710542152023657
transition_refinement,1.25,0.92,1.05,0.05407372882911443,false,10,2.0,1,0,4,6,0.1265645205733767
transition_refinement,1.25,0.93,1.0,0.05802094951448411,false,10,2.0,1,0,4,6,0.13268644776885546
transition_refinement,1.25,0.93,1.005,0.05745420575089155,false,10,2.0,1,0,4,6,0.1321765233457876
transition_refinement,1.25,0.93,1.01,0.056893717925030174,false,10,2.0,1,0,4,6,0.1316627755248696
transition_refinement,1.25,0.93,1.015,0.05633942629623934,false,10,2.0,1,0,4,6,0.13114527664716547
transition_refinement,1.25,0.93,1.02,0.05579127138371259,false,10,2.0,1,0,4,6,0.13062409873695158
transition_refinement,1.25,0.93,1.025,0.055249193969703736,false,10,2.0,1,0,4,6,0.1300993134997982
transition_refinement,1.25,0.93,1.03,0.0547131351026805,false,10,2.0,1,0,4,6,0.1295709923206534
transition_refinement,1.25,0.93,1.035,0.05418303610042208,false,10,2.0,1,0,4,6,0.12903920626192789
transition_refinement,1.25,0.93,1.04,0.05365883855306136,false,10,2.0,1,0,4,6,0.12850402606158284
transition_refinement,1.25,0.93,1.045,0.053140484326073156,false,10,2.0,1,0,5,5,0.1279655221312168
transition_refinement,1.25,0.93,1.05,0.05262791556320756,false,10,2.0,1,0,7,3,0.12742376455415527
transition_refinement,1.25,0.94,1.0,0.056664504311368824,false,10,2.0,1,0,4,6,0.1335073424221523
transition_refinement,1.25,0.94,1.005,0.05609728773359374,false,10,2.0,1,0,4,6,0.13299657127276132
transition_refinement,1.25,0.94,1.01,0.055536379539280256,false,10,2.0,1,0,4,6,0.13248198044723275
transition_refinement,1.25,0.94,1.015,0.05498171960234155,false,10,2.0,1,0,4,6,0.1319636423781892
transition_refinement,1.25,0.94,1.02,0.054433248057131456,false,10,2.0,1,0,4,6,0.13144162918019647
transition_refinement,1.25,0.94,1.025,0.05389090530167889,false,10,2.0,1,0,4,6,0.13091601264784913
transition_refinement,1.25,0.94,1.03,0.05335463200086782,false,10,2.0,1,0,4,6,0.1303868642538556
transition_refinement,1.25,0.94,1.035,0.05282436908956095,false,10,2.0,1,0,5,5,0.12985425514712678
transition_refinement,1.25,0.94,1.04,0.052300057775667874,false,10,2.0,1,0,7,3,0.12931825615086462
transition_refinement,1.25,0.94,1.045,0.051781639543159785,false,10,1.0,1,0,10,0,0.12877893776065308
transition_refinement,1.25,0.94,1.05,0.05126905615502503,false,10,1.0,1,0,10,0,0.12823637014254935
transition_refinement,1.25,0.95,1.0,0.05538843039819119,false,10,2.0,1,0,4,6,0.1342835444348232
transition_refinement,1.25,0.95,1.005,0.05482087085235937,false,10,2.0,1,0,4,6,0.13377197212982606
transition_refinement,1.25,0.95,1.01,0.05425966982902619,false,10,2.0,1,0,4,6,0.13325658371736476
transition_refinement,1.25,0.95,1.015,0.0537047668294558,false,10,2.0,1,0,4,6,0.13273745171657414
transition_refinement,1.25,0.95,1.02,0.053156101615840445,false,10,2.0,1,0,5,5,0.13221464832733443
transition_refinement,1.25,0.95,1.025,0.05261361421456451,false,10,2.0,1,0,5,5,0.13168824542835816
transition_refinement,1.25,0.95,1.03,0.05207724491940874,false,10,1.0,1,0,10,0,0.1311583145752781
transition_refinement,1.25,0.95,1.035,0.05154693429470225,false,10,1.0,1,0,10,0,0.13062492699873834
transition_refinement,1.25,0.95,1.04,0.05102262317841594,false,10,1.0,1,0,10,0,0.13008815360248482
transition_refinement,1.25,0.95,1.045,0.0505042526852007,false,10,1.0,1,0,10,0,0.12954806496145826
transition_refinement,1.25,0.95,1.05,0.04999176420937046,true,10,1.0,1,0,10,0,0.1290047313198871
transition_refinement,1.25,0.96,1.0,0.05418782725535348,false,10,2.0,1,0,4,6,0.13501737124473678
transition_refinement,1.25,0.96,1.005,0.05362003913709418,false,10,2.0,1,0,4,6,0.13450504088919357
transition_refinement,1.25,0.96,1.01,0.05305865744163629,false,10,2.0,1,0,5,5,0.13398889784534695
transition_refinement,1.25,0.96,1.015,0.05250362130997405,false,10,2.0,1,0,5,5,0.13346901471408346
transition_refinement,1.25,0.96,1.02,0.051954870144431176,false,10,1.0,1,0,10,0,0.13294546377590227
transition_refinement,1.25,0.96,1.025,0.05141234361195057,false,10,1.0,1,0,10,0,0.13241831698900575
transition_refinement,1.25,0.96,1.03,0.05087598164732621,false,10,1.0,1,0,10,0,0.13188764598738817
transition_refinement,1.25,0.96,1.035,0.05034572445637997,false,10,1.0,1,0,10,0,0.13135352207892914
transition_refinement,1.25,0.96,1.04,0.04982151251908162,true,10,1.0,1,0,10,0,0.1308160162434867
transition_refinement,1.25,0.96,1.045,0.04930328659261196,true,10,1.0,1,0,10,0,0.13027519913099062
transition_refinement,1.25,0.96,1.05,0.04879098771437079,true,10,1.0,1,0,10,0,0.1297311410595388
transition_refinement,1.25,0.97,1.0,0.053058095084025425,false,10,2.0,1,0,4,6,0.13571103921737948
transition_refinement,1.25,0.97,1.005,0.05249017872316897,false,10,2.0,1,0,5,5,0.1351979915870427
transition_refinement,1.25,0.97,1.01,0.05192871451575676,false,10,1.0,1,0,10,0,0.13468113454184744
transition_refinement,1.25,0.97,1.015,0.05137364125453986,false,10,1.0,1,0,10,0,0.13416054075993883
transition_refinement,1.25,0.97,1.02,0.05082489799392109,false,10,1.0,1,0,10,0,0.13363628259800558
transition_refinement,1.25,0.97,1.025,0.05028242405327071,false,10,1.0,1,0,10,0,0.1331084320893709
transition_refinement,1.25,0.97,1.03,0.04974615902018603,true,10,1.0,1,0,10,0,0.1325770609420847
transition_refinement,1.25,0.97,1.035,0.04921604275369279,true,10,1.0,1,0,10,0,0.13204224053701819
transition_refinement,1.25,0.97,1.04,0.04869201538739232,true,10,1.0,1,0,10,0,0.13150404192595816
transition_refinement,1.25,0.97,1.045,0.048174017332548336,true,10,1.0,1,0,10,0,0.13096253582970296
transition_refinement,1.25,0.97,1.05,0.04766198928112042,true,10,1.0,1,0,10,0,0.13041779263615905
transition_refinement,1.25,0.98,1.0,0.05199491705014153,false,10,1.0,1,0,10,0,0.13636666543331233
transition_refinement,1.25,0.98,1.005,0.05142696000304775,false,10,1.0,1,0,10,0,0.13585293910281532
transition_refinement,1.25,0.98,1.01,0.050865498740349235,false,10,1.0,1,0,10,0,0.13533540648919806
transition_refinement,1.25,0.98,1.015,0.05031047171826125,false,10,1.0,1,0,10,0,0.13481414034362377
transition_refinement,1.25,0.98,1.02,0.04976181765490301,true,10,1.0,1,0,10,0,0.13428921309478825
transition_refinement,1.25,0.98,1.025,0.0492194755336412,true,10,1.0,1,0,10,0,0.1337606968470132
transition_refinement,1.25,0.98,1.03,0.04868338460637417,true,10,1.0,1,0,10,0,0.13322866337833988
transition_refinement,1.25,0.98,1.035,0.04815348439676126,true,10,1.0,1,0,10,0,0.13269318413862463
transition_refinement,1.25,0.98,1.04,0.04762971470339333,true,10,1.0,1,0,10,0,0.13215433024763523
transition_refinement,1.25,0.98,1.045,0.04711201560290629,true,10,1.0,1,0,10,0,0.13161217249314805
transition_refinement,1.25,0.98,1.05,0.04660032745303849,true,10,1.0,1,0,10,0,0.13106678132904642
transition_refinement,1.25,0.99,1.0,0.05099424250031004,false,10,1.0,1,0,10,0,0.13698626980640938
transition_refinement,1.25,0.99,1.005,0.05042632075290149,false,10,1.0,1,0,10,0,0.13647190126990688
transition_refinement,1.25,0.99,1.01,0.04986493639175121,true,10,1.0,1,0,10,0,0.13595372944448486
transition_refinement,1.25,0.99,1.015,0.04931002754795544,true,10,1.0,1,0,10,0,0.13543182715032132
transition_refinement,1.25,0.99,1.02,0.04876153261470706,true,10,1.0,1,0,10,0,0.1349062668841724
transition_refinement,1.25,0.99,1.025,0.048219390250663574,true,10,1.0,1,0,10,0,0.13437712081746572
transition_refinement,1.25,0.99,1.03,0.04768353938325942,true,10,1.0,1,0,10,0,0.13384446079439677
transition_refinement,1.25,0.99,1.035,0.04715391921195966,true,10,1.0,1,0,10,0,0.1333083583300249
transition_refinement,1.25,0.99,1.04,0.04663046921145675,true,10,1.0,1,0,10,0,0.13276888460837205
transition_refinement,1.25,0.99,1.045,0.04611312913480825,true,10,1.0,1,0,10,0,0.1322261104805204
transition_refinement,1.25,0.99,1.05,0.04560183901651971,true,10,1.0,1,0,10,0,0.13168010646271183
transition_refinement,1.25,1.0,1.0,0.05005227108952909,false,10,1.0,1,0,10,0,0.1375717774795832
transition_refinement,1.25,1.0,1.005,0.04948445017425279,true,10,1.0,1,0,10,0,0.1370568012643847
transition_refinement,1.25,1.0,1.01,0.04892320628897534,true,10,1.0,1,0,10,0,0.1365380246212159
transition_refinement,1.25,1.0,1.015,0.048368477250825215,true,10,1.0,1,0,10,0,0.13601552043549048
transition_refinement,1.25,1.0,1.02,0.04782020113916541,true,10,1.0,1,0,10,0,0.1354893612682968
transition_refinement,1.25,1.0,1.025,0.04727831629898932,true,10,1.0,1,0,10,0,0.13495961935449413
transition_refinement,1.25,1.0,1.03,0.04674276134425809,true,10,1.0,1,0,10,0,0.13442636660080903
transition_refinement,1.25,1.0,1.035,0.04621347516117991,true,10,1.0,1,0,10,0,0.13388967458393358
transition_refinement,1.25,1.0,1.04,0.04569039691143234,true,10,1.0,1,0,10,0,0.13334961454862437
transition_refinement,1.25,1.0,1.045,0.04517346603532563,true,10,1.0,1,0,10,0,0.13280625740580188
transition_refinement,1.25,1.0,1.05,0.044662622254908246,true,10,1.0,1,0,10,0,0.13225967373065073
transition_refinement,1.375,0.9,1.0,0.06131479196297551,false,10,2.0,1,0,4,6,0.1301946893891356
transition_refinement,1.375,0.9,1.005,0.06075217238993641,false,10,2.0,1,0,4,6,0.12968754631123847
transition_refinement,1.375,0.9,1.01,0.06019568183845064,false,10,2.0,1,0,4,6,0.1291765629813414
transition_refinement,1.375,0.9,1.015,0.05964526125694569,false,10,2.0,1,0,4,6,0.12866181143254696
transition_refinement,1.375,0.9,1.02,0.05910085185384145,false,10,2.0,1,0,4,6,0.1281433633842045
transition_refinement,1.375,0.9,1.025,0.05856239510069888,false,10,2.0,1,0,4,6,0.1276212902400199
transition_refinement,1.375,0.9,1.03,0.05802983273531287,false,10,2.0,1,0,4,6,0.12709566308616693
transition_refinement,1.375,0.9,1.035,0.05750310676475329,false,10,2.0,1,0,4,6,0.12656655268940037
transition_refinement,1.375,0.9,1.04,0.05698215946835061,false,10,2.0,1,0,4,6,0.12603402949517162
transition_refinement,1.375,0.9,1.045,0.05646693340062836,false,10,2.0,1,0,4,6,0.12549816362574462
transition_refinement,1.375,0.9,1.05,0.05595737139418128,false,10,2.0,1,0,4,6,0.124959024878314
transition_refinement,1.375,0.91,1.0,0.05976087876533542,false,10,2.0,1,0,4,6,0.13115051553371915
transition_refinement,1.375,0.91,1.005,0.05919725181833957,false,10,2.0,1,0,4,6,0.1306423843493596
transition_refinement,1.375,0.91,1.01,0.05863981111514843,false,10,2.0,1,0,4,6,0.1301304173377102
transition_refinement,1.375,0.91,1.015,0.058088497200686096,false,10,2.0,1,0,4,6,0.12961468663914383
transition_refinement,1.375,0.91,1.02,0.057543250880721264,false,10,2.0,1,0,4,6,0.1290952640788559
transition_refinement,1.375,0.91,1.025,0.05700401322504317,false,10,2.0,1,0,4,6,0.1285722211649737
transition_refinement,1.375,0.91,1.03,0.056470725570583025,false,10,2.0,1,0,4,6,0.1280456290866706
transition_refinement,1.375,0.91,1.035,0.05594332952447978,false,10,2.0,1,0,4,6,0.12751555871228076
transition_refinement,1.375,0.91,1.04,0.0554217669670925,false,10,2.0,1,0,4,6,0.12698208058741606
transition_refinement,1.375,0.91,1.045,0.05490598005495784,false,10,2.0,1,0,4,6,0.12644526493308317
transition_refinement,1.375,0.91,1.05,0.05439591122369203,false,10,2.0,1,0,4,6,0.1259051816438036
transition_refinement,1.375,0.92,1.0,0.05829937131321572,false,10,2.0,1,0,4,6,0.1320548368888208
transition_refinement,1.375,0.92,1.005,0.05773491813227721,false,10,2.0,1,0,4,6,0.13154576996239542
transition_refinement,1.375,0.92,1.01,0.05717670605181446,false,10,2.0,1,0,4,6,0.13103287146193132
transition_refinement,1.375,0.92,1.015,0.05662467522690717,false,10,2.0,1,0,4,6,0.13051621362926558
transition_refinement,1.375,0.92,1.02,0.05607876607420448,false,10,2.0,1,0,4,6,0.12999586838971045
transition_refinement,1.375,0.92,1.025,0.055538919275127996,false,10,2.0,1,0,4,6,0.1294719073501644
transition_refinement,1.375,0.92,1.03,0.05500507577902003,false,10,2.0,1,0,4,6,0.12894440179722816
transition_refinement,1.375,0.92,1.035,0.054477176806235594,false,10,2.0,1,0,4,6,0.12841342269532008
transition_refinement,1.375,0.92,1.04,0.053955163851180654,false,10,2.0,1,0,4,6,0.1278790406847941
transition_refinement,1.375,0.92,1.045,0.05343897868529385,false,10,2.0,1,0,5,5,0.12734132608005916
transition_refinement,1.375,0.92,1.05,0.052928563359973535,false,10,2.0,1,0,5,5,0.12680034886769964
transition_refinement,1.375,0.93,1.0,0.05692465016917597,false,10,2.0,1,0,4,6,0.1329102379575452
transition_refinement,1.375,0.93,1.005,0.0563595326200122,false,10,2.0,1,0,4,6,0.13240028489761052
transition_refinement,1.375,0.93,1.01,0.05580070872053172,false,10,2.0,1,0,4,6,0.13188650434818905
transition_refinement,1.375,0.93,1.015,0.05524811824904785,false,10,2.0,1,0,4,6,0.13136896864709402
transition_refinement,1.375,0.93,1.02,0.05470170124605178,false,10,2.0,1,0,4,6,0.1308477498143399
transition_refinement,1.375,0.93,1.025,0.054161398017441964,false,10,2.0,1,0,4,6,0.13032291955025593
transition_refinement,1.375,0.93,1.03,0.053627149137698615,false,10,2.0,1,0,4,6,0.12979454923360212
transition_refinement,1.375,0.93,1.035,0.053098895453002004,false,10,2.0,1,0,5,5,0.12926270991968708
transition_refinement,1.375,0.93,1.04,0.052576578084295944,false,10,2.0,1,0,5,5,0.12872747233848586
transition_refinement,1.375,0.93,1.045,0.052060138430294556,false,10,1.0,1,0,10,0,0.12818890689276097
transition_refinement,1.375,0.93,1.05,0.05154951817043396,false,10,1.0,1,0,10,0,0.12764708365618244
transition_refinement,1.375,0.94,1.0,0.05563143662237874,false,10,2.0,1,0,4,6,0.1337192021368686
transition_refinement,1.375,0.94,1.005,0.055065798858950965,false,10,2.0,1,0,4,6,0.13320840994214683
transition_refinement,1.375,0.94,1.01,0.05450650504645016,false,10,2.0,1,0,4,6,0.13269379417700938
transition_refinement,1.375,0.94,1.015,0.05395349459898774,false,10,2.0,1,0,4,6,0.13217542727005738
transition_refinement,1.375,0.94,1.02,0.053406707193354,false,10,2.0,1,0,4,6,0.1316533813308891
