arm,condition,seed,session,scaffolded,part_dominance,depth_index,opacity_index,posterior_confidence,root_belief_alone,revision_weight,profile_part,profile_context,profile_interoception,profile_relational,profile_policy
contact_only,full,7105,5,1.0,0.6207531683213303,0.14180860762663877,0.25261437276349197,0.5767400367542461,0.8742352639833102,0.02451872199693787,0.8487460287148155,0.3697545921137259,0.3697545921137259,0.3697545921137259,0.5774517383965477
contact_only,full,7105,6,1.0,0.6224647203972963,0.13272117009935588,0.25261437276349197,0.5767400367542461,0.8687771693077095,0.02215760837962334,0.9362982581565468,0.45057674288421906,0.45057674288421906,0.45057674288421906,0.8016424147104321
contact_only,full,7105,7,0.0,0.5557531983168652,0.10216232859884432,0.25261437276349197,0.5767400367542461,0.8619848945028482,0.026506903263036983,0.7847474316985117,0.38279470846926744,0.38279470846926744,0.38279470846926744,0.6917479793794357
contact_only,full,7105,8,0.0,0.7087947854610646,0.19244771553408602,0.25261437276349197,0.5767400367542461,0.8561158569677746,0.02203513954458536,0.9997572711446896,0.4417773172125058,0.4417773172125058,0.4417773172125058,0.7042427245474133
contact_only,full,7105,9,0.0,0.6669762188844239,0.1531240262861684,0.25261437276349197,0.5767400367542461,0.8501768588721277,0.021549292114390772,1.1189859973552447,0.5173066721240642,0.5173066721240642,0.5173066721240642,0.8763418131191957
contact_only,full,7105,10,0.0,0.6611690052645015,0.1654116406662519,0.25261437276349197,0.5767400367542461,0.8437049080244116,0.022696315909094295,1.156159550569878,0.5330950347268683,0.5330950347268683,0.5330950347268683,0.9000662932778385
contact_only,full,7105,11,0.0,0.749293254852685,0.2216814807369295,0.25261437276349197,0.5767400367542461,0.8376486003201408,0.020555182498698258,1.3414810319819848,0.5674462730995103,0.5674462730995103,0.5674462730995103,0.847242583386319
contact_only,full,7105,12,0.0,0.6665851731312783,0.16164355389911778,0.25261437276349197,0.5767400367542461,0.8309086122585408,0.022161395606463883,1.3315291292137956,0.583495738914751,0.583495738914751,0.583495738914751,0.9190996329660079
contact_only,full,7106,1,1.0,0.6357467790712734,0.1548908379924576,0.25261437276349197,0.5767400367542461,0.8951527410781456,0.023970376069457153,0.32367812147918407,0.14545378539077164,0.14545378539077164,0.14545378539077164,0.23735849136269127
contact_only,full,7106,2,1.0,0.44551023982655297,0.07019540052358919,0.25261437276349197,0.5767400367542461,0.8891714887861832,0.02826531588029711,0.16420999876262005,0.11304244483952616,0.11304244483952616,0.11304244483952616,0.27181131336581665
contact_only,full,7106,3,1.0,0.6086614208285539,0.1489180554972803,0.25261437276349197,0.5767400367542461,0.8837956209397333,0.024286702919849815,0.392363292872782,0.2162288642982655,0.2162288642982655,0.2162288642982655,0.44166319395002895
contact_only,full,7106,4,1.0,0.5542410781091376,0.1101117029819314,0.25261437276349197,0.5767400367542461,0.8777762479977786,0.026062267293991193,0.4253456386065694,0.23587135385338967,0.23587135385338967,0.23587135385338967,0.4844448152947358
contact_only,full,7106,5,1.0,0.6580782947017667,0.15201538989740526,0.25261437276349197,0.5767400367542461,0.872037241221877,0.023838847407468465,0.6410970476403975,0.3027370510712861,0.3027370510712861,0.3027370510712861,0.5266042208997622
contact_only,full,7106,6,1.0,0.4890040177646605,0.10497167125975565,0.25261437276349197,0.5767400367542461,0.8656806595386229,0.025362214407444614,0.5143701038504618,0.29836243318854594,0.29836243318854594,0.29836243318854594,0.63645762102209
contact_only,full,7106,7,0.0,0.7008845280333014,0.17344753043071737,0.25261437276349197,0.5767400367542461,0.8602241634307445,0.020974066434993267,0.8503009967052846,0.4309314746939377,0.4309314746939377,0.4309314746939377,0.8118649914793046
contact_only,full,7106,8,0.0,0.6648383504561666,0.12083098709510626,0.25261437276349197,0.5767400367542461,0.8535712142630473,0.024665121745585303,0.901632393822104,0.3972832059929305,0.3972832059929305,0.3972832059929305,0.6307472801095451
contact_only,full,7106,9,0.0,0.7575194503152399,0.22288428985029687,0.25261437276349197,0.5767400367542461,0.8479600886172846,0.020090573853431003,1.1946276987901518,0.4871493824703229,0.4871493824703229,0.4871493824703229,0.6843790163317586
contact_only,full,7106,10,0.0,0.7084551256676977,0.19527645457747517,0.25261437276349197,0.5767400367542461,0.8417286104334791,0.02161094374951731,1.2962033841053635,0.5309924383628694,0.5309924383628694,0.5309924383628694,0.7519124367610848
