arm,condition,seed,session,scaffolded,part_dominance,depth_index,opacity_index,posterior_confidence,root_belief_alone,revision_weight,profile_part,profile_context,profile_interoception,profile_relational,profile_policy
witnessing,no_profile_learning,7104,12,0.0,0.4547621750072195,0.4680268033849142,0.6991568995125621,0.7960591026973142,0.09030550083302866,0.08384581697776121,0.0,0.0,0.0,0.0,0.0
witnessing,local_only,7104,1,1.0,0.4313579231159221,0.0,0.967408173823073,0.967408173823073,0.8377162084338082,0.2526780863829518,0.363504170356004,0.4519243315697634,0.425025649922534,0.5012132902293499,0.2144684965349372
witnessing,local_only,7104,2,1.0,0.3986565098725729,0.0,0.967408173823073,0.967408173823073,0.756152745603223,0.23165064080563927,0.6285084516307472,0.8201753240266519,0.6745900870424223,0.8330807399621464,0.4467696730556276
witnessing,local_only,7104,3,1.0,0.4820543580127121,0.0,0.967408173823073,0.967408173823073,0.6067018070823846,0.3173782039975056,0.8599125803245411,1.0132263463066353,0.8465277379584318,1.223669621825834,0.7325594288975052
witnessing,local_only,7104,4,1.0,0.5396995451460196,0.0,0.967408173823073,0.967408173823073,0.46959233962490116,0.2523864792293617,1.1131937186865104,1.1665244722447061,1.0126949861325014,1.405548654246313,0.8127447851219887
witnessing,local_only,7104,5,1.0,0.5250417556428348,0.0,0.967408173823073,0.967408173823073,0.30136924400761916,0.3268205426331663,1.2170274619463195,1.2212120862274716,1.0061454123605984,1.5934563689268961,0.8992196046576225
witnessing,local_only,7104,6,1.0,0.47820143043895075,0.0,0.967408173823073,0.967408173823073,0.2149251753680157,0.2066831663007779,1.2588888901730921,1.2896543018925228,1.093127517384637,1.5484114801304967,1.0070682367869546
witnessing,local_only,7104,7,0.0,0.4748303616935703,0.0,0.6956521739130435,0.769230865088683,0.17180161309406405,0.12610147240387207,1.226346267755186,1.2795111394083716,1.2545284572417423,1.5484114801304967,1.0962740929430768
witnessing,local_only,7104,8,0.0,0.3342949476988595,0.0,0.6956521739130435,0.769230865088683,0.13302700761619757,0.13706514942317263,1.0908654688235573,1.3474409504430624,1.1854757885216256,1.5484114801304967,1.2014802072245017
witnessing,local_only,7104,9,0.0,0.7192506240073135,0.0,0.6956521739130435,0.769230865088683,0.11066291808721171,0.09524176053734267,1.3414391793551168,1.2148713071636474,1.4851066098291574,1.5484114801304967,1.2854616351205561
witnessing,local_only,7104,10,0.0,0.3892691577807895,0.0,0.6956521739130435,0.769230865088683,0.08349901560269352,0.14170035105922962,1.1813893081661249,1.2394464559874139,1.3873844526863743,1.5484114801304967,1.305371481984309
witnessing,local_only,7104,11,0.0,0.386232919560031,0.0,0.6956521739130435,0.769230865088683,0.06334033345059806,0.13548608903663764,1.0969675087005608,1.2846623379641737,1.3858507988930175,1.5484114801304967,1.280073804911404
witnessing,local_only,7104,12,0.0,0.4429955002597565,0.0,0.6956521739130435,0.769230865088683,0.046609975639203036,0.14745990777848184,1.1248222799099943,1.3257391496833488,1.1221088455445822,1.5484114801304967,1.246328039587669
witnessing,inverted_broadcast,7104,1,1.0,0.5673024489456643,0.06770181137907702,0.9677659071765363,0.9677659071765363,0.8718235731664649,0.1272932489878806,0.3727854689423982,0.45945861890636963,0.43309140314652506,0.5077737231408272,0.22669445157989285
witnessing,inverted_broadcast,7104,2,1.0,0.5997905923051994,0.06337487251573871,0.9677659071765363,0.9677659071765363,0.8323354191116633,0.14314061969894684,0.6418165165794205,0.830223907231955,0.6873546843427875,0.8431683783338597,0.4627794482438211
witnessing,inverted_broadcast,7104,3,1.0,0.5184909343633534,0.053033664249114695,0.9677659071765363,0.9677659071765363,0.7986008455761539,0.1021352702535565,0.8751811078804436,1.0269773284674386,0.8625918325378668,1.2335449012384472,0.7486393697745373
witnessing,inverted_broadcast,7104,4,1.0,0.46181314085516556,0.05438999949913246,0.9677659071765363,0.9677659071765363,0.7491092425275545,0.1289569376419967,1.125689653200744,1.1799365329769942,1.027467479618649,1.415690521020817,0.8292271761145595
witnessing,inverted_broadcast,7104,5,1.0,0.4757279161676888,0.05975269235383633,0.9677659071765363,0.9677659071765363,0.7075554001874551,0.09560296574275744,1.2271127238033712,1.2329078956826165,1.0200008199542354,1.6002372006748198,0.9124306490621671
witnessing,inverted_broadcast,7104,6,1.0,0.5214117220151274,0.06102086734942915,0.9677659071765363,0.9677659071765363,0.6260279414045422,0.1674212564869087,1.2671467343424787,1.29851122727858,1.1031256692701972,1.5560797195132756,1.0162042994059355
witnessing,inverted_broadcast,7104,7,0.0,0.5237671044450345,0.04715501745238247,0.6991568995125621,0.7960591026973142,0.5818735000048535,0.0839749400431897,1.2439710022085935,1.295743694974414,1.2574958131004823,1.593087221660871,1.1045357953311403
witnessing,inverted_broadcast,7104,8,0.0,0.653881997259088,0.054909243635579044,0.6991568995125621,0.7960591026973142,0.539086079379958,0.07900231549447602,1.1134274700922389,1.3521999851901785,1.1914966060578571,1.584982054572782,1.1971490902451072
witnessing,inverted_broadcast,7104,9,0.0,0.3002025834416971,0.03511420205891492,0.6991568995125621,0.7960591026973142,0.4922514364773838,0.08530031519002067,1.3595366311564878,1.2510752651531634,1.4866706055004686,1.6771729454105158,1.2969662373563042
witnessing,inverted_broadcast,7104,10,0.0,0.6003999579769969,0.0569968359807436,0.6991568995125621,0.7960591026973142,0.4487917294577779,0.07934411937888197,1.1980818191394018,1.2546102911629216,1.3864564709317302,1.6340058671011357,1.3022642403872071
witnessing,inverted_broadcast,7104,11,0.0,0.6057429408944914,0.053059850153897116,0.6991568995125621,0.7960591026973142,0.40526663559490833,0.08091553172504311,1.1133013357533783,1.289165520825073,1.3820498888536235,1.6202940500598568,1.2765839499434342
witnessing,inverted_broadcast,7104,12,0.0,0.5554774659230656,0.06199571501118553,0.6991568995125621,0.7960591026973142,0.3658095173987209,0.07575846969022891,1.1246679989921913,1.3155603788750831,1.1307607640454276,1.576955966595731,1.2362740336110147
witnessing,no_profile_learning,7105,1,1.0,0.34921946844147056,0.7872381551469219,0.9677659071765363,0.9677659071765363,0.8344477813826209,0.26351867105735316,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,2,1.0,0.42972158616793277,0.8622657751501419,0.9677659071765363,0.9677659071765363,0.7443545207264057,0.24943532337416013,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,3,1.0,0.39826575364902517,0.8095124996080594,0.9677659071765363,0.9677659071765363,0.6373431730918286,0.22948843295631752,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,4,1.0,0.4581310671731531,0.898580426820777,0.9677659071765363,0.9677659071765363,0.5092462398255208,0.2394827549899597,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,5,1.0,0.5531837765679242,0.8442950420705522,0.9677659071765363,0.9677659071765363,0.3584281792528951,0.2814463673878865,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,6,1.0,0.4514954289302108,0.8756781713152694,0.9677659071765363,0.9677659071765363,0.23708500806878066,0.2666068269714287,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,7,0.0,0.514564521853986,0.4946681139931821,0.6991568995125621,0.7960591026973142,0.20628742514231166,0.08123776537958269,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,8,0.0,0.4048795175731491,0.39591845073250537,0.6991568995125621,0.7960591026973142,0.18146365987107013,0.07227793017737857,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,9,0.0,0.6368529186594691,0.5204192475957549,0.6991568995125621,0.7960591026973142,0.15688693408088072,0.07959695897975143,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,10,0.0,0.4086401861164923,0.48736386166453327,0.6991568995125621,0.7960591026973142,0.13383314504711125,0.08450365174823138,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,11,0.0,0.4974240326027293,0.4595415245240084,0.6991568995125621,0.7960591026973142,0.11654192680864915,0.07186773406000775,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7105,12,0.0,0.48728440597712974,0.5017496095949527,0.6991568995125621,0.7960591026973142,0.10009737602153612,0.07752288601837709,0.0,0.0,0.0,0.0,0.0
witnessing,local_only,7105,1,1.0,0.3463734523476153,0.0,0.967408173823073,0.967408173823073,0.8340189511927576,0.26492821364113733,0.3709172918341582,0.5741232519212306,0.4580785773601381,0.6115108231943186,0.42150602276755367
witnessing,local_only,7105,2,1.0,0.42646277002410116,0.0,0.967408173823073,0.967408173823073,0.7428531579881386,0.25160518522468206,0.6130513300498177,0.8460466726141245,0.6595767329629111,0.9284201921759269,0.6673546857374143
witnessing,local_only,7105,3,1.0,0.3941892355000869,0.0,0.967408173823073,0.967408173823073,0.6344884948954567,0.23151350081930544,0.8158680885355286,1.1118206271942324,0.7669532584501808,1.1494122564709555,0.8832596691129286
witnessing,local_only,7105,4,1.0,0.4545431407592735,0.0,0.967408173823073,0.967408173823073,0.504716059602551,0.24211663644122197,0.9582203492383354,1.2178139600282838,0.9900127292140151,1.321124660015366,0.9905634244472283
witnessing,local_only,7105,5,1.0,0.5518454132170812,0.0,0.967408173823073,0.967408173823073,0.35227916376918184,0.28540938769694296,1.1406150306777045,1.2505371737404516,1.0558746929871654,1.4879497633475232,0.9944471947047728
witnessing,local_only,7105,6,1.0,0.449505684916558,0.0,0.967408173823073,0.967408173823073,0.23059694901398184,0.27086714706327175,1.2043124399365102,1.343913298260285,1.1562058220041194,1.6222969266562548,1.1290360825107002
witnessing,local_only,7105,7,0.0,0.5100580261986228,0.0,0.6956521739130435,0.769230865088683,0.1804075502274539,0.14029325734779258,1.215169030314535,1.297221603469914,1.1160556285683145,1.6222969266562548,1.2621011762771728
witnessing,local_only,7105,8,0.0,0.393310751440946,0.0,0.6956521739130435,0.769230865088683,0.14095513679856678,0.13354124639488227,1.298846718111319,1.4933358112351653,0.6858784758379239,1.6222969266562548,1.2405156851611636
witnessing,local_only,7105,9,0.0,0.6410047445657994,0.0,0.6956521739130435,0.769230865088683,0.10876168820524797,0.1345787402071545,1.4099207763187778,1.356660500004026,0.8138573164373598,1.6222969266562548,1.2888876104889926
witnessing,local_only,7105,10,0.0,0.4027833278707696,0.0,0.6956521739130435,0.769230865088683,0.0798378319640356,0.15504533269747955,1.253925567443945,1.3437505677222847,0.9619385351597003,1.6222969266562548,1.1804649568605428
witnessing,local_only,7105,11,0.0,0.493450497495001,0.0,0.6956521739130435,0.769230865088683,0.06470341922959899,0.10295326494745324,1.3909381089805093,1.4604029519090231,1.2580444373136004,1.6222969266562548,1.2267321400975573
witnessing,local_only,7105,12,0.0,0.483252173725203,0.0,0.6956521739130435,0.769230865088683,0.04948922325497411,0.12917951630230765,1.4053649112176836,1.4740462446666982,1.3908555066350967,1.6222969266562548,1.037490061078986
witnessing,inverted_broadcast,7105,1,1.0,0.6507805315585293,0.04981996855277277,0.9677659071765363,0.9677659071765363,0.8728211071017998,0.12322211850290117,0.38409194831303767,0.5832829519306477,0.4695310955362865,0.6199318171584207,0.43368114383686196
witnessing,inverted_broadcast,7105,2,1.0,0.5730318343022659,0.0641233345708853,0.9677659071765363,0.9677659071765363,0.8361439491301746,0.1346924700911428,0.628081685753218,0.8576857491315095,0.6742078114156435,0.9386547689466198,0.6816139074432318
witnessing,inverted_broadcast,7105,3,1.0,0.6048363424559347,0.058833925567934035,0.9677659071765363,0.9677659071765363,0.7885205612675656,0.14262808059019683,0.8307069897609878,1.1230482844134595,0.7833991526758687,1.1605442857315116,0.8973016710657202
witnessing,inverted_broadcast,7105,4,1.0,0.5459628654070822,0.056816588009478385,0.9677659071765363,0.9677659071765363,0.7321659207034659,0.14108692314070492,0.971906558091637,1.2296976696243194,1.0032261045951414,1.331643133487668,1.0043858368256164
witnessing,inverted_broadcast,7105,5,1.0,0.4504159644141754,0.05918300374311241,0.9677659071765363,0.9677659071765363,0.6803375505104238,0.11377999777916852,1.1502030286124314,1.26182412941891,1.0674350836068178,1.4956341023450188,1.0076573015872976
witnessing,inverted_broadcast,7105,6,1.0,0.5500645621405017,0.05155395066832183,0.9677659071765363,0.9677659071765363,0.6182314913115592,0.1242158804977014,1.214038535480064,1.3542389819482574,1.166584963494445,1.6292982430463487,1.1398899653774874
witnessing,inverted_broadcast,7105,7,0.0,0.49367877860469017,0.051212819029355955,0.6991568995125621,0.7960591026973142,0.5764194374348968,0.07907121941160823,1.2236445099612578,1.3108892190584067,1.1292249086442085,1.6378980664515252,1.2613642373642775
witnessing,inverted_broadcast,7105,8,0.0,0.6000569746193791,0.06140654076346617,0.6991568995125621,0.7960591026973142,0.5449842669119335,0.05803042258195442,1.2903989082821288,1.4795501130257673,0.723293323317475,1.6040757955263893,1.2337785221656448
witnessing,inverted_broadcast,7105,9,0.0,0.3735014364090794,0.04868801269656952,0.6991568995125621,0.7960591026973142,0.5014162691106254,0.07943629001499757,1.4009151724396671,1.3640261096785722,0.8380993492932767,1.6317953527485392,1.2863377531614009
witnessing,inverted_broadcast,7105,10,0.0,0.5892606643868518,0.05954014800587043,0.6991568995125621,0.7960591026973142,0.45972382030523173,0.075963466251074,1.2540587808760453,1.344465369083716,0.9621419048883719,1.606671189878355,1.181556417844206
witnessing,inverted_broadcast,7105,11,0.0,0.5078933689594781,0.03311037125837423,0.6991568995125621,0.7960591026973142,0.41181337557204667,0.08864521684147755,1.405909161923068,1.4774899936340737,1.2599666727257888,1.7178248742800788,1.2499000989331415
witnessing,inverted_broadcast,7105,12,0.0,0.5169225075592057,0.04856754245648161,0.6991568995125621,0.7960591026973142,0.3719687053941827,0.07604830033695593,1.4135693695456886,1.483913421185203,1.3794549772567484,1.709686127772664,1.0686583256084314
witnessing,no_profile_learning,7106,1,1.0,0.4813455073855812,0.84606624859509,0.9677659071765363,0.9677659071765363,0.8356385164696506,0.25958937473050686,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,2,1.0,0.5345735084793474,0.8965137278985035,0.9677659071765363,0.9677659071765363,0.7335012451030976,0.27894010427444255,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,3,1.0,0.3541476953662397,0.827323527473777,0.9677659071765363,0.9677659071765363,0.6047798092913996,0.2668356080653514,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,4,1.0,0.34985980379915804,0.8558763648520266,0.9677659071765363,0.9677659071765363,0.4650812824529535,0.256965454559507,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,5,1.0,0.5340698431379134,0.80872257296444,0.9677659071765363,0.9677659071765363,0.3164122817078268,0.2865483265646627,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,6,1.0,0.4400070848369762,0.849203804450812,0.9677659071765363,0.9677659071765363,0.20972587035086576,0.25284984247670056,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,7,0.0,0.5136730409754375,0.5021751749770601,0.6991568995125621,0.7960591026973142,0.18071039442895112,0.08407423858794542,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,8,0.0,0.5900931592188411,0.4850276059298855,0.6991568995125621,0.7960591026973142,0.15727709406979387,0.07594868768204012,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,9,0.0,0.47121974907934366,0.4260783904935352,0.6991568995125621,0.7960591026973142,0.13664262677537445,0.07492306055603042,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,10,0.0,0.5119064761565703,0.4921574710378776,0.6991568995125621,0.7960591026973142,0.11876449200581068,0.07305576299635638,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,11,0.0,0.5268433143671766,0.5156484447491646,0.6991568995125621,0.7960591026973142,0.1011314776440667,0.08206041368949454,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7106,12,0.0,0.42187813292596454,0.5631641067447594,0.6991568995125621,0.7960591026973142,0.08636617947571988,0.07914470608595826,0.0,0.0,0.0,0.0,0.0
witnessing,local_only,7106,1,1.0,0.4809698612056825,0.0,0.967408173823073,0.967408173823073,0.835240972853889,0.2609037585240894,0.45771473093902326,0.48208508065034955,0.26528685453906214,0.5471101038848785,0.3837478322404133
witnessing,local_only,7106,2,1.0,0.5350411546873752,0.0,0.967408173823073,0.967408173823073,0.7316640164042173,0.28188852701425077,0.7602017968438107,0.7318473077290468,0.5839081745675492,0.9511780171839099,0.6170725628992609
witnessing,local_only,7106,3,1.0,0.3516244307069181,0.0,0.967408173823073,0.967408173823073,0.6006797162505968,0.27035612989530844,0.8267024844152979,1.0032314999541452,0.8804849053232413,1.2314436811138751,0.7999693413461828
witnessing,local_only,7106,4,1.0,0.3455283618435321,0.0,0.967408173823073,0.967408173823073,0.45885441888328615,0.2605697330910284,0.903184466720093,1.2276253242294586,0.9946688237590542,1.4047931812575105,0.937069820184878
witnessing,local_only,7106,5,1.0,0.5317315927863103,0.0,0.967408173823073,0.967408173823073,0.3086590785964132,0.2915638019735139,1.0419540984140745,1.2219027820059005,1.0683178650215488,1.578675274762293,1.148423101586914
witnessing,local_only,7106,6,1.0,0.4371517391005513,0.0,0.967408173823073,0.967408173823073,0.20225729813165907,0.25720443771334023,1.1027299242539519,1.3059685360070172,1.0865442665562908,1.600531513918827,1.107649138077829
witnessing,local_only,7106,7,0.0,0.5064351937155458,0.0,0.6956521739130435,0.769230865088683,0.15386292408519242,0.15107899787567844,1.1423667524396541,1.272331505616887,1.153356638161082,1.600531513918827,1.0073044857428024
witnessing,local_only,7106,8,0.0,0.592760225009646,0.0,0.6956521739130435,0.769230865088683,0.12231794039662952,0.12092791520309837,1.274929781201405,1.2431817060969486,1.1309983201715976,1.600531513918827,1.2592591181747181
witnessing,local_only,7106,9,0.0,0.46996125410185013,0.0,0.6956521739130435,0.769230865088683,0.09627627330434511,0.12210959582008486,1.2176403354271172,1.2345475983137095,1.0743924359925787,1.600531513918827,1.513567949302767
witnessing,local_only,7106,10,0.0,0.5122705258845606,0.0,0.6956521739130435,0.769230865088683,0.07794349087311477,0.10514573952406622,1.3001053012268913,1.2958928126140936,1.352936186825519,1.600531513918827,1.5269573139575987
witnessing,local_only,7106,11,0.0,0.5294219733688827,0.0,0.6956521739130435,0.769230865088683,0.058829106069544494,0.1372116250341032,1.2616119973469209,1.221043821203895,1.367789365059896,1.600531513918827,1.4954690533079773
witnessing,local_only,7106,12,0.0,0.4166399421186855,0.0,0.6956521739130435,0.769230865088683,0.04523794506414556,0.12592633033414063,1.243735501609595,1.3238554426498652,1.405122635720985,1.600531513918827,1.43349223476172
witnessing,inverted_broadcast,7106,1,1.0,0.5186544926144189,0.060353793312503456,0.9677659071765363,0.9677659071765363,0.8726422778165172,0.12395395658797778,0.4666479358155954,0.4905367745850445,0.2780220618122464,0.554277029215343,0.39414247987353057
witnessing,inverted_broadcast,7106,2,1.0,0.4657620360091518,0.05878820115792709,0.9677659071765363,0.9677659071765363,0.8407892178184178,0.11836994339440107,0.7730315853091011,0.7453827112588133,0.5990732243622563,0.9607677876360795,0.6322890465771247
witnessing,inverted_broadcast,7106,3,1.0,0.6454952207672525,0.056520750680182544,0.9677659071765363,0.9677659071765363,0.8025126082582765,0.11910871558632641,0.8434105479751235,1.0163840268492907,0.8942772746481719,1.2416664208729427,0.8160437106717788
witnessing,inverted_broadcast,7106,4,1.0,0.6523579700509881,0.057560396669313486,0.9677659071765363,0.9677659071765363,0.7554323374993821,0.12467027915987582,0.9192614096086945,1.238297821420298,1.0079655066759339,1.4144290350582187,0.9515066994491008
witnessing,inverted_broadcast,7106,5,1.0,0.4704144118821055,0.05422280127055309,0.9677659071765363,0.9677659071765363,0.7072123323456814,0.11177951001070005,1.0552506768994336,1.2342815944146444,1.0809602995021088,1.5867818032243899,1.1591406974181526
witnessing,inverted_broadcast,7106,6,1.0,0.5624816558998939,0.06412589459056106,0.9677659071765363,0.9677659071765363,0.6450801464677705,0.12927305410574735,1.1118760588675722,1.3140138467852596,1.0960744607222674,1.6068236344789038,1.1170014037024516
witnessing,inverted_broadcast,7106,7,0.0,0.4982140149324346,0.05832452077410665,0.6991568995125621,0.7960591026973142,0.606513503036617,0.0749101490575849,1.1443787824207787,1.2795464075956533,1.1534207601342967,1.5998885637109739,1.0210000918951205
witnessing,inverted_broadcast,7106,8,0.0,0.41762118431630835,0.04317378898604789,0.6991568995125621,0.7960591026973142,0.5636665206412126,0.08028375031371073,1.2798895707406646,1.2653887212858603,1.1472450948067492,1.6609060773847841,1.2632111943551478
witnessing,inverted_broadcast,7106,9,0.0,0.527930003249125,0.047149505282976095,0.6991568995125621,0.7960591026973142,0.5221673521316388,0.07605837133265579,1.2313375803257363,1.2572646611037441,1.0965583810322492,1.6831471247508782,1.5008430396607595
witnessing,inverted_broadcast,7106,10,0.0,0.4896178874063682,0.03519050854420335,0.6991568995125621,0.7960591026973142,0.47487003297918856,0.08606009486299325,1.3222609671371597,1.3266003675728868,1.3653405474866502,1.7622032405270454,1.5348450608855893
witnessing,inverted_broadcast,7106,11,0.0,0.4734112157151595,0.05113420488397827,0.6991568995125621,0.7960591026973142,0.43229581240613596,0.07812988425021636,1.274950442930197,1.2438354560768992,1.3693694674455836,1.7342993066498191,1.4974541376997865
witnessing,inverted_broadcast,7106,12,0.0,0.5763352411727433,0.04493289478876661,0.6991568995125621,0.7960591026973142,0.3891343459930462,0.08111910361538693,1.2574653059379317,1.3347861638266427,1.4054247459543325,1.7435777857869594,1.4422787034567668
witnessing,no_profile_learning,7107,1,1.0,0.4522522733721168,0.8463305651133238,0.9677659071765363,0.9677659071765363,0.8425844139736353,0.23620003561403574,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,2,1.0,0.41984595633255933,0.8467963718505817,0.9677659071765363,0.9677659071765363,0.7544149809107373,0.2524023213796282,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,3,1.0,0.3778323210089087,0.7714103932970312,0.9677659071765363,0.9677659071765363,0.6525840582488772,0.22358280802289748,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,4,1.0,0.4452958066565227,0.8969742211402736,0.9677659071765363,0.9677659071765363,0.5209838815236555,0.24837834441276216,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,5,1.0,0.49607118876046263,0.8946012499062317,0.9677659071765363,0.9677659071765363,0.36401438257482627,0.2918033755183731,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,6,1.0,0.4229380732601396,0.8925556100982546,0.9677659071765363,0.9677659071765363,0.2448433105475114,0.25832919850269176,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,7,0.0,0.43972812408660095,0.4651137079280294,0.6991568995125621,0.7960591026973142,0.2161361308576042,0.07364550822736547,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,8,0.0,0.5318817354091637,0.5393945912213479,0.6991568995125621,0.7960591026973142,0.18683414067201043,0.08290313563375983,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,9,0.0,0.5217204596268032,0.5243593204532835,0.6991568995125621,0.7960591026973142,0.16032923785277947,0.08412118402611353,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,10,0.0,0.5642379211923338,0.44556611162346216,0.6991568995125621,0.7960591026973142,0.1398741918912051,0.07297947735868682,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,11,0.0,0.7140273002643732,0.3704665777145741,0.6991568995125621,0.7960591026973142,0.11822497140082833,0.08773287701571529,0.0,0.0,0.0,0.0,0.0
witnessing,no_profile_learning,7107,12,0.0,0.30499223693734845,0.41928475016712774,0.6991568995125621,0.7960591026973142,0.10095170201526586,0.08061224787258903,0.0,0.0,0.0,0.0,0.0
witnessing,local_only,7107,1,1.0,0.451295894528393,0.0,0.967408173823073,0.967408173823073,0.842348408037425,0.23700833928811307,0.4052383777616177,0.4677779350142213,0.49309402866994506,0.5225669210916523,0.30140781469599787
witnessing,local_only,7107,2,1.0,0.4176894922206899,0.0,0.967408173823073,0.967408173823073,0.7532994402057109,0.2543266872072946,0.6154344545735917,0.7642863164103993,0.7119451950746591,0.8648772345582914,0.5567040572470421
witnessing,local_only,7107,3,1.0,0.3741663127325985,0.0,0.967408173823073,0.967408173823073,0.6503824864253633,0.22525755778611573,0.7887214197830835,1.0545436539885489,0.7578894549802944,1.065761203978347,0.7490213440010939
witnessing,local_only,7107,4,1.0,0.44174698099618104,0.0,0.967408173823073,0.967408173823073,0.5171588433312507,0.2509357070427652,0.9861627766314206,1.241825902834576,0.9166895803265558,1.2966552117291548,0.9162946572209881
witnessing,local_only,7107,5,1.0,0.4935996961623106,0.0,0.967408173823073,0.967408173823073,0.3583098773639579,0.2960771169699794,1.0829533506811129,1.264997112911646,1.0365242273077606,1.4816931286693271,0.9854194997782704
witnessing,local_only,7107,6,1.0,0.4197496135208992,0.0,0.967408173823073,0.967408173823073,0.23869985007969283,0.26232430411504376,1.1577318038796922,1.3851379897131506,1.1323239685291775,1.5996258188335193,1.0836817882699759
witnessing,local_only,7107,7,0.0,0.4250910421893898,0.0,0.6956521739130435,0.769230865088683,0.19601041793415935,0.11436259588996986,1.1258308357096383,1.3770777080345606,1.425597584077737,1.5996258188335193,1.153895017431662
witnessing,local_only,7107,8,0.0,0.5243023334382271,0.0,0.6956521739130435,0.769230865088683,0.15136426039212678,0.14205558845714486,1.180390153295382,1.320106509038431,1.4082547483619847,1.5996258188335193,1.1125268788550233
witnessing,local_only,7107,9,0.0,0.5178555267850468,0.0,0.6956521739130435,0.769230865088683,0.11438267079678904,0.1467248022758292,1.1864454795383104,1.2585878041831955,1.3483040425489146,1.5996258188335193,1.1394473484605587
witnessing,local_only,7107,10,0.0,0.5669809044985805,0.0,0.6956521739130435,0.769230865088683,0.09244947027009105,0.10788711649440304,1.2469455695593115,1.209748335107481,1.5498835951132177,1.5996258188335193,1.3143118709289299
witnessing,local_only,7107,11,0.0,0.7317151480948004,0.0,0.6956521739130435,0.769230865088683,0.0650920867823288,0.17298092366158604,1.3179888732741452,0.9716253138526358,1.3142224637567272,1.5996258188335193,1.1419342899283587
witnessing,local_only,7107,12,0.0,0.30157152746320864,0.0,0.6956521739130435,0.769230865088683,0.04782419823826584,0.14844221994779352,1.1784734100449124,1.211690364107712,1.2570410293733258,1.5996258188335193,0.9599412019077013
witnessing,inverted_broadcast,7107,1,1.0,0.5477477266278833,0.05830166354326094,0.9677659071765363,0.9677659071765363,0.8686081296554188,0.1402348783633206,0.4156640765810201,0.47696797322661655,0.5017838698705942,0.5306744349823563,0.31388500447919676
witnessing,inverted_broadcast,7107,2,1.0,0.5809967511463449,0.06545611762323877,0.9677659071765363,0.9677659071765363,0.831415994860643,0.13318716009898648,0.6295685910473154,0.7758525179778823,0.7246965831211127,0.8747828067801438,0.571379174783391
witnessing,inverted_broadcast,7107,3,1.0,0.6241069528000139,0.06571742738359795,0.9677659071765363,0.9677659071765363,0.7822832703825643,0.14394272355938056,0.8025980517012723,1.0643165935052261,0.7733168846737246,1.0761407618484886,0.7628996132821589
witnessing,inverted_broadcast,7107,4,1.0,0.5583505751625908,0.05351196623271729,0.9677659071765363,0.9677659071765363,0.7278761637861961,0.13415837033444425,0.999709872042252,1.2527090805061398,0.932082708580976,1.3071001642020021,0.9304389577690797
witnessing,inverted_broadcast,7107,5,1.0,0.5074988831210138,0.059006221699127934,0.9677659071765363,0.9677659071765363,0.6766376241258494,0.11159610218358278,1.0944880307742513,1.2761267827001226,1.0488922511449221,1.4893187161592918,0.9979176888942932
witnessing,inverted_broadcast,7107,6,1.0,0.5795624864622246,0.05301649210756611,0.9677659071765363,0.9677659071765363,0.612522854753753,0.12746948763034535,1.1684296337839875,1.3946568226029403,1.1431881861659459,1.6067422057031655,1.0945882145013093
